,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1178167894,(주)동우이에프씨  [최종낙찰],이동술,분석,144667800,87.745,87.762,0.01940 (100.0194),10 1,2024/10/08 13:52:35,
1,2,1138143793,(주)오라시스템,김동화,분석,144668840,87.746,87.762,0.02012 (100.02012),10 13,2024/10/04 10:18:49,
2,3,1198656229,주식회사 경진네트워크,김응환,분석,144668850,87.746,87.762,0.02012 (100.02012),4 5,2024/10/08 17:27:26,
3,4,1078191887,(주)삼일아엔씨,채수걸,분석,144669966,87.746,87.763,0.02090 (100.0209),6 13,2024/10/07 14:53:40,
4,5,2098153286,미르네트웍스 주식회사,백태종,분석,144670400,87.747,87.763,0.02120 (100.0212),14 2,2024/10/07 17:57:30,
5,6,2148758567,주식회사 한빛에스아이,황명구,분석,144670544,87.747,87.763,0.02130 (100.0213),15 12,2024/10/04 15:15:42,
6,7,1068615367,대성아이넷(주),이충은,분석,144673000,87.748,87.765,0.02299 (100.02299),15 9,2024/09/30 11:53:04,
7,8,6618702691,(주)대창일렉스,송효양,분석,144673148,87.748,87.765,0.02310 (100.0231),11 8,2024/10/10 07:39:15,
8,9,2128196243,신광씨앤티 주식회사,박광선,분석,144673580,87.749,87.765,0.02339 (100.02339),14 5,2024/09/30 15:06:36,
9,10,1198664224,포스텍네트웍스 주식회사,김권일,분석,144675440,87.75,87.766,0.02468 (100.02468),5 1,2024/09/30 17:02:26,
10,11,8878700825,주식회사 수인정보통신,김옥환,분석,144676820,87.751,87.767,0.02563 (100.02563),7 5,2024/10/09 16:29:51,
11,12,4768602548,주식회사드림전자피에이,박미영,분석,144677138,87.751,87.767,0.02585 (100.02585),3 11,2024/10/07 09:26:07,
12,13,2128140491,(주)벧엘정보통신,이효진,분석,144677199,87.751,87.767,0.02590 (100.0259),12 6,2024/10/10 04:54:57,
13,14,2068611905,(주)한포넷,이현우,분석,144679133,87.752,87.768,0.02723 (100.02723),5 6,2024/10/08 09:16:31,
