,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1108604272,소리콤 주식회사  [최종낙찰],정재홍,분석,72257210,87.759,87.701,-0.71620 (99.2838),5 15,2024/02/04 01:18:34,
1,2,1108140593,(주)대건이엔씨,이황희,분석,72261190,87.764,87.706,-0.71070 (99.2893),10 8,2024/02/01 17:56:30,
2,3,2118101156,(주)인스틴솔루션,박세준,분석,72266600,87.771,87.712,-0.70322 (99.29678),8 4,2024/01/30 16:57:13,
3,4,1288172024,도원이엔아이(주),임우연,분석,72266934,87.772,87.713,-0.70275 (99.29725),8 3,2024/02/05 09:32:44,
4,5,2178601498,주식회사 엔키텍,원영춘,분석,72267042,87.772,87.713,-0.70260 (99.2974),13 1,2024/02/04 09:20:54,
5,6,5198102535,주식회사 이음유앤아이,박영재,분석,72268800,87.774,87.715,-0.70017 (99.29983),2 6,2024/02/05 08:29:03,
6,7,7288700415,주식회사 티엑스텍,박영기,분석,72269645,87.775,87.716,-0.69900 (99.301),3 2,2024/02/04 21:38:44,
7,8,2298139274,(주)영풍전력설비,심문수,분석,72271170,87.777,87.718,-0.69689 (99.30311),1 9,2024/02/01 13:13:10,
8,9,1058630797,주식회사 이디엔텍,김기영,분석,72275033,87.782,87.723,-0.69155 (99.30845),10 7,2024/02/01 17:25:44,
9,10,1218700268,주식회사 우신,김명진,분석,72279694,87.788,87.728,-0.68510 (99.3149),3 13,2024/02/02 15:09:28,
10,11,5088137937,(주)벨류데이터,이선미,분석,72283815,87.793,87.733,-0.67940 (99.3206),10 4,2024/02/04 19:05:22,
11,12,2018603701,소성정보기술 주식회사,김금남,분석,72291671,87.803,87.743,-0.66854 (99.33146),8 15,2024/02/05 08:47:39,
12,13,1138148411,(주)풍천정보네트웍,김학봉,분석,72292633,87.805,87.744,-0.66721 (99.33279),4 12,2024/02/05 09:30:55,
13,14,1148633857,에스엠이엔지(주),이관휴,분석,72293175,87.805,87.745,-0.66646 (99.33354),8 9,2024/02/01 09:23:00,
