,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2148669728,주식회사에프알텍,남재국,분석,40514766,88.504,87.537,-0.52610 (99.4739),15 2,2024/08/13 09:15:02,
1,2,1301666298,아함전자  [최종낙찰],양영석,분석,40705800,88.921,87.949,-0.05707 (99.94293),12 5,2024/08/12 14:42:39,
2,3,2068627654,주식회사 원캐스트,정광재,분석,40737187,88.989,88.017,0.02000 (100.02),7 10,2024/08/12 09:18:28,
3,4,2148767256,주식회사 미디어디바이스,이강일,분석,40770584,89.062,88.089,0.10200 (100.102),12 7,2024/08/12 12:09:24,
4,5,1238626516,주식회사 대유미디어시스템즈,정용우,분석,40883810,89.31,88.334,0.37999 (100.37999),4 2,2024/08/12 16:53:26,
5,6,1298170301,주식회사 엘케이시스템,류경,분석,40902460,89.35,88.374,0.42578 (100.42578),12 14,2024/08/12 16:56:01,
6,7,1308167830,주식회사 미디컴전자,정광영,분석,40905764,89.358,88.381,0.43390 (100.4339),10 5,2024/08/06 11:30:16,
7,8,1138665128,블루넷테크놀러지 주식회사,백홍배,분석,40912360,89.372,88.396,0.45009 (100.45009),14 4,2024/08/12 23:05:42,
8,9,4268800874,주식회사 캐스트코아,강일석,분석,40987813,89.537,88.559,0.63535 (100.63535),7 14,2024/08/12 09:24:44,
9,10,1308167432,세진텔레시스 주식회사,주대철,분석,41046500,89.665,88.685,0.77944 (100.77944),10 15,2024/08/13 07:42:34,
10,11,4168128895,(주)비아이씨스템,방인식,분석,41078270,89.735,88.754,0.85744 (100.85744),13 6,2024/08/12 07:15:58,
11,12,1128143733,공간미디어(주),김명숙,분석,41291272,90.2,89.214,1.38042 (101.38042),13 12,2024/08/13 07:37:41,
