,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1268620622,(주)엑스코하이텍  [최종낙찰],박정현,분석,187954100,85.0,87.746,88.257,-0.34185 (99.65815),9 14,2024/10/28 16:52:35,
1,2,2048610496,주식회사 김스애드,김진희,분석,187954740,85.0,87.747,88.258,-0.34151 (99.65849),1 6,2024/10/25 18:02:27,
2,3,2048129194,위성이앤씨(주),이양숙,분석,187955490,85.0,87.747,88.258,-0.34111 (99.65889),7 2,2024/10/28 09:07:02,
3,4,1098167078,(주)에스씨네트,이계영,분석,187965950,85.0,87.752,88.263,-0.33551 (99.66449),6 13,2024/10/25 10:07:14,
4,5,2628802128,주식회사 성우일렉콤,최종국,분석,187967120,85.0,87.753,88.264,-0.33488 (99.66512),8 4,2024/10/24 08:40:14,
5,6,1198635243,(주)다룸정보기술,이혜경,분석,187970400,85.2,87.755,88.265,-0.33313 (99.66687),3 12,2024/10/27 19:20:56,
6,7,1018139321,(주)세웅정보통신,장우진,분석,187975600,85.2,87.757,88.268,-0.33034 (99.66966),12 13,2024/10/24 16:14:50,
7,8,2148752525,(주)엘티네트워크,조완식,분석,187982394,85.2,87.761,88.271,-0.32671 (99.67329),12 13,2024/10/25 10:15:49,
8,9,4318600057,주식회사 엘제이텍,전용준,분석,187989874,85.2,87.764,88.274,-0.32270 (99.6773),3 6,2024/10/25 14:51:40,
9,10,2068157319,주식회사 에스엘정보통신,채용석,분석,187993149,85.4,87.766,88.276,-0.32095 (99.67905),5 12,2024/10/28 11:26:19,
10,11,1058199938,삼호전자통신(주),이경희,분석,187994920,85.4,87.767,88.277,-0.32000 (99.68),12 8,2024/10/28 09:09:09,
11,12,1068604157,주식회사 넥시스정보,오세후,분석,187995620,85.4,87.767,88.277,-0.31963 (99.68037),15 6,2024/10/25 19:28:22,
12,13,2708702044,(주)넷원시스템,김두한,분석,187998469,85.4,87.769,88.278,-0.31810 (99.6819),12 5,2024/10/28 09:41:31,
13,14,1198172336,정보와기술 주식회사,이충근,분석,187998850,85.4,87.769,88.278,-0.31790 (99.6821),11 15,2024/10/28 16:15:36,
14,15,1078793378,주식회사 보스테크,이헌웅,분석,188000140,85.4,87.77,88.279,-0.31721 (99.68279),13 3,2024/10/28 13:52:26,
15,16,4538100144,주식회사 파란아이티,성기빈,분석,188000530,85.4,87.77,88.279,-0.31700 (99.683),5 4,2024/10/29 09:44:47,
16,17,2188101953,주식회사 비츠로시스,이기재,분석,188001460,85.4,87.77,88.28,-0.31650 (99.6835),10 5,2024/10/24 15:16:27,
17,18,2208727337,주식회사주니파워네트웍스,노병준,분석,188001840,85.4,87.77,88.28,-0.31630 (99.6837),11 8,2024/10/25 14:12:57,
18,19,1138694415,건웅정보통신 주식회사,김지유,분석,188002394,85.4,87.771,88.28,-0.31600 (99.684),6 13,2024/10/28 10:53:20,
19,20,1018639665,(주)한양인프라넷,김주호,분석,188007430,85.4,87.773,88.282,-0.31331 (99.68669),4 8,2024/10/24 13:38:11,
20,21,2120549052,태성통신,최재석,분석,188010398,85.6,87.775,88.284,-0.31172 (99.68828),12 10,2024/10/28 06:54:12,
21,22,1188114764,(주)세빛전자통신,이상호,분석,188016970,85.6,87.778,88.287,-0.30820 (99.6918),1 11,2024/10/25 11:33:41,
22,23,5068118803,뉴아이텍(주),오경식,분석,188018501,85.6,87.779,88.288,-0.30738 (99.69262),3 6,2024/10/25 11:19:27,
23,24,2158676426,주식회사 건영이앤씨,박지명,분석,188019600,85.6,87.779,88.288,-0.30680 (99.6932),7 11,2024/10/28 11:12:32,
24,25,1178167894,(주)동우이에프씨,이동술,분석,188022014,85.6,87.781,88.289,-0.30550 (99.6945),12 2,2024/10/28 10:31:26,
25,26,3238801633,동부엔텍 주식회사,홍문기,분석,188026312,85.6,87.783,88.291,-0.30320 (99.6968),3 12,2024/10/29 09:11:21,
26,27,2398801380,주식회사 플러스파크,이선희,분석,188029680,85.6,87.784,88.293,-0.30140 (99.6986),12 2,2024/10/29 09:43:43,
27,28,2118138895,주식회사 나라컨트롤,문찬혁,분석,188030902,85.8,87.785,88.293,-0.30075 (99.69925),13 8,2024/10/29 08:35:38,
28,29,1208742187,주식회사 미소아이티,김재욱,분석,188033400,85.8,87.786,88.295,-0.29941 (99.70059),10 14,2024/10/25 10:16:33,
29,30,2098134940,주식회사윤송이엔씨,정윤계,분석,188033740,85.8,87.786,88.295,-0.29923 (99.70077),4 12,2024/10/25 09:44:26,
30,31,2048137258,대신엔에스(주),정동진,분석,188034040,85.8,87.787,88.295,-0.29907 (99.70093),13 14,2024/10/25 10:15:31,
31,32,5198102535,주식회사 이음유앤아이,박영재,분석,188038470,85.8,87.789,88.297,-0.29670 (99.7033),15 8,2024/10/25 14:06:30,
32,33,1138157550,뉴코리아전자통신 주식회사,조영순,분석,188038644,85.8,87.789,88.297,-0.29660 (99.7034),2 6,2024/10/29 09:04:15,
33,34,7128701175,주식회사 미미엔지니어링,김진희,분석,188038678,85.8,87.789,88.297,-0.29659 (99.70341),6 2,2024/10/27 19:29:38,
34,35,1178188899,주식회사 시큐렉스,최영희,분석,188040701,85.8,87.79,88.298,-0.29550 (99.7045),9 7,2024/10/28 17:46:01,
35,36,1298627304,주식회사 진네트웍스,이호진,분석,188041073,85.8,87.79,88.298,-0.29531 (99.70469),15 10,2024/10/29 08:26:55,
36,37,1138679165,주식회사 드림아이시스템,유원준,분석,188047130,85.8,87.793,88.301,-0.29206 (99.70794),12 2,2024/10/25 12:14:28,
37,38,1138163917,백두전기통신(주),장철,분석,188050416,86.0,87.795,88.303,-0.29031 (99.70969),9 11,2024/10/28 00:28:21,
38,39,1118126196,(주)광성통신,김성철,분석,188050576,86.0,87.795,88.303,-0.29022 (99.70978),10 9,2024/10/28 11:40:15,
39,40,1198618088,주식회사 하이넷 네트웍스,김동순,분석,188052200,86.0,87.796,88.304,-0.28935 (99.71065),4 10,2024/10/25 10:19:21,
40,41,1078162422,프라미스유 주식회사,박정은,분석,188052650,86.0,87.796,88.304,-0.28911 (99.71089),1 6,2024/10/24 21:13:02,
41,42,1138622662,퍼스트아이앤씨 주식회사,박상호,분석,188053780,86.0,87.797,88.304,-0.28850 (99.7115),5 13,2024/10/25 16:10:21,
42,43,2648115163,주식회사 에스엔에이글로벌,김유신,분석,188063680,86.0,87.802,88.309,-0.28321 (99.71679),4 6,2024/10/28 08:41:11,
43,44,1068654453,주식회사 티엔에스솔루션,박종수,분석,188066480,86.0,87.803,88.31,-0.28171 (99.71829),10 11,2024/10/28 09:04:20,
44,45,2038164825,(주)스피드정보통신,선의석,분석,188069280,86.0,87.804,88.312,-0.28021 (99.71979),7 15,2024/10/27 09:13:48,
45,46,3068136157,주식회사 디지컴아이엔씨,윤영세,분석,188073200,86.2,87.806,88.313,-0.27811 (99.72189),1 10,2024/10/28 09:40:43,
46,47,1208117027,세안이엔씨 주식회사,이은상,분석,188079753,86.2,87.81,88.316,-0.27461 (99.72539),1 4,2024/10/29 08:03:41,
47,48,1298196937,주식회사 진인프라,김성용,분석,188084240,86.2,87.812,88.319,-0.27220 (99.7278),10 4,2024/10/23 16:38:27,
48,49,2178601498,주식회사 엔키텍,원영춘,분석,188084856,86.2,87.812,88.319,-0.27187 (99.72813),4 9,2024/10/28 07:48:18,
49,50,1108174749,유프로시스(주),김종본,분석,188085920,86.2,87.813,88.319,-0.27130 (99.7287),11 14,2024/10/25 10:44:29,
0,51,1068645143,주식회사 니치테크,장근옥,분석,188092526,86.4,87.816,88.322,-0.26777 (99.73223),5 3,2024/10/25 10:30:31,
1,52,1098162433,광명정보통신 주식회사,김형준,분석,188093768,86.4,87.817,88.323,-0.26711 (99.73289),8 2,2024/10/25 13:29:38,
2,53,2158159534,하이텍앤솔 주식회사,정구천,분석,188098320,86.4,87.819,88.325,-0.26467 (99.73533),1 7,2024/10/28 20:59:20,
3,54,2068124123,(주)세양텔레콤,김한섭,분석,188101057,86.4,87.82,88.326,-0.26320 (99.7368),5 10,2024/10/28 09:12:02,
4,55,5298100062,주식회사 알에프코리아,신현성,분석,188101800,86.4,87.821,88.327,-0.26281 (99.73719),6 7,2024/10/28 09:32:04,
5,56,1198629800,주식회사 메카넷,천수연,분석,188104606,86.4,87.822,88.328,-0.26131 (99.73869),2 5,2024/10/28 11:04:30,
6,57,4768602548,주식회사드림전자피에이,박미영,분석,188109839,86.6,87.825,88.331,-0.25850 (99.7415),8 14,2024/10/28 08:55:57,
7,58,2148679551,(주)에스엠인포메이션,이철환,분석,188110399,86.6,87.825,88.331,-0.25820 (99.7418),6 3,2024/10/28 11:07:23,
8,59,2138610414,(주)성창기전,지광섭,분석,188110959,86.6,87.825,88.331,-0.25791 (99.74209),4 14,2024/10/29 09:22:46,
9,60,1208637260,에스피케이인크 주식회사,박성빈,분석,188113250,86.6,87.827,88.332,-0.25668 (99.74332),3 13,2024/10/28 17:10:32,
10,61,1138604679,(주) 투데이게이트,김익훈,분석,188114230,86.6,87.827,88.333,-0.25615 (99.74385),6 3,2024/10/25 11:25:46,
11,62,4108607408,주식회사 천운정보통신,김복중,분석,188116800,86.6,87.828,88.334,-0.25478 (99.74522),14 9,2024/10/28 08:54:41,
12,63,2048124559,(주)대용와트스,남상태,분석,188117500,86.6,87.829,88.334,-0.25440 (99.7456),15 10,2024/10/28 09:13:42,
13,64,2148792435,주식회사케이이씨디바이스,이종수,분석,188118434,86.6,87.829,88.335,-0.25390 (99.7461),12 1,2024/10/28 09:19:15,
14,65,2037683508,우리통신네트워크,김만수,분석,188118630,86.6,87.829,88.335,-0.25380 (99.7462),3 14,2024/10/26 01:24:58,
15,66,1058684008,비테크코리아 주식회사,김환재,분석,188119930,86.6,87.83,88.335,-0.25310 (99.7469),14 3,2024/10/28 09:39:49,
