,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2648146574,주식회사 넷츠플러스,송주흔,분석,377401000,85.0,88.355,90.801,2.57360 (102.5736),3 10,2024/11/12 08:50:24,
1,2,1068178902,주식회사 티에스아이티  [최종낙찰],박용수,분석,377877004,85.0,88.475,90.915,2.70412 (102.70412),7 2,2024/11/08 16:10:38,
2,3,2208188477,(주)에이치티엠,정기채,분석,380850516,85.0,89.225,91.631,3.51946 (103.51946),6 5,2024/11/08 14:07:03,
3,4,2208626082,(주)드림텔레시스,김보영,분석,381851546,85.0,89.478,91.871,3.79394 (103.79394),9 3,2024/11/08 14:28:28,
4,5,1208194567,아산정보통신(주),홍수길,분석,1428469426,85.0,353.4343,343.683,290.77528 (390.77528),4 13,2024/11/08 14:08:56,예가초과
5,-1,1198148947,주식회사 광성기전,김성원,분석,374946909,84.8,87.736,90.21,1.90070 (101.9007),15 4,2024/11/11 09:33:27,낙찰하한선 미달
6,-2,1198632979,성민전기 주식회사,김미영,분석,374579650,82.8,87.644,90.122,1.79999 (101.79999),14 12,2024/11/13 01:32:40,낙찰하한선 미달
7,-3,1198703753,구루멘토링 주식회사,최동양,분석,374314900,81.6,87.577,90.058,1.72740 (101.7274),4 7,2024/11/12 09:14:43,낙찰하한선 미달
8,-4,2068601047,왕건전기 주식회사,한미라,분석,374306130,81.6,87.575,90.056,1.72499 (101.72499),11 5,2024/11/13 08:20:16,낙찰하한선 미달
9,-5,1058779797,주식회사 토브넷,김찬영,분석,373810654,79.0,87.45,89.937,1.58914 (101.58914),15 7,2024/11/11 15:40:41,낙찰하한선 미달
10,-6,1088188385,주식회사 오메카,오정은,분석,373726261,78.6,87.429,89.916,1.56599 (101.56599),14 6,2024/11/08 18:20:06,낙찰하한선 미달
11,-7,1138621101,(주)아이피로드,강철지,분석,373596064,78.0,87.396,89.885,1.53030 (101.5303),8 5,2024/11/11 09:29:52,낙찰하한선 미달
12,-8,3628700817,씨큐리티 주식회사,공승길,분석,373535889,77.6,87.381,89.871,1.51380 (101.5138),11 10,2024/11/13 08:36:44,낙찰하한선 미달
13,-9,1078764946,아토리서치 주식회사,정재웅,분석,373520937,77.6,87.377,89.867,1.50970 (101.5097),5 15,2024/11/12 11:24:05,낙찰하한선 미달
14,-10,2148645634,한국전자금융주식회사,이현석,분석,373359009,76.8,87.336,89.828,1.46529 (101.46529),7 3,2024/11/12 08:22:40,낙찰하한선 미달
15,-11,1018662695,주식회사 메가시스템,김대석,분석,373274778,76.4,87.315,89.808,1.44220 (101.4422),14 12,2024/11/11 16:29:05,낙찰하한선 미달
16,-12,1068679911,(주)효성정보통신,김도건,분석,373272211,76.2,87.314,89.807,1.44150 (101.4415),6 13,2024/11/12 10:03:24,낙찰하한선 미달
17,-13,1078763383,주식회사 아이티블럭,배경원,분석,373265620,76.2,87.312,89.806,1.43969 (101.43969),13 9,2024/11/11 15:36:30,낙찰하한선 미달
18,-14,3578800544,디와이아이앤씨주식회사,이정순,분석,373232400,76.0,87.304,89.798,1.43058 (101.43058),2 12,2024/11/08 17:48:21,낙찰하한선 미달
19,-15,2148854189,(주)태원전기,김응식,분석,373089862,75.4,87.268,89.763,1.39150 (101.3915),4 1,2024/11/12 14:42:47,낙찰하한선 미달
20,-16,4178600013,블랙썬 주식회사,이희부,분석,373068710,75.2,87.263,89.758,1.38570 (101.3857),4 10,2024/11/12 13:55:50,낙찰하한선 미달
21,-17,1138151895,주식회사 온리정보통신,김서규,분석,373046098,75.2,87.257,89.753,1.37950 (101.3795),11 4,2024/11/12 14:44:53,낙찰하한선 미달
22,-18,1088149704,썬시큐원(주),백석환,분석,372905600,74.4,87.222,89.719,1.34097 (101.34097),11 3,2024/11/12 05:39:56,낙찰하한선 미달
23,-19,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,372888548,74.4,87.217,89.715,1.33630 (101.3363),7 3,2024/11/11 10:25:24,낙찰하한선 미달
24,-20,1178188899,주식회사 시큐렉스,최영희,분석,372829832,74.0,87.202,89.701,1.32020 (101.3202),15 12,2024/11/13 09:45:20,낙찰하한선 미달
25,-21,2298134599,(주)시에나텔레콤,임종태,분석,372809043,74.0,87.197,89.696,1.31449 (101.31449),3 14,2024/11/11 09:58:11,낙찰하한선 미달
26,-22,1198658528,진솔이앤에스 주식회사,김정현,분석,372789059,73.8,87.192,89.691,1.30902 (101.30902),1 9,2024/11/12 17:43:54,낙찰하한선 미달
27,-23,1198125041,옥성정보통신(주),황석,분석,372665718,73.2,87.161,89.661,1.27520 (101.2752),8 1,2024/11/11 10:08:44,낙찰하한선 미달
28,-24,2148752525,(주)엘티네트워크,조완식,분석,372659791,73.2,87.16,89.66,1.27357 (101.27357),11 2,2024/11/13 01:05:14,낙찰하한선 미달
29,-25,1198611222,(주)제이에이티,이세창,분석,372651360,73.2,87.157,89.658,1.27126 (101.27126),1 4,2024/11/11 16:28:34,낙찰하한선 미달
30,-26,2188114856,서교정보통신(주),김기설,분석,372643836,73.2,87.156,89.656,1.26920 (101.2692),3 10,2024/11/12 20:04:16,낙찰하한선 미달
31,-27,5298101208,주식회사 윈텍정보통신,박영규,분석,372558496,72.6,87.134,89.635,1.24580 (101.2458),3 9,2024/11/12 11:50:01,낙찰하한선 미달
32,-28,1058164176,(주)신보파워텍,공민우,분석,372522756,72.6,87.125,89.627,1.23600 (101.236),14 15,2024/11/13 11:18:00,낙찰하한선 미달
33,-29,2048190516,주식회사동훈전설,정준모,분석,372448722,72.2,87.106,89.609,1.21570 (101.2157),4 2,2024/11/12 15:38:30,낙찰하한선 미달
34,-30,2208726454,한국랜트로비젼(주),LIMHUEYLING,분석,372429757,72.0,87.102,89.605,1.21050 (101.2105),2 12,2024/11/12 15:25:33,낙찰하한선 미달
35,-31,5088137937,(주)벨류데이터,이지윤,분석,372413710,72.0,87.098,89.601,1.20610 (101.2061),13 8,2024/11/12 14:33:29,낙찰하한선 미달
36,-32,2148104884,두원이에프씨 주식회사,장병민,분석,372412616,72.0,87.097,89.6,1.20580 (101.2058),13 3,2024/11/12 13:00:33,낙찰하한선 미달
37,-33,4088168391,금상디엔씨주식회사,박길중,분석,372403498,72.0,87.095,89.598,1.20329 (101.20329),1 6,2024/11/12 08:41:05,낙찰하한선 미달
38,-34,2208865207,주식회사 소나텍,최성욱,분석,372375053,71.8,87.088,89.591,1.19550 (101.1955),1 8,2024/11/11 12:30:50,낙찰하한선 미달
39,-35,1168169996,세리정보기술 주식회사,이금모,분석,372343160,71.6,87.08,89.584,1.18675 (101.18675),15 13,2024/11/11 13:59:19,낙찰하한선 미달
40,-36,2048189682,세왕전력(주),안성호,분석,372267467,71.2,87.061,89.565,1.16600 (101.166),12 10,2024/11/13 10:12:07,낙찰하한선 미달
41,-37,1138611108,(주)도원디에스,이정우,분석,372254700,71.2,87.057,89.562,1.16249 (101.16249),14 1,2024/11/08 16:19:39,낙찰하한선 미달
42,-38,2148847295,티에스퓨처 주식회사,김명성,분석,372252880,71.2,87.057,89.562,1.16200 (101.162),10 13,2024/11/11 18:19:58,낙찰하한선 미달
43,-39,2208110305,주식회사 일신이앤드씨,홍영남,분석,372234279,71.0,87.052,89.557,1.15690 (101.1569),5 11,2024/11/12 15:04:41,낙찰하한선 미달
44,-40,2148842024,주식회사 에이번,김지윤,분석,372173740,70.8,87.037,89.543,1.14030 (101.1403),11 8,2024/11/11 13:10:43,낙찰하한선 미달
45,-41,1108175622,동해아이앤티(주),이기봉,분석,372141600,70.6,87.029,89.535,1.13148 (101.13148),14 8,2024/11/12 10:46:55,낙찰하한선 미달
46,-42,2148626132,(주)오버넷,신창호,분석,372137900,70.6,87.028,89.534,1.13047 (101.13047),2 14,2024/11/08 17:46:38,낙찰하한선 미달
47,-43,1208612783,주식회사 나오디지탈,안병우,분석,372131060,70.6,87.026,89.533,1.12859 (101.12859),11 9,2024/11/13 09:45:23,낙찰하한선 미달
48,-44,2148134127,(주)대경텔레콤,오병도,분석,372125960,70.6,87.025,89.531,1.12719 (101.12719),8 6,2024/11/12 09:28:25,낙찰하한선 미달
49,-45,1068684748,주식회사고도기술,고동현,분석,372114293,70.4,87.022,89.529,1.12400 (101.124),5 3,2024/11/12 22:00:44,낙찰하한선 미달
0,-46,1380715369,영인 아이티 기술사 사무소,함영만,분석,372068705,70.2,87.011,89.518,1.11150 (101.1115),13 2,2024/11/11 09:30:31,낙찰하한선 미달
1,-47,1028135124,현대에이치디에스(주),이철규,분석,372065700,70.2,87.01,89.517,1.11067 (101.11067),14 1,2024/11/12 09:00:57,낙찰하한선 미달
2,-48,1078734710,(주)일조이에스,박상권,분석,372063417,70.2,87.009,89.516,1.11005 (101.11005),3 4,2024/11/08 17:20:44,낙찰하한선 미달
3,-49,1058694239,(주)진성전력,김용일,분석,372058100,70.2,87.008,89.515,1.10859 (101.10859),1 9,2024/11/08 16:45:38,낙찰하한선 미달
4,-50,2158706121,주식회사 알티넷,박명수,분석,372035882,70.0,87.002,89.51,1.10250 (101.1025),1 2,2024/11/12 14:25:51,낙찰하한선 미달
5,-51,7298600518,주식회사 킴스앤,김동선,분석,371957837,69.6,86.983,89.491,1.08110 (101.0811),6 2,2024/11/11 22:18:05,낙찰하한선 미달
6,-52,2118895916,주식회사 지오통신,김영송,분석,371919100,69.4,86.973,89.482,1.07047 (101.07047),14 11,2024/11/13 09:46:45,낙찰하한선 미달
7,-53,2158768879,주식회사 에이치씨인포,김경운,분석,371890200,69.4,86.965,89.475,1.06255 (101.06255),3 5,2024/11/13 10:03:46,낙찰하한선 미달
8,-54,2188101953,주식회사 비츠로시스,이기재,분석,371889270,69.4,86.965,89.474,1.06229 (101.06229),14 15,2024/11/08 17:43:00,낙찰하한선 미달
9,-55,2078149729,주식회사 지앤에스기술,문창수,분석,371875415,69.2,86.962,89.471,1.05850 (101.0585),4 3,2024/11/12 16:27:13,낙찰하한선 미달
10,-56,2548800191,신용전기통신 주식회사,정원재,분석,371854270,69.2,86.956,89.466,1.05270 (101.0527),3 8,2024/11/11 10:50:29,낙찰하한선 미달
11,-57,1078197386,(주)아리네트웍스,성동식,분석,371853897,69.2,86.956,89.466,1.05260 (101.0526),13 12,2024/11/13 09:09:55,낙찰하한선 미달
12,-58,1088182120,(주) 포스콤 에스아이,양병기,분석,371812690,69.0,86.946,89.456,1.04130 (101.0413),11 10,2024/11/11 09:08:18,낙찰하한선 미달
13,-59,1108177407,시큐에스주식회사,정재량,분석,371774700,68.8,86.936,89.447,1.03088 (101.03088),13 10,2024/11/11 10:19:57,낙찰하한선 미달
14,-60,2158686429,주식회사 비엔솔루트,김진형,분석,371769688,68.8,86.935,89.446,1.02951 (101.02951),1 7,2024/11/13 07:19:58,낙찰하한선 미달
15,-61,2048170015,(주)하남통신,김종화,분석,371759695,68.6,86.933,89.443,1.02676 (101.02676),6 10,2024/11/12 16:54:25,낙찰하한선 미달
16,-62,1068136902,대일전기산업(주),임태원,분석,371673080,68.2,86.911,89.422,1.00302 (101.00302),11 2,2024/11/12 13:26:27,낙찰하한선 미달
17,-63,1108190583,주식회사 키코,조근도,분석,371664980,68.2,86.909,89.421,1.00079 (101.00079),6 14,2024/11/12 08:26:28,낙찰하한선 미달
18,-64,1018126108,(주)일능,심금자,분석,371592000,67.8,86.89,89.403,0.98078 (100.98078),14 6,2024/11/11 09:20:02,낙찰하한선 미달
19,-65,2078136393,삼언전공 주식회사,공석복,분석,371571590,67.8,86.885,89.398,0.97519 (100.97519),12 4,2024/11/13 11:05:06,낙찰하한선 미달
20,-66,1058162163,주식회사대한종합산전,이섭,분석,371568000,67.6,86.884,89.397,0.97420 (100.9742),3 2,2024/11/11 17:44:06,낙찰하한선 미달
21,-67,1098197140,(주)코맥스시큐리티,김종정,분석,371550104,67.6,86.88,89.393,0.96930 (100.9693),6 14,2024/11/12 00:12:37,낙찰하한선 미달
22,-68,1178164451,(주)지엠디텔레콤,김창윤,분석,371526397,67.4,86.874,89.387,0.96279 (100.96279),8 5,2024/11/12 09:02:26,낙찰하한선 미달
23,-69,2128140491,(주)벧엘정보통신,이효진,분석,371507000,67.4,86.869,89.382,0.95748 (100.95748),6 8,2024/11/12 15:36:49,낙찰하한선 미달
24,-70,1188116568,후지쯔코리아테크놀러지 주식회사,백종도,분석,371506339,67.4,86.869,89.382,0.95730 (100.9573),12 8,2024/11/08 16:08:01,낙찰하한선 미달
25,-71,2148107988,(주)서울정보시스템,이문현,분석,371465000,67.2,86.858,89.372,0.94596 (100.94596),4 8,2024/11/09 05:42:19,낙찰하한선 미달
26,-72,1208164006,(주)청음미디어,박공서,분석,371433399,67.0,86.85,89.365,0.93730 (100.9373),2 3,2024/11/11 13:50:26,낙찰하한선 미달
27,-73,1180673427,한마음정보시스템,정인숙,분석,371414836,67.0,86.846,89.36,0.93221 (100.93221),5 4,2024/11/11 10:12:48,낙찰하한선 미달
28,-74,1078154150,주식회사 케이원,송관섭,분석,371396565,66.8,86.841,89.356,0.92720 (100.9272),2 13,2024/11/11 14:02:09,낙찰하한선 미달
29,-75,2048119395,(주)신해전기건설,이세윤,분석,371387400,66.8,86.839,89.354,0.92468 (100.92468),3 4,2024/11/11 13:26:16,낙찰하한선 미달
30,-76,7778600711,(주)유스이앤씨,최강호,분석,371373950,66.8,86.835,89.35,0.92099 (100.92099),7 1,2024/11/12 16:54:32,낙찰하한선 미달
31,-77,1068616819,(주)현성인포컴,박홍수,분석,371323589,66.4,86.823,89.338,0.90719 (100.90719),6 1,2024/11/12 09:33:11,낙찰하한선 미달
32,-78,6048111797,주식회사글로벌엔씨,임채익,분석,371300649,66.4,86.817,89.333,0.90090 (100.9009),12 6,2024/11/12 17:32:38,낙찰하한선 미달
33,-79,2098133747,(주)한국에스알테크,이재호,분석,371299500,66.4,86.817,89.333,0.90058 (100.90058),14 12,2024/11/11 18:25:40,낙찰하한선 미달
34,-80,2078148017,(주)명신시스템,노근식,분석,371297003,66.4,86.816,89.332,0.89990 (100.8999),3 13,2024/11/12 12:42:26,낙찰하한선 미달
35,-81,4978802495,주식회사 에이치엔링크,김남훈,분석,371273662,66.2,86.81,89.326,0.89350 (100.8935),7 5,2024/11/12 16:10:33,낙찰하한선 미달
36,-82,1168111572,남성기전(주),최전남,분석,371263800,66.2,86.808,89.324,0.89079 (100.89079),3 5,2024/11/11 14:46:02,낙찰하한선 미달
37,-83,2048161869,(주)근영이엔씨,이성영,분석,371252165,66.2,86.805,89.321,0.88760 (100.8876),4 8,2024/11/12 12:28:49,낙찰하한선 미달
38,-84,1058153698,진우에이티에스 주식회사,정진태,분석,371251415,66.0,86.804,89.321,0.88740 (100.8874),15 14,2024/11/12 17:41:08,낙찰하한선 미달
39,-85,1058641085,(주)에스엠전력,김동율,분석,371206083,65.8,86.793,89.31,0.87497 (100.87497),13 8,2024/11/11 10:47:19,낙찰하한선 미달
40,-86,2048197877,주식회사 그린주의,김현미,분석,371156958,65.6,86.781,89.298,0.86150 (100.8615),14 4,2024/11/12 09:08:22,낙찰하한선 미달
41,-87,8388701176,주식회사 다구현,서현구,분석,371130330,65.4,86.774,89.292,0.85419 (100.85419),14 8,2024/11/12 09:36:58,낙찰하한선 미달
42,-88,6268602139,주식회사 노바디엑스,채병욱,분석,371126688,65.4,86.773,89.291,0.85320 (100.8532),14 3,2024/11/11 13:04:52,낙찰하한선 미달
43,-89,1138170266,(주)리빙콘트롤,김병진,분석,371119029,65.4,86.771,89.289,0.85110 (100.8511),7 1,2024/11/13 09:00:53,낙찰하한선 미달
44,-90,2118612681,(주)해우정보시스템,김병헌,분석,371062865,65.2,86.757,89.276,0.83570 (100.8357),7 1,2024/11/12 08:51:23,낙찰하한선 미달
45,-91,1208105711,주식회사 삼진일렉스,김성관,분석,370992480,64.8,86.739,89.259,0.81640 (100.8164),15 1,2024/11/13 09:16:57,낙찰하한선 미달
46,-92,1068180878,주식회사 신보,정재문,분석,370977950,64.8,86.735,89.255,0.81241 (100.81241),1 10,2024/11/13 08:52:44,낙찰하한선 미달
47,-93,1078793378,주식회사 보스테크,이헌웅,분석,370906600,64.4,86.717,89.238,0.79285 (100.79285),4 14,2024/11/11 15:30:40,낙찰하한선 미달
48,-94,6458800418,청명이엔지 주식회사,김형준,분석,370888539,64.2,86.713,89.234,0.78790 (100.7879),7 13,2024/11/12 16:25:21,낙찰하한선 미달
49,-95,2158199031,한소리이앤씨주식회사,안홍희,분석,370853160,64.0,86.704,89.225,0.77819 (100.77819),2 8,2024/11/12 10:20:46,낙찰하한선 미달
0,-96,6218602134,(주)플러스전력,이하일,분석,370828720,64.0,86.698,89.219,0.77149 (100.77149),9 14,2024/11/11 16:48:28,낙찰하한선 미달
1,-97,7598100611,에스트랜스포트 주식회사,최제이미장국,분석,370825000,64.0,86.697,89.218,0.77047 (100.77047),15 14,2024/11/11 16:45:56,낙찰하한선 미달
2,-98,2158602337,지엔네텔(주),고시영,분석,370821526,64.0,86.696,89.218,0.76952 (100.76952),8 12,2024/11/13 11:46:37,낙찰하한선 미달
3,-99,4468801407,(주)큐엔큐,장나미,분석,370814870,63.8,86.694,89.216,0.76770 (100.7677),2 9,2024/11/11 14:38:03,낙찰하한선 미달
4,-100,1068669669,(주)일광통신,이병일,분석,370814770,63.8,86.694,89.216,0.76767 (100.76767),3 4,2024/11/11 22:03:42,낙찰하한선 미달
5,-101,1198153402,고현건설(주),이화선,분석,370813760,63.8,86.694,89.216,0.76739 (100.76739),14 12,2024/11/12 09:29:14,낙찰하한선 미달
6,-102,2068182837,경안이엔지(주),금동중,분석,370799550,63.8,86.69,89.212,0.76349 (100.76349),11 15,2024/11/11 16:19:31,낙찰하한선 미달
7,-103,2108108684,주식회사 대금이앤아이,김종우,분석,370797370,63.8,86.69,89.212,0.76290 (100.7629),9 12,2024/11/08 16:06:45,낙찰하한선 미달
8,-104,1328127945,부민통신 주식회사,박창욱,분석,370794448,63.8,86.689,89.211,0.76210 (100.7621),7 4,2024/11/11 10:38:07,낙찰하한선 미달
9,-105,1088179663,주식회사 시큐뱅크,심재춘,분석,370786780,63.8,86.687,89.209,0.75999 (100.75999),15 14,2024/11/11 21:11:52,낙찰하한선 미달
10,-106,1198184278,주식회사엠디네트워크,이재현,분석,370767898,63.6,86.682,89.205,0.75482 (100.75482),15 11,2024/11/11 11:40:38,낙찰하한선 미달
11,-107,2068606585,(주)상지일렉스,정원상,분석,370765840,63.6,86.682,89.204,0.75425 (100.75425),15 2,2024/11/11 20:08:28,낙찰하한선 미달
12,-108,2098113590,(주)통광,박용준,분석,370756300,63.6,86.68,89.202,0.75164 (100.75164),2 6,2024/11/12 14:13:02,낙찰하한선 미달
13,-109,1288141176,주식회사 와이씨스템,장영찬,분석,370728072,63.4,86.672,89.195,0.74390 (100.7439),9 12,2024/11/13 08:56:40,낙찰하한선 미달
14,-110,1208742606,주식회사 테눅스,전석순,분석,370728071,63.4,86.672,89.195,0.74389 (100.74389),8 10,2024/11/12 08:14:30,낙찰하한선 미달
15,-111,2118620935,주식회사 한양티이씨,조형국,분석,370726614,63.4,86.672,89.195,0.74350 (100.7435),3 12,2024/11/13 08:39:16,낙찰하한선 미달
16,-112,1058608183,코위버(주),황인환,분석,370722602,63.4,86.671,89.194,0.74240 (100.7424),5 12,2024/11/13 09:30:39,낙찰하한선 미달
17,-113,1058601287,(주)성산정보시스템,김기주,분석,370716402,63.4,86.669,89.192,0.74070 (100.7407),11 4,2024/11/11 15:51:20,낙찰하한선 미달
18,-114,2748800123,중앙씨앤티 주식회사,윤영진,분석,370669345,63.2,86.658,89.181,0.72779 (100.72779),15 4,2024/11/13 09:24:46,낙찰하한선 미달
19,-115,1068632013,하나씨앤아이 주식회사,김용주,분석,370667160,63.2,86.657,89.18,0.72719 (100.72719),10 3,2024/11/11 13:52:29,낙찰하한선 미달
20,-116,1148137386,(주)유일엔지니어링,송수길,분석,370640390,63.0,86.65,89.174,0.71985 (100.71985),8 7,2024/11/11 17:10:14,낙찰하한선 미달
21,-117,2028136990,(주)무궁화전자,이효형,분석,370625770,63.0,86.647,89.17,0.71584 (100.71584),6 14,2024/11/12 10:24:53,낙찰하한선 미달
22,-118,5178101428,주식회사 율이앤씨,전형숙,분석,370585840,62.8,86.637,89.161,0.70490 (100.7049),15 5,2024/11/12 15:50:27,낙찰하한선 미달
23,-119,2158676426,주식회사 건영이앤씨,박지명,분석,370583800,62.8,86.636,89.16,0.70434 (100.70434),5 8,2024/11/12 11:22:30,낙찰하한선 미달
24,-120,2148768177,(주)프라임엔시스템,윤재중,분석,370551200,62.6,86.628,89.153,0.69540 (100.6954),9 5,2024/11/13 09:53:40,낙찰하한선 미달
25,-121,2088100603,(주)전우사,김한재,분석,370545400,62.6,86.626,89.151,0.69381 (100.69381),7 4,2024/11/11 15:50:31,낙찰하한선 미달
26,-122,1178119238,주식회사 동양네트워크,김종렬,분석,370532230,62.4,86.623,89.148,0.69020 (100.6902),1 5,2024/11/13 09:46:45,낙찰하한선 미달
27,-123,2158643395,민네트워크(주),황상택,분석,370499330,62.4,86.615,89.14,0.68117 (100.68117),13 12,2024/11/10 11:32:00,낙찰하한선 미달
28,-124,1018628606,주식회사 엔유정보통신,김대성,분석,370491550,62.2,86.613,89.138,0.67904 (100.67904),1 11,2024/11/13 09:52:33,낙찰하한선 미달
29,-125,1198605337,(주)신한이엔아이,유순자,분석,370478250,62.2,86.609,89.135,0.67539 (100.67539),12 1,2024/11/12 05:47:30,낙찰하한선 미달
30,-126,1058686587,(주)참슬테크,정희연,분석,370477859,62.2,86.609,89.135,0.67529 (100.67529),6 14,2024/11/12 14:35:45,낙찰하한선 미달
31,-127,2178601498,주식회사 엔키텍,원영춘,분석,370453454,62.0,86.603,89.129,0.66860 (100.6686),8 11,2024/11/09 15:53:24,낙찰하한선 미달
32,-128,1198182057,주식회사 다온티엔지,남기완,분석,370452360,62.0,86.603,89.129,0.66830 (100.6683),9 13,2024/11/11 16:20:26,낙찰하한선 미달
33,-129,3188601020,주식회사 프레이,조성준,분석,370446790,62.0,86.601,89.127,0.66677 (100.66677),14 9,2024/11/13 09:35:32,낙찰하한선 미달
34,-130,1128139637,(주)씨엘에이에스,윤호중,분석,370432300,62.0,86.598,89.124,0.66279 (100.66279),11 4,2024/11/11 09:27:24,낙찰하한선 미달
35,-131,2078127900,합동전자통신(주),하명용,분석,370429740,62.0,86.597,89.123,0.66209 (100.66209),11 12,2024/11/11 10:10:10,낙찰하한선 미달
36,-132,8608100283,주식회사 테크인스,전재현,분석,370429010,62.0,86.597,89.123,0.66189 (100.66189),1 14,2024/11/08 14:01:40,낙찰하한선 미달
37,-133,1068128718,서광통신 주식회사,최경석,분석,370427560,62.0,86.597,89.123,0.66150 (100.6615),5 7,2024/11/12 12:25:13,낙찰하한선 미달
38,-134,6558701528,(주)스마트정보기술,박성애,분석,370406407,61.8,86.591,89.118,0.65570 (100.6557),15 2,2024/11/11 15:39:35,낙찰하한선 미달
