,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1928702481,주식회사 크랜베리,이은혜,분석,17196900,87.746,87.873,0.14677 (100.14677),,2024/05/21 13:00:10,1순위
1,2,1068128718,서광통신 주식회사,최경석,분석,17196970,87.747,87.874,0.14718 (100.14718),,2024/05/22 15:54:59,2순위
2,3,1098644842,주식회사 스마트넷,한동오,분석,17196973,87.747,87.874,0.14719 (100.14719),,2024/05/20 17:44:43,3순위
3,4,1138175669,(주)용상전기통신,권혁기,분석,17197000,87.747,87.874,0.14735 (100.14735),,2024/05/23 08:55:27,4순위
4,5,1098195410,(주)신성글로벌네트워크,홍우석,분석,17197077,87.747,87.874,0.14780 (100.1478),,2024/05/20 15:46:13,5순위
5,6,2178145434,주식회사 한양전자피에이,여동도,분석,17197490,87.749,87.876,0.15020 (100.1502),,2024/05/21 14:52:51,6순위
6,7,1078746443,(주)라인테크놀로지,유현식,분석,17198000,87.752,87.879,0.15317 (100.15317),,2024/05/21 17:42:53,7순위
7,8,2068193673,지에스네트웍스(주),임동배,분석,17198211,87.753,87.88,0.15440 (100.1544),,2024/05/21 10:06:27,8순위
8,9,1018138303,주식회사 비엘에스,안홍서,분석,17198279,87.753,87.88,0.15480 (100.1548),,2024/05/23 09:11:44,9순위
9,10,1138157962,(주)하이눈정보통신,이희경,분석,17198725,87.756,87.883,0.15740 (100.1574),,2024/05/21 13:22:53,10순위
10,11,1148608950,주식회사 알티솔루션,이재석,분석,17199420,87.759,87.886,0.16144 (100.16144),,2024/05/21 10:51:15,11순위
11,12,2040371641,한서전자,김영옥,분석,17199566,87.76,87.887,0.16229 (100.16229),,2024/05/21 09:52:37,12순위
12,13,6218602134,(주)플러스전력,이하일,분석,17199660,87.76,87.887,0.16284 (100.16284),,2024/05/20 15:48:40,13순위
