,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2118652742,(주)엔에스티정보통신,조정희,분석,142142937,87.839,87.537,-0.23681 (99.76319),7 3,2024/12/06 11:46:38,
1,2,2208188477,(주)에이치티엠,정기채,분석,143241893,88.518,88.213,0.53450 (100.5345),2 6,2024/12/06 16:31:54,
2,3,1078635181,티에스라인시스템 주식회사,최국현,분석,143293398,88.55,88.245,0.57065 (100.57065),7 2,2024/12/06 17:06:06,
3,4,1048159651,(주)성우음향정보통신,송민자,분석,143856264,88.898,88.592,0.96570 (100.9657),2 3,2024/12/10 08:48:15,
4,5,2208626082,(주)드림텔레시스,김보영,분석,143980330,88.974,88.668,1.05277 (101.05277),7 5,2024/12/06 16:29:18,
5,6,2158768879,주식회사 에이치씨인포,김경운,분석,146321430,90.421,90.11,2.69588 (102.69588),13 8,2024/12/10 08:52:25,
6,7,1098194518,주식회사 한성아이티엘,이상로,분석,153449000,94.826,94.499,7.69837 (107.69837),11 8,2024/12/09 14:13:18,
7,8,2148661411,(주)엘리시스,이시정,분석,157508000,97.334,96.999,10.54718 (110.54718),10 1,2024/12/09 10:38:07,
8,9,1198700703,안티고네 주식회사,김준휘,분석,159800000,98.75,98.411,12.15583 (112.15583),15 12,2024/12/10 09:44:36,
9,10,1078677070,씨지에스아이티(주),최규식,분석,159899900,98.812,98.472,12.22594 (112.22594),14 4,2024/12/09 15:30:25,
10,11,2148647194,투앤원정보통신주식회사,서승호,분석,162350000,100.3266,99.981,13.94555 (113.94555),11 12,2024/12/09 17:32:51,예가초과
