,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1078674016,주식회사가나이엔지  [최종낙찰],강재선,분석,167202418,85.0,87.745,87.721,-1.06100 (98.939),10 8,2024/04/02 14:23:34,
1,2,2148705513,주식회사 케이이에스 전기공사,강성진,분석,167203877,85.0,87.746,87.722,-1.06013 (98.93987),10 8,2024/04/05 09:14:35,
2,3,2098127963,상승종합통신 주식회사,조남각,분석,167206592,85.0,87.747,87.724,-1.05851 (98.94149),13 12,2024/04/04 17:02:41,
3,4,1148714916,주식회사 알앤씨미디어,오창석,분석,167209937,85.0,87.749,87.725,-1.05651 (98.94349),15 12,2024/04/08 10:38:56,
4,5,2048620126,(주)상부사종합건설,이상만,분석,167224571,85.2,87.757,87.733,-1.04776 (98.95224),13 7,2024/04/07 21:37:56,
5,6,1048635917,주식회사 비전에스엔씨,김국배,분석,167250169,85.4,87.772,87.746,-1.03245 (98.96755),2 10,2024/04/08 13:46:20,
6,7,2158735193,주식회사 시너젠,윤금란,분석,167258942,85.6,87.777,87.751,-1.02720 (98.9728),5 1,2024/04/04 12:47:33,
7,8,1508700266,주식회사 씨에쓰정보기술,박충순,분석,167263500,85.6,87.78,87.753,-1.02448 (98.97552),4 3,2024/04/04 10:20:38,
8,9,2178113330,(주)오성에스이엠,오성표,분석,167275665,85.8,87.787,87.76,-1.01721 (98.98279),13 12,2024/04/05 09:53:18,
9,10,1200582335,델타전자통신,이성남,분석,167287780,85.8,87.794,87.766,-1.00996 (98.99004),15 9,2024/04/08 04:30:30,
10,11,8338600103,주식회사 씨앤아이테크,서광수,분석,167292223,86.0,87.796,87.769,-1.00730 (98.9927),15 7,2024/04/03 17:54:57,
11,12,1048198009,대신네트웍스주식회사,김태응,분석,167305700,86.0,87.804,87.776,-0.99925 (99.00075),6 12,2024/04/08 09:55:20,
12,13,1061248998,비젼네트워크,김덕기,분석,167318648,86.2,87.811,87.782,-0.99150 (99.0085),10 4,2024/04/05 21:59:12,
13,14,3628700817,씨큐리티 주식회사,공승길,분석,167321491,86.2,87.813,87.784,-0.98980 (99.0102),6 3,2024/04/05 08:31:27,
14,15,2208165402,서전엔지니어링(주),유경하,분석,167322600,86.2,87.814,87.785,-0.98914 (99.01086),13 5,2024/04/05 15:26:43,
15,16,1078165206,앤아이에스(주),정성호,분석,167330523,86.4,87.818,87.789,-0.98440 (99.0156),9 4,2024/04/08 10:49:39,
16,17,1108190583,키오스크코리아 주식회사,조근도,분석,167344910,86.6,87.826,87.796,-0.97580 (99.0242),6 2,2024/04/08 13:02:02,
17,18,1328800173,난방산업 주식회사,강경옥,분석,167347420,86.6,87.828,87.798,-0.97430 (99.0257),6 5,2024/04/04 09:56:15,
18,19,1068641109,주식회사 피앤지텍,조홍길,분석,167363500,86.8,87.837,87.806,-0.96469 (99.03531),15 2,2024/04/05 15:33:00,
19,20,3798700760,로안테크(주),장승현,분석,167370662,86.8,87.841,87.81,-0.96040 (99.0396),13 14,2024/04/04 10:43:39,
20,21,2048131967,(주)용백전설,곽의영,분석,167380194,87.0,87.847,87.815,-0.95471 (99.04529),4 6,2024/04/05 12:16:14,
21,22,1148726111,티비엠테크주식회사,김치연,분석,167405600,87.2,87.861,87.828,-0.93951 (99.06049),15 14,2024/04/05 00:34:52,
22,23,2048639509,주식회사 대한유비텍,이우영,분석,167410430,87.2,87.864,87.831,-0.93663 (99.06337),12 15,2024/04/02 09:43:39,
23,24,1068663404,주식회사 씨씨티비네오텍,최영근,분석,167429700,87.6,87.875,87.841,-0.92510 (99.0749),9 12,2024/04/05 08:56:58,
24,25,2188101953,주식회사 비츠로시스,이기재,분석,167430000,87.6,87.875,87.841,-0.92493 (99.07507),8 7,2024/04/03 11:04:05,
25,26,1088167041,(주)가디엘,최혜심,분석,167435180,87.6,87.878,87.844,-0.92183 (99.07817),10 7,2024/04/05 17:06:36,
26,27,1138163917,백두전기통신(주),장철,분석,167439901,87.6,87.881,87.846,-0.91901 (99.08099),3 8,2024/04/07 21:15:34,
27,28,1018151140,(주)사운드솔루션,이홍,분석,167467990,88.0,87.897,87.861,-0.90221 (99.09779),8 2,2024/04/03 15:44:04,
28,29,1088114068,(주)대인정보통신,유재호,분석,167477284,88.0,87.902,87.866,-0.89665 (99.10335),4 15,2024/04/05 08:32:37,
29,30,2128144463,동양비엠에스(주),김태수,분석,167484221,88.2,87.906,87.869,-0.89251 (99.10749),2 7,2024/04/05 09:50:29,
30,31,2208624819,(주)종성테크,임성규,분석,167506465,88.4,87.919,87.881,-0.87921 (99.12079),3 15,2024/04/05 15:01:00,
31,32,1138683368,주식회사 에스엠시스템즈,이승환,분석,167509500,88.4,87.921,87.883,-0.87739 (99.12261),5 2,2024/04/05 15:49:22,
32,33,1108130339,(주)기양상사,조효진,분석,167513300,88.4,87.923,87.885,-0.87512 (99.12488),12 13,2024/04/05 11:14:11,
33,34,1208782160,에스엔에스이서비스주식회사,정경식,분석,167519300,88.6,87.926,87.888,-0.87153 (99.12847),9 6,2024/04/03 14:35:53,
34,35,2148811443,(주)우신지엘에스,문경종,분석,167526870,88.6,87.931,87.892,-0.86700 (99.133),13 15,2024/04/05 08:17:01,
35,36,1428168147,주식회사 다옴건설,이창석,분석,167528700,88.6,87.932,87.893,-0.86591 (99.13409),14 10,2024/04/05 10:37:04,
