,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,6698701041,주식회사 제이더블유,이상민,분석,39463780,88.005,88.039,0.05075 (100.05075),8 14,2024/08/07 09:13:38,
1,2,1078640952,(주)바비젼  [최종낙찰],이주일,분석,39464700,88.007,88.041,0.05309 (100.05309),8 15,2024/08/06 10:25:20,
2,3,1238197898,주식회사비컴,김득환,분석,39527428,88.147,88.181,0.21212 (100.21212),12 8,2024/08/02 09:09:28,
3,4,5758800588,주식회사 경기종합통신,임정섭,분석,39533400,88.16,88.194,0.22726 (100.22726),2 13,2024/08/07 08:44:57,
4,5,2018603701,소성정보기술 주식회사,김금남,분석,39553132,88.204,88.239,0.27728 (100.27728),13 7,2024/08/07 08:57:02,
5,6,1208164006,(주)청음미디어,박공서,분석,39589898,88.286,88.321,0.37050 (100.3705),5 3,2024/08/02 10:26:45,
6,7,4268800874,주식회사 캐스트코아,강일석,분석,39599598,88.308,88.342,0.39509 (100.39509),2 4,2024/08/06 09:03:53,
7,8,6078143944,주식회사 바이콤,정기영,분석,39632260,88.381,88.415,0.47789 (100.47789),1 10,2024/08/05 09:48:15,
8,9,4918801315,주식회사 혜성테크윈,우윤학,분석,39637400,88.392,88.426,0.49093 (100.49093),14 5,2024/08/06 09:48:14,
9,10,2068193673,지에스네트웍스(주),임동배,분석,39646210,88.412,88.446,0.51326 (100.51326),8 3,2024/08/02 11:02:36,
10,11,7238701404,주식회사누리나루,안애영,분석,39650720,88.422,88.456,0.52469 (100.52469),7 5,2024/08/06 09:00:05,
11,12,2178125840,(주)에이디엠,정채옥,분석,39657663,88.438,88.472,0.54230 (100.5423),4 8,2024/08/05 11:47:05,
12,13,1238175875,주식회사 휴톤,김영상,분석,39661410,88.446,88.48,0.55180 (100.5518),10 2,2024/08/06 09:24:36,
13,14,1128143733,공간미디어(주),김명숙,분석,39734065,88.608,88.642,0.73600 (100.736),12 11,2024/08/06 08:15:21,
14,15,1308167830,주식회사 미디컴전자,정광영,분석,39744874,88.632,88.666,0.76340 (100.7634),15 10,2024/08/02 09:58:05,
15,16,7418801210,주식회사 한국에이브이산업,이재숙,분석,39839700,88.844,88.878,1.00381 (101.00381),1 12,2024/08/07 06:15:45,
16,17,2178113330,(주)오성에스이엠,오성표,분석,39991190,89.181,89.216,1.38787 (101.38787),5 6,2024/08/05 09:42:13,
17,18,2128166526,아트에이브이 주식회사,권우철,분석,40350000,89.982,90.016,2.29755 (102.29755),13 4,2024/08/06 09:36:58,
18,-1,4468801407,(주)큐엔큐,장나미,분석,39438000,87.948,87.982,-0.01460 (99.9854),8 4,2024/08/02 15:16:23,낙찰하한선 미달
19,-2,1308605289,주식회사 경인씨엔에스,김창덕,분석,39435440,87.942,87.976,-0.02110 (99.9789),11 13,2024/08/02 15:31:39,낙찰하한선 미달
20,-3,1308196960,일성미디어통신 주식회사,서정란,분석,39412910,87.892,87.926,-0.07821 (99.92179),11 14,2024/08/06 15:55:48,낙찰하한선 미달
21,-4,1108609224,주식회사 두루스코,김옥연,분석,39348704,87.749,87.782,-0.24099 (99.75901),2 3,2024/08/06 17:18:30,낙찰하한선 미달
22,-5,1308672449,주식회사 정우특수에이브이시스템,이정희,분석,39302630,87.646,87.68,-0.35780 (99.6422),10 9,2024/08/05 15:37:33,낙찰하한선 미달
23,-6,1298189469,주식회사 한산피엔씨,박민우,분석,39251570,87.532,87.566,-0.48725 (99.51275),14 4,2024/08/06 09:11:16,낙찰하한선 미달
24,-7,4848101910,주식회사 에피테크,김희정,분석,39218540,87.458,87.492,-0.57099 (99.42901),1 9,2024/08/02 10:19:43,낙찰하한선 미달
25,-8,1308674020,주식회사 와치캠,최지훈,분석,39195150,87.406,87.44,-0.63029 (99.36971),4 11,2024/08/06 10:29:25,낙찰하한선 미달
26,-9,6042996444,세일,이종보,분석,39187000,87.388,87.422,-0.65095 (99.34905),8 7,2024/08/02 17:17:13,낙찰하한선 미달
27,-10,1198147967,주식회사 에스티씨네트웍스,신선우,분석,39177900,87.368,87.401,-0.67402 (99.32598),6 9,2024/08/06 10:14:07,낙찰하한선 미달
28,-11,1048159651,(주)성우음향정보통신,송민자,분석,39139253,87.281,87.315,-0.77200 (99.228),13 9,2024/08/07 08:57:41,낙찰하한선 미달
