,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,3708600747,엔에이정보통신 주식회사  [최종낙찰],나준제,분석,19898400.0,87.748,89.151,0.73175 (100.73175),15 10,2024/10/30 10:34:58,
1,2,1018178116,(주)오경컴텍,김종근,분석,19898664.0,87.749,89.152,0.73310 (100.7331),10 2,2024/10/30 09:15:14,
2,3,2158168275,천마정보통신(주),황범만,분석,19899682.0,87.754,89.157,0.73830 (100.7383),4 5,2024/10/30 23:10:21,
3,4,1108190583,주식회사 키코,조근도,분석,19900560.0,87.758,89.161,0.74278 (100.74278),2 7,2024/10/31 08:48:30,
4,5,1078191887,(주)삼일아엔씨,채수걸,분석,19901602.0,87.763,89.166,0.74810 (100.7481),15 9,2024/10/29 15:02:37,
5,6,1078740041,주식회사 더기가,이기홍,분석,19902190.0,87.766,89.168,0.75110 (100.7511),1 11,2024/10/29 09:43:45,
6,7,2148844610,(주)제이디솔루션,제영호,분석,19902870.0,87.769,89.171,0.75457 (100.75457),14 3,2024/10/29 09:08:48,
7,8,1128143733,공간미디어(주),김명숙,분석,19903594.0,87.773,89.175,0.75827 (100.75827),13 11,2024/10/31 07:42:10,
8,9,4468801407,(주)큐엔큐,장나미,분석,19904380.0,87.777,89.178,0.76228 (100.76228),8 11,2024/10/28 15:03:02,
9,10,1378143275,한창이웨이 주식회사,이옥희,분석,19904870.0,87.779,89.18,0.76479 (100.76479),5 9,2024/10/29 09:09:05,
10,11,1188114949,이주씨스템(주),이복균,분석,19904920.0,87.779,89.18,0.76504 (100.76504),5 7,2024/10/31 09:08:18,
11,12,1088107572,세빈테크(주),박재영,분석,19906208.0,87.785,89.186,0.77162 (100.77162),11 4,2024/10/31 00:49:56,
12,13,1178152367,(주)브레인컨설팅,박수영,분석,19906810.0,87.788,89.189,0.77469 (100.77469),5 2,2024/10/29 09:09:54,
13,14,2068632744,주식회사 서원엠이씨,최지호,분석,19907400.0,87.791,89.192,0.77770 (100.7777),7 14,2024/10/29 09:00:24,
14,15,5498100727,주식회사 뉴엣지,이현아,분석,19908810.0,87.798,89.198,0.78490 (100.7849),12 6,2024/10/30 07:02:15,
15,16,2208180951,엘지정보기술(주),엄태원,분석,19908827.0,87.798,89.198,0.78499 (100.78499),8 2,2024/10/28 10:10:55,
16,17,1048161313,파워메카(주),정훈,분석,19909747.0,87.802,89.202,0.78969 (100.78969),2 8,2024/10/30 13:46:30,
17,18,1198623733,주식회사 케이비티정보통신,유후군,분석,19910710.0,87.807,89.206,0.79461 (100.79461),3 2,2024/10/29 12:35:35,
18,19,1198178757,주식회사우신아이앤씨,이화세,분석,19911630.0,87.811,89.211,0.79930 (100.7993),15 10,2024/10/30 14:14:20,
19,20,4098163161,(주)동우커뮤니케이션,송준성,분석,19911900.0,87.812,89.212,0.80068 (100.80068),14 13,2024/10/31 09:39:52,
20,21,1198670916,주식회사 에이치앤아이씨,정용훈,분석,19912200.0,87.814,89.213,0.80221 (100.80221),6 9,2024/10/29 09:02:53,
21,22,2148854189,(주)태원전기,김응식,분석,19912216.0,87.814,89.213,0.80230 (100.8023),4 1,2024/10/30 12:39:15,
22,23,6188134896,주식회사 동신정보통신,임춘섭,분석,19913250.0,87.819,89.218,0.80758 (100.80758),7 9,2024/10/30 18:04:30,
23,24,2068650742,한선씨앤씨 주식회사,장홍식,분석,19915853.0,87.831,89.229,0.82087 (100.82087),2 13,2024/10/28 09:38:09,
24,25,1078763383,주식회사 아이티블럭,배경원,분석,19915879.0,87.831,89.23,0.82100 (100.821),5 8,2024/10/29 14:36:57,
25,26,1148608950,주식회사 알티솔루션,이재석,분석,19918870.0,87.845,89.243,0.83627 (100.83627),13 1,2024/10/29 21:01:04,
26,27,5208801248,주식회사 해주정보통신,임나영,분석,19919710.0,87.849,89.247,0.84056 (100.84056),6 4,2024/10/30 08:58:15,
27,28,1078649711,주식회사 백선통신,황선호,분석,19920480.0,87.853,89.25,0.84449 (100.84449),14 10,2024/10/29 15:29:23,
28,29,1858100770,(주)에이치엔와이,한정목,분석,19920619.0,87.854,89.251,0.84520 (100.8452),3 5,2024/10/29 10:10:52,
29,30,1488100811,주식회사 세명테크,박정필,분석,19924306.0,87.871,89.267,0.86403 (100.86403),1 9,2024/10/29 11:53:13,
30,31,2098127963,상승종합통신 주식회사,조남각,분석,19925685.0,87.878,89.273,0.87107 (100.87107),13 12,2024/10/30 11:26:13,
31,32,1128118909,(주)한일종합산업,박응석,분석,19928020.0,87.889,89.284,0.88299 (100.88299),13 6,2024/10/28 12:54:06,
32,33,1058663420,(주)엠비에스엔지니어링,강형주,분석,19928300.0,87.89,89.285,0.88442 (100.88442),14 1,2024/10/25 23:48:46,
33,34,1058676906,(주)디엠씨정보,윤성인,분석,19931500.0,87.905,89.3,0.90076 (100.90076),6 15,2024/10/28 17:28:43,
34,35,1098185343,주식회사 오티에스씨,이승환,분석,19931644.0,87.906,89.3,0.90150 (100.9015),7 11,2024/10/31 09:06:21,
35,36,7948100026,주식회사 아성엠,전세희,분석,19931770.0,87.906,89.301,0.90214 (100.90214),3 4,2024/10/28 12:07:03,
36,37,1128141680,주식회사엠케이씨티,장재철,분석,19932701.0,87.911,89.305,0.90689 (100.90689),4 11,2024/10/30 09:46:32,
37,38,1178188899,주식회사 시큐렉스,최영희,분석,19934778.0,87.921,89.314,0.91750 (100.9175),8 3,2024/10/31 09:07:42,
38,39,1068638093,(주)엘케이시스코,이기일,분석,19934790.0,87.921,89.314,0.91756 (100.91756),2 8,2024/10/29 10:50:45,
39,40,1208817900,주식회사 에이앤티플러스,김은아,분석,19934914.0,87.921,89.315,0.91819 (100.91819),12 11,2024/10/31 09:29:41,
40,41,2138176895,주식회사 코젠,윤영근,분석,19935800.0,87.926,89.319,0.92272 (100.92272),15 11,2024/10/29 10:14:34,
41,42,1088180573,다올정보기술주식회사,한숙기,분석,19935933.0,87.926,89.319,0.92340 (100.9234),13 14,2024/10/30 11:01:52,
42,43,1058619564,주식회사 다상테크,김춘기,분석,19936756.0,87.93,89.323,0.92760 (100.9276),2 10,2024/10/28 14:18:00,
43,44,2148842024,주식회사 에이번,김지윤,분석,19937320.0,87.933,89.326,0.93048 (100.93048),7 14,2024/10/29 16:15:13,
44,45,2058140076,(주)제일첨단테크,김성수,분석,19939301.0,87.942,89.334,0.94059 (100.94059),12 10,2024/10/30 10:04:20,
45,46,1018154598,씨엔에스코리아(주),유호태,분석,19939352.0,87.942,89.335,0.94085 (100.94085),11 14,2024/10/30 07:51:25,
46,47,1208742606,주식회사 테눅스,전석순,분석,19940594.0,87.948,89.34,0.94720 (100.9472),8 9,2024/10/30 16:10:11,
47,48,1198195493,주식회사 인텍하우징,심인석,분석,19941417.0,87.952,89.344,0.95140 (100.9514),15 4,2024/10/31 09:25:11,
48,49,3118701797,주식회사 이유넷,정현문,분석,19942100.0,87.955,89.347,0.95489 (100.95489),5 12,2024/10/30 14:51:03,
49,50,2068629138,(주)하나윈정보기술,도수현,분석,19943454.0,87.962,89.353,0.96180 (100.9618),10 2,2024/10/30 09:31:15,
0,51,2108108684,주식회사 대금이앤아이,김종우,분석,19943930.0,87.964,89.355,0.96423 (100.96423),10 6,2024/10/25 15:44:20,
1,52,1298162820,주식회사 다람정보,장명호,분석,19944100.0,87.965,89.356,0.96510 (100.9651),10 2,2024/10/30 09:03:47,
2,53,3578800544,디와이아이앤씨주식회사,이정순,분석,19945210.0,87.97,89.361,0.97077 (100.97077),8 12,2024/10/28 10:55:13,
3,54,2098133747,(주)한국에스알테크,이재호,분석,19949150.0,87.989,89.379,0.99088 (100.99088),3 9,2024/10/31 09:13:02,
4,55,1198649126,태광에스엠주식회사,전현용,분석,19949348.0,87.99,89.38,0.99190 (100.9919),12 15,2024/10/31 07:26:28,
5,56,1048159651,(주)성우음향정보통신,송민자,분석,19949505.0,87.991,89.38,0.99270 (100.9927),6 5,2024/10/31 08:09:36,
6,57,3218602097,(주)태연정보,김영태,분석,19949762.0,87.992,89.381,0.99401 (100.99401),3 1,2024/10/28 20:14:33,
7,58,1018197466,주식회사콤위즈,정윤권,분석,19952210.0,88.003,89.392,1.00651 (101.00651),9 10,2024/10/30 17:13:38,
8,59,1148719283,주식회사 브이게이트,임준백,분석,19952334.0,88.004,89.393,1.00714 (101.00714),13 15,2024/10/29 14:09:24,
9,60,1068627183,한국씨텍(주),박재규,분석,19954950.0,88.016,89.405,1.02050 (101.0205),1 7,2024/10/30 09:49:36,
10,61,2038164674,주식회사 컴버스테크,김보성,분석,19955145.0,88.017,89.405,1.02150 (101.0215),5 13,2024/10/29 16:46:44,
11,62,1078658471,비케이앤파워컴 주식회사,김정훈,분석,19955300.0,88.018,89.406,1.02229 (101.02229),8 11,2024/10/30 14:55:36,
12,63,1198148947,주식회사 광성기전,김성원,분석,19956040.0,88.022,89.409,1.02607 (101.02607),3 8,2024/10/29 14:12:21,
13,64,2148143121,주식회사 엠알바스,윤창로,분석,19958200.0,88.032,89.419,1.03709 (101.03709),13 7,2024/10/31 06:25:40,
14,65,3238600741,주식회사 극동이에프씨,심정보,분석,19958867.0,88.035,89.422,1.04050 (101.0405),7 12,2024/10/30 18:06:31,
15,66,2198111833,주식회사 대영아이오티,전인구,분석,19962137.0,88.05,89.437,1.05720 (101.0572),11 15,2024/10/29 17:34:14,
16,67,1128139637,(주)씨엘에이에스,윤호중,분석,19964937.0,88.064,89.449,1.07149 (101.07149),3 5,2024/10/29 10:26:32,
17,68,1208612783,주식회사 나오디지탈,안병우,분석,19967710.0,88.077,89.462,1.08565 (101.08565),7 2,2024/10/30 09:34:44,
18,69,2118899396,주식회사 피에스콤,최정환,분석,19970979.0,88.092,89.476,1.10235 (101.10235),3 13,2024/10/28 17:37:42,
19,70,3728800295,주식회사 좋은통신,박창우,분석,19971260.0,88.094,89.478,1.10378 (101.10378),12 8,2024/10/29 10:56:37,
20,71,2138627690,(주)이스텍,황복영,분석,19971470.0,88.095,89.479,1.10485 (101.10485),11 12,2024/10/31 09:09:53,
21,72,1058665689,(주)경림이앤지,김창근,분석,19972380.0,88.099,89.483,1.10950 (101.1095),8 10,2024/10/30 17:06:41,
22,73,2108165652,키코아이비에스주식회사,공재근,분석,19972771.0,88.101,89.484,1.11150 (101.1115),12 6,2024/10/30 11:18:17,
23,74,1148661445,주식회사 아이티콘,이준형,분석,19975400.0,88.113,89.496,1.12492 (101.12492),3 12,2024/10/28 09:48:23,
24,75,1058606899,이화티티씨(주),이선정,분석,19980310.0,88.137,89.518,1.14999 (101.14999),8 12,2024/10/28 11:16:54,
25,76,1198642201,주식회사 한일이앤씨,황유경,분석,19982580.0,88.147,89.528,1.16158 (101.16158),13 7,2024/10/30 11:28:31,
26,77,5218603186,(주)이음넷정보통신,김미정,분석,19982955.0,88.149,89.53,1.16350 (101.1635),6 7,2024/10/30 09:21:44,
27,78,1148633857,에스엠이엔지(주),이관휴,분석,19984522.0,88.157,89.537,1.17150 (101.1715),9 15,2024/10/29 09:20:28,
28,79,2148625486,(주)유엔네트웍스,최정민,분석,19986094.0,88.164,89.544,1.17952 (101.17952),12 3,2024/10/29 09:34:09,
29,80,2038149028,대륭중공건설(주),박임우,분석,19986642.0,88.167,89.547,1.18232 (101.18232),5 7,2024/10/30 16:57:29,
30,81,2148805112,주식회사 지큐이앤씨,구자옥,분석,19991380.0,88.189,89.568,1.20652 (101.20652),2 14,2024/10/29 13:15:05,
31,82,1168166913,주식회사케이엠데이타,이강섭,분석,19996664.0,88.214,89.591,1.23350 (101.2335),4 7,2024/10/30 13:08:27,
32,83,4188155516,아이피119정보통신 주식회사,김영수,분석,19996801.0,88.215,89.592,1.23420 (101.2342),13 9,2024/10/29 15:18:03,
33,84,1112683320,주도정보통신,오병준,분석,19997991.0,88.22,89.597,1.24027 (101.24027),12 11,2024/10/29 10:35:24,
34,85,1078734710,(주)일조이에스,박상권,분석,19999781.0,88.229,89.605,1.24941 (101.24941),7 8,2024/10/29 11:44:00,
35,86,1078805018,주식회사 지엔아이테크,박우정,분석,20001140.0,88.235,89.612,1.25635 (101.25635),14 15,2024/10/29 12:38:25,
36,87,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,20003400.0,88.246,89.622,1.26789 (101.26789),2 12,2024/10/29 07:53:25,
37,88,2158192566,(주)열림정보기술,고동민,분석,20003755.0,88.248,89.623,1.26970 (101.2697),10 9,2024/10/30 09:33:35,
38,89,2148891087,세경네트웍스 주식회사,장중석,분석,20004106.0,88.249,89.625,1.27150 (101.2715),9 2,2024/10/30 16:43:57,
39,90,2138802766,153오디오랩 주식회사,유경석,분석,20005516.0,88.256,89.631,1.27869 (101.27869),13 9,2024/10/29 16:11:11,
40,91,6058632937,주식회사 타키온정보기술,이연정,분석,20005700.0,88.257,89.632,1.27963 (101.27963),6 11,2024/10/30 11:43:15,
41,92,2148693043,(주)창대전기통신,송병택,분석,20009159.0,88.273,89.647,1.29730 (101.2973),2 14,2024/10/31 08:42:15,
42,93,1138621101,(주)아이피로드,강철지,분석,20013663.0,88.295,89.668,1.32029 (101.32029),8 15,2024/10/28 10:13:55,
43,94,2298134599,(주)시에나텔레콤,임종태,분석,20014055.0,88.297,89.669,1.32230 (101.3223),8 9,2024/10/30 09:20:54,
44,95,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,20020498.0,88.327,89.698,1.35519 (101.35519),6 5,2024/10/29 14:44:07,
45,96,1138141456,(주)나우아이앤씨,안남훈,분석,20020576.0,88.328,89.699,1.35559 (101.35559),1 15,2024/10/29 09:59:05,
46,97,1148676763,유토피아정보기술(주),안종섭,분석,20023182.0,88.34,89.71,1.36890 (101.3689),12 2,2024/10/30 09:23:11,
47,98,2088100603,(주)전우사,김한재,분석,20026400.0,88.355,89.725,1.38533 (101.38533),4 8,2024/10/29 14:06:32,
48,99,2128144463,동양비엠에스(주),김태수,분석,20026491.0,88.356,89.725,1.38580 (101.3858),8 10,2024/10/31 09:37:20,
49,100,1018139321,(주)세웅정보통신,장우진,분석,20027490.0,88.36,89.73,1.39090 (101.3909),12 1,2024/10/28 13:33:08,
0,101,2178143187,(주)미디어밸리렛,전필숙,분석,20029430.0,88.37,89.738,1.40080 (101.4008),11 13,2024/10/28 11:39:13,
1,102,1138175669,(주)용상전기통신,권혁기,분석,20032640.0,88.385,89.753,1.41719 (101.41719),5 15,2024/10/30 09:07:20,
2,103,1058641085,(주)에스엠전력,김동율,분석,20047954.0,88.457,89.821,1.49539 (101.49539),14 6,2024/10/30 09:45:32,
3,104,1708601068,주식회사 와이비정보시스템,정영배,분석,20053900.0,88.486,89.848,1.52575 (101.52575),4 7,2024/10/30 09:58:48,
4,105,2048190516,주식회사동훈전설,정준모,분석,20095821.0,88.684,90.036,1.73980 (101.7398),12 4,2024/10/30 15:25:29,
5,106,2188103742,피에스텍(주),황재용,분석,20112651.0,88.764,90.111,1.82574 (101.82574),3 4,2024/10/28 11:50:02,
6,107,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,20114270.0,88.772,90.118,1.83400 (101.834),11 3,2024/10/26 09:23:39,
7,108,1778800569,주식회사 유원이씨에스,유명종,분석,20122983.0,88.813,90.157,1.87849 (101.87849),7 5,2024/10/31 08:49:27,
8,109,1058173369,(주)신한개발,이종순,분석,20342369.0,89.853,91.14,2.99870 (102.9987),14 9,2024/10/28 12:22:13,
