,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1148135087,장한전산(주)  [최종낙찰],이상철,분석,76153683.0,87.745,88.545,0.32723 (100.32723),9 11,2024/09/19 10:00:32,
1,2,2218120693,주식회사 일동에너텍,김종삼,분석,76155167.0,87.747,88.547,0.32920 (100.3292),5 8,2024/09/19 17:19:09,
2,3,2138176895,주식회사 코젠,윤영근,분석,76156900.0,87.749,88.549,0.33149 (100.33149),2 8,2024/09/13 13:16:27,
3,4,1138131356,중원기전(주),김창중,분석,76160520.0,87.753,88.553,0.33629 (100.33629),4 10,2024/09/19 08:32:03,
4,5,2098139213,(주)뉴타운전력,박형우,분석,76160525.0,87.753,88.553,0.33630 (100.3363),2 15,2024/09/19 11:21:28,
5,6,1088124659,(주)비젼텔레콤,김진수,분석,76161204.0,87.754,88.554,0.33720 (100.3372),5 10,2024/09/13 16:43:48,
6,7,2098133373,주식회사 씨스넷,이명재,분석,76161540.0,87.754,88.554,0.33764 (100.33764),11 3,2024/09/13 11:29:59,
7,8,1041890207,삼정정보통신,이순봉,분석,76161720.0,87.755,88.554,0.33788 (100.33788),15 10,2024/09/19 15:31:54,
8,9,1208635791,주식회사 피엔에이링크,연제성,분석,76163620.0,87.757,88.557,0.34040 (100.3404),12 7,2024/09/13 11:05:18,
9,10,1078658471,비케이앤파워컴 주식회사,김정훈,분석,76164600.0,87.758,88.558,0.34170 (100.3417),8 14,2024/09/20 09:55:48,
10,11,2308100158,국제컨트로닉스 주식회사,김경록,분석,76164640.0,87.758,88.558,0.34175 (100.34175),13 8,2024/09/16 11:45:23,
11,12,1138132447,태진정보통신(주),정태수,분석,76165958.0,87.76,88.559,0.34350 (100.3435),6 10,2024/09/13 14:29:19,
12,13,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,76166570.0,87.76,88.56,0.34431 (100.34431),3 11,2024/09/13 10:17:12,
13,14,6558701528,(주)스마트정보기술,박성애,분석,76166712.0,87.761,88.56,0.34449 (100.34449),15 3,2024/09/19 16:26:25,
14,15,2038143631,주식회사 티시스,유태호,분석,76170034.0,87.765,88.564,0.34890 (100.3489),5 6,2024/09/20 07:47:36,
15,16,1068648117,주식회사 티원엘에스,김영규,분석,76170864.0,87.766,88.565,0.35000 (100.35),12 1,2024/09/13 18:18:19,
16,17,1088607693,(주)가온데이터,이태재,분석,76171089.0,87.766,88.565,0.35029 (100.35029),8 15,2024/09/19 21:16:32,
17,18,3958800527,주식회사 에스에이치아이티,정태순,분석,76171995.0,87.767,88.566,0.35149 (100.35149),1 4,2024/09/19 08:52:56,
18,19,1058153698,진우에이티에스 주식회사,정진태,분석,76172977.0,87.768,88.568,0.35280 (100.3528),6 14,2024/09/19 17:14:15,
19,20,1088611746,에스비엠텔레콤(주),홍은수,분석,76173270.0,87.769,88.568,0.35318 (100.35318),5 15,2024/09/19 07:43:22,
20,21,2038101742,株式會社 革新電工社,오세화,분석,76173940.0,87.769,88.569,0.35407 (100.35407),6 4,2024/09/19 09:04:35,
21,22,1048603486,우영메카(주),김규승,분석,76174109.0,87.77,88.569,0.35430 (100.3543),2 13,2024/09/18 15:56:39,
22,23,1078685828,주식회사 넷엔씨큐,한진호,분석,76175113.0,87.771,88.57,0.35563 (100.35563),4 2,2024/09/19 13:32:36,
