,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1068603240,태경이엘피 주식회사  [최종낙찰],김평석,분석,51714728,87.745,87.446,-1.18247 (98.81753),8 1,2024/10/13 22:48:59,
1,2,1068663404,주식회사 씨씨티비네오텍,최영근,분석,51721457,87.758,87.457,-1.16950 (98.8305),2 8,2024/10/11 08:54:46,
2,3,1198703753,구루멘토링 주식회사,최동양,분석,51721560,87.758,87.457,-1.16931 (98.83069),1 4,2024/10/14 23:02:31,
3,4,1148644465,(주)서브플래닛,이지연,분석,51726750,87.767,87.466,-1.15930 (98.8407),11 13,2024/10/11 00:03:50,
4,5,1138677788,(주)제이에스지테크,박혜경,분석,51726800,87.767,87.466,-1.15921 (98.84079),14 8,2024/10/11 15:25:04,
5,6,4028141375,주식회사 이레유비크,박임철,분석,51728825,87.771,87.469,-1.15531 (98.84469),14 12,2024/10/14 18:13:00,
6,7,1198611222,(주)제이에이티,이세창,분석,51730440,87.774,87.472,-1.15219 (98.84781),10 6,2024/10/11 16:19:31,
7,8,1138672177,주식회사 재연이엔씨,이성일,분석,51730950,87.775,87.473,-1.15121 (98.84879),13 14,2024/10/10 15:59:17,
8,9,1178119238,주식회사 동양네트워크,김종렬,분석,51732250,87.777,87.475,-1.14871 (98.85129),14 4,2024/10/15 09:28:49,
9,10,2018179526,중앙케이블네트워크(주),노상우,분석,51737543,87.787,87.484,-1.13850 (98.8615),4 13,2024/10/11 14:12:35,
10,11,2158765872,한국공인피엠오(주),김은주,분석,51743570,87.798,87.494,-1.12689 (98.87311),15 9,2024/10/10 21:13:23,
11,12,1068684748,주식회사고도기술,고동현,분석,51745068,87.801,87.497,-1.12400 (98.876),8 9,2024/10/14 21:00:52,
12,13,5868701163,주식회사 하이텍에이브이,김라영,분석,51747921,87.806,87.502,-1.11851 (98.88149),12 11,2024/10/15 09:26:55,
