,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1058649262,주식회사 노하우전기통신  [최종낙찰],임창배,분석,371417960.0,81.05,80.303,-0.23761 (99.76239),6 14,2024/12/03 10:04:34,
1,2,2048188475,주식회사 오파스넷,장수현,분석,371960000.0,81.168,80.42,-0.09201 (99.90799),3 8,2024/12/04 09:20:09,
2,3,2208168054,(주)이씨에스텔레콤,현해남,분석,372000000.0,81.177,80.429,-0.08127 (99.91873),2 6,2024/12/04 09:11:18,
3,4,1188114949,이주씨스템(주),이복균,분석,372563720.0,81.3,80.551,0.07014 (100.07014),10 7,2024/12/04 09:17:47,
4,5,1138163445,주식회사 삼도통신,이정경,분석,372606400.0,81.309,80.56,0.08161 (100.08161),6 7,2024/12/02 16:24:26,
5,6,1088178984,(주)포소드,마명철,분석,372710000.0,81.332,80.583,0.10944 (100.10944),12 9,2024/12/03 11:30:09,
6,7,1078635181,티에스라인시스템 주식회사,최국현,분석,372805160.0,81.353,80.603,0.13499 (100.13499),2 4,2024/12/02 13:37:02,
7,8,1138635153,주식회사 새하컴즈,서장열,분석,373110000.0,81.419,80.669,0.21687 (100.21687),1 7,2024/12/04 07:54:05,
8,9,1078677070,씨지에스아이티(주),최규식,분석,374256666.0,81.669,80.917,0.52487 (100.52487),10 5,2024/12/02 20:17:04,
9,10,1068619820,주식회사유엔콘트롤,남성모,분석,374533800.0,81.73,80.977,0.59931 (100.59931),1 3,2024/12/03 14:40:16,
10,11,1058625329,주식회사 윈미디텍,강명환,분석,374729420.0,81.773,81.019,0.65185 (100.65185),2 6,2024/12/03 13:18:46,
11,12,2748800123,중앙씨앤티 주식회사,윤영진,분석,375563175.0,81.954,81.199,0.87579 (100.87579),13 2,2024/12/04 09:07:08,
12,13,1218140540,영현정보통신(주),김두식,분석,376751960.0,82.214,81.457,1.19510 (101.1951),5 14,2024/12/04 09:08:12,
13,14,2148626637,(주)아이엔지시스템,김정화,분석,434808000.0,94.883,94.009,16.78888 (116.78888),3 13,2024/12/04 09:04:55,
14,15,2308103607,주식회사 디케이앤트,양동국,분석,438900000.0,95.776,94.893,17.88799 (117.88799),13 5,2024/12/04 09:28:22,
15,-1,1198141207,(주)텍센,권유찬,분석,,,,,,0000/00/00 00:00:00,서류미제출
16,-2,1048159651,(주)성우음향정보통신,송민자,분석,,,,,,0000/00/00 00:00:00,서류미제출
17,-3,2018603701,소성정보기술 주식회사,김금남,분석,,,,,,0000/00/00 00:00:00,서류미제출
18,-4,1048140865,다이아몬드전자(주),이건,분석,,,,,,0000/00/00 00:00:00,서류미제출
19,-5,1098643839,주식회사 케이비정보통신,지인현,분석,,,,,,0000/00/00 00:00:00,서류미제출
20,-6,1788600194,주식회사 랩241,김정우,분석,,,,,,0000/00/00 00:00:00,서류미제출
21,-7,1088179663,주식회사 시큐뱅크,심재춘,분석,,,,,,0000/00/00 00:00:00,서류미제출
22,-8,2208143387,(주)글로벌텔레콤,서승현,분석,,,,,,0000/00/00 00:00:00,서류미제출
23,-9,1138627255,브렉셀주식회사,이영우,분석,,,,,,0000/00/00 00:00:00,서류미제출
