,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1108175767,(주)에스에이치전기  [최종낙찰],김성태,분석,34412880,87.745,88.369,0.12370 (100.1237),14 4,2024/07/29 13:56:45,
1,2,1138645971,주식회사 포딕스시스템,정재호,분석,34413118,87.745,88.37,0.12440 (100.1244),10 1,2024/07/26 17:31:01,
2,3,1128118909,(주)한일종합산업,박응석,분석,34414380,87.749,88.373,0.12809 (100.12809),9 3,2024/07/29 10:08:12,
3,4,6458700672,주식회사 비앤아이테크,김혜용,분석,34414410,87.749,88.373,0.12818 (100.12818),14 15,2024/07/29 16:30:49,
4,5,2048137258,대신엔에스(주),정동진,분석,34414860,87.75,88.374,0.12950 (100.1295),3 1,2024/07/26 10:38:54,
5,6,2148768177,(주)프라임엔시스템,윤재중,분석,34416637,87.755,88.379,0.13470 (100.1347),8 10,2024/07/30 09:29:21,
6,7,1428168147,주식회사 다옴건설,이창석,분석,34417600,87.757,88.381,0.13752 (100.13752),5 7,2024/07/29 11:16:36,
7,8,2208100563,경창계전 주식회사,이성욱,분석,34418230,87.759,88.383,0.13936 (100.13936),8 10,2024/07/26 17:35:31,
8,9,2078155629,씨티아이앤아이(주),김덕제,분석,34418370,87.76,88.383,0.13977 (100.13977),12 8,2024/07/26 13:44:39,
9,10,2208680918,(주)엠디엠알,이재원,분석,34418481,87.76,88.383,0.14009 (100.14009),6 8,2024/07/26 15:42:21,
10,11,1018668364,헬스커넥트 주식회사,김혁,분석,34419287,87.762,88.386,0.14245 (100.14245),14 11,2024/07/29 16:53:02,
11,12,1130259965,LG미래정보통신,황병창,분석,34420430,87.765,88.388,0.14580 (100.1458),10 2,2024/07/30 09:09:41,
12,13,1128152663,한국아이디정보(주),송찬호,분석,34420600,87.766,88.389,0.14630 (100.1463),7 13,2024/07/30 08:29:16,
13,14,1098195410,(주)신성글로벌네트워크,홍우석,분석,34421113,87.767,88.39,0.14780 (100.1478),6 10,2024/07/26 13:24:08,
14,15,4578701128,주식회사 공유테크,류갑일,분석,34421350,87.768,88.391,0.14849 (100.14849),8 5,2024/07/29 07:57:18,
15,16,2068193673,지에스네트웍스(주),임동배,분석,34421700,87.768,88.392,0.14951 (100.14951),14 4,2024/07/26 11:22:38,
16,17,1138618417,(주)씨에스플러스,장준영,분석,34421763,87.769,88.392,0.14970 (100.1497),1 8,2024/07/29 08:42:07,
17,18,8228700717,주식회사 해나정보통신,이창현,분석,34421898,87.769,88.392,0.15009 (100.15009),11 13,2024/07/26 10:03:59,
18,19,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,34421932,87.769,88.392,0.15019 (100.15019),3 4,2024/07/29 11:12:55,
19,20,2098134159,주식회사 피스코이엔씨,조기현,분석,34422308,87.77,88.393,0.15129 (100.15129),4 11,2024/07/30 08:31:07,
20,21,1078746443,(주)라인테크놀로지,유현식,분석,34422876,87.772,88.395,0.15296 (100.15296),12 4,2024/07/29 16:01:44,
21,22,2158693084,주식회사 온파워아이앤티,송종희,분석,34422900,87.772,88.395,0.15303 (100.15303),8 4,2024/07/29 11:38:50,
22,23,6858802597,주식회사 원아이티엠,김훈,분석,34424000,87.775,88.398,0.15625 (100.15625),6 13,2024/07/26 14:03:41,
23,24,1208768187,주식회사 다윈시스템,유재성,분석,34424290,87.775,88.398,0.15709 (100.15709),7 2,2024/07/29 10:43:36,
24,25,1408177811,주식회사 네오비젼,유정식,분석,34424875,87.777,88.4,0.15881 (100.15881),11 8,2024/07/29 12:56:57,
25,26,2158643395,민네트워크(주),황상택,분석,34425370,87.778,88.401,0.16025 (100.16025),10 8,2024/07/26 14:27:02,
26,27,2048601134,주식회사시원에스알아이,김종훈,분석,34425829,87.78,88.402,0.16160 (100.1616),13 2,2024/07/30 05:41:09,
27,28,1208742606,주식회사 테눅스,전석순,분석,34425900,87.78,88.403,0.16181 (100.16181),7 12,2024/07/26 10:35:51,
28,29,8018600805,세인트로그 주식회사,김세연,분석,34426239,87.781,88.403,0.16280 (100.1628),7 10,2024/07/30 08:30:21,
29,30,1078140904,대월기전(주),김승연,분석,34426310,87.781,88.404,0.16301 (100.16301),9 13,2024/07/29 09:17:39,
30,31,2148705513,주식회사 케이이에스 전기공사,강성진,분석,34426340,87.781,88.404,0.16309 (100.16309),12 10,2024/07/29 09:02:14,
31,32,1148711262,주식회사 제이제이에스티,김형중,분석,34426780,87.782,88.405,0.16438 (100.16438),14 8,2024/07/26 15:47:04,
32,33,1198682431,(주)대경시스텍,반기수,분석,34426830,87.782,88.405,0.16453 (100.16453),12 5,2024/07/26 14:23:37,
33,34,1138163218,(주)신성하이텍,성성모,분석,34427050,87.783,88.405,0.16517 (100.16517),10 15,2024/07/26 16:08:58,
34,35,1208802896,주식회사 라임에스엔씨,김종훈,분석,34427160,87.783,88.406,0.16549 (100.16549),1 9,2024/07/26 13:47:01,
35,36,1148199927,주식회사 인텔리빅스,최은수,분석,34427230,87.783,88.406,0.16570 (100.1657),11 5,2024/07/29 09:34:37,
36,37,1198153514,다린전력(주),오승한,분석,34429200,87.789,88.411,0.17146 (100.17146),9 11,2024/07/29 12:04:34,
37,38,2128178492,주식회사 제이에치코리아,이주환,분석,34430210,87.791,88.414,0.17442 (100.17442),3 6,2024/07/29 17:46:55,
38,39,1138148366,주식회사 레이어스,조인선,분석,34430339,87.792,88.414,0.17480 (100.1748),11 10,2024/07/26 16:19:35,
