,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2018603701,소성정보기술 주식회사  [최종낙찰],김금남,분석,29568595,88.018,87.672,-0.37160 (99.6284),2 1,2024/06/10 08:52:38,
1,2,2068124123,(주)세양텔레콤,김한섭,분석,29568683,88.019,87.673,-0.37130 (99.6287),10 13,2024/06/10 09:00:59,
2,3,1018639665,(주)한양인프라넷,김주호,분석,29571140,88.026,87.68,-0.36302 (99.63698),13 6,2024/06/05 08:01:38,
3,4,2098121862,거우전설주식회사,김영훈,분석,29572554,88.03,87.684,-0.35826 (99.64174),5 13,2024/06/05 10:52:24,
4,5,2128107793,호곡종합건설(주),박성환,분석,29592189,88.089,87.742,-0.29210 (99.7079),4 12,2024/06/10 09:17:25,
5,6,7748102302,주식회사 그린도트,이화진,분석,29604683,88.126,87.78,-0.25000 (99.75),10 7,2024/06/03 17:57:10,
6,7,2068606585,(주)상지일렉스,정원상,분석,29604860,88.126,87.78,-0.24941 (99.75059),4 9,2024/06/06 17:39:31,
7,8,1098603593,주식회사 완일이씨에스,김경창,분석,29606376,88.131,87.785,-0.24430 (99.7557),12 15,2024/06/04 16:44:14,
8,9,2068193673,지에스네트웍스(주),임동배,분석,29607058,88.133,87.787,-0.24200 (99.758),5 2,2024/06/07 10:04:06,
9,10,1288138083,주식회사 유앤후레쉬,우재명,분석,29615570,88.158,87.812,-0.21332 (99.78668),1 12,2024/06/09 18:14:56,
10,11,1178167894,(주)동우이에프씨,이동술,분석,29620681,88.173,87.827,-0.19610 (99.8039),2 15,2024/06/07 08:50:08,
11,12,1198600157,(주)제스엔지니어링,오인수,분석,29631602,88.206,87.859,-0.15930 (99.8407),12 2,2024/06/04 13:57:54,
12,13,1178161755,(주) 유강이엔씨,조천식,분석,29637036,88.222,87.875,-0.14099 (99.85901),14 3,2024/06/10 06:49:05,
13,14,6358700388,(주)예본아이디,김정민,분석,29637200,88.223,87.876,-0.14044 (99.85956),6 14,2024/06/04 13:54:29,
14,15,1048120291,청음통신 주식회사,임광희,분석,29641900,88.237,87.89,-0.12461 (99.87539),2 10,2024/06/10 09:38:57,
15,16,2048601134,주식회사시원에스알아이,김종훈,분석,29643467,88.241,87.894,-0.11933 (99.88067),5 1,2024/06/09 22:39:13,
16,17,2158199031,한소리이앤씨주식회사,안홍희,분석,29650440,88.262,87.915,-0.09583 (99.90417),3 4,2024/06/04 10:43:33,
17,18,2158602337,지엔네텔(주),고시영,분석,29654846,88.275,87.928,-0.08099 (99.91901),6 1,2024/06/10 09:03:31,
18,19,2528700223,동건이앤씨 주식회사,이정순,분석,29654950,88.275,87.929,-0.08063 (99.91937),3 6,2024/06/10 09:11:29,
19,20,6278801874,주식회사 포킨,김영민,분석,29667840,88.314,87.967,-0.03720 (99.9628),15 7,2024/06/03 17:52:09,
20,21,1138137229,두복산전(주),이영두,분석,29674650,88.334,87.987,-0.01426 (99.98574),12 10,2024/06/07 08:55:25,
21,22,1078143707,(주)신창전기,홍성수,분석,29678169,88.344,87.997,-0.00240 (99.9976),11 2,2024/06/10 08:51:54,
22,23,1088153848,(주)신지전설,황경옥,분석,29685262,88.366,88.018,0.02150 (100.0215),15 14,2024/06/10 09:05:17,
23,24,2098139213,(주)뉴타운전력,박형우,분석,29687903,88.373,88.026,0.03040 (100.0304),8 9,2024/06/10 06:29:11,
24,25,2068184285,주식회사 진명파워택,이명규,분석,29695380,88.396,88.048,0.05559 (100.05559),10 8,2024/06/10 09:17:01,
25,26,2048626080,주식회사 엘제이이엔지,임성희,분석,29697510,88.402,88.055,0.06277 (100.06277),10 5,2024/06/03 18:10:50,
26,27,1298126260,현대아이티에스전자(주),정영자,분석,29702435,88.417,88.069,0.07936 (100.07936),2 9,2024/06/09 23:28:25,
27,28,2158623647,주식회사 시공이엔씨,황호진,분석,29711172,88.443,88.095,0.10880 (100.1088),7 6,2024/06/04 09:04:51,
28,29,1848801998,주식회사 기어,강호왕,분석,29711320,88.443,88.096,0.10930 (100.1093),9 12,2024/06/03 10:02:18,
29,30,6338200301,사단법인 행복일자리운동본부,정덕환,분석,29716662,88.459,88.112,0.12730 (100.1273),5 1,2024/06/05 09:37:52,
30,31,1058740405,(주)화성이엔지,김택환,분석,29722004,88.475,88.127,0.14530 (100.1453),5 11,2024/06/05 16:52:49,
31,32,1198664224,포스텍네트웍스 주식회사,김권일,분석,29724678,88.483,88.135,0.15431 (100.15431),14 12,2024/06/07 17:42:05,
32,33,2128196243,신광씨앤티 주식회사,박광선,분석,29725050,88.484,88.136,0.15556 (100.15556),2 1,2024/06/03 16:06:19,
33,34,1068690366,(주)윈투스시스템,신경익,분석,29727554,88.491,88.144,0.16400 (100.164),11 4,2024/06/03 17:20:26,
34,35,1138193726,(주)성진에스에스,강신범,분석,29730702,88.501,88.153,0.17460 (100.1746),6 11,2024/06/07 11:15:39,
35,36,1208149780,장학건설(주),정세학,분석,29743040,88.538,88.19,0.21618 (100.21618),5 3,2024/06/05 13:57:53,
36,37,2038149028,대륭중공건설(주),박임우,분석,29748863,88.555,88.207,0.23580 (100.2358),1 14,2024/06/05 17:10:24,
37,38,1148661445,주식회사 아이티콘,이준형,분석,29750800,88.561,88.213,0.24232 (100.24232),12 1,2024/06/03 16:04:44,
38,39,1138663095,아이투케이코리아 주식회사,인여훈,분석,29751950,88.564,88.216,0.24620 (100.2462),3 14,2024/06/05 11:34:28,
39,40,1138649133,빅썬시스템즈 주식회사,권태일,분석,29756400,88.577,88.229,0.26119 (100.26119),11 1,2024/06/05 14:07:11,
40,41,1168144224,제일정보건설 주식회사,김진철,분석,29757174,88.58,88.232,0.26380 (100.2638),9 4,2024/06/10 09:29:15,
41,42,1078636235,(주)대교이앤에스,이찬수,분석,29760850,88.591,88.243,0.27618 (100.27618),3 1,2024/06/10 09:47:33,
42,43,7598100611,에스트랜스포트 주식회사,최제이미장국,분석,29765300,88.604,88.256,0.29118 (100.29118),9 2,2024/06/07 10:35:39,
43,44,1078731896,(주)비시텍코리아,임헌욱,분석,29774200,88.63,88.282,0.32117 (100.32117),5 7,2024/06/05 13:46:15,
44,45,2130230588,태극정보통신,이상호,분석,29779398,88.646,88.298,0.33868 (100.33868),11 2,2024/06/09 20:29:09,
45,46,3958800527,주식회사 에스에이치아이티,정태순,분석,29783110,88.657,88.309,0.35119 (100.35119),6 14,2024/06/07 09:08:07,
