,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2158192566,(주)열림정보기술  [최종낙찰],고동민,분석,57447813,87.745,88.203,0.52252 (100.52252),15 8,2024/06/19 10:11:34,
1,2,2128107793,호곡종합건설(주),박성환,분석,57449230,87.747,88.205,0.52500 (100.525),13 1,2024/06/20 09:14:16,
2,3,1058659488,(주)솔텍시스템,문병선,분석,57450000,87.748,88.206,0.52634 (100.52634),11 3,2024/06/19 12:37:13,
3,4,2118814679,주식회사 제이앤지시스템,박장훈,분석,57450260,87.749,88.207,0.52680 (100.5268),11 2,2024/06/18 17:36:23,
4,5,6848600291,주식회사 제너시스템,이영진,분석,57453290,87.753,88.211,0.53210 (100.5321),7 10,2024/06/19 09:25:55,
5,6,1088611746,에스비엠텔레콤(주),홍은수,분석,57454230,87.755,88.213,0.53375 (100.53375),12 1,2024/06/20 06:47:54,
6,7,1138663611,주식회사 엠브이씨앤에스,오남림,분석,57454533,87.755,88.213,0.53428 (100.53428),5 9,2024/06/18 16:16:40,
7,8,1138665128,블루넷테크놀러지 주식회사,백홍배,분석,57454720,87.755,88.214,0.53460 (100.5346),6 9,2024/06/18 17:39:55,
8,9,2158643395,민네트워크(주),황상택,분석,57455660,87.757,88.215,0.53625 (100.53625),12 5,2024/06/18 10:39:22,
9,10,1068641638,(주)매트릭스미디어,김진성,분석,57456660,87.758,88.217,0.53800 (100.538),9 15,2024/06/19 09:16:20,
10,11,2208725440,(주) 매그넷,김종민,분석,57456830,87.759,88.217,0.53829 (100.53829),1 2,2024/06/18 10:06:47,
11,12,4188155516,아이피119정보통신 주식회사,김영수,분석,57456944,87.759,88.217,0.53849 (100.53849),9 14,2024/06/18 14:29:21,
12,13,1288154026,(주)니트로시스템,정인교,분석,57460540,87.764,88.223,0.54479 (100.54479),6 10,2024/06/19 14:18:32,
13,14,1088154468,(주)이젠정보통신,이동필,분석,57461690,87.766,88.224,0.54680 (100.5468),5 15,2024/06/18 21:50:13,
14,15,2108131394,(주)안나시스템,문병조,분석,57465600,87.772,88.23,0.55364 (100.55364),11 10,2024/06/18 14:58:43,
15,16,1058740405,(주)화성이엔지,김택환,분석,57465632,87.772,88.23,0.55370 (100.5537),9 3,2024/06/18 16:49:13,
16,17,1098153822,서울텔엔지니어링(주),정영철,분석,57466150,87.773,88.231,0.55460 (100.5546),5 8,2024/06/20 09:59:32,
17,18,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,57466200,87.773,88.231,0.55469 (100.55469),10 11,2024/06/19 08:42:43,
18,19,7048701285,주식회사 하랑에스아이,김호중,분석,57467400,87.775,88.233,0.55679 (100.55679),13 6,2024/06/18 10:37:53,
19,20,1068656301,주식회사 티제이원,최정국,분석,57468374,87.776,88.235,0.55849 (100.55849),6 13,2024/06/18 10:26:10,
20,21,2028159713,거산음향통신(주),김기만,분석,57471250,87.781,88.239,0.56353 (100.56353),4 11,2024/06/18 10:06:07,
21,22,2118193336,(주)국제비엠에스,윤도선,분석,57472318,87.782,88.241,0.56540 (100.5654),10 15,2024/06/19 08:39:00,
22,23,1138165967,주식회사 다솔이앤씨,김선경,분석,57473120,87.784,88.242,0.56680 (100.5668),11 15,2024/06/18 16:24:36,
23,24,2208727337,주식회사주니파워네트웍스,노병준,분석,57474140,87.785,88.243,0.56858 (100.56858),9 13,2024/06/18 18:18:07,
24,25,2068666263,세움기술 주식회사,주익중,분석,57476090,87.788,88.246,0.57200 (100.572),11 3,2024/06/20 00:12:50,
25,26,1198173261,주식회사 현대네트웍기술,조성익,분석,57477580,87.79,88.249,0.57460 (100.5746),8 11,2024/06/18 15:28:44,
26,27,2208123149,(주)에이제이월드,최순호,분석,57478830,87.792,88.251,0.57679 (100.57679),12 11,2024/06/18 19:26:34,
27,28,5878102687,주식회사 에스디아이씨티,이수헌,분석,57480660,87.795,88.253,0.57999 (100.57999),1 3,2024/06/19 21:35:58,
28,29,1078162397,신용통신 주식회사,김형종,분석,57481500,87.796,88.255,0.58146 (100.58146),5 15,2024/06/19 09:40:22,
29,30,1108175767,(주)에스에이치전기,김성태,분석,57481580,87.796,88.255,0.58160 (100.5816),11 1,2024/06/20 09:49:41,
30,31,1048610901,이룸유비쿼터스주식회사,김승규,분석,57482319,87.798,88.256,0.58290 (100.5829),2 12,2024/06/18 11:05:33,
31,32,1068687634,(주)엠폴시스템,송승찬,분석,57483750,87.8,88.258,0.58540 (100.5854),14 2,2024/06/19 13:52:18,
32,33,2128608050,(주)엔큐컨설팅,유관우,분석,57484550,87.801,88.259,0.58680 (100.5868),12 14,2024/06/20 05:32:36,
33,34,1018143596,부기테크(주),은철우,분석,57484820,87.801,88.26,0.58727 (100.58727),2 9,2024/06/19 17:28:45,
34,35,2618126604,주식회사 래오시스,윤경,분석,57490260,87.81,88.268,0.59679 (100.59679),10 12,2024/06/18 13:21:38,
35,36,1128148285,(주)백제이앤씨,손흥도,분석,57491920,87.812,88.271,0.59970 (100.5997),6 9,2024/06/19 07:43:39,
36,37,1018139321,(주)세웅정보통신,장우진,분석,57492400,87.813,88.271,0.60054 (100.60054),9 1,2024/06/18 10:45:55,
37,38,1068602542,주식회사 유셀네트웍스,김구동,분석,57492700,87.813,88.272,0.60106 (100.60106),12 15,2024/06/19 07:43:15,
38,39,1380715369,영인 아이티 기술사 사무소,함영만,분석,57495980,87.818,88.277,0.60680 (100.6068),6 1,2024/06/19 09:06:42,
39,40,2148143121,주식회사 엠알바스,윤창로,분석,57496034,87.819,88.277,0.60689 (100.60689),14 5,2024/06/19 04:21:15,
40,41,1328105709,(주)왕선전설,조정현,분석,57497757,87.821,88.28,0.60991 (100.60991),7 5,2024/06/19 16:24:19,
41,42,1138658592,위너시스텍 주식회사,조용걸,분석,57498100,87.822,88.28,0.61051 (100.61051),5 12,2024/06/19 11:42:33,
42,43,8608100283,주식회사 테크인스,전재현,분석,57499120,87.823,88.282,0.61229 (100.61229),2 5,2024/06/18 14:22:58,
43,44,1058773833,시큐솔루션 주식회사,남병창,분석,57499600,87.824,88.282,0.61313 (100.61313),1 5,2024/06/19 16:40:00,
44,45,1148611926,(주)동진이앤티,김미화,분석,57500207,87.825,88.283,0.61420 (100.6142),4 10,2024/06/18 12:41:01,
45,46,1128148359,(주)펜타콤씨엔씨,최상록,분석,57501233,87.826,88.285,0.61599 (100.61599),10 3,2024/06/19 09:26:59,
46,47,1381158521,비트정보통신,이종진,분석,57501690,87.827,88.286,0.61679 (100.61679),7 3,2024/06/18 16:13:51,
47,48,1388113508,(주)이엔티파워,장정수,분석,57502140,87.828,88.286,0.61758 (100.61758),8 4,2024/06/19 21:54:36,
48,49,2148625486,(주)유엔네트웍스,최정민,분석,57504536,87.832,88.29,0.62177 (100.62177),10 1,2024/06/18 11:26:33,
49,50,1098185343,주식회사 오티에스씨,이승환,분석,57504607,87.832,88.29,0.62190 (100.6219),2 12,2024/06/20 09:05:38,
0,51,2158721947,(주)엠지브이보안시스템,김흥국,분석,57505521,87.833,88.292,0.62349 (100.62349),14 6,2024/06/20 08:42:29,
1,52,1288618438,주식회사 엔지스웨이,최영재,분석,57508550,87.838,88.296,0.62879 (100.62879),15 6,2024/06/19 09:12:08,
2,53,1068205653,한국방송통신산업협동조합,주대철,분석,57509460,87.839,88.298,0.63039 (100.63039),2 3,2024/06/19 09:55:55,
3,54,1138132447,태진정보통신(주),정태수,분석,57509807,87.84,88.298,0.63099 (100.63099),9 3,2024/06/18 17:17:55,
4,55,4468801407,(주)큐엔큐,장나미,분석,57511290,87.842,88.3,0.63359 (100.63359),4 5,2024/06/18 15:32:33,
5,56,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,57513120,87.845,88.303,0.63679 (100.63679),9 12,2024/06/18 12:55:40,
6,57,1138175034,(주)윈플러스정보기술,정재원,분석,57513556,87.845,88.304,0.63755 (100.63755),13 7,2024/06/19 17:18:27,
7,58,2528700223,동건이앤씨 주식회사,이정순,분석,57513930,87.846,88.305,0.63821 (100.63821),11 3,2024/06/20 09:04:54,
8,59,1088180573,다올정보기술주식회사,한숙기,분석,57516551,87.85,88.309,0.64280 (100.6428),15 8,2024/06/18 12:30:57,
9,60,3518703056,(주)다올정보통신,조민경,분석,57517752,87.852,88.31,0.64490 (100.6449),14 12,2024/06/18 15:31:03,
10,61,1138640864,주식회사 지앤씨씨,정연진,분석,57519760,87.855,88.313,0.64841 (100.64841),15 2,2024/06/19 14:50:37,
11,62,8958700597,주식회사 아이티앤에스,김세영,분석,57519980,87.855,88.314,0.64880 (100.6488),15 3,2024/06/18 14:02:07,
12,63,1068603240,태경이엘피 주식회사,김평석,분석,57521028,87.857,88.315,0.65063 (100.65063),1 13,2024/06/19 20:23:13,
13,64,2048131967,(주)용백전설,곽의영,분석,57521520,87.857,88.316,0.65149 (100.65149),3 11,2024/06/18 15:05:51,
14,65,2158615337,(주)아이링크시스템,오치성,분석,57521523,87.857,88.316,0.65150 (100.6515),7 5,2024/06/18 10:26:34,
15,66,1168137418,두레옵트로닉스 주식회사,최수현,분석,57526500,87.865,88.324,0.66020 (100.6602),7 13,2024/06/20 09:09:19,
16,67,2048182831,주식회사 세명에스엠지,장병철,분석,57528150,87.868,88.326,0.66309 (100.66309),12 10,2024/06/19 16:22:34,
17,68,1198615820,프리커스(주),최훈,분석,57528289,87.868,88.327,0.66333 (100.66333),14 7,2024/06/18 10:26:51,
18,69,1208742187,주식회사 미소아이티,김재욱,분석,57530553,87.871,88.33,0.66730 (100.6673),8 2,2024/06/19 09:54:25,
19,70,2178145434,주식회사 한양전자피에이,여동도,분석,57531250,87.872,88.331,0.66852 (100.66852),3 5,2024/06/18 17:00:26,
20,71,1268159398,주식회사 파이런텍,이병길,분석,57531690,87.873,88.332,0.66929 (100.66929),2 13,2024/06/19 09:24:02,
21,72,2208615417,마인드원 주식회사,차희원,분석,57532496,87.874,88.333,0.67070 (100.6707),8 10,2024/06/18 16:02:46,
22,73,1078143707,(주)신창전기,홍성수,분석,57534554,87.877,88.336,0.67430 (100.6743),1 5,2024/06/20 09:02:50,
23,74,2148107988,(주)서울정보시스템,이문현,분석,57534700,87.878,88.336,0.67455 (100.67455),8 14,2024/06/19 02:16:34,
24,75,1198195493,주식회사 인텍하우징,심인석,분석,57537011,87.881,88.34,0.67860 (100.6786),12 15,2024/06/19 20:16:44,
25,76,2098153286,미르네트웍스 주식회사,백태종,분석,57537810,87.882,88.341,0.67999 (100.67999),12 3,2024/06/19 09:48:17,
26,77,1138668654,주식회사코리아아이씨티,장규호,분석,57538039,87.883,88.342,0.68039 (100.68039),9 1,2024/06/18 10:19:09,
27,78,1078212647,사단법인 한국장애인미래정책포럼,배영환,분석,57539100,87.884,88.343,0.68225 (100.68225),5 8,2024/06/18 10:13:32,
28,79,1238154375,주식회사 씨케이테크피아,이동수,분석,57550726,87.902,88.361,0.70259 (100.70259),14 12,2024/06/20 09:55:32,
29,80,2138176895,주식회사 코젠,윤영근,분석,57552000,87.904,88.363,0.70482 (100.70482),5 11,2024/06/18 10:53:46,
30,81,6428601243,주식회사 메타솔넷,임진성,분석,57553210,87.906,88.365,0.70694 (100.70694),1 15,2024/06/18 17:34:56,
31,82,1118101759,신원전설(주),심한섭,분석,57555814,87.91,88.369,0.71150 (100.7115),3 8,2024/06/19 09:45:08,
32,83,2108168358,주식회사 영호전기통신,조소연,분석,57556442,87.911,88.37,0.71260 (100.7126),3 9,2024/06/20 07:53:05,
33,84,2128144463,동양비엠에스(주),김태수,분석,57557870,87.913,88.372,0.71510 (100.7151),13 1,2024/06/19 22:23:27,
34,85,1041890207,삼정정보통신,이순봉,분석,57560385,87.917,88.376,0.71950 (100.7195),7 6,2024/06/18 16:55:43,
35,86,1058199938,삼호전자통신(주),이경희,분석,57561700,87.919,88.378,0.72180 (100.7218),4 7,2024/06/19 08:43:51,
36,87,1018211295,사단법인 한국장애인이워크협회,조무호,분석,57568400,87.929,88.388,0.73352 (100.73352),5 10,2024/06/18 10:01:30,
37,88,1068674463,주식회사 리번드,임성일,분석,57573010,87.936,88.395,0.74159 (100.74159),2 5,2024/06/19 09:29:19,
38,89,1098145720,주식회사 영원텔레콤,김재성,분석,57573530,87.937,88.396,0.74250 (100.7425),13 14,2024/06/19 22:29:24,
39,90,1058627351,(주)극동파워테크,배철한,분석,57574843,87.939,88.398,0.74479 (100.74479),2 13,2024/06/18 16:17:06,
40,91,1318672272,주식회사 디지오디오,김정구,분석,57575804,87.94,88.4,0.74648 (100.74648),3 15,2024/06/19 14:56:21,
41,92,7228800428,주식회사 다온이앤씨,김영철,분석,57578300,87.944,88.403,0.75084 (100.75084),6 7,2024/06/19 09:25:17,
42,93,1578700724,주식회사 자비스넷,박주영,분석,57579480,87.946,88.405,0.75291 (100.75291),6 9,2024/06/20 09:46:53,
43,94,5508800084,(주)다옴솔루션,윤지경,분석,57579702,87.946,88.405,0.75330 (100.7533),9 1,2024/06/19 17:48:30,
44,95,6458700672,주식회사 비앤아이테크,김혜용,분석,57583640,87.952,88.412,0.76019 (100.76019),3 12,2024/06/19 09:44:52,
45,96,1198618088,주식회사 하이넷 네트웍스,김동순,분석,57583900,87.953,88.412,0.76064 (100.76064),8 5,2024/06/19 09:44:17,
46,97,1198123174,주식회사 도래정보시스템,이은숙,분석,57588670,87.96,88.419,0.76899 (100.76899),9 5,2024/06/19 09:58:36,
47,98,1078723926,한빛디엔에스(주),이현화,분석,57591240,87.964,88.423,0.77349 (100.77349),6 9,2024/06/18 14:49:21,
48,99,2078147814,(주)대호엔지니어링,윤용상,분석,57591980,87.965,88.424,0.77478 (100.77478),8 2,2024/06/19 15:48:36,
49,100,2118138895,주식회사 나라컨트롤,문찬혁,분석,57592102,87.965,88.425,0.77499 (100.77499),2 8,2024/06/18 18:43:22,
0,101,2128606988,원강정보통신 주식회사,우강원,분석,57593931,87.968,88.427,0.77820 (100.7782),6 2,2024/06/19 15:37:11,
1,102,1208817900,주식회사 에이앤티플러스,김은아,분석,57597418,87.973,88.433,0.78430 (100.7843),7 10,2024/06/18 10:27:58,
2,103,3628700817,씨큐리티 주식회사,공승길,분석,57603590,87.983,88.442,0.79510 (100.7951),14 13,2024/06/19 12:21:52,
3,104,6048111797,주식회사글로벌엔씨,임채익,분석,57613762,87.998,88.458,0.81290 (100.8129),12 1,2024/06/20 09:45:28,
4,105,1138677788,(주)제이에스지테크,박혜경,분석,57615190,88.001,88.46,0.81539 (100.81539),15 5,2024/06/18 14:54:01,
5,106,1068157703,(주)금화시스템,임형화,분석,57616192,88.002,88.462,0.81715 (100.81715),4 5,2024/06/19 14:10:42,
6,107,1138148861,선진인포텍(주),김인구,분석,57617480,88.004,88.463,0.81940 (100.8194),10 12,2024/06/20 09:48:33,
7,108,1778800569,주식회사 유원이씨에스,유명종,분석,57621637,88.01,88.47,0.82668 (100.82668),3 13,2024/06/20 08:14:00,
8,109,1098603593,주식회사 완일이씨에스,김경창,분석,57622564,88.012,88.471,0.82830 (100.8283),14 3,2024/06/19 08:05:19,
9,110,1198609084,주식회사 유니씨엔에스,박경임,분석,57624906,88.015,88.475,0.83240 (100.8324),3 5,2024/06/18 10:09:44,
10,111,1018178116,(주)오경컴텍,김종근,분석,57629307,88.022,88.482,0.84010 (100.8401),14 13,2024/06/19 09:27:18,
11,112,2158676426,주식회사 건영이앤씨,박지명,분석,57632100,88.026,88.486,0.84498 (100.84498),15 8,2024/06/19 13:21:41,
12,113,2158148186,주식회사 시스텍이앤씨,전진우,분석,57632390,88.027,88.486,0.84549 (100.84549),7 10,2024/06/18 10:35:11,
13,114,1068648117,주식회사 티원엘에스,김영규,분석,57637246,88.034,88.494,0.85399 (100.85399),11 3,2024/06/19 17:35:39,
14,115,6288701434,주식회사 제이렙,한대진,분석,57638981,88.037,88.496,0.85702 (100.85702),10 14,2024/06/18 10:18:52,
15,116,2118145912,영남스퀘어 주식회사,장재모,분석,57640990,88.04,88.5,0.86054 (100.86054),9 4,2024/06/18 10:25:43,
16,117,2098134159,주식회사 피스코이엔씨,조기현,분석,57641079,88.04,88.5,0.86069 (100.86069),3 6,2024/06/18 14:56:17,
17,118,1138636870,주식회사 나우시스템,이종한,분석,57641360,88.041,88.5,0.86119 (100.86119),11 7,2024/06/19 09:26:32,
18,119,2078152132,(주)홍남테크,김홍길,분석,57643020,88.043,88.503,0.86409 (100.86409),3 7,2024/06/20 08:32:32,
19,120,1138633645,주식회사 와이넷,석지윤,분석,57644420,88.045,88.505,0.86654 (100.86654),10 3,2024/06/19 08:38:45,
20,121,2058139910,우현전기(주),채광식,분석,57647940,88.051,88.51,0.87270 (100.8727),15 11,2024/06/20 09:28:29,
21,122,2148781807,(주)창리정보통신,정종호,분석,57648852,88.052,88.512,0.87430 (100.8743),9 15,2024/06/20 09:18:35,
22,123,2048140753,(주)청효이씨이,이범석,분석,57650737,88.055,88.515,0.87759 (100.87759),14 3,2024/06/18 15:03:53,
23,124,2048614338,(주)오성에이브이시스템,김승모,분석,57657190,88.065,88.524,0.88889 (100.88889),5 7,2024/06/19 10:19:37,
24,125,1198632979,성민전기 주식회사,김미영,분석,57663540,88.074,88.534,0.90000 (100.9),10 1,2024/06/20 01:20:03,
25,126,2078155629,씨티아이앤아이(주),김덕제,분석,57664562,88.076,88.536,0.90179 (100.90179),3 5,2024/06/18 11:25:24,
26,127,1058133654,백상코퍼레이션(주),김중권,분석,57665000,88.077,88.536,0.90255 (100.90255),3 7,2024/06/19 17:53:51,
27,128,1078649711,주식회사 백선통신,황선호,분석,57666850,88.079,88.539,0.90579 (100.90579),4 10,2024/06/19 15:15:59,
28,129,1138628119,주식회사 아이티로그,김인희,분석,57669311,88.083,88.543,0.91010 (100.9101),10 4,2024/06/18 22:44:34,
29,130,1178185645,무원이엔씨 주식회사,염규주,분석,57669500,88.084,88.543,0.91043 (100.91043),2 6,2024/06/18 17:14:06,
30,131,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,57672569,88.088,88.548,0.91580 (100.9158),4 3,2024/06/19 17:15:36,
31,132,1138195613,(주)고려다이나믹스,변희만,분석,57680000,88.1,88.559,0.92880 (100.9288),8 10,2024/06/18 11:23:38,
32,133,5298100062,주식회사 알에프코리아,신현성,분석,57680680,88.101,88.561,0.92999 (100.92999),11 10,2024/06/19 09:26:29,
