,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1138163445,주식회사 삼도통신  [최종낙찰],이정경,분석,34185500,88.208,88.558,0.63509 (100.63509),2 13,2024/02/27 08:54:36,
1,2,5498100727,주식회사 뉴엣지,이현아,분석,34265220,88.414,88.765,0.86977 (100.86977),4 11,2024/02/26 09:23:29,
2,3,2298125412,스크린정보통신(주),조승제,분석,34299190,88.502,88.853,0.96977 (100.96977),3 11,2024/02/23 11:04:47,
3,4,2158686415,(주)새빛엔에스,양채원,분석,34610000,89.304,89.658,1.88473 (101.88473),10 12,2024/02/23 17:22:24,
4,-1,5728702483,주식회사 케이제이에스랩,나봉채,분석,34085930,87.951,88.3,0.34198 (100.34198),15 11,2024/02/23 11:43:48,낙찰하한선 미달
5,-2,2148647194,투앤원정보통신주식회사,서승호,분석,34082400,87.942,88.291,0.33158 (100.33158),2 10,2024/02/26 10:41:54,낙찰하한선 미달
6,-3,1058740405,(주)화성이엔지,김택환,분석,34076477,87.927,88.276,0.31415 (100.31415),5 6,2024/02/23 14:25:53,낙찰하한선 미달
7,-4,5628602359,주식회사 건영정보기술,김재곤,분석,34065350,87.898,88.247,0.28139 (100.28139),1 11,2024/02/26 08:35:56,낙찰하한선 미달
8,-5,1054180243,태우산전,강정자,분석,34049690,87.858,88.207,0.23529 (100.23529),8 7,2024/02/25 10:18:28,낙찰하한선 미달
9,-6,1288138083,주식회사 유앤후레쉬,우재명,분석,34046770,87.85,88.199,0.22670 (100.2267),11 6,2024/02/26 23:22:21,낙찰하한선 미달
10,-7,2048626080,주식회사 엘제이이엔지,임성희,분석,34042390,87.839,88.188,0.21380 (100.2138),9 12,2024/02/23 13:59:58,낙찰하한선 미달
11,-8,6278801874,주식회사 포킨,김영민,분석,34034031,87.817,88.166,0.18920 (100.1892),7 3,2024/02/23 15:12:10,낙찰하한선 미달
12,-9,8468701202,주식회사 아이티윈스,김정수,분석,34031500,87.811,88.159,0.18174 (100.18174),11 10,2024/02/26 15:48:51,낙찰하한선 미달
13,-10,1848801998,주식회사 기어,강호왕,분석,34026966,87.799,88.148,0.16840 (100.1684),4 9,2024/02/23 17:09:57,낙찰하한선 미달
14,-11,1108124633,(주)디앤에스테크놀로지,이원우,분석,34004500,87.741,88.089,0.10226 (100.10226),9 10,2024/02/26 16:55:16,낙찰하한선 미달
15,-12,1068690366,(주)윈투스시스템,신경익,분석,33993540,87.713,88.061,0.07000 (100.07),3 9,2024/02/23 15:11:25,낙찰하한선 미달
16,-13,2208869047,양지전기 주식회사,박승연,분석,33982500,87.684,88.033,0.03750 (100.0375),7 12,2024/02/24 10:49:45,낙찰하한선 미달
17,-14,1098651964,셀코정보기술 주식회사,권영용,분석,33925510,87.537,87.885,-0.13027 (99.86973),6 5,2024/02/27 08:37:31,낙찰하한선 미달
18,-15,6768601611,주식회사 루트웰,노덕권,분석,33894500,87.457,87.805,-0.22155 (99.77845),10 7,2024/02/27 09:20:38,낙찰하한선 미달
19,-16,2208819213,주식회사 이너시스템즈,김영찬,분석,33891100,87.449,87.796,-0.23156 (99.76844),13 2,2024/02/26 19:07:27,낙찰하한선 미달
20,-17,1138613391,주식회사 지에스씨앤씨,석덕림,분석,33872573,87.401,87.748,-0.28610 (99.7139),8 11,2024/02/24 11:10:38,낙찰하한선 미달
21,-18,1088149704,썬시큐원(주),백석환,분석,33859680,87.368,87.714,-0.32406 (99.67594),10 14,2024/02/27 05:59:12,낙찰하한선 미달
22,-19,1198703753,구루멘토링 주식회사,최동양,분석,33838360,87.313,87.659,-0.38682 (99.61318),13 14,2024/02/26 18:02:24,낙찰하한선 미달
23,-20,4208600611,주식회사 클라모스,김용택,분석,33585000,86.659,87.003,-1.13266 (98.86734),9 13,2024/02/26 21:30:14,낙찰하한선 미달
24,-21,1078151890,주식회사유진솔루션,이훈희,분석,33477870,86.382,86.725,-1.44803 (98.55197),10 5,2024/02/23 11:00:40,낙찰하한선 미달
