,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2068125141,주식회사 스테이지넷,임영규,분석,59879604,87.745,87.956,0.09129 (100.09129),,2024/10/10 16:47:00,
1,2,2138610414,(주)성창기전,지광섭,분석,59885697,87.754,87.965,0.10149 (100.10149),,2024/10/10 09:32:31,
2,3,2048600042,(주)마하에이스,주기환,분석,59894777,87.767,87.978,0.11669 (100.11669),,2024/10/15 09:33:41,
3,4,1088171147,경원산전주식회사,배종근,분석,59895910,87.769,87.98,0.11859 (100.11859),,2024/10/14 10:16:53,
4,5,2948601665,누리종합전기 주식회사,천금진,분석,59897825,87.772,87.982,0.12180 (100.1218),,2024/10/11 09:43:43,
5,6,1148633857,에스엠이엔지(주),이관휴,분석,59898541,87.773,87.983,0.12300 (100.123),,2024/10/14 11:14:58,
6,7,1108131416,중앙하이텔 주식회사,윤석래,분석,59906220,87.784,87.995,0.13585 (100.13585),,2024/10/11 09:49:54,
7,8,3138111440,선영기전주식회사,이두경,분석,59907980,87.787,87.997,0.13880 (100.1388),,2024/10/11 09:28:45,
8,9,2018634956,주식회사 신성전자통신,전용한,분석,59909831,87.789,88.0,0.14190 (100.1419),,2024/10/10 18:25:29,
9,10,2018603701,소성정보기술 주식회사,김금남,분석,59916664,87.8,88.01,0.15333 (100.15333),,2024/10/14 08:41:00,
10,11,1018116968,(주)넥슨정보통신,신양인,분석,59922250,87.808,88.018,0.16269 (100.16269),,2024/10/10 09:19:44,
11,12,2208132347,(주)태양기술개발,안규철,분석,59929579,87.819,88.029,0.17495 (100.17495),,2024/10/11 07:31:10,
12,13,1078155407,(주)윤익계전,안용준,분석,59930141,87.82,88.03,0.17590 (100.1759),,2024/10/08 10:12:05,
13,14,1634700932,송담이앤지,김민정,분석,59931810,87.822,88.032,0.17869 (100.17869),,2024/10/14 15:39:54,
14,15,1378608138,주식회사 지엠티일렉트릭,이혜경,분석,59933666,87.825,88.035,0.18180 (100.1818),,2024/10/10 09:52:43,
15,16,2118603519,에쓰이씨 주식회사,이명규,분석,59935254,87.827,88.037,0.18445 (100.18445),,2024/10/14 17:36:30,
16,17,2108156191,스마트전력주식회사,김재만,분석,59935817,87.828,88.038,0.18540 (100.1854),,2024/10/14 20:50:27,
17,18,2528700223,동건이앤씨 주식회사,이정순,분석,59936480,87.829,88.039,0.18651 (100.18651),,2024/10/15 09:18:11,
18,19,4948800839,해빛들에너지 주식회사,이영이,분석,59944950,87.842,88.052,0.20069 (100.20069),,2024/10/11 08:58:55,
19,20,2121827567,광성전기,박종덕,분석,59945458,87.842,88.052,0.20154 (100.20154),,2024/10/15 09:30:48,
20,21,2108168358,주식회사 영호전기통신,조소연,분석,59949556,87.848,88.058,0.20840 (100.2084),,2024/10/14 07:25:17,
21,22,5048621044,호성이엔티 주식회사,이현정,분석,59950273,87.849,88.059,0.20960 (100.2096),,2024/10/15 11:47:29,
22,23,2178139704,주식회사 나노이에프,김주영,분석,59952600,87.853,88.063,0.21349 (100.21349),,2024/10/14 11:13:22,
23,24,2068677931,주식회사 승천이엔지,안만숙,분석,59955469,87.857,88.067,0.21830 (100.2183),,2024/10/14 23:58:55,
24,25,2158676426,주식회사 건영이앤씨,박지명,분석,59957200,87.86,88.07,0.22119 (100.22119),,2024/10/14 14:01:28,
25,26,6818700095,주식회사 진영이엔씨,조근호,분석,59963653,87.869,88.079,0.23200 (100.232),,2024/10/14 14:08:49,
26,27,1138139080,(주)성강통신기술사사무소,안치영,분석,59963840,87.87,88.079,0.23231 (100.23231),,2024/10/15 09:34:17,
27,28,2098139213,(주)뉴타운전력,박형우,분석,59963845,87.87,88.079,0.23232 (100.23232),,2024/10/14 09:10:47,
28,29,1198694543,주식회사 참좋은전기,김미경,분석,59966100,87.873,88.083,0.23609 (100.23609),,2024/10/15 09:00:25,
