,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1198137042,(주)진명연합전설,엄재준,분석,207688600.0,87.748,88.107,-0.45261 (99.54739),,2024/04/03 09:55:54,
1,2,2068663169,(주)지엠케이정보통신,최경숙,분석,207693430.0,87.75,88.109,-0.45027 (99.54973),,2024/04/02 09:01:15,
2,3,1198158412,애드넷정보통신(주),박상흥,분석,207694910.0,87.751,88.109,-0.44955 (99.55045),,2024/03/28 15:02:47,
3,4,2208104161,대신정보기술 주식회사,이광호,분석,207699150.0,87.753,88.111,-0.44750 (99.5525),,2024/04/02 14:08:52,
4,5,1048159651,(주)성우음향정보통신,송민자,분석,207709550.0,87.757,88.116,-0.44248 (99.55752),,2024/04/03 07:25:54,
5,6,1138602574,주식회사 큐디스,김성진,분석,207710120.0,87.757,88.116,-0.44220 (99.5578),,2024/04/02 09:19:25,
6,7,2208143387,(주)글로벌텔레콤,서승현,분석,207710800.0,87.758,88.116,-0.44187 (99.55813),,2024/04/02 16:36:48,
7,8,1238135136,(주)청남통신,최재언,분석,207715770.0,87.76,88.118,-0.43947 (99.56053),,2024/03/28 10:11:33,
8,9,1178161473,광일이엔씨 주식회사,김현실,분석,207723350.0,87.764,88.122,-0.43580 (99.5642),,2024/03/27 18:31:58,
9,10,2208151999,현대에이치티 주식회사,이건구,분석,207727072.0,87.765,88.123,-0.43400 (99.566),,2024/03/27 19:05:04,
10,11,5338700141,주식회사 인프라엔이,정우진,분석,207731208.0,87.767,88.125,-0.43201 (99.56799),,2024/04/02 02:28:50,
11,12,8038600460,주식회사 파르이앤씨,김종훈,분석,207752590.0,87.777,88.134,-0.42167 (99.57833),,2024/04/03 08:44:09,
12,13,1198175027,(주)케이웍스,김영주,분석,207752930.0,87.777,88.134,-0.42150 (99.5785),,2024/03/29 09:03:31,
13,14,1171187825,신원전자,안희덕,분석,207758720.0,87.78,88.137,-0.41870 (99.5813),,2024/04/02 11:50:33,
14,15,2028138682,협진통신(주),이승훈,분석,207765300.0,87.783,88.139,-0.41552 (99.58448),,2024/03/29 15:33:59,
15,16,1108185552,한양이이씨 주식회사,문주환,분석,207765544.0,87.783,88.139,-0.41540 (99.5846),,2024/04/02 09:51:28,
16,17,5238701823,아이클라우드 주식회사,임재용,분석,207765957.0,87.783,88.14,-0.41520 (99.5848),,2024/04/01 11:23:47,
17,18,1328105709,(주)왕선전설,조정현,분석,207776300.0,87.788,88.144,-0.41020 (99.5898),,2024/03/27 11:15:37,
18,19,2148752525,(주)엘티네트워크,조완식,분석,207780509.0,87.789,88.146,-0.40817 (99.59183),,2024/04/02 10:44:51,
19,20,1138653369,(주)제이앤비이노베이션,오명숙,분석,207789110.0,87.793,88.149,-0.40401 (99.59599),,2024/03/29 18:00:13,
20,21,2128197392,금수티아이주식회사,이형주,분석,207807750.0,87.802,88.157,-0.39500 (99.605),,2024/04/02 09:16:02,
21,22,2068184285,주식회사 진명파워택,이명규,분석,207809560.0,87.803,88.158,-0.39412 (99.60588),,2024/04/03 09:39:13,
22,23,1068146133,(주)케이씨이,조정휘,분석,207810634.0,87.803,88.159,-0.39360 (99.6064),,2024/03/29 11:43:07,
23,24,2298109203,(주)테스콤엔지니어링,박영복,분석,207825700.0,87.81,88.165,-0.38632 (99.61368),,2024/03/28 09:40:31,
24,25,2398801380,주식회사 플러스파크,이선희,분석,207826974.0,87.811,88.166,-0.38570 (99.6143),,2024/04/02 16:44:33,
25,26,5518600929,주식회사마글론이에프씨,김광석,분석,207828390.0,87.811,88.166,-0.38502 (99.61498),,2024/04/02 09:39:49,
26,27,2068606891,수미디어통신 주식회사,하학수,분석,207829670.0,87.812,88.167,-0.38440 (99.6156),,2024/04/01 13:58:13,
27,28,1058665689,(주)경림이앤지,김창근,분석,207837730.0,87.815,88.17,-0.38050 (99.6195),,2024/04/02 16:47:52,
28,29,2100412872,유광미디어,김유성,분석,207841816.0,87.817,88.172,-0.37853 (99.62147),,2024/04/01 09:28:21,
29,30,1060268388,현대통신기술,김성환,분석,207844120.0,87.818,88.173,-0.37741 (99.62259),,2024/03/27 10:34:09,
30,31,1138163445,주식회사 삼도통신,이정경,분석,207852100.0,87.822,88.176,-0.37356 (99.62644),,2024/03/26 16:46:18,
31,32,2198125754,알티엘산업 주식회사,이근태,분석,207859130.0,87.825,88.179,-0.37016 (99.62984),,2024/04/01 23:23:53,
32,33,1198646212,주식회사 에프에스네트웍스,이화수,분석,207860270.0,87.826,88.18,-0.36961 (99.63039),,2024/04/02 10:24:29,
33,34,2068153517,뉴텔레콤(주),김을선,분석,207866470.0,87.829,88.182,-0.36661 (99.63339),,2024/04/02 09:06:53,
34,35,1098166803,(주)아이앤씨파트너스,곽준철,분석,207872270.0,87.831,88.185,-0.36380 (99.6362),,2024/04/02 09:48:07,
35,36,1118126196,(주)광성통신,김성철,분석,207875461.0,87.833,88.186,-0.36226 (99.63774),,2024/04/01 13:46:05,
36,37,2208742003,신영에스아이 (주),박형근,분석,207883800.0,87.836,88.19,-0.35823 (99.64177),,2024/03/29 15:46:35,
37,38,2118606665,주식회사 아라랏,황지홍,분석,207885234.0,87.837,88.19,-0.35754 (99.64246),,2024/04/01 22:06:34,
38,39,2148669048,보라정보통신 주식회사,송석상,분석,207885450.0,87.837,88.19,-0.35743 (99.64257),,2024/03/27 13:21:27,
39,40,2148134127,(주)대경텔레콤,오병도,분석,207893160.0,87.841,88.194,-0.35370 (99.6463),,2024/04/02 09:44:28,
40,41,2158159534,하이텍앤솔 주식회사,정구천,분석,207894320.0,87.841,88.194,-0.35314 (99.64686),,2024/04/02 17:53:18,
41,42,1128148285,(주)백제이앤씨,손흥도,분석,207895642.0,87.842,88.195,-0.35250 (99.6475),,2024/04/02 08:10:50,
42,43,1018151140,(주)사운드솔루션,이홍,분석,207895990.0,87.842,88.195,-0.35234 (99.64766),,2024/04/01 16:43:32,
43,44,2118620935,주식회사 한양티이씨,조형국,분석,207904000.0,87.846,88.198,-0.34846 (99.65154),,2024/04/01 15:35:15,
44,45,2028136758,주식회사 남양계전,민강기,분석,207904000.0,87.846,88.198,-0.34846 (99.65154),,2024/04/03 09:06:30,
45,46,2068164028,주식회사 이지비앤티,김한복,분석,207908500.0,87.848,88.2,-0.34629 (99.65371),,2024/04/02 16:36:02,
46,47,1208117027,세안이엔씨 주식회사,이은상,분석,207909500.0,87.848,88.201,-0.34580 (99.6542),,2024/04/03 08:43:51,
47,48,1178153920,엠에스원디지털 주식회사,엄종만,분석,207911990.0,87.849,88.202,-0.34460 (99.6554),,2024/04/02 16:41:51,
48,49,1208166080,(주)기산텔레콤,박병기,분석,207913660.0,87.85,88.202,-0.34379 (99.65621),,2024/04/01 20:54:06,
