,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2128169519,세진시스콤주식회사,박수환,분석,137272960,87.745,87.819,0.08530 (100.0853),2 9,2024/10/15 13:17:43,
1,2,2128196243,신광씨앤티 주식회사,박광선,분석,137277200,87.748,87.822,0.08839 (100.08839),6 14,2024/10/16 11:24:18,
2,3,2048159043,이앤씨텔레콤(주),김진갑,분석,137277347,87.748,87.822,0.08849 (100.08849),5 3,2024/10/16 09:53:54,
3,4,1074870357,영진정보통신,김종규,분석,137278440,87.748,87.823,0.08929 (100.08929),9 4,2024/10/15 16:31:32,
4,5,8568800361,주식회사 우선기술,정우영,분석,137281668,87.751,87.825,0.09165 (100.09165),8 14,2024/10/15 10:18:37,
5,6,2158192566,(주)열림정보기술,고동민,분석,137283013,87.751,87.826,0.09263 (100.09263),9 8,2024/10/15 16:32:59,
6,7,7418801210,주식회사 한국에이브이산업,이재숙,분석,137283900,87.752,87.826,0.09327 (100.09327),5 15,2024/10/15 11:11:15,
7,8,1068641109,주식회사 피앤지텍,조홍길,분석,137284500,87.752,87.827,0.09371 (100.09371),7 13,2024/10/17 08:54:17,
8,9,1138615856,(주)서원티에스,김안수,분석,137285500,87.753,87.827,0.09444 (100.09444),14 4,2024/10/16 17:44:10,
9,10,1058628520,유테크(주),최윤영,분석,137291201,87.757,87.831,0.09860 (100.0986),5 7,2024/10/17 09:20:22,
10,11,2078155629,씨티아이앤아이(주),김덕제,분석,137293464,87.758,87.832,0.10025 (100.10025),10 11,2024/10/16 10:09:37,
11,12,3228701744,주식회사 프리다츠,문영태,분석,137293640,87.758,87.833,0.10037 (100.10037),6 3,2024/10/15 18:55:33,
12,13,8468701202,주식회사 아이티윈스,김정수,분석,137294300,87.759,87.833,0.10086 (100.10086),6 9,2024/10/15 16:43:55,
