,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2018603701,소성정보기술 주식회사  [최종낙찰],김금남,분석,12086415.0,88.012,87.55,-0.50458 (99.49542),3 14,2024/04/22 08:53:27,
1,2,1068685335,주식회사 부건이앤씨,송금화,분석,12108900.0,88.176,87.713,-0.31949 (99.68051),1 11,2024/04/19 10:39:00,
2,3,8998100729,이티이 주식회사,이일태,분석,12111000.0,88.191,87.729,-0.30220 (99.6978),3 14,2024/04/22 09:44:35,
3,4,2148840477,주식회사 알비에스테크,김동헌,분석,12134931.0,88.365,87.902,-0.10520 (99.8948),5 3,2024/04/23 08:38:48,
4,5,2048626080,주식회사 엘제이이엔지,임성희,분석,12156420.0,88.522,88.058,0.07170 (100.0717),13 7,2024/04/18 16:30:12,
5,6,5728702483,주식회사 케이제이에스랩,나봉채,분석,12160430.0,88.551,88.087,0.10471 (100.10471),11 4,2024/04/17 10:09:25,
6,7,7598100611,에스트랜스포트 주식회사,최제이미장국,분석,12161210.0,88.557,88.092,0.11113 (100.11113),14 10,2024/04/23 10:00:34,
7,8,1068619820,주식회사유엔콘트롤,남성모,분석,12213380.0,88.936,88.47,0.54059 (100.54059),7 1,2024/04/22 13:32:21,
8,9,1188114949,이주씨스템(주),이복균,분석,12222790.0,89.005,88.538,0.61806 (100.61806),11 10,2024/04/22 17:38:39,
9,10,3128196859,주식회사 가델,김정민,분석,12235300.0,89.096,88.629,0.72104 (100.72104),15 13,2024/04/19 16:19:24,
10,11,1058649262,주식회사 노하우전기통신,임창배,분석,12266730.0,89.325,88.857,0.97977 (100.97977),6 13,2024/04/22 09:50:45,
11,-1,1198146158,(주)한창기전,임창순,분석,12069900.0,87.892,87.431,-0.64054 (99.35946),4 8,2024/04/22 07:38:03,낙찰하한선 미달
12,-2,7098602638,주식회사 시그널아이씨티,강민희,분석,12029476.0,87.597,87.138,-0.97331 (99.02669),5 15,2024/04/23 00:26:57,낙찰하한선 미달
13,-3,2048633432,주식회사 유림씨엔씨,고태근,분석,,,,,,0000/00/00 00:00:00,중소기업미충족
14,-4,2208188477,(주)에이치티엠,정기채,분석,,,,,,0000/00/00 00:00:00,중소기업미충족
15,-5,8568800361,주식회사 우선기술,정우영,분석,,,,,,0000/00/00 00:00:00,중소기업미충족
16,-6,2068164862,주식회사 성우일렉콘,김덕영,분석,,,,,,0000/00/00 00:00:00,중소기업미충족
17,-7,6418802729,주식회사 이도전기,남규식,분석,,,,,,0000/00/00 00:00:00,중소기업미충족
18,-8,3585800424,태호ENG,이정원,분석,,,,,,0000/00/00 00:00:00,중소기업미충족
19,-9,2048197877,주식회사 그린주의,김현미,분석,,,,,,0000/00/00 00:00:00,중소기업미충족
20,-10,1048652084,주식회사 탑성천,천안수,분석,,,,,,0000/00/00 00:00:00,중소기업미충족
