,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1054180243,태우산전  [최종낙찰],강정자,분석,218548210,85.0,87.745,87.871,-0.70142 (99.29858),11 9,2024/07/02 14:50:40,
1,2,1078674016,주식회사가나이엔지,강재선,분석,218553918,85.0,87.747,87.873,-0.69881 (99.30119),7 11,2024/07/02 10:03:27,
2,3,1058167076,(주)포오스,박성규,분석,218555230,85.0,87.748,87.874,-0.69821 (99.30179),1 5,2024/07/03 17:36:45,
3,4,1198600157,(주)제스엔지니어링,오인수,분석,218555889,85.0,87.748,87.874,-0.69790 (99.3021),13 9,2024/07/04 08:02:47,
4,5,6338800846,원흥이엔씨 주식회사,최재혁,분석,218557864,85.0,87.749,87.875,-0.69700 (99.303),10 8,2024/07/03 17:11:38,
5,6,1208166080,(주)기산텔레콤,박병기,분석,218563960,85.0,87.752,87.877,-0.69421 (99.30579),5 8,2024/07/02 17:18:44,
6,7,8878700825,주식회사 수인정보통신,김옥환,분석,218568550,85.0,87.754,87.879,-0.69210 (99.3079),3 10,2024/07/03 22:34:29,
7,8,1018642326,한우이앤에스(주),변준석,분석,218569997,85.0,87.754,87.88,-0.69144 (99.30856),5 9,2024/07/03 15:34:54,
8,9,1138694415,건웅정보통신 주식회사,김지유,분석,218570948,85.2,87.755,87.88,-0.69100 (99.309),5 6,2024/07/02 10:03:39,
9,10,1068188579,(주)키월드정보통신,김영범,분석,218591030,85.2,87.763,87.888,-0.68180 (99.3182),1 14,2024/07/03 12:14:59,
10,11,1188111452,동화전자산업(주),김종화,분석,218591600,85.2,87.764,87.888,-0.68154 (99.31846),12 4,2024/07/04 08:39:23,
11,12,2078152132,(주)홍남테크,김홍길,분석,218593200,85.2,87.764,87.889,-0.68081 (99.31919),5 10,2024/07/03 17:05:20,
12,13,2098133747,(주)한국에스알테크,이재호,분석,218596900,85.4,87.766,87.89,-0.67911 (99.32089),8 10,2024/07/03 09:27:17,
13,14,2208605262,주식회사 트리엠,김동수,분석,218605210,85.4,87.769,87.894,-0.67530 (99.3247),5 1,2024/07/03 16:46:21,
14,15,1138679165,주식회사 드림아이시스템,유원준,분석,218611630,85.4,87.772,87.896,-0.67236 (99.32764),13 12,2024/07/02 10:11:08,
15,16,1068619586,엠앨캐스트주식회사,김철호,분석,218620096,85.6,87.776,87.9,-0.66848 (99.33152),11 3,2024/07/04 09:10:15,
16,17,2178145434,주식회사 한양전자피에이,여동도,분석,218625780,85.6,87.778,87.902,-0.66588 (99.33412),6 15,2024/07/02 10:51:11,
17,18,2068617141,(주)텔코아,황민석,분석,218626600,85.6,87.779,87.902,-0.66550 (99.3345),5 14,2024/07/02 16:56:58,
18,19,1298119624,우일계전공업 주식회사,백노현,분석,218631138,85.6,87.781,87.904,-0.66342 (99.33658),1 11,2024/07/02 13:42:55,
19,20,1198646212,주식회사 에프에스네트웍스,이화수,분석,218637070,85.6,87.783,87.907,-0.66071 (99.33929),2 1,2024/07/03 08:53:43,
20,21,1738100419,주식회사 아이즈온솔루션,김보현,분석,218639690,85.6,87.784,87.908,-0.65951 (99.34049),4 10,2024/07/03 10:05:22,
21,22,2108130492,명신정보통신(주),서철,분석,218644438,85.8,87.786,87.909,-0.65733 (99.34267),12 9,2024/07/03 10:05:42,
