,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1068136902,대일전기산업(주)  [최종낙찰],임태원,분석,431889346.0,87.753,87.25,-0.56371 (99.43629),8 7,2024/10/28 15:39:36,
1,2,1148615581,대성네트웍 주식회사,백성현,분석,431894160.0,87.754,87.251,-0.56261 (99.43739),13 14,2024/10/28 14:05:28,
2,3,1198147967,주식회사 에스티씨네트웍스,신선우,분석,431945800.0,87.764,87.261,-0.55072 (99.44928),10 7,2024/10/28 18:10:12,
3,4,1298125510,정광(주),박병건,분석,431946125.0,87.764,87.261,-0.55064 (99.44936),4 8,2024/10/28 18:05:14,
4,5,2118145912,영남스퀘어 주식회사,장재모,분석,431977770.0,87.771,87.268,-0.54336 (99.45664),7 15,2024/10/28 08:43:50,
5,6,3108113681,에이엠테크주식회사,노병훈,분석,431984194.0,87.772,87.269,-0.54188 (99.45812),5 4,2024/10/28 19:18:08,
6,7,1138134111,주식회사한일디엔에스,김경화,분석,432007528.0,87.777,87.274,-0.53650 (99.4635),14 4,2024/10/25 10:09:08,
7,8,2178125840,(주)에이디엠,정채옥,분석,432017518.0,87.779,87.276,-0.53420 (99.4658),15 1,2024/10/28 17:22:46,
8,9,1138157550,뉴코리아전자통신 주식회사,조영순,분석,432029245.0,87.781,87.278,-0.53150 (99.4685),9 2,2024/10/29 11:07:44,
9,10,1218178347,(주)씨노텍,박종규,분석,432031417.0,87.782,87.279,-0.53100 (99.469),4 13,2024/10/23 10:30:08,
10,11,1088114068,(주)대인정보통신,유재호,분석,432044671.0,87.784,87.281,-0.52795 (99.47205),14 11,2024/10/28 09:35:27,
11,12,3448700497,주식회사 이앤엠테크,홍정구,분석,432047700.0,87.785,87.282,-0.52726 (99.47274),4 9,2024/10/28 15:56:11,
12,13,1358126192,주식회사 부림,배우상,분석,432162160.0,87.808,87.305,-0.50090 (99.4991),9 14,2024/10/29 09:06:41,
13,14,1068601863,유엔넷 주식회사,김주섭,분석,432269000.0,87.83,87.327,-0.47630 (99.5237),8 15,2024/10/29 10:06:17,
14,15,1058159732,주식회사 양지,윤준영,분석,432276400.0,87.832,87.328,-0.47460 (99.5254),10 6,2024/10/28 12:59:32,
15,16,1348139151,성우정보통신(주),장병호,분석,432364500.0,87.849,87.346,-0.45432 (99.54568),14 8,2024/10/25 09:26:40,
16,17,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,432383231.0,87.853,87.35,-0.45000 (99.55),13 8,2024/10/23 10:17:14,
17,18,1388141284,주식회사 메가통신,소무영,분석,432385450.0,87.854,87.35,-0.44949 (99.55051),8 2,2024/10/24 10:26:53,
18,19,1058686587,(주)참슬테크,정희연,분석,432393080.0,87.855,87.352,-0.44774 (99.55226),9 1,2024/10/25 09:12:44,
19,20,2158133077,오티씨 주식회사,김희언,분석,432430965.0,87.863,87.359,-0.43901 (99.56099),7 5,2024/10/28 11:15:21,
20,21,2068183592,(주)신광티앤이,이일환,분석,432501280.0,87.877,87.373,-0.42283 (99.57717),4 5,2024/10/28 13:34:44,
21,22,1298183408,주식회사 뉴인테크,곽순임,분석,432533560.0,87.884,87.38,-0.41539 (99.58461),9 10,2024/10/29 14:13:22,
22,23,2148636421,(주)태광네트웍정보,추병진,분석,432561830.0,87.89,87.386,-0.40888 (99.59112),12 11,2024/10/25 09:02:17,
23,24,1318160413,주식회사 세븐전자코리아,김규근,분석,432587800.0,87.895,87.391,-0.40291 (99.59709),9 5,2024/10/28 15:52:27,
24,25,2068120414,(주)일광기업,오도진,분석,432846700.0,87.947,87.443,-0.34330 (99.6567),1 8,2024/10/28 08:40:29,
25,26,1098191393,주식회사 위쥬테크,이용표,분석,432918000.0,87.962,87.458,-0.32688 (99.67312),9 1,2024/10/28 10:28:25,
26,27,2158148186,주식회사 시스텍이앤씨,전진우,분석,432936143.0,87.966,87.461,-0.32270 (99.6773),12 6,2024/10/25 10:52:09,
27,28,1138185890,(주)두손씨에스티,최수경,분석,432954210.0,87.969,87.465,-0.31855 (99.68145),12 1,2024/10/29 08:50:36,
28,29,1098643839,주식회사 케이비정보통신,지인현,분석,433014757.0,87.982,87.477,-0.30461 (99.69539),15 6,2024/10/28 17:59:20,
29,30,1318630777,주식회사 대명텔레콤,김명규,분석,433019550.0,87.983,87.478,-0.30350 (99.6965),8 11,2024/10/29 01:28:26,
30,31,8978600790,로봇앤컴 주식회사,이경일,분석,433036780.0,87.986,87.482,-0.29953 (99.70047),9 4,2024/10/29 15:45:45,
31,32,5308800718,주식회사 솔루파인,김학철,분석,433051940.0,87.989,87.485,-0.29604 (99.70396),5 10,2024/10/28 09:00:06,
32,33,2208139700,(주)애플파워,김성국,분석,433053817.0,87.99,87.485,-0.29561 (99.70439),13 15,2024/10/23 10:20:11,
33,34,1228192774,주식회사 나은엔지니어링,김철호,분석,433131595.0,88.005,87.501,-0.27770 (99.7223),5 12,2024/10/28 16:13:52,
34,35,1168144224,제일정보건설 주식회사,김진철,분석,433193271.0,88.018,87.513,-0.26350 (99.7365),14 12,2024/10/29 09:16:01,
35,36,1308113106,신양통신주식회사,박인규,분석,433238007.0,88.027,87.522,-0.25320 (99.7468),12 4,2024/10/23 10:54:42,
36,37,1178152009,동아신호 주식회사,최종수,분석,433265000.0,88.032,87.528,-0.24699 (99.75301),1 3,2024/10/29 16:56:53,
37,38,3138101753,주식회사 파워이엔씨,유준우,분석,433275990.0,88.035,87.53,-0.24446 (99.75554),15 7,2024/10/23 08:49:07,
38,39,2108130492,명신정보통신(주),서철,분석,433303158.0,88.04,87.535,-0.23820 (99.7618),6 11,2024/10/25 09:55:43,
39,40,2208691701,"주식회사 뉴젠스(NEWGENS Co., Ltd.)",임영필,분석,433319228.0,88.043,87.539,-0.23450 (99.7655),10 13,2024/10/25 17:27:58,
40,41,1128701225,주식회사 블루인텔리전스,조축호,분석,433320967.0,88.044,87.539,-0.23410 (99.7659),6 4,2024/10/28 13:07:18,
41,42,2028162708,(주)에스텍시스템,이병화,분석,433381339.0,88.056,87.551,-0.22020 (99.7798),7 11,2024/10/28 12:27:43,
42,43,1068197777,(주)서울영상테크,한두성,분석,433426900.0,88.065,87.56,-0.20972 (99.79028),14 10,2024/10/28 08:58:17,
