,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2158676426,주식회사 건영이앤씨,박지명,분석,59158600,87.745,87.492,-0.62562 (99.37438),,2024/08/30 11:17:53,
1,2,5068118803,뉴아이텍(주),오경식,분석,59159096,87.745,87.492,-0.62478 (99.37522),,2024/08/29 09:46:57,
2,3,5878600398,주식회사 엑사엔시스,나정환,분석,59160329,87.747,87.494,-0.62271 (99.37729),,2024/08/29 07:22:27,
3,4,1068669669,(주)일광통신,이병일,분석,59164660,87.754,87.501,-0.61541 (99.38459),,2024/08/26 00:17:41,
4,5,1198616251,주식회사 누리인프라,정성우,분석,59168200,87.759,87.506,-0.60944 (99.39056),,2024/08/29 08:40:35,
5,6,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,59171186,87.764,87.51,-0.60441 (99.39559),,2024/08/29 15:34:11,
6,7,1148711262,주식회사 제이제이에스티,김형중,분석,59172550,87.766,87.512,-0.60211 (99.39789),,2024/08/28 12:38:57,
7,8,1098172945,(주)마커스코리아,이헌철,분석,59172550,87.766,87.512,-0.60211 (99.39789),,2024/08/30 13:40:47,
8,9,2098132812,주식회사 피치테크,이현철,분석,59174687,87.769,87.515,-0.59850 (99.4015),,2024/08/29 07:53:19,
9,10,1928702481,주식회사 크랜베리,이은혜,분석,59176112,87.771,87.518,-0.59610 (99.4039),,2024/08/27 15:18:30,
10,11,1178186611,주식회사 에프에이일렉콤,박인숙,분석,59176467,87.772,87.518,-0.59550 (99.4045),,2024/08/28 15:13:52,
11,12,2138198870,주식회사 근우,김재진,분석,59180336,87.778,87.524,-0.58898 (99.41102),,2024/08/29 09:52:08,
12,13,2130249995,에스에스브이,박정선,분석,59181213,87.779,87.525,-0.58751 (99.41249),,2024/08/30 17:36:34,
13,14,1078640952,(주)바비젼,이주일,분석,59181391,87.779,87.525,-0.58721 (99.41279),,2024/08/30 11:16:06,
14,15,5568600996,주영전자통신 주식회사,임채열,분석,59181800,87.78,87.526,-0.58652 (99.41348),,2024/08/28 17:16:17,
