,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2148792435,주식회사케이이씨디바이스  [최종낙찰],이종수,분석,146862691,85.0,87.747,88.336,-0.23610 (99.7639),10 12,2024/06/28 09:30:40,
1,2,1088175857,주식회사 리드앤컴퍼니,이귀남,분석,146866600,85.0,87.75,88.338,-0.23343 (99.76657),13 9,2024/07/01 08:37:30,
2,3,2178145434,주식회사 한양전자피에이,여동도,분석,146867230,85.0,87.75,88.339,-0.23299 (99.76701),7 15,2024/06/28 09:52:59,
3,4,1138159301,삼인제어시스템 주식회사,최민성,분석,146869290,85.0,87.751,88.34,-0.23158 (99.76842),5 12,2024/06/28 15:43:48,
4,5,7778600711,(주)유스이앤씨,최강호,분석,146870132,85.0,87.752,88.34,-0.23100 (99.769),9 14,2024/06/28 16:35:24,
5,6,2218120693,주식회사 일동에너텍,김종삼,분석,146877134,85.2,87.757,88.345,-0.22620 (99.7738),10 15,2024/06/28 15:53:20,
6,7,2128197392,금수티아이주식회사,이형주,분석,146880340,85.2,87.759,88.346,-0.22401 (99.77599),15 7,2024/06/28 09:06:52,
7,8,2108168358,주식회사 영호전기통신,조소연,분석,146880780,85.2,87.759,88.347,-0.22370 (99.7763),12 2,2024/06/28 09:08:12,
8,9,1068164354,(주)코알라전자시스템,장종기,분석,146881220,85.2,87.759,88.347,-0.22340 (99.7766),12 4,2024/06/27 16:30:10,
9,10,2148798098,주식회사 에이스뷰,김종오,분석,146883900,85.2,87.761,88.349,-0.22157 (99.77843),7 2,2024/06/28 10:01:09,
10,11,1198188750,한솔코에버 주식회사,반기동,분석,146883990,85.2,87.761,88.349,-0.22150 (99.7785),2 15,2024/07/01 09:53:30,
11,12,2078148017,(주)명신시스템,노근식,분석,146889240,85.2,87.764,88.352,-0.21791 (99.78209),1 15,2024/06/28 15:29:50,
12,13,1078635181,티에스라인시스템 주식회사,최국현,분석,146893034,85.4,87.767,88.354,-0.21530 (99.7847),14 9,2024/06/28 08:47:39,
13,14,2048119395,(주)신해전기건설,이세윤,분석,146894300,85.4,87.768,88.355,-0.21444 (99.78556),13 14,2024/06/26 18:09:39,
14,15,2158159534,하이텍앤솔 주식회사,정구천,분석,146897850,85.4,87.77,88.357,-0.21200 (99.788),11 9,2024/06/28 13:54:02,
15,16,1078805018,주식회사 지엔아이테크,박우정,분석,146898530,85.4,87.77,88.357,-0.21154 (99.78846),7 10,2024/06/27 15:04:27,
16,17,2068170480,(주)금성전력기술,김일혁,분석,146898913,85.4,87.771,88.358,-0.21127 (99.78873),9 8,2024/07/01 10:13:23,
17,18,1168173694,(주)지엠에스인터내셔날,김형준,분석,146899891,85.4,87.771,88.358,-0.21060 (99.7894),11 4,2024/06/26 10:36:40,
18,19,1108175433,승림이앤씨(주),박기철,분석,146909080,85.6,87.777,88.364,-0.20431 (99.79569),3 1,2024/06/27 11:06:13,
19,20,2298139274,(주)영풍전력설비,심문수,분석,146910330,85.6,87.778,88.364,-0.20345 (99.79655),6 1,2024/06/27 11:17:26,
20,21,2018633767,주식회사 명진에스앤씨,이성훈,분석,146924253,85.8,87.787,88.373,-0.19390 (99.8061),4 3,2024/06/27 07:37:08,
21,22,1068127039,진명이엔씨(주),박창호,분석,146933740,85.8,87.793,88.379,-0.18740 (99.8126),8 11,2024/06/28 09:09:20,
22,23,1138602574,주식회사 큐디스,김성진,분석,146938120,86.0,87.796,88.381,-0.18440 (99.8156),8 4,2024/07/01 09:23:02,
23,24,2948601665,누리종합전기 주식회사,천금진,분석,146939716,86.0,87.797,88.382,-0.18330 (99.8167),2 14,2024/06/26 16:26:27,
24,25,1068638093,(주)엘케이시스코,이기일,분석,146942690,86.0,87.799,88.384,-0.18127 (99.81873),13 4,2024/07/01 09:52:13,
25,26,1198600157,(주)제스엔지니어링,오인수,분석,146949198,86.0,87.803,88.388,-0.17680 (99.8232),13 3,2024/07/01 08:36:20,
26,27,1180673427,한마음정보시스템,정인숙,분석,146950206,86.0,87.804,88.388,-0.17611 (99.82389),2 8,2024/06/26 11:12:45,
27,28,2188120741,케이씨티정보통신(주),백형은,분석,146955470,86.2,87.807,88.392,-0.17251 (99.82749),15 7,2024/07/01 09:03:52,
28,29,5828800285,주식회사 본정보,김명호,분석,146962598,86.2,87.812,88.396,-0.16762 (99.83238),2 12,2024/06/25 15:18:37,
29,30,1098145720,주식회사 영원텔레콤,김재성,분석,146963780,86.2,87.812,88.397,-0.16681 (99.83319),14 2,2024/07/01 07:15:54,
30,31,2048133679,(주)뉴콤,배상열,분석,146968472,86.4,87.815,88.399,-0.16359 (99.83641),2 5,2024/06/26 10:32:17,
