,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1078649711,주식회사 백선통신  [최종낙찰],황선호,분석,4336800,87.746,87.612,-0.15144 (99.84856),13 11,2024/01/24 15:11:43,
1,2,2208895263,주식회사 필립이엔씨,임혜란,분석,4337000,87.75,87.616,-0.14684 (99.85316),9 3,2024/01/24 15:14:24,
2,3,4818802660,이지씨엔티 주식회사,이종기,분석,4337300,87.756,87.622,-0.13993 (99.86007),6 13,2024/01/24 19:57:29,
3,4,1018663767,비케이전기통신 주식회사,유봉근,분석,4338130,87.773,87.638,-0.12082 (99.87918),8 11,2024/01/25 09:58:01,
4,5,1128148285,(주)백제이앤씨,손흥도,분석,4338500,87.78,87.646,-0.11230 (99.8877),9 7,2024/01/23 14:10:57,
5,5,2068164028,주식회사 이지비앤티,김한복,분석,4338500,87.78,87.646,-0.11230 (99.8877),12 15,2024/01/24 16:13:18,
6,7,3958800527,주식회사 에스에이치아이티,정태순,분석,4338835,87.787,87.653,-0.10459 (99.89541),10 1,2024/01/24 09:05:07,
7,8,1078642265,텔레플러스주식회사,황은성,분석,4339943,87.809,87.675,-0.07908 (99.92092),4 7,2024/01/25 16:54:21,
8,9,2208727337,주식회사주니파워네트웍스,노병준,분석,4339961,87.81,87.675,-0.07866 (99.92134),6 2,2024/01/24 14:49:00,
9,10,2118899396,주식회사 피에스콤,최정환,분석,4340413,87.819,87.685,-0.06826 (99.93174),2 11,2024/01/23 17:57:39,
10,11,2048620126,(주)상부사종합건설,이상만,분석,4340482,87.82,87.686,-0.06667 (99.93333),6 9,2024/01/26 07:27:30,
11,12,2148687288,(주)포어링크,송기봉,분석,4340620,87.823,87.689,-0.06349 (99.93651),8 4,2024/01/26 07:09:48,
12,13,2108150348,승호시스템(주),이계승,분석,4340860,87.828,87.694,-0.05797 (99.94203),13 1,2024/01/26 09:27:18,
13,14,1138163218,(주)신성하이텍,성성모,분석,4340882,87.828,87.694,-0.05746 (99.94254),3 1,2024/01/24 09:59:55,
14,15,3518601750,(주)지지56코리아,김영군,분석,4340925,87.829,87.695,-0.05647 (99.94353),11 3,2024/01/25 09:26:50,
15,16,1138683636,주식회사 온택,허윤훈,분석,4341000,87.831,87.696,-0.05474 (99.94526),3 15,2024/01/24 12:36:25,
16,17,2148854189,(주)태원전기,김응식,분석,4341236,87.836,87.701,-0.04931 (99.95069),1 6,2024/01/24 11:25:13,
17,18,1138615856,(주)서원티에스,김안수,분석,4341416,87.839,87.705,-0.04517 (99.95483),10 5,2024/01/24 15:32:09,
18,19,1138683368,주식회사 에스엠시스템즈,이승환,분석,4341500,87.841,87.707,-0.04323 (99.95677),12 5,2024/01/24 16:07:07,
19,20,2108156959,두레에스텍 주식회사,유의근,분석,4341630,87.844,87.709,-0.04024 (99.95976),6 5,2024/01/23 16:58:17,
