,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1388602592,주식회사 넥스  [최종낙찰],조현희,분석,32581570.0,87.745,88.562,0.07438 (100.07438),9 14,2024/10/16 18:15:40,
1,2,1178167894,(주)동우이에프씨,이동술,분석,32581640.0,87.745,88.563,0.07460 (100.0746),3 11,2024/10/16 09:00:37,
2,3,5088137937,(주)벨류데이터,정영두,분석,32582189.0,87.747,88.564,0.07630 (100.0763),6 7,2024/10/16 15:23:23,
3,4,1138163917,백두전기통신(주),장철,분석,32583833.0,87.751,88.569,0.08139 (100.08139),1 13,2024/10/15 22:17:02,
4,5,2198128106,우선이엔씨(주),김광수,분석,32584000.0,87.752,88.569,0.08191 (100.08191),13 5,2024/10/14 09:46:58,
5,6,1078193207,주식회사 주광전기,이승훈,분석,32585680.0,87.757,88.574,0.08711 (100.08711),1 5,2024/10/16 09:26:15,
6,7,1058764334,(주)코넨컴즈,임우섭,분석,32585955.0,87.757,88.574,0.08796 (100.08796),14 5,2024/10/14 19:14:28,
7,8,5298103040,주식회사 명성이앤티,박명훈,분석,32586094.0,87.758,88.575,0.08840 (100.0884),13 12,2024/10/15 11:19:05,
8,9,2158171237,(주)모빌텍,오세좌,분석,32588000.0,87.763,88.58,0.09430 (100.0943),9 3,2024/10/14 15:17:24,
9,10,1098603050,(주)이루기술,박지현,분석,32588290.0,87.764,88.581,0.09520 (100.0952),5 2,2024/10/16 09:21:31,
10,11,2108160017,(주)누리온정보통신,박종수,분석,32590000.0,87.769,88.585,0.10050 (100.1005),14 2,2024/10/14 12:21:27,
11,12,2148705513,주식회사 케이이에스 전기공사,강성진,분석,32590936.0,87.772,88.588,0.10340 (100.1034),7 2,2024/10/16 09:20:39,
12,13,1288138083,주식회사 유앤후레쉬,우재명,분석,32592810.0,87.777,88.593,0.10920 (100.1092),3 12,2024/10/16 19:32:39,
13,14,1078211162,사회복지법인한국노인생활지원재단,최종운,분석,32593970.0,87.781,88.596,0.11279 (100.11279),9 15,2024/10/16 14:18:49,
14,15,1088167041,(주)가디엘,최혜심,분석,32594012.0,87.781,88.596,0.11292 (100.11292),9 3,2024/10/16 16:42:38,
15,16,1298126260,현대아이티에스전자(주),정영자,분석,32594043.0,87.781,88.596,0.11302 (100.11302),5 1,2024/10/17 08:27:10,
16,17,6318800044,화인씨엔이 주식회사,김영심,분석,32594512.0,87.782,88.598,0.11447 (100.11447),11 5,2024/10/14 14:27:14,
17,18,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,32594580.0,87.782,88.598,0.11468 (100.11468),6 11,2024/10/16 07:50:07,
18,19,2148647194,투앤원정보통신주식회사,서승호,분석,32596440.0,87.788,88.603,0.12045 (100.12045),13 10,2024/10/14 10:48:51,
19,20,1198169165,(주)기창인포텍,김석진,분석,32597690.0,87.791,88.606,0.12432 (100.12432),9 4,2024/10/14 17:56:58,
20,21,1178185645,무원이엔씨 주식회사,염규주,분석,32598038.0,87.792,88.607,0.12540 (100.1254),3 6,2024/10/15 09:21:46,
21,22,1078154150,주식회사 케이원,송관섭,분석,32598200.0,87.793,88.608,0.12590 (100.1259),5 12,2024/10/14 17:10:09,
22,23,2108168358,주식회사 영호전기통신,조소연,분석,32598652.0,87.794,88.609,0.12730 (100.1273),11 10,2024/10/16 15:15:09,
23,24,1068127039,진명이엔씨(주),박창호,분석,32599040.0,87.795,88.61,0.12850 (100.1285),10 6,2024/10/16 09:18:29,
