,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2048190516,주식회사동훈전설  [최종낙찰],정준모,분석,626445396,75.0,87.746,88.159,-0.39320 (99.6068),15 11,2024/01/04 13:38:57,
1,2,3218602097,(주)태연정보,김영태,분석,626450300,75.0,87.747,88.16,-0.39242 (99.60758),1 3,2024/01/03 10:24:14,
2,3,1068681756,주식회사 융창,이재진,분석,626451900,75.0,87.747,88.16,-0.39216 (99.60784),7 1,2024/01/03 11:17:56,
3,4,1048120291,청음통신 주식회사,임광희,분석,626466000,75.0,87.749,88.162,-0.38990 (99.6101),8 1,2024/01/05 09:31:07,
4,5,1068663404,주식회사 씨씨티비네오텍,최영근,분석,626468465,75.0,87.749,88.162,-0.38950 (99.6105),10 12,2024/01/05 08:49:19,
5,6,8178800099,(주)대성오토텍,신미금,분석,626485300,75.0,87.752,88.165,-0.38680 (99.6132),14 5,2024/01/05 08:39:03,
6,7,2048602716,주식회사 동일아이티,차천문,분석,626489100,75.0,87.753,88.165,-0.38620 (99.6138),2 11,2024/01/04 09:51:25,
7,8,1058773833,시큐솔루션 주식회사,남병창,분석,626492700,75.0,87.753,88.166,-0.38562 (99.61438),8 4,2024/01/05 09:20:50,
8,9,1168155492,주식회사 코콤텍,고성춘,분석,626501510,75.0,87.754,88.167,-0.38420 (99.6158),9 2,2024/01/04 11:48:56,
9,10,1078212123,사단법인 장애인인권센터,서인환,분석,626531000,75.2,87.759,88.171,-0.37948 (99.62052),1 9,2024/01/03 14:34:32,
10,11,1168137418,두레옵트로닉스 주식회사,최수현,분석,626551390,75.2,87.762,88.174,-0.37620 (99.6238),6 13,2024/01/05 09:31:16,
11,12,1198174839,(주)선진솔루션,송성재,분석,626553890,75.2,87.762,88.174,-0.37580 (99.6242),15 11,2024/01/03 17:28:08,
12,13,5338700141,주식회사 인프라엔이,정우진,분석,626563859,75.2,87.764,88.176,-0.37421 (99.62579),14 1,2024/01/03 23:06:12,
13,14,1138159301,삼인제어시스템 주식회사,최민성,분석,626574460,75.4,87.765,88.177,-0.37250 (99.6275),9 14,2024/01/04 14:33:44,
14,15,1108131416,중앙하이텔 주식회사,윤석래,분석,626579440,75.4,87.766,88.178,-0.37171 (99.62829),8 7,2024/01/04 10:47:37,
15,16,1028137710,서광종합개발 주식회사,이정익,분석,626593788,75.4,87.768,88.18,-0.36940 (99.6306),7 2,2024/01/05 08:51:46,
