,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,2708702044,(주)넷원시스템,김두한,분석,38064741,87.748,88.508,-0.01650 (99.9835),9 13,2024/12/12 05:31:55,
1,2,1198137042,(주)진명연합전설,엄재준,분석,38064836,87.749,88.508,-0.01625 (99.98375),2 7,2024/12/12 09:38:48,
2,3,1138183325,주식회사금강전력,오영선,분석,38064980,87.749,88.509,-0.01587 (99.98413),11 14,2024/12/11 09:59:46,
3,4,1048603486,우영메카(주),김규승,분석,38066020,87.752,88.511,-0.01312 (99.98688),15 4,2024/12/10 23:05:08,
4,5,1198116692,주식회사 서우건설산업,이종근,분석,38067159,87.754,88.514,-0.01010 (99.9899),2 1,2024/12/12 09:19:50,
5,6,2048129194,위성이앤씨(주),이양숙,분석,38069650,87.761,88.519,-0.00350 (99.9965),6 1,2024/12/11 09:42:38,
6,7,1198656229,주식회사 경진네트워크,김응환,분석,38072450,87.767,88.526,0.00392 (100.00392),15 1,2024/12/11 17:08:33,
7,8,1048161313,파워메카(주),정훈,분석,38072960,87.769,88.527,0.00528 (100.00528),11 12,2024/12/11 13:57:19,
8,9,1078651497,모바일파킹 유한회사,김중근,분석,38073346,87.77,88.528,0.00630 (100.0063),10 6,2024/12/09 10:19:47,
9,10,1078211162,사회복지법인한국노인생활지원재단,최종운,분석,38073911,87.771,88.529,0.00780 (100.0078),12 6,2024/12/11 09:21:27,
10,11,8978600790,로봇앤컴 주식회사,이경일,분석,38074280,87.772,88.53,0.00877 (100.00877),15 4,2024/12/11 15:36:54,
11,12,2038149028,대륭중공건설(주),박임우,분석,38075576,87.775,88.533,0.01221 (100.01221),13 11,2024/12/11 14:32:36,
12,13,2208117292,(주)동아종합전력,민정기,분석,38076326,87.777,88.535,0.01420 (100.0142),9 5,2024/12/10 13:58:40,
13,14,1078619629,염광전기통신(주),최인재,분석,38078327,87.782,88.54,0.01950 (100.0195),7 15,2024/12/10 13:52:22,
14,15,1068641109,주식회사 피앤지텍,조홍길,분석,38079500,87.785,88.542,0.02261 (100.02261),14 13,2024/12/11 16:07:27,
15,16,1138655784,주식회사 파워테크닉,김경,분석,38080213,87.787,88.544,0.02450 (100.0245),12 11,2024/12/10 13:06:12,
16,17,1258180919,(주)경일전공,정요진,분석,38081798,87.791,88.548,0.02870 (100.0287),6 13,2024/12/11 17:29:13,
17,18,2037666794,금성텔레콤,정용상,분석,38082470,87.792,88.549,0.03048 (100.03048),8 9,2024/12/11 11:43:22,
18,19,1058773833,시큐솔루션 주식회사,남병창,분석,38083200,87.794,88.551,0.03241 (100.03241),14 7,2024/12/10 14:50:48,
19,20,2118668579,(주)아이정보기술,이훈희,분석,38083496,87.795,88.552,0.03320 (100.0332),13 10,2024/12/09 08:03:44,
20,21,2068682619,주식회사 엠플러스통신,신동수,분석,38084100,87.796,88.553,0.03480 (100.0348),7 6,2024/12/10 15:30:16,
21,22,1068690366,(주)윈투스시스템,신경익,분석,38084629,87.798,88.554,0.03620 (100.0362),10 1,2024/12/09 12:12:38,
22,23,1198173261,주식회사 현대네트웍기술,조성익,분석,38084740,87.798,88.554,0.03649 (100.03649),11 7,2024/12/10 09:18:49,
23,24,7998800243,주식회사 비티엘정보통신,최성진,분석,38085230,87.799,88.556,0.03779 (100.03779),13 14,2024/12/11 17:06:40,
24,25,2338109463,주식회사 아이티에스서비스,지영일,분석,38085834,87.801,88.557,0.03939 (100.03939),3 1,2024/12/12 09:40:32,
25,26,1068654453,주식회사 티엔에스솔루션,박종수,분석,38087380,87.805,88.561,0.04349 (100.04349),1 2,2024/12/11 17:07:18,
26,27,2158686429,주식회사 비엔솔루트,김진형,분석,38087953,87.806,88.562,0.04501 (100.04501),7 4,2024/12/12 07:32:24,
27,28,2108168358,주식회사 영호전기통신,조소연,분석,38087988,87.806,88.562,0.04510 (100.0451),12 6,2024/12/11 18:04:37,
28,29,4678802233,(주)비비알컴퍼니,이혜원,분석,38088252,87.807,88.563,0.04580 (100.0458),10 12,2024/12/11 15:04:36,
29,30,2158623647,주식회사 시공이엔씨,황호진,분석,38089471,87.81,88.565,0.04903 (100.04903),3 1,2024/12/10 10:38:08,
30,31,2158682122,주식회사이케이시스,김경열,분석,38091080,87.814,88.569,0.05329 (100.05329),15 2,2024/12/09 18:01:19,
31,32,7128700690,주식회사 포바이포,윤준호,분석,38091156,87.814,88.569,0.05349 (100.05349),5 13,2024/12/10 16:18:43,
32,33,1058694239,(주)진성전력,김용일,분석,38092600,87.818,88.573,0.05732 (100.05732),4 6,2024/12/09 13:32:32,
33,34,1888601171,에이케이에스정보주식회사,안기수,분석,38093195,87.819,88.574,0.05890 (100.0589),9 14,2024/12/11 19:17:02,
34,35,2208673912,(주)에스제이이에프씨,오긍환,분석,38093986,87.821,88.576,0.06099 (100.06099),10 13,2024/12/10 17:28:23,
35,36,1018148698,(주)석산텔레콤,박봉환,분석,38095380,87.824,88.579,0.06469 (100.06469),11 9,2024/12/12 09:03:06,
36,37,1138649133,빅썬시스템즈 주식회사,권태일,분석,38095725,87.825,88.58,0.06560 (100.0656),5 8,2024/12/10 10:11:58,
37,38,2148758567,주식회사 한빛에스아이,황명구,분석,38097873,87.831,88.585,0.07129 (100.07129),5 11,2024/12/09 16:41:52,
