,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
17,18,1138163445,주식회사 삼도통신,이정경,분석,677934700,75.0,96.371,95.423,-1.0716 (98.9284),7 9,2024/07/02 13:54:36,
18,19,2037683508,우리통신네트워크,김만수,분석,678015240,75.0,96.383,95.434,-1.0598 (98.9402),13 4,2024/07/03 16:25:08,
19,20,1088189685,주식회사 태산정보기술,채연옥,분석,678084189,75.0,96.394,95.444,-1.0498 (98.9502),5 9,2024/07/03 09:18:52,
20,21,2208726454,한국랜트로비젼(주),LIMHUEYLING,분석,678085823,75.0,96.394,95.444,-1.0495 (98.9505),12 1,2024/07/02 10:19:37,
21,22,2108165652,키코아이비에스주식회사,공재근,분석,678092916,75.0,96.395,95.445,-1.0485 (98.9515),15 2,2024/07/02 14:05:56,
22,23,2118771649,주식회사 월드멀티넷,박영희,분석,678100900,75.0,96.396,95.446,-1.0473 (98.9527),13 8,2024/07/02 14:46:04,
23,24,1098185343,주식회사 오티에스씨,이승환,분석,678104137,75.0,96.397,95.446,-1.0469 (98.9531),5 4,2024/07/04 09:38:19,
24,25,6458800418,청명이엔지 주식회사,김형준,분석,678125569,75.0,96.4,95.45,-1.0437 (98.9563),9 4,2024/07/03 16:32:30,
25,26,2208895263,주식회사 필립이엔씨,임혜란,분석,678160242,75.0,96.405,95.454,-1.0387 (98.9613),6 7,2024/07/03 09:51:17,
26,27,2150786744,영진전기통신공사,정재인,분석,678161203,75.0,96.406,95.455,-1.0385 (98.9615),12 1,2024/07/02 14:23:54,
27,28,2048170015,(주)하남통신,김종화,분석,678241586,75.0,96.418,95.466,-1.0268 (98.9732),15 7,2024/07/03 20:38:10,
28,29,1138649133,빅썬시스템즈 주식회사,권태일,분석,678258086,75.0,96.42,95.468,-1.0244 (98.9756),1 14,2024/07/02 10:36:26,
29,30,2158197106,주식회사통해,전용일,분석,678354863,75.0,96.435,95.482,-1.0103 (98.9897),12 3,2024/07/03 15:41:31,
30,31,1128139637,(주)씨엘에이에스,윤호중,분석,678367206,75.0,96.437,95.484,-1.0085 (98.9915),5 8,2024/07/03 08:32:12,
31,32,2208725440,(주) 매그넷,김종민,분석,678402850,75.0,96.442,95.489,-1.0033 (98.9967),12 6,2024/07/02 12:40:22,
32,33,8758100854,주식회사피앤에스네트웍솔루션,정용선,분석,678408973,75.0,96.443,95.489,-1.0024 (98.9976),9 12,2024/07/02 15:08:20,
33,34,1208742187,주식회사 미소아이티,김재욱,분석,678415830,75.0,96.444,95.49,-1.0014 (98.9986),2 3,2024/07/02 13:39:37,
34,35,7418801210,주식회사 한국에이브이산업,이재숙,분석,678428461,75.0,96.446,95.492,-0.9995 (99.0005),6 9,2024/07/02 13:28:38,
35,36,2011497895,정우이앤씨,유동환,분석,678454194,75.0,96.45,95.496,-0.9958 (99.0042),15 12,2024/07/02 11:31:58,
36,37,1178188899,주식회사 시큐렉스,최영희,분석,678473690,75.0,96.453,95.499,-0.9929 (99.0071),2 7,2024/07/04 09:19:41,
37,38,4948800839,해빛들에너지 주식회사,이영이,분석,678497674,75.0,96.457,95.502,-0.9894 (99.0106),14 15,2024/07/02 15:39:09,
38,39,2148620797,(주)세인씨앤씨,조정화,분석,678634730,75.0,96.477,95.521,-0.9694 (99.0306),2 4,2024/07/04 08:36:49,
39,40,2148847295,티에스퓨처 주식회사,김명성,분석,678682014,75.0,96.485,95.528,-0.9625 (99.0375),6 1,2024/07/03 19:55:58,
40,41,1018662695,주식회사 메가시스템,김대석,분석,678695413,75.0,96.487,95.53,-0.9606 (99.0394),10 7,2024/07/02 10:57:08,
41,42,1208782160,에스엔에스이서비스주식회사,정경식,분석,678704628,75.0,96.488,95.531,-0.9592 (99.0408),2 11,2024/07/03 13:18:49,
42,43,1078735096,주식회사 등대씨엔씨,서철승,분석,678738490,75.0,96.493,95.536,-0.9543 (99.0457),12 5,2024/07/02 15:35:00,
43,44,2158640952,(주)에스티탑,민기동,분석,678777268,75.0,96.499,95.541,-0.9486 (99.0514),3 8,2024/07/03 08:52:32,
44,45,1198602494,(주) 네오인아이텍,이경미,분석,678786180,75.0,96.5,95.542,-0.9473 (99.0527),7 8,2024/07/03 09:54:02,
45,46,2088115241,한애전자(주),최용경,분석,678787547,75.0,96.501,95.543,-0.9471 (99.0529),2 11,2024/07/03 09:37:09,
46,47,1098645502,주식회사 매사,강종효,분석,678810521,75.0,96.504,95.546,-0.9438 (99.0562),3 14,2024/07/02 16:27:31,
47,48,2188101953,주식회사 비츠로시스,이기재,분석,678858000,75.0,96.511,95.553,-0.9369 (99.0631),3 13,2024/07/02 10:01:48,
48,49,1128601228,주식회사 성동아이앤티,홍성원,분석,678880058,75.0,96.515,95.556,-0.9337 (99.0663),5 14,2024/07/04 09:54:55,
49,50,2298125412,스크린정보통신(주),조승제,분석,678908841,75.0,96.519,95.56,-0.9294 (99.0706),5 1,2024/07/03 09:17:18,
0,51,1298104500,주식회사 상지건설,김영신,분석,678958860,75.0,96.527,95.567,-0.9222 (99.0778),5 8,2024/07/03 10:52:34,
1,52,1138629762,주식회사 이너인포,이정균,분석,678979966,75.0,96.53,95.57,-0.9191 (99.0809),11 10,2024/07/02 15:50:52,
2,53,2208604531,주식회사 월드린시스템즈,류준열,분석,679037500,75.0,96.539,95.578,-0.9107 (99.0893),7 15,2024/07/03 16:29:38,
3,54,1058130768,세원전설 주식회사,최영래,분석,679040410,75.0,96.539,95.578,-0.9103 (99.0897),10 1,2024/07/03 16:42:18,
4,55,1018151140,(주)사운드솔루션,이홍,분석,679047890,75.0,96.54,95.579,-0.9092 (99.0908),6 13,2024/07/03 09:32:10,
5,56,1148642486,주식회사 큐브정보통신,유봉수,분석,679047952,75.0,96.54,95.579,-0.9091 (99.0909),4 9,2024/07/03 13:30:46,
6,57,2028138682,협진통신(주),이승훈,분석,679077870,75.0,96.545,95.584,-0.9048 (99.0952),13 9,2024/07/02 13:48:35,
7,58,1018651785,주식회사 청심아이티,김재균,분석,679184323,75.0,96.561,95.599,-0.8892 (99.1108),10 6,2024/07/03 08:35:00,
8,59,1058608183,코위버(주),황인환,분석,679217902,75.0,96.566,95.603,-0.8843 (99.1157),12 9,2024/07/04 09:44:09,
9,60,2158774589,주식회사 스카이코어,최명훈,분석,679313156,75.0,96.58,95.617,-0.8704 (99.1296),5 10,2024/07/02 10:07:13,
10,61,2208151999,현대에이치티 주식회사,이건구,분석,679352216,75.0,96.586,95.622,-0.8647 (99.1353),5 7,2024/07/03 08:51:18,
11,62,1138157550,뉴코리아전자통신 주식회사,조영순,분석,679381683,75.0,96.591,95.626,-0.8604 (99.1396),6 12,2024/07/04 08:58:30,
12,63,1208742606,주식회사 테눅스,전석순,분석,679471460,75.0,96.604,95.639,-0.8473 (99.1527),15 13,2024/07/03 14:23:01,
13,64,1368207856,(사)한국나눔복지연합회 아이씨티사업소,신원철,분석,679543409,75.0,96.615,95.649,-0.8368 (99.1632),5 3,2024/07/03 09:17:46,
14,65,5198102535,주식회사 이음유앤아이,박영재,분석,679556580,75.0,96.617,95.651,-0.8349 (99.1651),1 5,2024/07/02 11:58:08,
15,66,1078763383,주식회사 아이티블럭,배경원,분석,679704449,75.0,96.64,95.672,-0.8133 (99.1867),7 2,2024/07/02 15:51:42,
16,67,1200582335,델타전자통신,이성남,분석,679811000,75.0,96.656,95.687,-0.7978 (99.2022),3 12,2024/07/04 07:44:28,
17,68,2058126341,종합전기 주식회사,김유훈,분석,679863434,75.0,96.664,95.694,-0.7901 (99.2099),9 10,2024/07/04 08:54:11,
18,69,1068674084,주식회사월드아이,신영구,분석,679864800,75.0,96.664,95.694,-0.7900 (99.21),7 11,2024/07/03 17:35:52,
19,70,2118899396,주식회사 피에스콤,최정환,분석,679867888,75.0,96.665,95.695,-0.7895 (99.2105),12 5,2024/07/02 17:53:01,
20,71,1058178229,아마노코리아(주),전명진,분석,679875798,75.0,96.666,95.696,-0.7883 (99.2117),10 3,2024/07/03 08:24:31,
21,72,1058628520,유테크(주),최윤영,분석,679876454,75.0,96.666,95.696,-0.7882 (99.2118),10 9,2024/07/03 09:38:12,
22,73,1198174315,주식회사 다솜이엔씨,송인주,분석,679896327,75.0,96.669,95.699,-0.7853 (99.2147),6 12,2024/07/02 16:01:05,
23,74,2108150348,승호시스템(주),이계승,분석,679903870,75.0,96.67,95.7,-0.7842 (99.2158),5 7,2024/07/02 13:22:07,
24,75,2068193673,지에스네트웍스(주),임동배,분석,679979245,75.0,96.682,95.71,-0.7732 (99.2268),10 13,2024/07/03 10:08:19,
25,76,1138163218,(주)신성하이텍,성성모,분석,680004944,75.0,96.685,95.714,-0.7695 (99.2305),11 8,2024/07/04 09:15:15,
26,77,1288618438,주식회사 엔지스웨이,최영재,분석,680012943,75.0,96.687,95.715,-0.7683 (99.2317),12 4,2024/07/02 17:50:05,
27,78,2148679551,(주)에스엠인포메이션,이철환,분석,680059423,75.0,96.694,95.722,-0.7615 (99.2385),15 5,2024/07/02 14:16:53,
28,79,8958700597,주식회사 아이티앤에스,김세영,분석,680081515,75.0,96.697,95.725,-0.7583 (99.2417),7 8,2024/07/02 11:34:07,
29,80,3058138619,(주)사이버텔브릿지,남백산,분석,680105507,75.0,96.701,95.728,-0.7548 (99.2452),10 13,2024/07/02 10:14:56,
30,81,2068682619,주식회사 엠플러스통신,신동수,분석,680156740,75.0,96.709,95.735,-0.7473 (99.2527),2 13,2024/07/02 15:40:07,
31,82,2208143387,(주)글로벌텔레콤,서승현,분석,680188300,75.0,96.713,95.74,-0.7427 (99.2573),15 11,2024/07/03 17:34:29,
32,83,1058199938,삼호전자통신(주),이경희,분석,680215670,75.0,96.717,95.744,-0.7387 (99.2613),3 14,2024/07/03 09:27:48,
33,84,2208605262,주식회사 트리엠,김동수,분석,680231420,75.0,96.72,95.746,-0.7365 (99.2635),9 5,2024/07/03 16:47:50,
34,85,1078711298,청우기전주식회사,오병호,분석,680239651,75.0,96.721,95.747,-0.7352 (99.2648),3 6,2024/07/02 16:48:15,
35,86,4088168391,금상디엔씨주식회사,박길중,분석,680244219,75.0,96.722,95.748,-0.7346 (99.2654),10 15,2024/07/04 09:58:35,
36,87,2148752525,(주)엘티네트워크,조완식,분석,680276416,75.0,96.727,95.752,-0.7299 (99.2701),7 5,2024/07/02 11:58:59,
37,88,5518600929,주식회사마글론이에프씨,김광석,분석,680280768,75.0,96.727,95.753,-0.7292 (99.2708),1 14,2024/07/03 09:38:36,
38,89,1068684748,주식회사고도기술,고동현,분석,680289197,75.0,96.729,95.754,-0.7280 (99.272),5 10,2024/07/02 20:03:52,
39,90,8568800361,주식회사 우선기술,정우영,분석,680298242,75.0,96.73,95.755,-0.7267 (99.2733),7 12,2024/07/04 09:37:43,
40,91,2148781807,(주)창리정보통신,정종호,분석,680373966,75.0,96.742,95.766,-0.7156 (99.2844),3 2,2024/07/04 08:54:07,
41,92,2148811443,(주)우신지엘에스,문경종,분석,680445240,75.0,96.752,95.776,-0.7052 (99.2948),8 5,2024/07/02 23:22:43,
42,93,1068641638,(주)매트릭스미디어,김진성,분석,680493200,75.0,96.76,95.783,-0.6983 (99.3017),5 12,2024/07/03 13:29:27,
43,94,1018642326,한우이앤에스(주),변준석,분석,680498686,75.0,96.76,95.784,-0.6974 (99.3026),8 14,2024/07/03 15:49:08,
44,95,2118713620,(주) 필라테크,박동현,분석,680517360,75.0,96.763,95.786,-0.6947 (99.3053),7 15,2024/07/03 10:23:05,
45,96,2088100603,(주)전우사,김한재,분석,680523350,75.0,96.764,95.787,-0.6939 (99.3061),15 2,2024/07/03 14:17:34,
46,97,8878700825,주식회사 수인정보통신,김옥환,분석,680535100,75.0,96.766,95.789,-0.6921 (99.3079),3 10,2024/07/03 22:30:58,
47,98,2068188409,주식회사 넥스파시스템,서종렬,분석,680541173,75.0,96.767,95.79,-0.6912 (99.3088),3 11,2024/07/02 16:57:51,
48,99,1198195493,주식회사 인텍하우징,심인석,분석,680558305,75.0,96.77,95.792,-0.6887 (99.3113),2 4,2024/07/03 19:15:45,
49,100,1058162163,주식회사대한종합산전,이섭,분석,680638500,75.0,96.782,95.803,-0.6770 (99.323),15 10,2024/07/02 10:51:49,
0,101,2118620935,주식회사 한양티이씨,조형국,분석,680694675,75.0,96.79,95.811,-0.6688 (99.3312),5 4,2024/07/03 18:53:19,
1,102,1068641109,주식회사 피앤지텍,조홍길,분석,680745500,75.0,96.798,95.818,-0.6614 (99.3386),5 3,2024/07/04 08:50:55,
2,103,1078731896,(주)비시텍코리아,임헌욱,분석,680778280,75.0,96.803,95.823,-0.6566 (99.3434),2 7,2024/07/02 22:09:18,
3,104,2148724941,한빛시스템주식회사,윤명호,분석,680832694,75.0,96.811,95.831,-0.6487 (99.3513),6 9,2024/07/03 10:21:31,
4,105,2128197392,금수티아이주식회사,이형주,분석,680861990,75.0,96.816,95.835,-0.6444 (99.3556),12 1,2024/07/03 09:36:06,
5,106,1168144224,제일정보건설 주식회사,김진철,분석,680876274,75.0,96.818,95.837,-0.6423 (99.3577),5 1,2024/07/04 08:51:46,
6,107,2068125141,주식회사 스테이지넷,임영규,분석,680901267,75.0,96.822,95.84,-0.6387 (99.3613),7 10,2024/07/02 14:55:16,
7,108,1058740405,(주)화성이엔지,김택환,분석,680907797,75.0,96.823,95.841,-0.6377 (99.3623),9 3,2024/07/02 17:21:07,
8,109,1068651233,(주)나사씨엔에스,신희태,분석,680969839,75.0,96.832,95.85,-0.6287 (99.3713),15 12,2024/07/03 03:06:45,
9,110,1078713433,(주)스마트게이트,김민우,분석,680971527,75.0,96.832,95.85,-0.6284 (99.3716),3 5,2024/07/02 17:35:14,
10,111,2028104237,대선이엔씨(주),최승재,분석,680979460,75.0,96.833,95.851,-0.6273 (99.3727),15 9,2024/07/03 15:49:23,
11,112,2118743406,보성통신기술(주),오영배,분석,680985240,75.0,96.834,95.852,-0.6264 (99.3736),11 8,2024/07/03 15:15:04,
12,113,1058601287,(주)성산정보시스템,김기주,분석,681061984,75.0,96.846,95.863,-0.6152 (99.3848),3 8,2024/07/03 17:43:15,
13,114,6318800044,화인씨엔이 주식회사,김영심,분석,681076374,75.0,96.848,95.865,-0.6132 (99.3868),3 12,2024/07/03 16:15:28,
14,115,2148768992,주식회사 앤샵,장진화,분석,681109950,75.0,96.853,95.87,-0.6083 (99.3917),3 5,2024/07/03 08:47:21,
15,116,1198125041,옥성정보통신(주),황석,분석,681113380,75.0,96.854,95.87,-0.6077 (99.3923),7 11,2024/07/04 09:45:17,
16,117,1058645500,태지종합건설(주),박명호,분석,681114750,75.0,96.854,95.87,-0.6075 (99.3925),1 9,2024/07/03 17:11:13,
17,118,1058606899,이화티티씨(주),이선정,분석,681130174,75.0,96.856,95.872,-0.6053 (99.3947),9 1,2024/07/03 17:52:33,
18,119,1058641085,(주)에스엠전력,김동율,분석,681142710,75.0,96.858,95.874,-0.6035 (99.3965),12 5,2024/07/02 10:54:40,
19,120,1198606485,주식회사 에이치엠솔루션,이상진,분석,681204151,75.0,96.868,95.883,-0.5945 (99.4055),11 6,2024/07/02 14:36:06,
20,121,2148768177,(주)프라임엔시스템,윤재중,분석,681220970,75.0,96.87,95.885,-0.5920 (99.408),3 8,2024/07/04 09:34:55,
21,122,1058747280,주식회사 하이디,문이수,분석,681286070,75.0,96.88,95.894,-0.5825 (99.4175),5 8,2024/07/03 10:18:12,
22,123,1068690366,(주)윈투스시스템,신경익,분석,681290182,75.0,96.881,95.895,-0.5819 (99.4181),4 7,2024/07/02 12:11:26,
23,124,1168175601,한빛인프라소닉(주),이한철,분석,681310740,75.0,96.884,95.898,-0.5789 (99.4211),10 5,2024/07/04 08:28:18,
24,125,1418147931,주식회사 이리야시스템,허재혁,분석,681382520,75.0,96.895,95.908,-0.5685 (99.4315),6 9,2024/07/04 09:10:51,
25,126,1138636870,주식회사 나우시스템,이종한,분석,681384070,75.0,96.895,95.908,-0.5682 (99.4318),7 6,2024/07/03 09:13:49,
26,127,1200295066,비젼텔레콤,임의석,분석,681407365,75.0,96.898,95.911,-0.5648 (99.4352),4 6,2024/07/04 08:58:56,
27,128,1068710898,(주)다온에스디,이수진,분석,681421430,75.0,96.901,95.913,-0.5628 (99.4372),5 14,2024/07/03 08:52:21,
28,129,1138640864,주식회사 지앤씨씨,정연진,분석,681438210,75.0,96.903,95.916,-0.5603 (99.4397),8 2,2024/07/03 13:25:12,
29,130,2098127963,상승종합통신 주식회사,조남각,분석,681451093,75.0,96.905,95.918,-0.5585 (99.4415),8 10,2024/07/02 12:07:22,
30,131,2178113330,(주)오성에스이엠,오성표,분석,681459820,75.0,96.906,95.919,-0.5572 (99.4428),13 10,2024/07/02 14:36:44,
31,132,2048614338,(주)오성에이브이시스템,김승모,분석,681473450,75.0,96.908,95.921,-0.5552 (99.4448),1 6,2024/07/02 12:48:25,
32,133,1198684157,(주)이제이정보시스템,정광열,분석,681476028,75.0,96.909,95.921,-0.5548 (99.4452),1 4,2024/07/02 17:20:41,
33,134,2158171237,(주)모빌텍,오세좌,분석,681513582,75.0,96.915,95.926,-0.5493 (99.4507),15 13,2024/07/03 17:32:47,
34,135,1078163703,아이티에스엔지니어링 주식회사,김정구,분석,681555384,75.0,96.921,95.932,-0.5432 (99.4568),8 15,2024/07/04 09:35:15,
35,136,2038164825,(주)스피드정보통신,선의석,분석,681566350,75.0,96.923,95.934,-0.5416 (99.4584),10 4,2024/07/03 06:42:39,
36,137,6188134896,주식회사 동신정보통신,임춘섭,분석,681603350,75.0,96.928,95.939,-0.5363 (99.4637),6 11,2024/07/02 14:22:23,
37,138,1118126196,(주)광성통신,김성철,분석,681695096,75.0,96.942,95.952,-0.5229 (99.4771),14 1,2024/07/03 14:27:09,
38,139,1138663208,주식회사 유영정보통신,박경순,분석,681716000,75.0,96.945,95.955,-0.5198 (99.4802),5 13,2024/07/02 10:32:42,
39,140,1198188750,한솔코에버 주식회사,반기동,분석,681724640,75.0,96.947,95.956,-0.5186 (99.4814),14 1,2024/07/03 18:31:41,
40,141,2208170996,주식회사 아이티룩스,김종문,분석,681732871,75.0,96.948,95.957,-0.5173 (99.4827),8 13,2024/07/03 13:56:48,
41,142,2048644152,신해공영주식회사,이종범,분석,681736900,75.0,96.949,95.958,-0.5168 (99.4832),3 9,2024/07/03 11:36:34,
42,143,1058693453,주식회사태융정보통신,문성준,분석,681797767,75.0,96.958,95.966,-0.5079 (99.4921),10 15,2024/07/04 03:21:58,
43,144,2048635411,주식회사 화산에스티아이,이명재,분석,681826069,75.0,96.962,95.97,-0.5037 (99.4963),2 10,2024/07/03 09:44:04,
44,145,1098655451,주식회사 투비,차인성,분석,681839500,75.0,96.964,95.972,-0.5018 (99.4982),8 5,2024/07/03 16:23:01,
45,146,1058645188,(주)삼구정보통신,강준재,분석,681863774,75.0,96.968,95.976,-0.4982 (99.5018),12 5,2024/07/04 09:47:03,
46,147,2170366237,염광통신공사,기홍용,분석,681864444,75.0,96.968,95.976,-0.4981 (99.5019),5 15,2024/07/02 17:08:36,
47,148,1018138303,주식회사 비엘에스,안홍서,분석,681873354,75.0,96.969,95.977,-0.4968 (99.5032),5 4,2024/07/04 08:54:48,
48,149,8178800099,(주)대성오토텍,신미금,분석,681932972,75.0,96.978,95.985,-0.4881 (99.5119),5 10,2024/07/04 07:56:28,
49,150,2148667152,주식회사 어니언소프트웨어,조창희,분석,681946992,75.0,96.98,95.987,-0.4861 (99.5139),2 9,2024/07/02 15:30:33,
0,151,1198601520,주식회사 에스에이치아이앤씨,장덕진,분석,681952845,75.0,96.981,95.988,-0.4852 (99.5148),6 13,2024/07/03 08:40:44,
1,152,2098161262,주식회사 아이에스인텍,황관홍,분석,681956270,75.0,96.982,95.989,-0.4848 (99.5152),12 6,2024/07/03 14:08:16,
2,153,1928702481,주식회사 크랜베리,이은혜,분석,681959020,75.0,96.982,95.989,-0.4843 (99.5157),10 13,2024/07/03 10:03:05,
3,154,1188111165,주식회사 세원이엔피디,이왕종,분석,681961617,75.0,96.983,95.989,-0.4840 (99.516),7 1,2024/07/02 17:17:00,
4,155,2018643926,두전네트웍스 주식회사,김병현,분석,681964500,75.0,96.983,95.99,-0.4835 (99.5165),11 4,2024/07/03 09:02:26,
5,156,2158687767,(주)에스앤디비즈,정성호,분석,681968000,75.0,96.984,95.99,-0.4830 (99.517),5 4,2024/07/02 15:28:05,
6,157,2178601498,주식회사 엔키텍,원영춘,분석,681971348,75.0,96.984,95.991,-0.4825 (99.5175),13 12,2024/07/03 15:44:32,
7,158,2128145574,콤시스(주),서경환,분석,681990820,75.0,96.987,95.994,-0.4797 (99.5203),4 1,2024/07/03 10:23:40,
8,159,1168161465,(주)솔루텍시스템,이인명,분석,681994906,75.0,96.988,95.994,-0.4791 (99.5209),7 8,2024/07/02 15:06:34,
9,160,2068606891,수미디어통신 주식회사,하학수,분석,682018638,75.0,96.991,95.997,-0.4756 (99.5244),6 11,2024/07/02 12:37:25,
10,161,1058660665,(주)일신전업,김한경,분석,682027550,75.0,96.993,95.999,-0.4743 (99.5257),15 1,2024/07/03 19:39:52,
11,162,2048131967,(주)용백전설,곽의영,분석,682030967,75.0,96.993,95.999,-0.4738 (99.5262),15 11,2024/07/03 15:04:40,
12,163,1098611773,주식회사상현엔지니어링,이재권,분석,682070028,75.0,96.999,96.005,-0.4681 (99.5319),12 7,2024/07/04 08:58:53,
13,164,1018635413,(주)씨유앰앤아이,김정순,분석,682072084,75.0,96.999,96.005,-0.4678 (99.5322),9 13,2024/07/02 14:16:32,
14,165,2018633767,주식회사 명진에스앤씨,이성훈,분석,682074140,75.0,97.0,96.005,-0.4675 (99.5325),9 14,2024/07/02 18:14:13,
15,166,1178152367,(주)브레인컨설팅,박수영,분석,682096070,75.0,97.003,96.008,-0.4643 (99.5357),9 4,2024/07/03 08:23:28,
16,167,1108177407,시큐에스주식회사,정재량,분석,682117997,75.0,97.006,96.011,-0.4611 (99.5389),14 9,2024/07/03 06:14:22,
17,168,2158168163,블루엔이(주),정홍채,분석,682138555,75.0,97.009,96.014,-0.4581 (99.5419),12 8,2024/07/03 09:35:26,
18,169,1068616518,(주)애니씨앤에스,이일규,분석,682150200,75.0,97.011,96.016,-0.4565 (99.5435),15 12,2024/07/03 10:37:37,
19,170,2298117246,투빅스(주),김정란,분석,682164600,75.0,97.013,96.018,-0.4543 (99.5457),7 13,2024/07/04 09:51:17,
20,171,2078149729,주식회사 지앤에스기술,문창수,분석,682178850,75.0,97.016,96.02,-0.4523 (99.5477),13 3,2024/07/04 09:32:51,
21,172,1068656301,주식회사 티제이원,최정국,분석,682206400,75.0,97.02,96.024,-0.4482 (99.5518),6 5,2024/07/02 11:56:08,
22,173,3388801483,주식회사 에버그린티앤씨,최재완,분석,682207083,75.0,97.02,96.024,-0.4481 (99.5519),8 11,2024/07/03 10:09:47,
23,174,4768602548,주식회사드림전자피에이,박미영,분석,682216061,75.0,97.021,96.025,-0.4468 (99.5532),13 5,2024/07/02 10:06:06,
24,175,2148661411,(주)엘리시스,이시정,분석,682233130,75.0,97.024,96.028,-0.4443 (99.5557),1 7,2024/07/03 12:09:36,
25,176,2068179706,(주)씨엠유니버샬,전재용,분석,682247858,75.0,97.026,96.03,-0.4422 (99.5578),5 6,2024/07/03 09:32:14,
26,177,1068127039,진명이엔씨(주),박창호,분석,682258480,75.0,97.028,96.031,-0.4406 (99.5594),11 4,2024/07/03 09:42:45,
27,178,1068157019,(주)세호영상,박석신,분석,682275611,75.0,97.03,96.034,-0.4381 (99.5619),13 15,2024/07/03 13:51:04,
28,179,2208727579,주식회사 벡트,유창수,분석,682311924,75.0,97.036,96.039,-0.4329 (99.5671),3 13,2024/07/04 09:16:52,
29,180,1138672177,주식회사 재연이엔씨,이성일,분석,682313980,75.0,97.036,96.039,-0.4326 (99.5674),15 14,2024/07/02 15:53:18,
30,181,1178108842,풍성건설(주),임명환,분석,682313987,75.0,97.036,96.039,-0.4325 (99.5675),3 1,2024/07/04 08:17:39,
31,182,1048142446,주식회사 디에스 이앤티,양종만,분석,682320150,75.0,97.037,96.04,-0.4317 (99.5683),3 7,2024/07/03 09:21:48,
32,183,8018600805,세인트로그 주식회사,김세연,분석,682341398,75.0,97.04,96.043,-0.4285 (99.5715),3 4,2024/07/02 12:42:07,
33,184,2208123149,(주)에이제이월드,최순호,분석,682370180,75.0,97.045,96.047,-0.4243 (99.5757),4 10,2024/07/04 09:43:01,
34,185,2098153286,미르네트웍스 주식회사,백태종,분석,682406500,75.0,97.05,96.052,-0.4190 (99.581),11 7,2024/07/03 09:24:57,
35,186,1018139321,(주)세웅정보통신,장우진,분석,682412666,75.0,97.051,96.053,-0.4181 (99.5819),3 13,2024/07/03 09:00:47,
36,187,2198111833,주식회사 대영아이오티,전인구,분석,682429114,75.0,97.054,96.055,-0.4157 (99.5843),6 3,2024/07/03 14:24:39,
