,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1148608950,주식회사 알티솔루션  [최종낙찰],이재석,분석,27540140,85.0,87.751,88.391,0.45638 (100.45638),8 1,2024/05/27 10:36:58,
1,2,6458800418,청명이엔지 주식회사,김형준,분석,27540472,85.0,87.752,88.392,0.45759 (100.45759),1 10,2024/05/24 16:19:10,
2,3,1138604679,(주) 투데이게이트,김익훈,분석,27540632,85.0,87.753,88.393,0.45818 (100.45818),12 14,2024/05/27 13:08:29,
3,4,2158661490,(주)이베이테크,황경구,분석,27540770,85.0,87.753,88.393,0.45868 (100.45868),11 8,2024/05/27 14:19:20,
4,5,1058130768,세원전설 주식회사,최영래,분석,27541100,85.0,87.754,88.394,0.45989 (100.45989),11 9,2024/05/27 17:48:55,
5,6,2298126804,주식회사엔엠엑스이엔씨,이동윤,분석,27541872,85.2,87.757,88.397,0.46271 (100.46271),12 10,2024/05/22 17:02:33,
6,7,1168137418,두레옵트로닉스 주식회사,최수현,분석,27542140,85.2,87.758,88.397,0.46369 (100.46369),1 4,2024/05/27 11:03:30,
7,8,1018183448,(주)에이치애비뉴앤컴퍼니,정현이,분석,27542360,85.2,87.758,88.398,0.46450 (100.4645),4 13,2024/05/23 16:11:25,
8,9,8338600103,주식회사 씨앤아이테크,서광수,분석,27542824,85.2,87.76,88.4,0.46620 (100.4662),13 4,2024/05/23 19:49:47,
9,10,1168166913,주식회사케이엠데이타,이강섭,분석,27542878,85.2,87.76,88.4,0.46639 (100.46639),12 5,2024/05/27 09:38:25,
10,11,2158704216,아임스통신주식회사,김종길,분석,27543510,85.2,87.762,88.402,0.46871 (100.46871),6 11,2024/05/27 17:12:04,
11,12,2098124011,(주)주암전기통신,정한석,분석,27544574,85.4,87.766,88.405,0.47260 (100.4726),1 9,2024/05/27 09:48:38,
12,12,3178602180,주식회사 더시그넷,손법성,분석,27544574,85.4,87.766,88.405,0.47260 (100.4726),6 14,2024/05/27 16:34:11,
13,14,2118716350,(주)비엔인더스트리,이재혁,분석,27546240,85.4,87.771,88.411,0.47869 (100.47869),1 3,2024/05/24 11:06:17,
14,15,1018154598,씨엔에스코리아(주),유호태,분석,27546460,85.4,87.772,88.411,0.47950 (100.4795),5 1,2024/05/27 07:54:02,
15,16,1378143275,한창이웨이 주식회사,이옥희,분석,27547000,85.4,87.774,88.413,0.48147 (100.48147),4 9,2024/05/23 14:28:57,
16,17,2158686429,주식회사 비엔솔루트,김진형,분석,27547349,85.6,87.775,88.414,0.48275 (100.48275),8 10,2024/05/28 07:56:14,
17,18,1208768187,주식회사 다윈시스템,유재성,분석,27547630,85.6,87.776,88.415,0.48378 (100.48378),6 11,2024/05/24 17:13:45,
18,19,2118138895,주식회사 나라컨트롤,문찬혁,분석,27549219,85.6,87.781,88.42,0.48959 (100.48959),10 15,2024/05/27 10:05:47,
19,20,1578700724,주식회사 자비스넷,박주영,분석,27549610,85.6,87.782,88.421,0.49102 (100.49102),1 2,2024/05/24 16:05:16,
20,21,2178113330,(주)오성에스이엠,오성표,분석,27550096,85.6,87.784,88.423,0.49280 (100.4928),12 13,2024/05/24 17:18:19,
21,22,1088165228,(주)콤텍피엔씨,송기영,분석,27550340,85.6,87.784,88.424,0.49369 (100.49369),11 7,2024/05/27 13:47:24,
22,23,1078746443,(주)라인테크놀로지,유현식,분석,27551000,85.8,87.787,88.426,0.49610 (100.4961),13 12,2024/05/23 15:34:59,
23,24,1068656301,주식회사 티제이원,최정국,분석,27552583,85.8,87.792,88.431,0.50189 (100.50189),10 3,2024/05/23 16:52:03,
24,25,1168155492,주식회사 코콤텍,고성춘,분석,27553080,85.8,87.793,88.433,0.50371 (100.50371),7 15,2024/05/24 11:05:20,
25,26,1065089370,성도전자,송무선,분석,27554114,86.0,87.797,88.436,0.50749 (100.50749),6 13,2024/05/27 11:44:44,
26,27,2088100603,(주)전우사,김한재,분석,27554380,86.0,87.798,88.437,0.50847 (100.50847),12 15,2024/05/27 14:26:42,
27,28,3958800527,주식회사 에스에이치아이티,정태순,분석,27554600,86.0,87.798,88.437,0.50927 (100.50927),2 7,2024/05/28 08:10:46,
28,29,2048131967,(주)용백전설,곽의영,분석,27555317,86.0,87.801,88.44,0.51189 (100.51189),14 5,2024/05/27 17:22:13,
29,30,1088154468,(주)이젠정보통신,이동필,분석,27555810,86.0,87.802,88.441,0.51370 (100.5137),4 10,2024/05/28 00:26:03,
30,31,1198616251,주식회사 누리인프라,정성우,분석,27556200,86.0,87.804,88.443,0.51512 (100.51512),9 7,2024/05/27 10:44:29,
31,32,6218602134,(주)플러스전력,이하일,분석,27556820,86.2,87.806,88.445,0.51739 (100.51739),4 14,2024/05/23 16:53:53,
32,33,5178101428,주식회사 율이앤씨,전형숙,분석,27556986,86.2,87.806,88.445,0.51800 (100.518),1 6,2024/05/27 09:36:41,
33,34,1738100419,주식회사 아이즈온솔루션,김보현,분석,27557720,86.2,87.808,88.447,0.52068 (100.52068),13 4,2024/05/24 10:36:09,
34,35,8608100283,주식회사 테크인스,전재현,분석,27557800,86.2,87.809,88.448,0.52098 (100.52098),15 12,2024/05/23 13:12:55,
35,36,7048701285,주식회사 하랑에스아이,김호중,분석,27558540,86.2,87.811,88.45,0.52368 (100.52368),6 9,2024/05/28 09:32:15,
36,37,1062873386,이행정보통신공사,오흥식,분석,27558820,86.2,87.812,88.451,0.52471 (100.52471),8 13,2024/05/27 20:16:15,
37,38,2048642168,(주)비케이정보시스템,이용섭,분석,27559117,86.2,87.813,88.452,0.52579 (100.52579),4 7,2024/05/27 10:30:53,
38,39,2178135988,주식회사 조은정보,조용정,분석,27559912,86.4,87.816,88.454,0.52870 (100.5287),15 8,2024/05/27 09:58:52,
39,40,1268620466,(주)진원엔지니어링,이규황,분석,27560020,86.4,87.816,88.455,0.52910 (100.5291),13 4,2024/05/23 16:32:14,
40,41,5498100727,주식회사 뉴엣지,이현아,분석,27561280,86.4,87.82,88.459,0.53371 (100.53371),4 15,2024/05/24 08:54:40,
41,42,1188113673,동해정보통신 주식회사,이창원,분석,27561551,86.4,87.821,88.46,0.53470 (100.5347),7 3,2024/05/27 07:37:46,
42,43,2108156959,두레에스텍 주식회사,유의근,분석,27562260,86.4,87.823,88.462,0.53729 (100.53729),9 7,2024/05/27 09:38:32,
43,44,1068638093,(주)엘케이시스코,이기일,분석,27562550,86.4,87.824,88.463,0.53835 (100.53835),8 6,2024/05/24 11:15:56,
44,45,1108127950,서경전기(주),이종환,분석,27563416,86.6,87.827,88.466,0.54152 (100.54152),14 13,2024/05/27 09:39:20,
45,46,1198647905,주식회사 리안시스템,원미리,분석,27564010,86.6,87.829,88.468,0.54369 (100.54369),1 9,2024/05/24 16:30:23,
46,47,1078649711,주식회사 백선통신,황선호,분석,27565080,86.6,87.832,88.471,0.54761 (100.54761),6 3,2024/05/27 10:05:32,
47,48,1068606683,로버무트 주식회사,송태하,분석,27565256,86.6,87.833,88.472,0.54825 (100.54825),7 5,2024/05/24 17:02:45,
48,49,1198687872,주식회사 스타버킷,김영섭,분석,27566740,86.8,87.838,88.476,0.55368 (100.55368),3 2,2024/05/24 14:15:19,
49,50,1848801998,주식회사 기어,강호왕,분석,27567210,86.8,87.839,88.478,0.55540 (100.5554),12 4,2024/05/27 13:00:54,
0,51,2148679551,(주)에스엠인포메이션,이철환,분석,27568495,86.8,87.844,88.482,0.56010 (100.5601),4 5,2024/05/28 09:53:18,
1,52,2618126604,주식회사 래오시스,윤경,분석,27569480,87.0,87.847,88.485,0.56370 (100.5637),14 4,2024/05/23 19:07:08,
2,53,2068666263,세움기술 주식회사,주익중,분석,27571750,87.0,87.854,88.492,0.57200 (100.572),8 5,2024/05/27 16:15:04,
3,54,2118743406,보성통신기술(주),오영배,분석,27571920,87.2,87.855,88.493,0.57262 (100.57262),3 9,2024/05/27 13:32:32,
4,55,1078662029,주식회사 아이티트레인,주영일,분석,27572186,87.2,87.856,88.494,0.57360 (100.5736),9 11,2024/05/27 13:47:08,
