,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1238164140,주식회사 테크빌,황성기,분석,3594890929,65.0,86.747,87.639,0.04158 (100.04158),4 14,2024/12/05 13:32:52,
1,2,1358168741,주식회사 엠제이케이,이옥배,분석,3594950130,65.0,86.749,87.64,0.04325 (100.04325),14 1,2024/12/05 10:33:51,
2,3,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,3595023070,65.0,86.751,87.642,0.04530 (100.0453),2 3,2024/12/04 16:50:13,
3,4,2208123149,(주)에이제이월드,최순호,분석,3595037300,65.0,86.751,87.643,0.04569 (100.04569),2 8,2024/12/05 09:57:25,
4,5,2148679551,(주)에스엠인포메이션,이철환,분석,3595040860,65.0,86.751,87.643,0.04580 (100.0458),6 15,2024/12/05 08:58:53,
5,6,4148106158,라온이엔씨 주식회사,권성미,분석,3595065767,65.0,86.752,87.643,0.04649 (100.04649),14 7,2024/12/06 08:51:49,
6,7,1138663208,주식회사 유영정보통신,박경순,분석,3595184300,65.04,86.755,87.646,0.04983 (100.04983),10 5,2024/12/04 15:08:59,
7,8,2958800474,주식회사 원정보기술원,송은자,분석,3595261468,65.04,86.757,87.648,0.05199 (100.05199),13 7,2024/12/05 09:30:06,
8,9,2868101669,(주)에스디정보통신,신동규,분석,3595297050,65.04,86.758,87.649,0.05299 (100.05299),11 2,2024/12/04 17:33:26,
9,10,1050296111,중앙전자통신,김용수,분석,3595482100,65.04,86.763,87.653,0.05820 (100.0582),5 8,2024/12/05 17:37:53,
10,11,5048156117,동진통신주식회사,김영섭,분석,3595546120,65.04,86.764,87.655,0.05999 (100.05999),10 8,2024/12/06 09:37:14,
11,12,1258180919,(주)경일전공,정요진,분석,3595546125,65.04,86.764,87.655,0.06000 (100.06),12 8,2024/12/05 12:31:59,
12,13,1308129699,새서울정보통신 주식회사,오상원,분석,3595610173,65.08,86.766,87.657,0.06180 (100.0618),14 7,2024/12/04 14:04:47,
13,14,2208725440,(주) 매그넷,김종민,분석,3595611240,65.08,86.766,87.657,0.06183 (100.06183),11 9,2024/12/05 10:09:56,
14,15,1198116692,주식회사 서우건설산업,이종근,분석,3595715139,65.08,86.769,87.659,0.06475 (100.06475),6 14,2024/12/05 17:25:32,
15,16,6028135963,주식회사베가통신,조정은,분석,3595748940,65.08,86.769,87.66,0.06569 (100.06569),5 2,2024/12/04 15:49:05,
16,17,1078197085,(주)코어넷,소흥섭,분석,3595761294,65.08,86.77,87.66,0.06604 (100.06604),11 2,2024/12/04 21:03:40,
17,18,4298600355,주식회사 대보,김미영,분석,3595773770,65.08,86.77,87.661,0.06639 (100.06639),5 9,2024/12/05 13:43:25,
18,19,3128114629,태양정보통신 주식회사,민장기,분석,3595778920,65.08,86.77,87.661,0.06654 (100.06654),3 10,2024/12/05 18:24:07,
19,20,1138608831,주식회사 이수,이민현,분석,3595784500,65.08,86.77,87.661,0.06669 (100.06669),1 14,2024/12/04 15:00:22,
20,21,1138602517,(주)유콘텍,윤면헌,분석,3595809432,65.08,86.771,87.661,0.06740 (100.0674),6 2,2024/12/04 14:01:26,
21,22,1138633645,주식회사 엠스톤유넷,석지윤,분석,3595827490,65.08,86.772,87.662,0.06790 (100.0679),1 7,2024/12/05 08:48:25,
22,23,1218147617,주식회사 한라인프라코어,유수상,분석,3595854800,65.08,86.772,87.663,0.06867 (100.06867),1 11,2024/12/05 08:32:38,
23,24,7968600745,마스트아이엔씨 주식회사,전병호,분석,3595941085,65.08,86.774,87.665,0.07110 (100.0711),6 12,2024/12/06 09:19:58,
24,25,1138137229,두복산전(주),이영두,분석,3595948200,65.12,86.775,87.665,0.07129 (100.07129),3 14,2024/12/05 10:54:33,
25,26,2148847295,티에스퓨처 주식회사,김명성,분석,3596001580,65.12,86.776,87.666,0.07280 (100.0728),14 5,2024/12/05 20:30:25,
26,27,4128108859,주식회사 동국산업,심왕섭,분석,3596058497,65.12,86.778,87.667,0.07439 (100.07439),15 3,2024/12/04 14:05:38,
27,28,2148612657,주식회사 와이어블(Wiable Corp.),김문환,분석,3596108320,65.12,86.779,87.669,0.07580 (100.0758),4 6,2024/12/05 08:54:02,
28,29,1198611746,(주)지트인,김재환,분석,3596158135,65.12,86.78,87.67,0.07720 (100.0772),11 9,2024/12/04 19:21:38,
29,30,1108157338,(주)메트로컴넷,최선민,분석,3596258655,65.12,86.783,87.672,0.08002 (100.08002),2 14,2024/12/05 09:09:28,
30,31,2188101953,주식회사 비츠로시스,이기재,분석,3596343160,65.16,86.785,87.674,0.08239 (100.08239),12 6,2024/12/04 15:16:49,
31,32,2158199031,한소리이앤씨주식회사,안홍희,분석,3596357390,65.16,86.785,87.675,0.08279 (100.08279),9 15,2024/12/05 10:16:05,
32,33,1208100598,(주)삼지엔지니어링,김동명,분석,3596407000,65.16,86.787,87.676,0.08419 (100.08419),4 11,2024/12/04 14:32:45,
33,34,2208110116,풍림산업 주식회사,지우종,분석,3596467699,65.16,86.788,87.677,0.08590 (100.0859),12 8,2024/12/05 15:46:13,
34,35,2028104237,대선이엔씨(주),최준재,분석,3596498004,65.16,86.789,87.678,0.08675 (100.08675),1 13,2024/12/05 15:32:33,
35,36,1068632013,하나씨앤아이 주식회사,김용주,분석,3596535300,65.16,86.79,87.679,0.08779 (100.08779),1 15,2024/12/04 14:05:55,
36,37,1098153915,하비넷정보통신(주),이종훈,분석,3596569690,65.16,86.791,87.68,0.08876 (100.08876),11 13,2024/12/06 07:32:53,
37,38,1138195613,(주)고려다이나믹스,변희만,분석,3596574450,65.16,86.791,87.68,0.08890 (100.0889),2 11,2024/12/05 13:42:26,
38,39,4108603848,에스앤지텔레콤 주식회사,오영환,분석,3596583000,65.16,86.791,87.68,0.08914 (100.08914),4 14,2024/12/04 15:51:42,
39,40,2208602950,(주)세연텔레콤,홍성일,분석,3596684750,65.16,86.794,87.683,0.09200 (100.092),7 15,2024/12/04 14:30:18,
40,41,1348171146,주식회사 유진인프라코어,주경선,분석,3596780820,65.2,86.796,87.685,0.09470 (100.0947),2 5,2024/12/06 11:58:14,
41,42,1198646212,주식회사 에프에스네트웍스,이화수,분석,3596791490,65.2,86.797,87.685,0.09499 (100.09499),14 13,2024/12/05 08:48:41,
42,43,1318158391,주식회사 월드넷코리아,최장희,분석,3596791494,65.2,86.797,87.685,0.09500 (100.095),1 6,2024/12/04 15:24:08,
43,44,2218146688,첨단정보통신 주식회사,이샛별,분석,3596813200,65.2,86.797,87.686,0.09561 (100.09561),8 12,2024/12/04 15:03:31,
44,45,6878100785,롯데이노베이트 주식회사,고두영,분석,3596916210,65.2,86.8,87.688,0.09850 (100.0985),10 1,2024/12/06 09:39:51,
45,46,3448700497,주식회사 이앤엠테크,홍정구,분석,3597067600,65.2,86.804,87.692,0.10275 (100.10275),8 3,2024/12/05 14:53:15,
46,47,2148626637,(주)아이엔지시스템,김정화,분석,3597159500,65.24,86.806,87.694,0.10534 (100.10534),8 4,2024/12/05 18:05:18,
47,48,1058680303,주식회사 제이엔디케이,이재식,분석,3597249900,65.24,86.809,87.697,0.10788 (100.10788),9 14,2024/12/05 16:33:43,
48,49,1078731896,(주)비시텍코리아,임헌욱,분석,3597296750,65.24,86.81,87.698,0.10919 (100.10919),7 6,2024/12/04 21:03:30,
49,50,3018110579,대원전기 주식회사,권세원,분석,3597387136,65.24,86.812,87.7,0.11173 (100.11173),10 11,2024/12/04 15:40:40,
0,51,1138166118,다손테크(주),홍석민,분석,3597404750,65.24,86.813,87.7,0.11223 (100.11223),9 11,2024/12/05 10:00:21,
1,52,1198635582,아람이엔테크 주식회사,정충선,분석,3597414540,65.24,86.813,87.701,0.11251 (100.11251),1 4,2024/12/05 16:30:55,
2,53,1208194567,아산정보통신(주),홍수길,분석,3597431900,65.24,86.813,87.701,0.11299 (100.11299),7 6,2024/12/04 14:28:06,
3,54,8328600094,티엔에스아이(주),이재민,분석,3597431970,65.24,86.813,87.701,0.11300 (100.113),2 5,2024/12/04 14:09:51,
4,55,1298126260,현대아이티에스전자(주),정영자,분석,3597432682,65.24,86.813,87.701,0.11302 (100.11302),5 14,2024/12/04 18:01:33,
5,56,1088165460,(주)성보인프라넷,이성춘,분석,3597496150,65.28,86.815,87.703,0.11480 (100.1148),5 13,2024/12/05 15:10:26,
6,57,2078131175,(주)경우이앤씨,이성일,분석,3597574300,65.28,86.817,87.704,0.11700 (100.117),3 7,2024/12/04 15:57:10,
7,58,4888701893,주식회사 제이씨큐,주은영,분석,3597606322,65.28,86.818,87.705,0.11790 (100.1179),9 2,2024/12/05 14:00:53,
8,59,1138636870,주식회사 나우시스템,이종한,분석,3597620560,65.28,86.818,87.706,0.11830 (100.1183),3 5,2024/12/05 09:03:53,
9,60,5298100062,주식회사 알에프코리아,신현성,분석,3597705950,65.28,86.82,87.708,0.12069 (100.12069),11 10,2024/12/05 09:53:32,
10,61,5888801225,주식회사 파이더스,주은경,분석,3597726900,65.28,86.821,87.708,0.12128 (100.12128),7 12,2024/12/06 09:08:20,
11,62,2068706603,주식회사 온품,김유혁,분석,3597744370,65.28,86.821,87.709,0.12177 (100.12177),15 5,2024/12/04 16:55:11,
12,63,1138157962,(주)하이눈정보통신,이희경,분석,3597748650,65.28,86.822,87.709,0.12190 (100.1219),2 1,2024/12/05 09:17:29,
13,64,2148811443,(주)우신지엘에스,문경종,분석,3597880300,65.32,86.825,87.712,0.12559 (100.12559),8 14,2024/12/05 09:43:28,
14,65,2078149656,코리아데이타코퍼레이션(주),이기철,분석,3597884000,65.32,86.825,87.712,0.12570 (100.1257),15 1,2024/12/04 19:49:39,
15,66,3108116960,주식회사 덕산정보통신,김동백,분석,3597894536,65.32,86.825,87.712,0.12600 (100.126),15 2,2024/12/06 09:24:23,
16,67,1068653279,주식회사 랜오아시스,서진선,분석,3597990600,65.32,86.828,87.715,0.12869 (100.12869),14 10,2024/12/04 14:04:22,
17,68,6158139437,이수이 주식회사,권득윤,분석,3597994000,65.32,86.828,87.715,0.12879 (100.12879),5 12,2024/12/05 15:47:51,
18,69,2148669048,보라정보통신 주식회사,송석상,분석,3598019140,65.32,86.829,87.715,0.12950 (100.1295),7 12,2024/12/05 16:32:00,
19,70,2168701696,주식회사 투비콤,유수정,분석,3598141475,65.32,86.832,87.718,0.13294 (100.13294),1 4,2024/12/04 17:02:59,
20,71,1198637085,(주) 하이네트워크,이준수,분석,3598293050,65.36,86.836,87.722,0.13719 (100.13719),14 6,2024/12/06 09:15:41,
21,72,6038136311,(주)동아티엔씨,박봉근,분석,3598424708,65.36,86.839,87.725,0.14090 (100.1409),7 12,2024/12/04 15:35:07,
22,73,1108139892,(주)이화텔레콤,윤영배,분석,3598599060,65.36,86.844,87.729,0.14580 (100.1458),10 2,2024/12/06 10:25:41,
23,74,1198157669,주식회사 유진네트웍스,박종길,분석,3598602700,65.36,86.844,87.729,0.14590 (100.1459),12 1,2024/12/06 09:15:39,
24,75,2218120859,주식회사 한길통신,이재식,분석,3598613827,65.36,86.844,87.73,0.14621 (100.14621),11 8,2024/12/04 14:03:27,
25,76,3158131573,서광전기통신공사(주),임희일,분석,3598640335,65.4,86.845,87.73,0.14696 (100.14696),6 3,2024/12/06 08:06:40,
26,77,2188109765,(주)웨이브컴,채인석,분석,3598666666,65.4,86.846,87.731,0.14770 (100.1477),14 11,2024/12/05 17:07:29,
27,78,1188113673,동해정보통신 주식회사,이창원,분석,3598670224,65.4,86.846,87.731,0.14780 (100.1478),12 9,2024/12/05 16:16:17,
28,79,4578701128,주식회사 공유테크,류갑일,분석,3598784090,65.4,86.849,87.734,0.15100 (100.151),4 14,2024/12/05 09:16:02,
29,80,2158148186,주식회사 시스텍이앤씨,전진우,분석,3598831766,65.4,86.85,87.735,0.15234 (100.15234),14 1,2024/12/05 10:21:08,
30,81,1068674463,주식회사 리번드,임성일,분석,3598846355,65.4,86.85,87.735,0.15275 (100.15275),2 13,2024/12/04 16:02:44,
31,82,3078141838,주식회사 영진전기,우인숙,분석,3598858808,65.4,86.851,87.736,0.15310 (100.1531),4 7,2024/12/04 16:07:43,
32,83,3158800929,에이블이엔씨 주식회사,김주형,분석,3598876599,65.4,86.851,87.736,0.15360 (100.1536),10 15,2024/12/06 11:06:29,
33,84,3448100364,주식회사 그렉터,김영신,분석,3598884410,65.4,86.851,87.736,0.15381 (100.15381),3 7,2024/12/05 13:17:24,
34,85,1188117816,(주)영원정보통신,전춘식,분석,3598937089,65.4,86.853,87.738,0.15530 (100.1553),12 7,2024/12/04 16:25:11,
35,86,1054180243,태우산전,강정자,분석,3599008252,65.4,86.854,87.739,0.15730 (100.1573),13 1,2024/12/04 16:16:14,
36,87,1068180878,주식회사 신보,정재문,분석,3599015650,65.44,86.855,87.74,0.15750 (100.1575),7 4,2024/12/06 08:32:56,
37,88,1148680379,주식회사 다경시스템,김대원,분석,3599029600,65.44,86.855,87.74,0.15789 (100.15789),9 11,2024/12/04 16:12:15,
38,89,2208798467,주식회사 태산이에이지,최홍석,분석,3599100766,65.44,86.857,87.742,0.15990 (100.1599),12 6,2024/12/04 15:21:25,
39,90,1398141860,하이넷텍주식회사,장의섭,분석,3599117750,65.44,86.857,87.742,0.16037 (100.16037),8 10,2024/12/06 09:48:46,
40,91,3508800150,주식회사 제이에스투,오정하,분석,3599148802,65.44,86.858,87.743,0.16125 (100.16125),10 2,2024/12/04 19:02:25,
41,92,2128196942,동진이앤씨(주),민진식,분석,3599162679,65.44,86.858,87.743,0.16164 (100.16164),1 3,2024/12/05 17:04:28,
42,93,1148189360,(주)지오,오광연,분석,3599165206,65.44,86.859,87.743,0.16171 (100.16171),1 11,2024/12/04 16:53:21,
43,94,8878700825,주식회사 수인정보통신,김옥환,분석,3599194800,65.44,86.859,87.744,0.16254 (100.16254),1 11,2024/12/05 23:14:28,
44,95,2148607396,주식회사 폴라리스에이아이,지준경,분석,3599235980,65.44,86.86,87.745,0.16370 (100.1637),15 9,2024/12/04 16:26:22,
45,96,1208117027,세안이엔씨 주식회사,이은상,분석,3599275117,65.44,86.861,87.746,0.16480 (100.1648),2 12,2024/12/06 08:46:56,
46,97,2078148017,(주)명신시스템,노근식,분석,3599291130,65.44,86.862,87.746,0.16525 (100.16525),15 4,2024/12/05 13:47:22,
47,98,2068184285,주식회사 진명파워택,이명규,분석,3599296558,65.44,86.862,87.746,0.16540 (100.1654),8 14,2024/12/06 09:33:57,
48,99,2098161262,주식회사 아이에스인텍,황관홍,분석,3599307140,65.44,86.862,87.747,0.16569 (100.16569),12 3,2024/12/05 14:25:16,
49,100,2018633767,주식회사 명진에스앤씨,이성훈,분석,3599310700,65.44,86.862,87.747,0.16580 (100.1658),4 9,2024/12/06 09:17:33,
0,101,2118836479,(주)에스피엔이,이정임,분석,3599310701,65.44,86.862,87.747,0.16580 (100.1658),7 1,2024/12/06 13:09:30,
1,102,1068641109,주식회사 피앤지텍,조홍길,분석,3599317500,65.44,86.862,87.747,0.16599 (100.16599),10 2,2024/12/06 09:27:19,
2,103,5028150679,누리콤주식회사,이재경,분석,3599367631,65.44,86.864,87.748,0.16740 (100.1674),7 8,2024/12/04 14:20:53,
3,104,1358119406,대보정보통신 주식회사,채승언,분석,3599420292,65.48,86.865,87.749,0.16888 (100.16888),2 1,2024/12/05 15:52:22,
4,105,6228117654,금맥정보통신 주식회사,박남기,분석,3599425120,65.48,86.865,87.75,0.16901 (100.16901),11 4,2024/12/06 09:25:53,
5,106,1138653369,(주)제이앤비이노베이션,오명숙,분석,3599481590,65.48,86.867,87.751,0.17060 (100.1706),12 5,2024/12/04 15:49:40,
6,107,1138151895,주식회사 온리정보통신,김서규,분석,3599502800,65.48,86.867,87.751,0.17119 (100.17119),4 13,2024/12/05 14:50:12,
7,108,8558800994,재우일렉스주식회사,최원대,분석,3599527750,65.48,86.868,87.752,0.17190 (100.1719),12 11,2024/12/05 09:34:17,
8,109,6158119727,株式會社 錦湖이.티.시,김두현,분석,3599595350,65.48,86.87,87.754,0.17379 (100.17379),13 12,2024/12/04 16:37:11,
9,110,4468801407,(주)큐엔큐,장나미,분석,3599616705,65.48,86.87,87.754,0.17440 (100.1744),4 7,2024/12/04 15:55:05,
10,111,1298125510,정광(주),박병건,분석,3599616928,65.48,86.87,87.754,0.17440 (100.1744),2 1,2024/12/04 16:26:27,
11,112,2148669602,(주)우호텔레콤,이강록,분석,3599673600,65.48,86.872,87.756,0.17599 (100.17599),6 15,2024/12/05 12:24:20,
12,113,3648102726,주식회사 남동기술,최갑열,분석,3599880010,65.52,86.877,87.761,0.18179 (100.18179),10 7,2024/12/04 15:09:30,
13,114,1068164354,(주)코알라전자시스템,장종기,분석,3599894240,65.52,86.877,87.761,0.18219 (100.18219),2 7,2024/12/04 21:55:05,
14,115,5158118409,(주)한샘정보통신,권영석,분석,3599898900,65.52,86.878,87.761,0.18233 (100.18233),3 14,2024/12/06 00:28:02,
15,116,2141167760,세기정보통신,송재홍,분석,3599944060,65.52,86.879,87.762,0.18360 (100.1836),14 3,2024/12/05 12:28:46,
16,117,1048140865,다이아몬드전자(주),이건,분석,3599976000,65.52,86.88,87.763,0.18449 (100.18449),15 8,2024/12/05 09:57:16,
17,118,5198102535,주식회사 이음유앤아이,박영재,분석,3600051000,65.52,86.882,87.765,0.18660 (100.1866),8 13,2024/12/04 14:36:51,
18,119,2098122745,새결정보통신(주),고성진,분석,3600107735,65.52,86.883,87.766,0.18819 (100.18819),6 3,2024/12/04 14:40:37,
19,120,1088159691,(주)다우텔레콤,이영순,분석,3600132640,65.52,86.884,87.767,0.18889 (100.18889),7 13,2024/12/06 13:37:03,
20,121,3118110125,주식회사 국제광엔지니어링,조호현,분석,3600144386,65.52,86.884,87.767,0.18923 (100.18923),13 5,2024/12/05 16:47:26,
21,122,1208817900,주식회사 에이앤티플러스,김은아,분석,3600175341,65.56,86.885,87.768,0.19009 (100.19009),3 4,2024/12/05 16:14:58,
22,123,1428800582,엘제이테크 주식회사,유혜영,분석,3600237966,65.56,86.886,87.769,0.19186 (100.19186),12 8,2024/12/04 15:00:01,
23,124,2058126341,종합전기 주식회사,김유훈,분석,3600299878,65.56,86.888,87.771,0.19359 (100.19359),12 1,2024/12/05 15:27:21,
24,125,2148661411,(주)엘리시스,이시정,분석,3600303440,65.56,86.888,87.771,0.19370 (100.1937),14 12,2024/12/05 09:23:35,
25,126,7188800491,주식회사 가나이엔씨,이다정,분석,3600331903,65.56,86.889,87.772,0.19450 (100.1945),9 8,2024/12/05 13:05:50,
26,127,1098156682,한국이엠에스(주),이재덕,분석,3600356810,65.56,86.89,87.772,0.19520 (100.1952),12 15,2024/12/05 08:40:45,
27,128,2078141917,합자회사 대성전업상사,권기원,분석,3600372950,65.56,86.89,87.773,0.19565 (100.19565),3 8,2024/12/05 16:25:59,
28,129,1058199938,삼호전자통신(주),이경희,분석,3600509810,65.56,86.894,87.776,0.19949 (100.19949),2 9,2024/12/05 09:33:45,
29,130,1198670916,주식회사 에이치앤아이씨,정용훈,분석,3600608900,65.6,86.896,87.778,0.20228 (100.20228),11 3,2024/12/05 10:41:20,
30,131,2158768879,주식회사 에이치씨인포,김경운,분석,3600613430,65.6,86.896,87.779,0.20241 (100.20241),1 6,2024/12/05 10:57:53,
31,132,1198182057,주식회사 다온티엔지,남기완,분석,3600705500,65.6,86.899,87.781,0.20499 (100.20499),14 3,2024/12/04 22:01:06,
32,133,2158185084,(주)네오정보시스템,고재형,분석,3600771696,65.6,86.9,87.782,0.20686 (100.20686),10 9,2024/12/04 16:15:34,
33,134,1708101326,이에스텍이엔지 주식회사,최정환,분석,3600791150,65.6,86.901,87.783,0.20740 (100.2074),15 7,2024/12/04 15:14:52,
34,135,1138640850,주식회사 우솔네트웍스,유상열,분석,3600821868,65.6,86.902,87.784,0.20827 (100.20827),3 1,2024/12/05 10:11:16,
35,136,1048142446,주식회사 디에스 이앤티,양종만,분석,3600851390,65.6,86.902,87.784,0.20909 (100.20909),14 13,2024/12/05 10:48:56,
36,137,1228643550,주식회사 썬플라워즈,김종석,분석,3600886982,65.6,86.903,87.785,0.21010 (100.2101),15 14,2024/12/06 00:47:19,
37,138,5138100034,주식회사 엠젠솔루션,조상환,분석,3600972000,65.64,86.906,87.787,0.21248 (100.21248),6 3,2024/12/04 14:56:37,
38,139,2018147460,태성전기통신(주),이덕우,분석,3600978310,65.64,86.906,87.787,0.21266 (100.21266),6 4,2024/12/05 13:42:24,
39,140,1198682431,(주)대경시스텍,반기수,분석,3600995500,65.64,86.906,87.788,0.21314 (100.21314),11 2,2024/12/05 14:25:15,
40,141,1138629419,(주)에스이든,하태정,분석,3601000840,65.64,86.906,87.788,0.21329 (100.21329),1 8,2024/12/04 20:23:36,
41,142,2048137258,대신엔에스(주),정동진,분석,3601031080,65.64,86.907,87.789,0.21414 (100.21414),5 4,2024/12/04 14:05:09,
42,143,2138702304,혜윰이엔씨 주식회사,윤한봉,분석,3601050658,65.64,86.908,87.789,0.21469 (100.21469),7 11,2024/12/06 09:15:29,
43,144,3018145549,충청통신(자),성경제,분석,3601104000,65.64,86.909,87.79,0.21619 (100.21619),15 11,2024/12/05 15:59:28,
44,145,1138632587,지성정보 주식회사,이수호,분석,3601106767,65.64,86.909,87.791,0.21627 (100.21627),13 8,2024/12/05 09:32:52,
45,146,1078193207,주식회사 주광전기,이승훈,분석,3601143170,65.64,86.91,87.791,0.21729 (100.21729),8 9,2024/12/04 15:21:31,
46,147,1178159259,금일정보기술주식회사,박청아,분석,3601144240,65.64,86.91,87.791,0.21733 (100.21733),3 2,2024/12/05 13:32:33,
47,148,1078606385,대선아이넷(주),신일자,분석,3601185000,65.64,86.911,87.792,0.21847 (100.21847),11 4,2024/12/05 17:34:42,
48,149,1198703753,구루멘토링 주식회사,최동양,분석,3601185900,65.64,86.911,87.792,0.21850 (100.2185),12 2,2024/12/06 06:54:43,
49,150,1058163309,(주)한국에빅스,신지훈,분석,3601201170,65.64,86.912,87.793,0.21892 (100.21892),7 11,2024/12/04 14:20:41,
0,151,8728700371,주식회사 영진이엔에스,이미자,분석,3601231000,65.64,86.912,87.794,0.21976 (100.21976),14 12,2024/12/05 22:20:54,
1,152,1338137048,주식회사 도아(到我),박기덕,분석,3601284220,65.64,86.914,87.795,0.22126 (100.22126),15 14,2024/12/06 11:37:49,
2,153,1098643839,주식회사 케이비정보통신,지인현,분석,3601285503,65.64,86.914,87.795,0.22130 (100.2213),15 7,2024/12/06 09:14:41,
3,154,7148800617,주식회사 성진정보통신,문계철,분석,3601292616,65.64,86.914,87.795,0.22150 (100.2215),6 15,2024/12/04 14:41:22,
4,155,2018634956,주식회사 신성전자통신,전용한,분석,3601363780,65.68,86.916,87.797,0.22350 (100.2235),2 10,2024/12/04 14:03:25,
5,156,2048170015,(주)하남통신,김종화,분석,3601493298,65.68,86.919,87.8,0.22713 (100.22713),2 4,2024/12/05 12:26:05,
6,157,1348629361,주식회사 삼은텔레콤,김순영,분석,3601500600,65.68,86.919,87.8,0.22734 (100.22734),15 13,2024/12/05 11:47:09,
7,158,1138609204,케이티텔레캅주식회사,장지호,분석,3601516738,65.68,86.92,87.801,0.22779 (100.22779),8 7,2024/12/06 09:48:18,
8,159,1078651497,모바일파킹 유한회사,김중근,분석,3601545249,65.68,86.921,87.801,0.22860 (100.2286),8 5,2024/12/04 16:52:24,
