,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
13,864,1258143248,주식회사 비즈넷정보통신,권순정,분석,1037543787,65.0,89.686,89.846,0.3909 (100.3909),9 8,2024/09/04 16:26:48,
14,865,2298135230,주식회사 에스에이티,정성원,분석,1037548960,65.0,89.687,89.846,0.3914 (100.3914),14 2,2024/09/03 16:27:40,
15,866,7968600745,마스트아이엔씨 주식회사,전병호,분석,1037549988,65.0,89.687,89.847,0.3915 (100.3915),15 14,2024/09/03 16:17:32,
16,867,1218181920,플러스전기 주식회사,유선미,분석,1037553090,65.0,89.687,89.847,0.3918 (100.3918),12 5,2024/09/03 12:38:36,
17,868,1198649126,태광에스엠주식회사,전현용,분석,1037559431,65.0,89.688,89.847,0.3924 (100.3924),3 5,2024/09/05 06:43:09,
18,869,1708600701,주식회사 에이피솔루션,안준만,분석,1037574792,65.0,89.689,89.849,0.3939 (100.3939),9 6,2024/09/04 13:21:26,
19,870,1068650291,(주)사파시스템,조성현,분석,1037584100,65.0,89.69,89.849,0.3948 (100.3948),12 6,2024/09/03 16:54:51,
20,871,6178602756,참빛파워텍 주식회사,남찬우,분석,1037585127,65.0,89.69,89.85,0.3949 (100.3949),2 13,2024/09/04 16:34:52,
21,872,3088142164,(주)덕분이엔씨,고병진,분석,1037592360,65.0,89.691,89.85,0.3955 (100.3955),7 2,2024/09/03 10:26:24,
22,873,2178127061,주식회사 칸씨앤에스,이민지,분석,1037613342,65.0,89.693,89.852,0.3976 (100.3976),12 5,2024/09/04 17:05:42,
23,874,1068601863,유엔넷 주식회사,김주섭,분석,1037621300,65.0,89.693,89.853,0.3984 (100.3984),1 13,2024/09/04 16:18:38,
24,875,1348601572,(주)주은코퍼레이션,조용준,분석,1037622400,65.0,89.693,89.853,0.3985 (100.3985),10 5,2024/09/04 10:13:05,
25,876,1148137654,(주)미동이엔씨,이우희,분석,1037631635,65.0,89.694,89.854,0.3994 (100.3994),7 1,2024/09/04 17:12:52,
26,877,3588800697,주식회사 에스피정보기술,전수표,분석,1037651590,65.0,89.696,89.855,0.4013 (100.4013),13 8,2024/09/03 10:46:23,
27,878,1190734477,신우산전,최병의,분석,1037656440,65.0,89.696,89.856,0.4018 (100.4018),9 11,2024/09/04 13:06:08,
28,879,4868700578,주식회사 정호,최호열,분석,1037663673,65.0,89.697,89.856,0.4025 (100.4025),1 6,2024/09/05 08:57:30,
29,880,6178184210,주식회사 아이에스엠,진명오,분석,1037679175,65.0,89.698,89.858,0.4040 (100.404),8 14,2024/09/04 09:11:09,
30,881,3318700884,주식회사 삼영기업,김순애,분석,1037687444,65.0,89.699,89.858,0.4048 (100.4048),5 1,2024/09/04 15:43:21,
31,882,2598601060,와이넷(주),양승철,분석,1037687450,65.0,89.699,89.858,0.4048 (100.4048),10 12,2024/09/03 10:10:11,
32,883,3128196859,주식회사 가델,김정민,분석,1037699900,65.0,89.7,89.86,0.4060 (100.406),10 15,2024/09/03 10:59:47,
33,884,1228192148,주식회사 남경전력,길영춘,분석,1037707079,65.0,89.701,89.86,0.4066 (100.4066),8 9,2024/09/03 10:19:30,
34,885,5088126686,주식회사 샘터정보기술,박홍락,분석,1037716390,65.0,89.702,89.861,0.4076 (100.4076),11 5,2024/09/03 17:14:18,
35,886,1298641285,주식회사와이엠네트웍스,정보균,분석,1037718450,65.0,89.702,89.861,0.4078 (100.4078),4 1,2024/09/04 10:01:12,
36,887,2048610496,주식회사 김스애드,김진희,분석,1037725680,65.0,89.703,89.862,0.4084 (100.4084),10 13,2024/09/04 13:52:59,
37,888,2648110042,광동정보통신 주식회사,최예춘,분석,1037730851,65.0,89.703,89.862,0.4090 (100.409),9 14,2024/09/03 13:58:25,
38,888,1198609177,이유솔루션주식회사,장지호,분석,1037730851,65.0,89.703,89.862,0.4090 (100.409),3 6,2024/09/04 22:25:53,
39,890,1068178635,(주)지아이테크놀러지,홍영우,분석,1037738085,65.0,89.704,89.863,0.4097 (100.4097),11 10,2024/09/03 10:06:21,
40,891,1138163445,주식회사 삼도통신,이정경,분석,1037742900,65.0,89.704,89.863,0.4101 (100.4101),15 3,2024/09/03 14:17:32,
41,892,2388801505,주식회사 아이디에스,박계운,분석,1037744287,65.0,89.704,89.863,0.4103 (100.4103),4 7,2024/09/03 11:59:47,
42,893,2238101300,(주)중앙개발,전호철,분석,1037749460,65.0,89.705,89.864,0.4108 (100.4108),10 9,2024/09/04 13:59:21,
43,894,2118691240,거성일렉콤(주),박성래,분석,1037766714,65.0,89.706,89.865,0.4124 (100.4124),9 3,2024/09/03 10:15:53,
44,895,2118895916,주식회사 지오통신,김영송,분석,1037767023,65.0,89.706,89.865,0.4125 (100.4125),9 15,2024/09/04 16:16:52,
45,896,4018127967,유한회사 제이케이건설,김대백,분석,1037780460,65.0,89.707,89.866,0.4138 (100.4138),7 8,2024/09/04 13:31:04,
46,897,5588800375,버튼솔루션 주식회사,최재호,분석,1037784820,65.0,89.708,89.867,0.4142 (100.4142),1 2,2024/09/04 13:05:05,
47,898,8258101445,주식회사 소노텍,문병일,분석,1037795970,65.0,89.709,89.868,0.4153 (100.4153),11 7,2024/09/04 10:11:40,
48,899,1288644858,(주)케이폴,김찬제,분석,1037812497,65.0,89.71,89.869,0.4169 (100.4169),4 10,2024/09/04 10:07:18,
49,900,5668100829,스마트한 주식회사,강호성,분석,1037812498,65.0,89.71,89.869,0.4169 (100.4169),2 9,2024/09/03 17:02:30,
0,901,3078140727,(주)에이치엠아이,장유진,분석,1037814770,65.0,89.71,89.869,0.4171 (100.4171),5 6,2024/09/03 22:22:55,
1,902,5048168082,(주)에이치에스,정태운,분석,1037819080,65.0,89.711,89.87,0.4175 (100.4175),13 7,2024/09/05 08:37:35,
2,903,1308674020,주식회사 와치캠,최지훈,분석,1037824900,65.0,89.711,89.87,0.4181 (100.4181),11 5,2024/09/05 09:13:52,
3,904,1228136791,합자회사 동양통신,최필규,분석,1037825932,65.0,89.711,89.87,0.4181 (100.4181),12 4,2024/09/03 17:52:59,
4,905,6168197255,광명디앤씨주식회사,김종헌,분석,1037829635,65.0,89.712,89.871,0.4185 (100.4185),15 2,2024/09/04 14:59:56,
5,906,2068213088,사단법인장애인동반성장협회,정영석,분석,1037834700,65.0,89.712,89.871,0.4190 (100.419),7 5,2024/09/03 10:23:24,
6,907,1058746447,주식회사 티티네트웍스,최신식,분석,1037841435,65.0,89.713,89.872,0.4197 (100.4197),12 4,2024/09/05 09:41:08,
7,908,1048157783,(주)서울정보컴,고응준,분석,1037842470,65.0,89.713,89.872,0.4198 (100.4198),8 4,2024/09/03 11:48:28,
8,909,5298601668,주식회사 이지정보통신,정미선,분석,1037850730,65.0,89.714,89.873,0.4205 (100.4205),4 11,2024/09/04 17:49:22,
9,910,1018138303,주식회사 비엘에스,안홍서,분석,1037851771,65.0,89.714,89.873,0.4207 (100.4207),11 5,2024/09/05 09:19:45,
10,911,2108138572,주식회사 디와이엔텍,임형두,분석,1037855905,65.0,89.714,89.873,0.4211 (100.4211),9 3,2024/09/05 08:47:18,
11,912,7128701175,주식회사 미미엔지니어링,김진희,분석,1037859005,65.0,89.714,89.873,0.4214 (100.4214),1 4,2024/09/04 09:24:06,
12,913,1198637085,(주) 하이네트워크,이준수,분석,1037861072,65.0,89.715,89.873,0.4216 (100.4216),7 14,2024/09/03 10:45:59,
13,914,1438116962,주식회사 에이스엘이디,김민정,분석,1037862100,65.0,89.715,89.874,0.4216 (100.4216),5 6,2024/09/03 10:50:25,
14,915,3758701525,주식회사 시아,황종문,분석,1037866240,65.0,89.715,89.874,0.4221 (100.4221),13 6,2024/09/05 08:50:27,
15,916,2212764122,아림통신건설,강신기,분석,1037868150,65.0,89.715,89.874,0.4222 (100.4222),3 1,2024/09/04 09:34:07,
16,917,1288196026,(주)티웍스,우현철,분석,1037870373,65.0,89.715,89.874,0.4225 (100.4225),15 12,2024/09/03 18:41:12,
17,918,4028131955,주식회사 하나로,김영춘,분석,1037872440,65.0,89.716,89.874,0.4227 (100.4227),6 15,2024/09/04 10:31:20,
18,919,1298142052,주식회사 에스디시스템,박봉용,분석,1037873480,65.0,89.716,89.875,0.4228 (100.4228),12 5,2024/09/04 13:10:13,
19,920,1198646212,주식회사 에프에스네트웍스,이화수,분석,1037888980,65.0,89.717,89.876,0.4243 (100.4243),12 4,2024/09/04 08:48:03,
20,921,1258130554,(주)영일전설,이정우,분석,1037893900,65.0,89.717,89.876,0.4247 (100.4247),1 10,2024/09/04 22:54:19,
21,922,2178145434,주식회사 한양전자피에이,여동도,분석,1037901230,65.0,89.718,89.877,0.4254 (100.4254),15 7,2024/09/04 13:49:46,
22,923,1088168230,주식회사 엑스파트넷,조민호,분석,1037901370,65.0,89.718,89.877,0.4254 (100.4254),2 6,2024/09/04 12:40:14,
23,924,1168155492,주식회사 코콤텍,고성춘,분석,1037904480,65.0,89.718,89.877,0.4258 (100.4258),1 15,2024/09/04 16:32:36,
24,925,7588100054,대진정보통신 주식회사,김성근,분석,1037907245,65.0,89.719,89.877,0.4260 (100.426),2 13,2024/09/03 11:35:06,
25,926,1178153920,엠에스원디지털 주식회사,엄종만,분석,1037914815,65.0,89.719,89.878,0.4268 (100.4268),7 12,2024/09/03 17:06:53,
26,927,2108160017,(주)누리온정보통신,박종수,분석,1037915848,65.0,89.719,89.878,0.4269 (100.4269),13 5,2024/09/03 12:18:36,
27,928,1018144159,주식회사 넥선,박민호,분석,1037919570,65.0,89.72,89.879,0.4272 (100.4272),1 4,2024/09/04 12:37:55,
28,929,2248149893,(주)대영통신건설,최순호,분석,1037922618,65.0,89.72,89.879,0.4275 (100.4275),14 15,2024/09/03 15:19:55,
29,930,2108151181,주식회사 아이쿼드,김영태,분석,1037927065,65.0,89.72,89.879,0.4279 (100.4279),6 14,2024/09/03 20:11:54,
30,931,1065468811,다몬전기통신공사,김구영,분석,1037933150,65.0,89.721,89.88,0.4285 (100.4285),5 12,2024/09/04 10:05:38,
31,932,8828100323,주식회사 화성뉴앤엔지니어링,장혜연,분석,1037934451,65.0,89.721,89.88,0.4287 (100.4287),7 14,2024/09/03 10:52:57,
32,933,3018634386,주식회사 아이티엔에스,김향여,분석,1037937100,65.0,89.721,89.88,0.4289 (100.4289),6 13,2024/09/03 10:47:03,
33,934,4278800047,샤인엔지니어링 주식회사,김정주,분석,1037944786,65.0,89.722,89.881,0.4297 (100.4297),10 2,2024/09/04 09:39:58,
34,935,3148171228,(주)케이엠넷,황광모,분석,1037945563,65.0,89.722,89.881,0.4297 (100.4297),14 12,2024/09/04 13:21:30,
35,936,1098160833,주식회사포트론,곽정례,분석,1037958221,65.0,89.723,89.882,0.4310 (100.431),6 4,2024/09/05 08:59:57,
36,937,6158122391,주식회사 우진이앤씨,최진섭,분석,1037962700,65.0,89.724,89.882,0.4314 (100.4314),8 1,2024/09/04 15:15:58,
37,938,1358151726,진흥정보통신(주),김동곤,분석,1037964630,65.0,89.724,89.882,0.4316 (100.4316),10 5,2024/09/04 08:43:35,
38,939,1098613335,주식회사 스마트씨앤아이,임요웅,분석,1037966490,65.0,89.724,89.883,0.4318 (100.4318),2 6,2024/09/03 15:16:54,
39,940,4028130086,(주)삼원텔레콤,김인택,분석,1037969580,65.0,89.724,89.883,0.4320 (100.432),14 3,2024/09/03 12:59:26,
40,941,1408167327,주식회사 이룸아이앤씨,박정용,분석,1037973724,65.0,89.725,89.883,0.4325 (100.4325),14 11,2024/09/04 13:54:42,
41,942,1298150095,주식회사다인전설,김범오,분석,1037975700,65.0,89.725,89.883,0.4326 (100.4326),7 10,2024/09/05 08:12:46,
42,943,2118145912,영남스퀘어 주식회사,장재모,분석,1037977165,65.0,89.725,89.884,0.4328 (100.4328),14 10,2024/09/03 10:02:28,
43,944,1308648916,주식회사 엠에스코리아,김문수,분석,1037989000,65.0,89.726,89.885,0.4339 (100.4339),3 7,2024/09/04 08:24:48,
44,945,2218139042,(주)엘씨정보기술,김은경,분석,1037993310,65.0,89.726,89.885,0.4343 (100.4343),2 12,2024/09/03 16:53:30,
45,946,1228181471,하나이티에프 주식회사,오승명,분석,1037996461,65.0,89.727,89.885,0.4347 (100.4347),12 2,2024/09/04 09:40:55,
46,947,1188120761,(주)동화이엔씨,이재원,분석,1037997500,65.0,89.727,89.885,0.4348 (100.4348),6 3,2024/09/03 10:51:13,
47,948,2248138678,메가일렉주식회사,이경화,분석,1038000596,65.0,89.727,89.886,0.4351 (100.4351),14 8,2024/09/04 16:27:26,
48,949,1218632948,주식회사 우리기술,박종한,분석,1038001628,65.0,89.727,89.886,0.4352 (100.4352),3 5,2024/09/03 11:02:28,
49,950,4058801008,주식회사 이산이씨에프,전충식,분석,1038019198,65.0,89.729,89.887,0.4369 (100.4369),12 6,2024/09/04 09:51:12,
0,951,2218114978,합자회사 동양아이텍,고광만,분석,1038022299,65.0,89.729,89.887,0.4372 (100.4372),15 5,2024/09/04 11:02:05,
1,952,3088700171,주식회사 그레이스컴퍼니,이경화,분석,1038028500,65.0,89.729,89.888,0.4378 (100.4378),5 13,2024/09/03 10:44:50,
2,952,1418115410,주식회사 이넷시스,방은숙,분석,1038028500,65.0,89.729,89.888,0.4378 (100.4378),3 1,2024/09/04 21:33:16,
3,954,5068176254,대웅기전주식회사,진명주,분석,1038059510,65.0,89.732,89.891,0.4408 (100.4408),1 5,2024/09/05 09:27:14,
4,955,1228154391,주식회사 덕산,양희종,분석,1038071934,65.0,89.733,89.892,0.4420 (100.442),14 1,2024/09/04 17:37:30,
5,956,5058164847,쎄인탑(주),심상철,분석,1038075007,65.0,89.734,89.892,0.4423 (100.4423),6 9,2024/09/03 12:43:12,
6,957,8808701537,주식회사 부원,변인섭,분석,1038077074,65.0,89.734,89.892,0.4425 (100.4425),9 5,2024/09/04 09:06:39,
7,958,1298151978,(주)참정보통신,신태식,분석,1038085369,65.0,89.734,89.893,0.4433 (100.4433),6 13,2024/09/03 14:10:20,
8,959,1298155066,일조텔레콤(주),김문섭,분석,1038090510,65.0,89.735,89.893,0.4438 (100.4438),3 15,2024/09/04 15:14:07,
9,960,2148632482,주식회사 시큐인포,김기화,분석,1038091230,65.0,89.735,89.893,0.4438 (100.4438),11 9,2024/09/04 13:20:12,
10,961,3118128299,(주)로뎀산전,김효진,분석,1038096230,65.0,89.735,89.894,0.4443 (100.4443),5 15,2024/09/05 07:32:03,
11,962,1388109931,주식회사 호성일렉콤,이성규,분석,1038100845,65.0,89.736,89.894,0.4448 (100.4448),8 4,2024/09/05 09:00:14,
12,963,2068120414,(주)일광기업,오도진,분석,1038105800,65.0,89.736,89.895,0.4452 (100.4452),3 12,2024/09/04 08:31:34,
13,964,1198195585,(주)경원정보통신,박정선,분석,1038121520,65.0,89.738,89.896,0.4468 (100.4468),5 7,2024/09/03 10:40:44,
14,965,1268158953,드림정보통신주식회사,김숙영,분석,1038122548,65.0,89.738,89.896,0.4469 (100.4469),1 14,2024/09/03 18:24:33,
15,966,1268109826,(주)한진,홍성곤,분석,1038138052,65.0,89.739,89.897,0.4484 (100.4484),11 7,2024/09/03 16:53:07,
16,967,1298196937,주식회사 진인프라,김성용,분석,1038148390,65.0,89.74,89.898,0.4494 (100.4494),7 5,2024/09/03 13:16:52,
17,968,1288173455,대방산업개발주식회사,윤대인,분석,1038154500,65.0,89.741,89.899,0.4499 (100.4499),6 4,2024/09/04 17:07:15,
18,969,1288617967,주식회사 팬웨스트에스앤티,김건호,분석,1038163889,65.0,89.741,89.9,0.4509 (100.4509),8 3,2024/09/04 16:29:33,
19,970,2208725440,(주) 매그넷,김종민,분석,1038171770,65.0,89.742,89.9,0.4516 (100.4516),8 15,2024/09/03 12:51:11,
20,971,4138601010,주식회사예섬,서재벽,분석,1038178360,65.0,89.743,89.901,0.4523 (100.4523),12 11,2024/09/05 00:07:22,
21,972,1088172151,(주)대주전력,여영규,분석,1038180425,65.0,89.743,89.901,0.4525 (100.4525),6 3,2024/09/03 10:35:53,
22,973,1308662150,주식회사 유아이티,강선구,분석,1038183530,65.0,89.743,89.901,0.4528 (100.4528),10 15,2024/09/04 09:33:40,
23,974,1298617562,오픈스택 주식회사,남재권,분석,1038189727,65.0,89.744,89.902,0.4534 (100.4534),2 8,2024/09/04 10:58:20,
24,975,2158717690,주식회사 새움,이세희,분석,1038194900,65.0,89.744,89.902,0.4539 (100.4539),6 8,2024/09/03 14:27:23,
25,976,7928700191,미래정보기술 주식회사,김기성,분석,1038195720,65.0,89.744,89.902,0.4539 (100.4539),7 9,2024/09/03 10:47:03,
26,977,2158741701,주식회사 노바코스,나승인,분석,1038213900,65.0,89.746,89.904,0.4557 (100.4557),12 15,2024/09/03 11:10:31,
27,978,2168115499,주식회사 대상전력,박인정,분석,1038218664,65.0,89.746,89.904,0.4562 (100.4562),7 8,2024/09/03 14:00:24,
28,979,5028191777,주식회사신한이엔씨,박해형,분석,1038223831,65.0,89.747,89.905,0.4566 (100.4566),9 4,2024/09/04 14:37:38,
29,980,1028135124,현대에이치디에스(주),이철규,분석,1038225899,65.0,89.747,89.905,0.4569 (100.4569),8 7,2024/09/03 14:00:26,
30,981,6458800418,청명이엔지 주식회사,김형준,분석,1038229000,65.0,89.747,89.905,0.4572 (100.4572),2 3,2024/09/04 15:56:57,
31,982,2068603856,앱솔루트시스템(주),송화삼,분석,1038236450,65.0,89.748,89.906,0.4579 (100.4579),12 10,2024/09/03 10:23:43,
32,983,1180565240,성보전자통신,양행천,분석,1038245540,65.0,89.749,89.907,0.4588 (100.4588),7 5,2024/09/05 03:53:12,
33,984,1041890207,삼정정보통신,이순봉,분석,1038252770,65.0,89.749,89.907,0.4595 (100.4595),6 4,2024/09/03 17:50:26,
34,985,1258139671,(주)인호이엔지,박영진,분석,1038267860,65.0,89.751,89.909,0.4609 (100.4609),1 5,2024/09/03 15:27:13,
35,986,1098172945,(주)마커스코리아,이헌철,분석,1038271500,65.0,89.751,89.909,0.4613 (100.4613),2 1,2024/09/04 13:41:17,
36,987,1188109975,(주)부광네트워크,박경진,분석,1038276550,65.0,89.751,89.909,0.4618 (100.4618),8 5,2024/09/03 10:59:20,
37,988,1198670032,주식회사 엠디에스모빌리티,김재욱,분석,1038283775,65.0,89.752,89.91,0.4625 (100.4625),4 9,2024/09/04 09:06:08,
38,989,7528600575,주식회사퍼스트넷,박대웅,분석,1038284809,65.0,89.752,89.91,0.4626 (100.4626),1 3,2024/09/04 15:36:21,
39,990,7878700393,주식회사 디비전기통신,최봉준,분석,1038287834,65.0,89.752,89.91,0.4628 (100.4628),7 5,2024/09/03 11:50:57,
40,991,2188101953,주식회사 비츠로시스,이기재,분석,1038288690,65.0,89.753,89.911,0.4629 (100.4629),8 14,2024/09/03 10:06:30,
41,992,1298679307,주식회사 코어인프라,김정훈,분석,1038294111,65.0,89.753,89.911,0.4635 (100.4635),8 4,2024/09/03 16:36:48,
42,993,2158140525,(주)신세계전기,구본주,분석,1038297200,65.0,89.753,89.911,0.4637 (100.4637),7 5,2024/09/03 15:59:46,
43,994,1218165819,주식회사 에스엠텔,정혜경,분석,1038304575,65.0,89.754,89.912,0.4645 (100.4645),7 5,2024/09/04 09:17:44,
44,995,1018668840,주식회사 우리정보기술단,정태준,분석,1038307550,65.0,89.754,89.912,0.4648 (100.4648),12 9,2024/09/03 12:48:43,
45,996,5158118409,(주)한샘정보통신,권영석,분석,1038320478,65.0,89.755,89.913,0.4660 (100.466),2 6,2024/09/03 10:03:06,
46,997,1358125494,광통신산업(주),김광,분석,1038323770,65.0,89.756,89.914,0.4663 (100.4663),9 10,2024/09/04 15:50:31,
47,998,1238196749,(주)용화전기통신,송승길,분석,1038331627,65.0,89.756,89.914,0.4671 (100.4671),13 5,2024/09/04 13:37:01,
48,999,1248677508,주식회사코맥스중앙전자,송재만,분석,1038338560,65.0,89.757,89.915,0.4678 (100.4678),9 13,2024/09/04 12:44:25,
49,1000,1208717179,에스엠에스전기(주),김진태,분석,1038340520,65.0,89.757,89.915,0.4679 (100.4679),10 13,2024/09/05 08:03:41,
0,1001,1248658613,주식회사 니드테크,이호길,분석,1038345786,65.0,89.758,89.915,0.4685 (100.4685),5 14,2024/09/04 09:32:19,
1,1002,1198123174,주식회사 도래정보시스템,이은숙,분석,1038354050,65.0,89.758,89.916,0.4692 (100.4692),7 1,2024/09/04 09:31:51,
2,1003,1048142446,주식회사 디에스 이앤티,양종만,분석,1038356120,65.0,89.758,89.916,0.4695 (100.4695),7 13,2024/09/04 09:16:04,
3,1003,1228181544,주식회사 윌테크,박동환,분석,1038356120,65.0,89.758,89.916,0.4695 (100.4695),2 3,2024/09/04 15:45:10,
4,1005,1078746443,(주)라인테크놀로지,유현식,분석,1038357930,65.0,89.759,89.917,0.4696 (100.4696),10 9,2024/09/03 16:17:31,
5,1006,6158189960,주식회사 이에스,최광열,분석,1038359230,65.0,89.759,89.917,0.4698 (100.4698),7 12,2024/09/03 13:52:07,
6,1007,1268154864,성일전기 주식회사,윤원자,분석,1038366869,65.0,89.759,89.917,0.4705 (100.4705),15 10,2024/09/04 15:58:27,
7,1008,1108131416,중앙하이텔 주식회사,윤석래,분석,1038368220,65.0,89.76,89.917,0.4706 (100.4706),14 5,2024/09/04 13:13:43,
8,1009,2158749469,(주)더블유에프텍,이영길,분석,1038369560,65.0,89.76,89.918,0.4708 (100.4708),8 10,2024/09/03 14:02:08,
9,1009,1548101076,주식회사 동현전력,최은정,분석,1038369560,65.0,89.76,89.918,0.4708 (100.4708),11 3,2024/09/05 08:23:58,
10,1011,1238160810,(주)비전정보통신,김현식,분석,1038395390,65.0,89.762,89.92,0.4732 (100.4732),9 15,2024/09/04 10:09:15,
11,1012,1298665195,주식회사 솔루윈,박부삼,분석,1038395874,65.0,89.762,89.92,0.4733 (100.4733),10 14,2024/09/04 08:09:15,
12,1013,1088127729,주식회사 대원네시스,이연호,분석,1038399530,65.0,89.762,89.92,0.4737 (100.4737),3 14,2024/09/04 10:59:20,
13,1014,1058705640,주식회사 부강(扶江),이익범,분석,1038400570,65.0,89.762,89.92,0.4738 (100.4738),8 2,2024/09/04 14:17:12,
14,1015,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,1038418540,65.0,89.764,89.922,0.4755 (100.4755),11 1,2024/09/04 07:28:16,
15,1016,1138141835,주식회사 고려티에스아이,이중석,분석,1038431570,65.0,89.765,89.923,0.4768 (100.4768),5 6,2024/09/03 10:06:28,
16,1017,1288669387,주식회사 아이에스텍,최의남,분석,1038432600,65.0,89.765,89.923,0.4769 (100.4769),2 11,2024/09/04 12:07:35,
17,1018,1378604597,주식회사 선진일렉텍,김정현,분석,1038449136,65.0,89.767,89.924,0.4785 (100.4785),10 1,2024/09/04 10:30:43,
18,1019,6071353104,엘엔에스,김영철,분석,1038452237,65.0,89.767,89.925,0.4788 (100.4788),4 12,2024/09/04 08:34:16,
19,1020,1358157661,(주)삼흥정보통신,오상엽,분석,1038480141,65.0,89.769,89.927,0.4815 (100.4815),9 14,2024/09/03 15:03:08,
20,1021,1058179892,(주)지에스컴,김형호,분석,1038481175,65.0,89.77,89.927,0.4816 (100.4816),1 9,2024/09/05 08:28:43,
21,1022,1228643910,(주)유원아이씨티,신영미,분석,1038485308,65.0,89.77,89.928,0.4820 (100.482),8 9,2024/09/04 12:19:13,
22,1023,2208165402,서전엔지니어링(주),유경하,분석,1038490476,65.0,89.77,89.928,0.4825 (100.4825),9 15,2024/09/03 17:23:57,
23,1024,5110875929,에이스정보통신,장영현,분석,1038492550,65.0,89.771,89.928,0.4827 (100.4827),13 4,2024/09/04 16:44:25,
24,1025,1308630323,(주)오앤씨테크,박규원,분석,1038493580,65.0,89.771,89.928,0.4828 (100.4828),9 6,2024/09/04 17:20:04,
25,1026,1238169811,주식회사 에이엠알시스템,김민태,분석,1038519086,65.0,89.773,89.93,0.4852 (100.4852),11 4,2024/09/03 17:42:34,
26,1027,1098635585,주식회사 이컴기술,유재상,분석,1038524240,65.0,89.773,89.931,0.4857 (100.4857),6 3,2024/09/03 10:26:09,
27,1028,3128129345,주식회사한백시스템,원유석,분석,1038524590,65.0,89.773,89.931,0.4858 (100.4858),10 4,2024/09/04 08:58:32,
28,1029,1208668967,주식회사 대웅아이피에스,서영준,분석,1038535950,65.0,89.774,89.932,0.4869 (100.4869),15 5,2024/09/04 10:03:19,
29,1030,5068161765,문화전기 주식회사,류재영,분석,1038542100,65.0,89.775,89.932,0.4874 (100.4874),14 13,2024/09/04 18:14:50,
30,1031,8368800955,주식회사 수주,김은선,분석,1038544736,65.0,89.775,89.933,0.4877 (100.4877),5 9,2024/09/04 22:31:44,
31,1032,2148687288,(주)포어링크,송기봉,분석,1038552487,65.0,89.776,89.933,0.4885 (100.4885),15 13,2024/09/04 07:51:07,
32,1032,1328148275,재영전기 주식회사,오세화,분석,1038552487,65.0,89.776,89.933,0.4885 (100.4885),2 13,2024/09/04 14:31:19,
33,1034,1138607924,두성건설주식회사,안성병,분석,1038558150,65.0,89.776,89.934,0.4890 (100.489),10 8,2024/09/03 13:15:03,
34,1035,1238140959,경인엔지니어링(주),정재원,분석,1038559000,65.0,89.776,89.934,0.4891 (100.4891),7 3,2024/09/05 09:15:21,
35,1036,4058800159,주식회사 포유이엔지,원영철,분석,1038559720,65.0,89.777,89.934,0.4891 (100.4891),1 11,2024/09/04 10:04:36,
36,1037,1288166726,(주)엔이아이씨,길승국,분석,1038563540,65.0,89.777,89.934,0.4895 (100.4895),13 15,2024/09/03 10:20:59,
37,1038,1078619861,주식회사 하이텍영상,최종만,분석,1038569300,65.0,89.777,89.935,0.4901 (100.4901),4 7,2024/09/04 14:05:07,
38,1039,1068674084,주식회사월드아이,신영구,분석,1038576260,65.0,89.778,89.935,0.4908 (100.4908),6 10,2024/09/04 14:54:52,
39,1040,2118643772,주식회사 세양전기,김형재,분석,1038584198,65.0,89.779,89.936,0.4915 (100.4915),10 6,2024/09/04 10:07:07,
40,1041,1410441921,두주정보기술,양인철,분석,1038593826,65.0,89.78,89.937,0.4925 (100.4925),13 1,2024/09/04 09:20:11,
41,1042,1248127527,(주)경일,조문희,분석,1038594100,65.0,89.78,89.937,0.4925 (100.4925),10 5,2024/09/03 10:03:35,
42,1043,1378643528,주식회사 이츠,김동원,분석,1038601061,65.0,89.78,89.938,0.4932 (100.4932),10 4,2024/09/04 17:11:32,
43,1044,6268700481,주식회사 디오,홍종남,분석,1038602230,65.0,89.78,89.938,0.4933 (100.4933),6 1,2024/09/04 08:51:18,
44,1045,3018145549,충청통신(자),성경제,분석,1038604160,65.0,89.78,89.938,0.4934 (100.4934),14 12,2024/09/04 16:41:41,
45,1046,2148134127,(주)대경텔레콤,오병도,분석,1038606230,65.0,89.781,89.938,0.4937 (100.4937),8 12,2024/09/04 09:08:24,
46,1047,8248702254,주식회사 모리아정보통신,박정분,분석,1038607260,65.0,89.781,89.938,0.4937 (100.4937),4 12,2024/09/05 00:44:56,
47,1048,6058150264,(주) 동영이엔티,김철민,분석,1038617600,65.0,89.782,89.939,0.4948 (100.4948),6 5,2024/09/03 18:40:27,
48,1049,1378192795,(주)인우이앤지,방인석,분석,1038619663,65.0,89.782,89.939,0.4949 (100.4949),1 6,2024/09/03 16:10:09,
49,1050,6358601610,주식회사 인정이엔씨,이영범,분석,1038624268,65.0,89.782,89.94,0.4954 (100.4954),4 1,2024/09/03 16:25:09,
0,1051,2748802612,주식회사 삼일테크닉스,서종복,분석,1038627280,65.0,89.783,89.94,0.4957 (100.4957),14 8,2024/09/03 10:03:35,
1,1052,8528101388,한국씨앤텍(주),임제순,분석,1038627950,65.0,89.783,89.94,0.4958 (100.4958),7 13,2024/09/05 08:27:14,
