,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1088154468,(주)이젠정보통신  [최종낙찰],이동필,분석,48648959,88.013,88.452,0.51437 (100.51437),14 15,2024/02/01 00:52:58,
1,2,3048117741,(주)아이티넷,정환천,분석,48666825,88.045,88.485,0.55129 (100.55129),9 7,2024/01/31 10:04:50,
2,3,1210455227,한별정보통신,김진권,분석,48702000,88.109,88.549,0.62396 (100.62396),4 14,2024/01/30 18:15:36,
3,4,1228166223,(주)홀리랜드테크놀러지,고춘자,분석,48716536,88.135,88.575,0.65400 (100.654),7 2,2024/01/31 09:17:33,
4,5,1358168741,주식회사 엠제이케이,이옥배,분석,48727180,88.154,88.594,0.67599 (100.67599),3 12,2024/01/31 09:58:34,
5,6,1228625440,(주)지투,김미정,분석,48742690,88.182,88.623,0.70803 (100.70803),7 13,2024/01/26 10:55:11,
6,7,8318101324,(주)두굿이엔지,전미연,분석,48795760,88.278,88.719,0.81768 (100.81768),14 3,2024/01/26 14:50:05,
7,8,7918101555,뉴인테크 주식회사,박은영,분석,48797606,88.282,88.722,0.82150 (100.8215),10 11,2024/02/01 09:19:11,
8,9,1218605679,주식회사 시트론정보통신,권혁준,분석,48810000,88.304,88.745,0.84710 (100.8471),9 2,2024/01/30 10:40:11,
9,10,1228642172,주식회사 선경기전,양부석,분석,48812777,88.309,88.75,0.85284 (100.85284),4 7,2024/01/30 12:00:08,
10,11,7188800491,주식회사 가나이엔씨,이다정,분석,48816870,88.316,88.757,0.86130 (100.8613),3 5,2024/01/31 08:59:13,
11,12,1058749236,(주)명가씨앤씨,이동원,분석,48840298,88.359,88.8,0.90970 (100.9097),3 15,2024/01/31 16:00:29,
12,13,1048159651,(주)성우음향정보통신,송민자,분석,48880128,88.431,88.872,0.99200 (100.992),1 3,2024/02/01 08:28:31,
13,14,7948100026,주식회사 아성엠,전세희,분석,48880130,88.431,88.872,0.99200 (100.992),2 11,2024/01/30 10:14:57,
14,15,3148130057,주식회사 제이씨정보통신,주기만,분석,48926100,88.514,88.956,1.08698 (101.08698),6 14,2024/01/31 20:25:18,
15,16,7988800880,뉴테크정보통신 주식회사,정대웅,분석,48965970,88.586,89.029,1.16935 (101.16935),7 13,2024/01/26 14:32:17,
16,17,1068164432,주식회사 지니트,유제진,분석,49022760,88.689,89.132,1.28669 (101.28669),7 5,2024/01/26 10:25:14,
17,18,7098602638,주식회사 시그널아이씨티,강민희,분석,49053400,88.744,89.188,1.35000 (101.35),15 11,2024/02/01 01:09:24,
18,19,1598800218,주식회사 성진테크,이석우,분석,49112000,88.85,89.294,1.47107 (101.47107),15 10,2024/01/30 21:47:57,
19,20,6898801402,주식회사 씨엔에스전기통신,고석철,분석,49113000,88.852,89.296,1.47314 (101.47314),5 11,2024/01/31 16:52:36,
20,21,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,49212150,89.032,89.476,1.67799 (101.67799),10 14,2024/01/30 10:27:18,
21,22,3198801949,주식회사 세운정보기술,홍세희,분석,49344000,89.27,89.716,1.95041 (101.95041),10 2,2024/01/30 17:40:03,
22,23,3078148262,주식회사 옴니테크,임미정,분석,49500000,89.552,90.0,2.27272 (102.27272),12 2,2024/01/31 17:40:31,
23,24,3138101753,주식회사 파워이엔씨,유준우,분석,51550000,93.261,93.727,6.50826 (106.50826),10 6,2024/01/31 08:39:22,
24,25,2148105563,(주)인성이엔씨,김규만,분석,53240000,96.319,96.8,10.00000 (110),1 14,2024/01/29 11:10:25,
