순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1018116968,(주)넥슨정보통신,신양인,분석,136699850,87.745,88.49,-0.13741 (99.86259),,2021/04/07 09:15:08,
2,2158197106,주식회사통해,전용일,분석,136700670,87.746,88.49,-0.13680 (99.8632),,2021/04/09 13:11:47,
3,1098613335,주식회사 스마트씨앤아이,임요웅,분석,136701880,87.746,88.491,-0.13591 (99.86409),,2021/04/09 13:17:09,
4,1078155407,(주)윤익계전,안용준,분석,136702390,87.747,88.491,-0.13553 (99.86447),,2021/04/05 14:40:45,
5,2068606891,수미디어통신 주식회사,하학수,분석,136702710,87.747,88.492,-0.13530 (99.8647),,2021/04/09 08:43:23,
6,1198130210,(주)와이드넷엔지니어링,이맹훈,분석,136704190,87.748,88.493,-0.13421 (99.86579),,2021/04/08 16:52:52,
7,1048603486,우영메카(주),김규승,분석,136705684,87.749,88.494,-0.13310 (99.8669),,2021/04/08 13:15:27,
8,2118850165,해음전기(주),김년봉,분석,136705960,87.749,88.494,-0.13290 (99.8671),,2021/04/09 08:46:22,
9,1138157550,뉴코리아전자통신 주식회사,조영순,분석,136708666,87.751,88.496,-0.13090 (99.8691),,2021/04/08 09:44:32,
10,2018179526,중앙케이블네트워크(주),노상우,분석,136712867,87.754,88.498,-0.12781 (99.87219),,2021/04/09 10:19:53,
11,2048159043,이앤씨텔레콤(주),김진갑,분석,136713130,87.754,88.498,-0.12761 (99.87239),,2021/04/09 10:47:47,
12,2038149028,대륭중공건설(주),박임우,분석,136715816,87.756,88.5,-0.12563 (99.87437),,2021/04/09 11:44:53,
13,2118691240,거성일렉콤(주),박성래,분석,136717680,87.757,88.501,-0.12425 (99.87575),,2021/04/05 14:56:50,
14,2148619081,주식회사 유신테크,김용근,분석,136717750,87.757,88.501,-0.12420 (99.8758),,2021/04/09 10:53:32,
15,1068178902,주식회사 티에스아이티,박용수,분석,136718561,87.758,88.502,-0.12360 (99.8764),,2021/04/09 16:02:42,
16,2128166939,주식회사 연일전력,최재규,분석,136723169,87.761,88.505,-0.12020 (99.8798),,2021/04/09 17:20:52,
17,2338109463,주식회사 아이티에스서비스,지영일,분석,136723170,87.761,88.505,-0.12020 (99.8798),,2021/04/08 10:45:47,
18,2208865207,주식회사 소나텍,최성욱,분석,136724660,87.762,88.506,-0.11910 (99.8809),,2021/04/08 16:43:49,
19,4208700205,주식회사 가은씨앤에스,양미영,분석,136728460,87.765,88.508,-0.11630 (99.8837),,2021/04/09 12:55:28,
20,1178161755,(주) 유강이엔씨,조천식,분석,136729690,87.766,88.509,-0.11539 (99.88461),,2021/04/11 17:46:09,
21,1058746675,(주)양지이엔지,김동수,분석,136729812,87.766,88.509,-0.11530 (99.8847),,2021/04/09 11:43:50,
22,1108170025,(주)원비즈시스템,박의영,분석,136731710,87.767,88.51,-0.11390 (99.8861),,2021/04/08 13:50:01,
23,1018151140,(주)사운드솔루션,이홍,분석,136732690,87.768,88.511,-0.11318 (99.88682),,2021/04/12 09:46:09,
24,2208114219,서림기전개발(주),송석웅,분석,136736318,87.77,88.513,-0.11050 (99.8895),,2021/04/08 16:54:37,
25,1208163439,(주)아이엘에스씨,이병준,분석,136737537,87.771,88.514,-0.10960 (99.8904),,2021/04/09 08:47:47,
26,2158620617,미디어텔레콤(주),김용대,분석,136739266,87.772,88.515,-0.10833 (99.89167),,2021/04/09 09:11:41,
27,2290162579,우성전기통신,박노선,분석,136739435,87.773,88.515,-0.10820 (99.8918),,2021/04/07 14:51:03,
28,1068133832,(주)동양이엔씨,최두현,분석,136739560,87.773,88.516,-0.10811 (99.89189),,2021/04/09 08:53:57,
29,2108168358,주식회사 영호정보통신,조소연,분석,136743638,87.775,88.518,-0.10510 (99.8949),,2021/04/12 07:08:44,
30,2158148186,시스텍전기통신(주),전진우,분석,136746650,87.778,88.52,-0.10288 (99.89712),,2021/04/08 17:06:58,
31,1108130339,(주)기양상사,조효진,분석,136747433,87.778,88.521,-0.10230 (99.8977),,2021/04/05 11:02:44,
32,6138171784,서경정보통신 주식회사,이석희,분석,136750000,87.78,88.522,-0.10041 (99.89959),,2021/04/09 11:17:08,
33,8958700597,주식회사 아이티앤에스,김세영,분석,136751363,87.781,88.523,-0.09940 (99.9006),,2021/04/08 17:27:46,
34,1088159691,(주)다우텔레콤,이영순,분석,136753261,87.782,88.524,-0.09800 (99.902),,2021/04/12 09:05:33,
35,1088114068,(주)대인정보통신,유재호,분석,136757200,87.785,88.527,-0.09510 (99.9049),,2021/04/09 08:51:50,
36,1108185552,한양이이씨 주식회사,문주환,분석,136757600,87.785,88.527,-0.09480 (99.9052),,2021/04/09 10:45:15,
37,2158769714,주식회사 누리엔에스,박봉기,분석,136762420,87.789,88.53,-0.09125 (99.90875),,2021/04/07 18:13:37,
38,1101185132,메이폴정보통신,박용진,분석,136765053,87.79,88.532,-0.08931 (99.91069),,2021/04/07 17:12:26,
39,2158768281,태일정보시스템(주),이미자,분석,136765596,87.791,88.532,-0.08890 (99.9111),,2021/04/09 10:10:39,
40,1138195331,(주)한남이앤씨,조성호,분석,136765700,87.791,88.532,-0.08883 (99.91117),,2021/04/12 11:25:08,
