순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
30,1138636870,주식회사 나우시스템,,분석,1040671120,89.344,89.73,-0.1698 (99.8302),3 5,2021/11/16 09:18:15,미심사
31,1188109975,(주)부광네트워크,,분석,1040739960,89.35,89.736,-0.1631 (99.8369),3 6,2021/11/16 10:01:56,미심사
32,1128148285,(주)백제이앤씨,,분석,1040747258,89.351,89.737,-0.1624 (99.8376),10 5,2021/11/16 09:33:37,미심사
33,5988602135,주식회사 다다엘티디,,분석,1040758725,89.352,89.738,-0.1613 (99.8387),13 15,2021/11/17 09:56:35,미심사
34,1068601621,주식회사 동양타브,,분석,1040762890,89.352,89.738,-0.1610 (99.839),11 7,2021/11/16 18:38:41,미심사
35,1178119238,주식회사 동양네트워크,,분석,1040778531,89.354,89.74,-0.1594 (99.8406),12 11,2021/11/17 08:30:40,미심사
36,1348182624,(주)이앤에스알앤디,,분석,1040903500,89.365,89.75,-0.1475 (99.8525),14 11,2021/11/17 09:08:19,미심사
37,2048137258,대신엔에스(주),,분석,1040923100,89.367,89.752,-0.1456 (99.8544),13 3,2021/11/16 09:42:58,미심사
38,2218132831,주식회사 지아이티,,분석,1040957830,89.37,89.755,-0.1422 (99.8578),2 7,2021/11/15 14:10:00,미심사
39,2068184529,(주)네오티엔씨,,분석,1040966170,89.371,89.756,-0.1414 (99.8586),1 14,2021/11/16 15:39:28,미심사
40,2148752525,(주)엘티네트워크,,분석,1041006044,89.375,89.759,-0.1376 (99.8624),8 11,2021/11/17 09:38:21,미심사
41,3048117741,(주)아이티넷,,분석,1041006824,89.375,89.759,-0.1376 (99.8624),8 1,2021/11/15 13:41:34,미심사
42,1288160023,지앤티테크주식회사,,분석,1041023500,89.376,89.761,-0.1360 (99.864),5 2,2021/11/15 10:24:30,미심사
43,2548800191,신용전기통신 주식회사,,분석,1041024547,89.376,89.761,-0.1358 (99.8642),1 10,2021/11/16 14:39:08,미심사
44,1018197466,주식회사콤위즈,,분석,1041031844,89.377,89.761,-0.1351 (99.8649),5 15,2021/11/16 10:37:53,미심사
44,1041890207,삼정정보통신,,분석,1041031844,89.377,89.761,-0.1351 (99.8649),12 1,2021/11/17 09:33:49,미심사
46,2158601380,세계정보시스템(주),,분석,1041050600,89.379,89.763,-0.1334 (99.8666),10 14,2021/11/17 08:24:04,미심사
47,1068674084,주식회사월드아이,,분석,1041069371,89.38,89.765,-0.1315 (99.8685),8 10,2021/11/16 18:58:34,미심사
48,1198616251,주식회사 누리인프라,,분석,1041072500,89.381,89.765,-0.1312 (99.8688),7 10,2021/11/16 09:28:33,미심사
49,1108609224,주식회사 두루스코,,분석,1041095015,89.383,89.767,-0.1291 (99.8709),15 9,2021/11/17 09:48:27,미심사
50,3078143613,주식회사 조양테크,,분석,1041104000,89.384,89.768,-0.1282 (99.8718),2 9,2021/11/16 17:17:49,미심사
51,2138180142,서울아이디시스템(주),,분석,1041110000,89.384,89.768,-0.1277 (99.8723),13 1,2021/11/16 16:15:41,미심사
52,2058126341,종합전기 주식회사,,분석,1041115760,89.385,89.769,-0.1271 (99.8729),5 4,2021/11/17 09:01:14,미심사
53,1198123174,주식회사 도래정보시스템,,분석,1041117330,89.385,89.769,-0.1269 (99.8731),8 2,2021/11/15 15:38:42,미심사
54,2178121937,부광이앤씨 주식회사,,분석,1041181955,89.391,89.774,-0.1207 (99.8793),13 2,2021/11/15 11:47:27,미심사
55,2148854189,(주)태원전기,,분석,1041219324,89.394,89.778,-0.1172 (99.8828),2 6,2021/11/15 11:06:09,미심사
56,1058749236,(주)명가씨앤씨,,분석,1041228864,89.395,89.778,-0.1163 (99.8837),1 4,2021/11/15 10:19:05,미심사
57,1328634193,세진네오텍 주식회사,,분석,1041270250,89.399,89.782,-0.1123 (99.8877),3 2,2021/11/16 17:50:49,미심사
58,1198609084,주식회사 유니씨엔에스,,분석,1041273690,89.399,89.782,-0.1119 (99.8881),8 6,2021/11/15 10:37:29,미심사
59,2037666794,금성텔레콤,,분석,1041286572,89.4,89.783,-0.1107 (99.8893),2 4,2021/11/16 16:10:12,미심사
60,2158691790,에이브이에스텍(주),,분석,1041306000,89.402,89.785,-0.1089 (99.8911),9 2,2021/11/17 08:30:23,미심사
61,1198118405,우광기전(주),,분석,1041313310,89.403,89.786,-0.1081 (99.8919),13 5,2021/11/16 09:50:54,미심사
62,1348139151,성우정보통신(주),,분석,1041317472,89.403,89.786,-0.1077 (99.8923),13 2,2021/11/16 11:44:12,미심사
63,1138680513,주식회사연수이앤씨,,분석,1041317473,89.403,89.786,-0.1077 (99.8923),9 8,2021/11/16 10:30:48,미심사
64,1078738017,(주)애린테크,,분석,1041333100,89.405,89.787,-0.1063 (99.8937),4 13,2021/11/16 13:51:50,미심사
65,1358178502,주식회사 디알네트웍스,,분석,1041341240,89.405,89.788,-0.1055 (99.8945),11 2,2021/11/16 10:58:12,미심사
66,1088122724,영진정보통신주식회사,,분석,1041344074,89.406,89.788,-0.1052 (99.8948),10 5,2021/11/15 16:32:33,미심사
67,1268154864,성일전기 주식회사,,분석,1041346870,89.406,89.789,-0.1049 (99.8951),1 4,2021/11/16 17:44:31,미심사
68,1238191991,(주)하이텍네트웍스,,분석,1041351870,89.406,89.789,-0.1045 (99.8955),11 7,2021/11/17 09:07:51,미심사
69,1138694303,향원전자통신 주식회사,,분석,1041365425,89.407,89.79,-0.1031 (99.8969),9 11,2021/11/15 19:33:27,미심사
70,6878100785,롯데정보통신 주식회사,,분석,1041375849,89.408,89.791,-0.1021 (99.8979),5 10,2021/11/16 09:34:30,미심사
71,1068603240,태경이엘피 주식회사,,분석,1041382807,89.409,89.792,-0.1015 (99.8985),4 3,2021/11/16 17:38:38,미심사
72,1378140604,(주)재원텔레콤,,분석,1041389000,89.41,89.792,-0.1009 (99.8991),2 10,2021/11/15 16:53:54,미심사
73,2158735193,주식회사 시너젠,,분석,1041401420,89.411,89.793,-0.0997 (99.9003),9 7,2021/11/16 15:51:25,미심사
74,1308113106,신양통신주식회사,,분석,1041403995,89.411,89.794,-0.0994 (99.9006),5 9,2021/11/16 16:54:06,미심사
75,1198656229,주식회사 경진네트워크,,분석,1041423550,89.413,89.795,-0.0976 (99.9024),4 7,2021/11/15 13:45:40,미심사
76,2048644152,신해공영주식회사,,분석,1041436900,89.414,89.796,-0.0963 (99.9037),14 3,2021/11/16 13:18:48,미심사
77,1068606683,로버무트 주식회사,,분석,1041459258,89.416,89.798,-0.0941 (99.9059),5 10,2021/11/15 18:06:08,미심사
78,2048162437,다남전기(주),,분석,1041461330,89.416,89.799,-0.0939 (99.9061),14 2,2021/11/15 11:20:21,미심사
79,6348600656,주식회사비전제어시스템,,분석,1041468630,89.417,89.799,-0.0932 (99.9068),8 1,2021/11/15 15:14:31,미심사
80,1058649262,주식회사 노하우전기통신,,분석,1041473838,89.417,89.8,-0.0927 (99.9073),1 9,2021/11/16 09:41:33,미심사
81,1098195410,(주)신성글로벌네트워크,,분석,1041483220,89.418,89.8,-0.0918 (99.9082),13 7,2021/11/15 15:40:53,미심사
82,2118716291,(주)유토닉스,,분석,1041500869,89.42,89.802,-0.0902 (99.9098),13 6,2021/11/16 19:01:00,미심사
83,3068126116,마이크로닉 시스템(주),,분석,1041513451,89.421,89.803,-0.0889 (99.9111),7 11,2021/11/17 09:24:12,미심사
84,2118895916,주식회사 지오통신,,분석,1041519705,89.422,89.804,-0.0883 (99.9117),11 6,2021/11/15 12:21:15,미심사
85,2118771649,주식회사 월드멀티넷,,분석,1041526177,89.422,89.804,-0.0877 (99.9123),13 7,2021/11/15 16:31:43,미심사
86,1198130210,(주)와이드넷엔지니어링,,분석,1041552020,89.425,89.806,-0.0853 (99.9147),1 4,2021/11/16 13:24:49,미심사
87,1138175034,(주)윈플러스정보기술,,분석,1041562638,89.426,89.807,-0.0842 (99.9158),7 9,2021/11/17 09:08:57,미심사
88,1138615856,(주)서원티에스,,분석,1041578082,89.427,89.809,-0.0827 (99.9173),9 13,2021/11/17 12:29:00,미심사
89,2048129194,위성이앤씨(주),,분석,1041613693,89.43,89.812,-0.0793 (99.9207),9 1,2021/11/16 17:05:55,미심사
90,8758100854,주식회사피앤에스네트웍솔루션,,분석,1041623949,89.431,89.813,-0.0783 (99.9217),8 9,2021/11/15 10:51:40,미심사
91,4488100569,주식회사 엔에스테크,,분석,1041646883,89.433,89.815,-0.0761 (99.9239),6 9,2021/11/15 16:24:54,미심사
92,1058192352,한아름정보통신(주),,분석,1041657300,89.434,89.815,-0.0752 (99.9248),15 11,2021/11/16 13:56:08,미심사
93,1078161011,(주)장수커뮤니케이션즈,,분석,1041661480,89.435,89.816,-0.0747 (99.9253),13 6,2021/11/16 17:05:33,미심사
94,1078731896,(주)비시텍코리아,,분석,1041665647,89.435,89.816,-0.0743 (99.9257),5 12,2021/11/17 09:39:25,미심사
95,2158119769,주식회사 남일기업,,분석,1041681284,89.436,89.817,-0.0728 (99.9272),11 10,2021/11/17 07:45:47,미심사
96,6158189960,주식회사 이에스,,분석,1041683369,89.437,89.818,-0.0726 (99.9274),9 8,2021/11/16 22:26:57,미심사
97,1058169109,대조전설 주식회사,,분석,1041686500,89.437,89.818,-0.0723 (99.9277),11 1,2021/11/15 10:52:48,미심사
97,3148185080,기룡전기주식회사,,분석,1041686500,89.437,89.818,-0.0723 (99.9277),4 5,2021/11/15 14:27:26,미심사
99,6098194527,주식회사 아이티지,,분석,1041724500,89.44,89.821,-0.0687 (99.9313),9 12,2021/11/17 10:55:50,미심사
100,1278631549,(주) 큐브정보기술,,분석,1041727100,89.441,89.821,-0.0685 (99.9315),15 11,2021/11/16 18:52:28,미심사
101,1138663208,주식회사 유영정보통신,,분석,1041731000,89.441,89.822,-0.0681 (99.9319),5 8,2021/11/16 18:07:38,미심사
102,2208151999,현대에이치티 주식회사,,분석,1041731292,89.441,89.822,-0.0681 (99.9319),14 7,2021/11/15 16:26:07,미심사
103,1338137048,주식회사 도아(到我),,분석,1041745390,89.442,89.823,-0.0667 (99.9333),11 6,2021/11/16 17:05:56,미심사
104,1138143793,(주)오라시스템,,분석,1041769370,89.444,89.825,-0.0644 (99.9356),10 7,2021/11/17 10:56:25,미심사
105,1098187375,주식회사 동명텔레콤,,분석,1041782400,89.446,89.826,-0.0631 (99.9369),13 4,2021/11/15 13:47:07,미심사
106,1148637590,(주) 어빌리티시스템즈,,분석,1041786570,89.446,89.827,-0.0627 (99.9373),10 9,2021/11/15 11:10:20,미심사
107,1208134161,(주)파코코리아인더스,,분석,1041816801,89.449,89.829,-0.0598 (99.9402),15 3,2021/11/16 15:22:33,미심사
108,2108165652,키코아이비에스주식회사,,분석,1041840777,89.451,89.831,-0.0575 (99.9425),13 5,2021/11/16 16:24:28,미심사
109,2158686415,(주)새빛엔에스,,분석,1041875180,89.454,89.834,-0.0542 (99.9458),4 11,2021/11/15 11:56:22,미심사
110,2148777322,주식회사 보림프러스,,분석,1041883802,89.455,89.835,-0.0534 (99.9466),13 7,2021/11/17 09:12:01,미심사
111,2298134357,주식회사 디라직,,분석,1041891860,89.456,89.836,-0.0526 (99.9474),10 11,2021/11/17 08:46:56,미심사
112,1138157550,뉴코리아전자통신 주식회사,,분석,1041892899,89.456,89.836,-0.0525 (99.9475),4 6,2021/11/15 18:12:28,미심사
113,6078169740,주식회사 와이즈박스,,분석,1041897100,89.456,89.836,-0.0521 (99.9479),2 5,2021/11/15 17:47:43,미심사
114,1208780916,주식회사 대경미디어텍,,분석,1041904500,89.457,89.837,-0.0514 (99.9486),10 2,2021/11/15 18:26:34,미심사
115,1068150525,주식회사 캐스트윈,,분석,1041905373,89.457,89.837,-0.0514 (99.9486),2 6,2021/11/16 15:04:58,미심사
116,3018110579,대원전기 주식회사,,분석,1041914269,89.458,89.838,-0.0505 (99.9495),14 9,2021/11/16 14:21:55,미심사
117,2170366237,염광통신공사,,분석,1041936682,89.46,89.84,-0.0483 (99.9517),2 7,2021/11/15 19:14:23,미심사
118,1168105686,대덕전설(주),,분석,1041939810,89.46,89.84,-0.0480 (99.952),2 12,2021/11/16 16:23:24,미심사
119,1098176150,주식회사 하이큐스,,분석,1041941060,89.46,89.84,-0.0479 (99.9521),11 12,2021/11/15 17:26:32,미심사
120,2078149656,코리아데이타코퍼레이션(주),,분석,1041946000,89.461,89.84,-0.0475 (99.9525),2 6,2021/11/15 17:50:02,미심사
121,2128196942,동진이앤씨(주),,분석,1041957300,89.462,89.841,-0.0464 (99.9536),6 5,2021/11/16 17:03:40,미심사
122,1318183508,주식회사 와이엘테크,,분석,1041968997,89.463,89.842,-0.0452 (99.9548),5 1,2021/11/15 14:01:41,미심사
123,1088178984,(주)포소드,,분석,1041979910,89.464,89.843,-0.0442 (99.9558),3 15,2021/11/17 08:59:45,미심사
124,1138195331,(주)한남이앤씨,,분석,1041995058,89.465,89.845,-0.0427 (99.9573),12 6,2021/11/15 20:07:11,미심사
125,2158190006,광명인터컴(주),,분석,1042004200,89.466,89.845,-0.0419 (99.9581),10 1,2021/11/15 14:50:40,미심사
126,1058773833,시큐솔루션 주식회사,,분석,1042011737,89.467,89.846,-0.0411 (99.9589),11 9,2021/11/17 13:18:52,미심사
127,2148888151,주식회사 씨앤피테크,,분석,1042028730,89.468,89.847,-0.0395 (99.9605),11 4,2021/11/16 10:12:01,미심사
128,2058139910,우현전기(주),,분석,1042032586,89.468,89.848,-0.0391 (99.9609),15 11,2021/11/16 08:43:28,미심사
129,1198635165,오성정보통신 주식회사,,분석,1042040926,89.469,89.849,-0.0383 (99.9617),9 14,2021/11/15 13:12:07,미심사
130,1128141680,주식회사엠케이씨티,,분석,1042051454,89.47,89.849,-0.0373 (99.9627),4 15,2021/11/17 08:45:42,미심사
131,1268620622,(주)엑스코하이텍,,분석,1042053430,89.47,89.85,-0.0372 (99.9628),15 3,2021/11/16 16:53:02,미심사
132,1318167871,주식회사 화성이엔씨,,분석,1042066980,89.472,89.851,-0.0359 (99.9641),5 14,2021/11/16 17:28:35,미심사
133,1138637772,(주)헤로스테크,,분석,1042078450,89.473,89.852,-0.0348 (99.9652),9 7,2021/11/15 11:48:06,미심사
134,1208817900,주식회사 에이앤티플러스,,분석,1042080440,89.473,89.852,-0.0346 (99.9654),13 11,2021/11/17 09:44:19,미심사
135,1098155422,창공정보통신 주식회사,,분석,1042099302,89.475,89.854,-0.0327 (99.9673),2 1,2021/11/15 10:10:29,미심사
136,2158602337,지엔네텔(주),,분석,1042126894,89.477,89.856,-0.0301 (99.9699),10 7,2021/11/17 14:04:09,미심사
137,1198158412,애드넷정보통신(주),,분석,1042131800,89.478,89.856,-0.0296 (99.9704),1 6,2021/11/16 14:13:20,미심사
138,1138632307,(주)인투에스,,분석,1042134822,89.478,89.857,-0.0293 (99.9707),4 1,2021/11/16 10:35:51,미심사
139,1138649133,빅썬시스템즈 주식회사,,분석,1042145170,89.479,89.857,-0.0283 (99.9717),1 9,2021/11/15 17:30:13,미심사
140,5178101428,주식회사 율이앤씨,,분석,1042154865,89.48,89.858,-0.0274 (99.9726),14 9,2021/11/17 09:06:40,미심사
141,2208110402,정안전기(주),,분석,1042156637,89.48,89.858,-0.0272 (99.9728),2 7,2021/11/16 21:00:25,미심사
142,2068617141,(주)텔코아,,분석,1042159770,89.48,89.859,-0.0269 (99.9731),14 8,2021/11/15 16:20:59,미심사
143,2158171237,(주)모빌텍,,분석,1042173100,89.481,89.86,-0.0257 (99.9743),5 11,2021/11/17 10:22:13,미심사
144,6018126156,삼영이엔씨주식회사,,분석,1042176965,89.482,89.86,-0.0253 (99.9747),7 5,2021/11/15 17:13:11,미심사
145,3148197887,주식회사 미래온,,분석,1042186867,89.483,89.861,-0.0243 (99.9757),5 11,2021/11/15 11:08:37,미심사
146,2148847295,티에스퓨처 주식회사,,분석,1042193122,89.483,89.862,-0.0237 (99.9763),13 12,2021/11/15 19:13:47,미심사
147,1068146133,(주)케이씨이,,분석,1042201462,89.484,89.862,-0.0229 (99.9771),11 13,2021/11/16 11:08:45,미심사
148,2948601665,누리종합전기 주식회사,,분석,1042203546,89.484,89.863,-0.0227 (99.9773),13 8,2021/11/17 01:36:12,미심사
149,1138655784,주식회사 유씨큐넷,,분석,1042228054,89.486,89.865,-0.0204 (99.9796),8 1,2021/11/15 11:26:43,미심사
150,1138633645,주식회사 와이넷,,분석,1042234340,89.487,89.865,-0.0198 (99.9802),8 2,2021/11/15 11:23:49,미심사
151,2158623647,시공전설(주),,분석,1042242117,89.488,89.866,-0.0190 (99.981),2 14,2021/11/16 13:31:43,미심사
152,2298125412,스크린정보통신(주),,분석,1042249414,89.488,89.866,-0.0183 (99.9817),10 14,2021/11/16 13:35:01,미심사
153,2128142640,팍스코이앤아이(주),,분석,1042257753,89.489,89.867,-0.0175 (99.9825),9 15,2021/11/16 13:17:52,미심사
154,1018151121,주식회사 경원전력,,분석,1042265800,89.49,89.868,-0.0168 (99.9832),1 6,2021/11/16 18:11:13,미심사
155,1238135228,(주)한미,,분석,1042279644,89.491,89.869,-0.0154 (99.9846),12 3,2021/11/16 14:53:11,미심사
156,1258181577,주식회사 디티,,분석,1042281970,89.491,89.869,-0.0152 (99.9848),1 12,2021/11/16 14:42:46,미심사
157,2048119395,(주)신해전기건설,,분석,1042287984,89.492,89.87,-0.0146 (99.9854),10 9,2021/11/16 09:16:14,미심사
158,1018651785,주식회사 청심아이티,,분석,1042298260,89.493,89.871,-0.0137 (99.9863),3 7,2021/11/16 09:17:29,미심사
159,1208633380,(주)에스에스통신,,분석,1042307790,89.494,89.872,-0.0127 (99.9873),5 11,2021/11/16 09:28:53,미심사
160,1428136631,주식회사 만사시스템,,분석,1042316980,89.494,89.872,-0.0119 (99.9881),11 1,2021/11/16 11:43:07,미심사
161,1138106099,기전통신(주),,분석,1042337700,89.496,89.874,-0.0099 (99.9901),9 15,2021/11/15 16:23:31,미심사
162,1108185552,한양이이씨 주식회사,,분석,1042374506,89.5,89.877,-0.0063 (99.9937),9 4,2021/11/16 10:15:39,미심사
163,3148609073,금성정보기술 주식회사,,분석,1042384451,89.501,89.878,-0.0054 (99.9946),8 6,2021/11/15 10:29:19,미심사
164,1138184945,에스엠티정보기술(주),,분석,1042403320,89.502,89.88,-0.0036 (99.9964),10 11,2021/11/17 10:16:53,미심사
165,2098134713,키엔컴 주식회사,,분석,1042412034,89.503,89.881,-0.0027 (99.9973),14 8,2021/11/16 09:50:27,미심사
166,2068663169,(주)지엠케이정보통신,,분석,1042424540,89.504,89.882,-0.0016 (99.9984),9 11,2021/11/15 11:00:02,미심사
167,1058694239,(주)진성전력,,분석,1042426630,89.504,89.882,-0.0013 (99.9987),13 9,2021/11/16 08:52:35,미심사
168,1348168919,엠에스텔레콤(주),,분석,1042470540,89.509,89.886,0.0029 (100.0029),10 6,2021/11/16 16:09:23,미심사
169,1288607270,청운이엔에스주식회사,,분석,1042474580,89.509,89.886,0.0032 (100.0032),15 1,2021/11/15 10:07:50,미심사
170,1398141860,하이넷텍주식회사,,분석,1042505400,89.512,89.889,0.0062 (100.0062),14 5,2021/11/15 14:17:39,미심사
171,1048159651,(주)성우음향정보통신,,분석,1042526703,89.514,89.89,0.0083 (100.0083),2 14,2021/11/17 08:13:17,미심사
172,2098155983,주식회사 케이텍솔루션,,분석,1042527746,89.514,89.89,0.0084 (100.0084),13 2,2021/11/16 18:24:24,미심사
173,6158122391,주식회사 우진이앤씨,,분석,1042532750,89.514,89.891,0.0088 (100.0088),6 7,2021/11/16 17:19:35,미심사
174,1348148077,(주)원네트웍,,분석,1042535043,89.514,89.891,0.0091 (100.0091),6 11,2021/11/16 16:25:49,미심사
175,1068644033,(주)코맥스디에스씨,,분석,1042542340,89.515,89.892,0.0098 (100.0098),11 12,2021/11/16 10:02:08,미심사
176,1138111990,한경기전(주),,분석,1042560434,89.517,89.893,0.0115 (100.0115),1 10,2021/11/16 11:16:37,미심사
177,2078149729,주식회사 지앤에스기술,,분석,1042580910,89.519,89.895,0.0135 (100.0135),8 6,2021/11/17 08:57:37,미심사
178,1198611222,(주)제이에이티,,분석,1042617460,89.522,89.898,0.0170 (100.017),4 15,2021/11/15 17:05:14,미심사
179,2158171649,(주)삼삼통신기술,,분석,1042622760,89.522,89.899,0.0175 (100.0175),1 12,2021/11/16 08:56:09,미심사
180,1018176627,(주)엔터정보통신,,분석,1042657000,89.526,89.902,0.0207 (100.0207),14 4,2021/11/15 14:30:37,미심사
180,2218124554,주식회사 석미,,분석,1042657000,89.526,89.902,0.0207 (100.0207),5 2,2021/11/16 09:47:15,미심사
182,2218144939,주식회사 정한,,분석,1042658593,89.526,89.902,0.0209 (100.0209),4 2,2021/11/15 10:28:18,미심사
183,1108174749,유프로시스(주),,분석,1042661178,89.526,89.902,0.0212 (100.0212),5 2,2021/11/15 15:02:25,미심사
184,1058618361,한글정보통신(주),,분석,1042664000,89.526,89.902,0.0214 (100.0214),4 13,2021/11/15 10:59:07,미심사
185,2118603519,에쓰이씨 주식회사,,분석,1042665347,89.526,89.902,0.0216 (100.0216),13 4,2021/11/16 20:20:16,미심사
186,6058166688,(주)세계아이티씨,,분석,1042665350,89.526,89.902,0.0216 (100.0216),1 12,2021/11/16 09:24:03,미심사
187,2208725440,(주) 매그넷,,분석,1042767500,89.536,89.911,0.0313 (100.0313),4 6,2021/11/15 10:27:20,미심사
188,1088127729,주식회사 대원네시스,,분석,1042769150,89.536,89.911,0.0315 (100.0315),10 2,2021/11/15 15:48:27,미심사
189,2118199266,주식회사 다래파크텍,,분석,1042780650,89.537,89.912,0.0326 (100.0326),1 5,2021/11/16 09:17:51,미심사
190,3738701418,주식회사 에스비넷,,분석,1042788910,89.538,89.913,0.0334 (100.0334),14 13,2021/11/15 10:31:18,미심사
191,4188124615,제일정보기술(주),,분석,1042791490,89.538,89.913,0.0337 (100.0337),1 3,2021/11/16 09:46:00,미심사
192,2141167760,세기정보통신,,분석,1042843610,89.543,89.918,0.0387 (100.0387),15 1,2021/11/17 13:35:22,미심사
193,1138163218,(주)신성하이텍,,분석,1042852800,89.543,89.919,0.0395 (100.0395),15 11,2021/11/16 17:45:32,미심사
194,5488800586,주식회사진도아이비에스,,분석,1042866539,89.545,89.92,0.0409 (100.0409),1 9,2021/11/15 11:18:29,미심사
195,2298109203,(주)테스콤엔지니어링,,분석,1042886900,89.547,89.921,0.0428 (100.0428),14 12,2021/11/16 15:57:25,미심사
196,2128608050,(주)엔큐컨설팅,,분석,1042895730,89.547,89.922,0.0437 (100.0437),5 11,2021/11/17 06:56:40,미심사
197,1178108842,풍성건설(주),,분석,1042918660,89.549,89.924,0.0459 (100.0459),4 13,2021/11/17 08:00:57,미심사
198,8428700706,주식회사 퍼스트텍,,분석,1042933230,89.551,89.925,0.0472 (100.0472),10 2,2021/11/16 21:58:59,미심사
199,2158747516,(주) 제이에스통신정보,,분석,1042933254,89.551,89.925,0.0473 (100.0473),11 10,2021/11/16 09:02:55,미심사
200,2148639466,(주)동방데이타테크놀러지,,분석,1042947850,89.552,89.927,0.0487 (100.0487),8 4,2021/11/16 10:58:25,미심사
201,2018604729,주식회사 케이티 서비스 북부,,분석,1042963243,89.554,89.928,0.0501 (100.0501),14 2,2021/11/16 18:00:05,미심사
202,1608100107,주식회사 지엘건부,,분석,1042995810,89.557,89.931,0.0533 (100.0533),13 5,2021/11/16 10:35:03,미심사
203,2148620797,(주)세인씨앤씨,,분석,1042999980,89.557,89.931,0.0537 (100.0537),5 10,2021/11/16 18:18:26,미심사
