순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1108140593,(주)대건이엔씨,이황희,분석,164866890,87.751,88.988,0.62665 (100.62665),,2021/09/27 16:54:04,
2,1088179663,주식회사 시큐뱅크,심재춘,분석,164877200,87.756,88.994,0.63300 (100.633),,2021/09/27 13:35:41,
3,4168128895,(주)비아이씨스템,방인식,분석,164878340,87.757,88.994,0.63370 (100.6337),,2021/09/28 16:59:02,
4,3738701418,주식회사 에스비넷,전막동,분석,164885650,87.761,88.998,0.63819 (100.63819),,2021/09/23 16:43:39,
5,2198128106,우선이엔씨(주),김광수,분석,164887000,87.762,88.999,0.63902 (100.63902),,2021/09/27 09:07:30,
6,1168144224,제일정보건설 주식회사,김진철,분석,164892319,87.765,89.002,0.64230 (100.6423),,2021/09/28 17:56:43,
7,1198153493,(주)경성네트웍,편해용,분석,164927757,87.785,89.021,0.66410 (100.6641),,2021/09/24 09:26:40,
8,1018639665,(주)한양인프라넷,김주호,분석,164954580,87.8,89.035,0.68060 (100.6806),,2021/09/24 08:33:43,
9,1198635165,오성정보통신 주식회사,정희경,분석,164961570,87.804,89.039,0.68490 (100.6849),,2021/09/27 12:07:02,
10,1068160552,(주)금산트리피아,김백순,분석,164983940,87.817,89.051,0.69866 (100.69866),,2021/09/24 13:52:27,
11,5298100062,주식회사 알에프코리아,신현성,분석,164991644,87.821,89.055,0.70340 (100.7034),,2021/09/28 09:07:15,
12,2488101162,주식회사 코업컴퍼니,이철재,분석,164991776,87.822,89.055,0.70348 (100.70348),,2021/09/23 14:05:17,
13,1048635974,주식회사 성원통신,송준형,분석,164996782,87.824,89.058,0.70656 (100.70656),,2021/09/29 08:18:02,
14,2048129194,위성이앤씨(주),이양숙,분석,165008063,87.831,89.064,0.71350 (100.7135),,2021/09/28 14:07:30,
15,1048159651,(주)성우음향정보통신,송민자,분석,165024677,87.84,89.073,0.72372 (100.72372),,2021/09/29 08:37:54,
16,1058714080,(주) 한일이앤에스,박완교,분석,165040575,87.849,89.082,0.73349 (100.73349),,2021/09/27 15:28:10,
17,2208798467,주식회사 태산이에이지,최홍석,분석,165045127,87.852,89.084,0.73629 (100.73629),,2021/09/27 10:08:57,
