순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
26,1408177811,주식회사 네오비젼,,분석,2696588394,90.215,91.158,0.5635 (100.5635),1 15,2021/04/28 13:36:22,미심사
27,1098162433,광명정보통신(주),,분석,2696615500,90.216,91.159,0.5645 (100.5645),13 12,2021/04/27 10:32:35,미심사
28,1258181577,주식회사 디티,,분석,2696700000,90.219,91.161,0.5676 (100.5676),5 10,2021/04/28 10:53:31,미심사
29,2048161869,(주)근영이엔씨,,분석,2696725150,90.22,91.162,0.5686 (100.5686),13 15,2021/04/28 13:46:04,미심사
30,2148687288,(주)포어링크,,분석,2696803267,90.222,91.165,0.5715 (100.5715),8 14,2021/04/29 08:10:47,미심사
31,2018634956,주식회사 신성전자통신,,분석,2696839191,90.224,91.166,0.5728 (100.5728),14 5,2021/04/27 16:23:21,미심사
32,1408105132,원플러스텔레콤주식회사,,분석,2696851170,90.224,91.167,0.5732 (100.5732),10 7,2021/04/27 10:43:43,미심사
33,1108155460,주식회사 자유전설,,분석,2696864590,90.225,91.167,0.5738 (100.5738),15 13,2021/04/29 10:06:15,미심사
34,3148623089,주식회사 삼화전기,,분석,2696899446,90.226,91.168,0.5751 (100.5751),7 8,2021/04/27 14:06:50,미심사
35,2048105154,우일정보기술 주식회사,,분석,2697030839,90.23,91.173,0.5800 (100.58),2 9,2021/04/28 17:19:41,미심사
36,6178104991,(주)우성통신,,분석,2697066890,90.232,91.174,0.5813 (100.5813),9 11,2021/04/28 10:15:20,미심사
37,6138138112,주식회사 굿링크,,분석,2697240000,90.238,91.18,0.5878 (100.5878),3 14,2021/04/27 09:34:03,미심사
38,6088162532,주식회사 경남통신기술,,분석,2697580541,90.25,91.191,0.6005 (100.6005),5 12,2021/04/29 07:49:35,미심사
39,1298129762,화인정보통신(주),,분석,2697886600,90.261,91.202,0.6119 (100.6119),4 5,2021/04/27 13:45:53,미심사
40,1138694415,건웅정보통신 주식회사,,분석,2698014940,90.265,91.206,0.6166 (100.6166),1 8,2021/04/27 10:18:29,미심사
41,5068140848,주식회사 삼우아이.티,,분석,2698071200,90.267,91.208,0.6187 (100.6187),6 12,2021/04/29 05:17:33,미심사
42,2178121937,부광이앤씨 주식회사,,분석,2698191918,90.271,91.212,0.6233 (100.6233),13 7,2021/04/27 16:21:32,미심사
43,3268101462,디비이앤씨 주식회사,,분석,2698196460,90.272,91.212,0.6234 (100.6234),11 10,2021/04/27 09:06:19,미심사
44,5148151007,주식회사 고전사,,분석,2698280500,90.275,91.215,0.6266 (100.6266),1 15,2021/04/28 23:53:42,미심사
45,1308641567,주식회사 두원전자통신,,분석,2698309903,90.276,91.216,0.6277 (100.6277),14 11,2021/04/29 09:21:13,미심사
46,5048118296,映進綜合建設 株式會社,,분석,2698344000,90.277,91.217,0.6289 (100.6289),14 5,2021/04/28 17:03:44,미심사
47,1358145603,한라인포넷(주),,분석,2698658496,90.288,91.228,0.6407 (100.6407),12 4,2021/04/28 23:57:16,미심사
48,1138150993,주식회사 우진정보,,분석,2698725000,90.29,91.23,0.6431 (100.6431),13 5,2021/04/28 13:46:29,미심사
49,5028178115,주식회사 현진이앤씨,,분석,2698749600,90.291,91.231,0.6440 (100.644),8 3,2021/04/27 15:27:29,미심사
50,3058143499,(주)알파아이엔씨,,분석,2698977592,90.299,91.238,0.6526 (100.6526),14 2,2021/04/27 10:58:19,미심사
51,2248136762,주식회사 희성,,분석,2699005090,90.3,91.239,0.6536 (100.6536),14 1,2021/04/29 09:25:34,미심사
52,2078136393,삼언전공 주식회사,,분석,2699074130,90.303,91.242,0.6562 (100.6562),14 6,2021/04/28 14:37:02,미심사
53,1218615217,파인정보통신 주식회사,,분석,2699127755,90.305,91.243,0.6582 (100.6582),4 13,2021/04/28 20:01:14,미심사
54,4098146920,중앙티디아이(주),,분석,2699127755,90.305,91.243,0.6582 (100.6582),10 11,2021/04/29 09:14:26,미심사
55,2148668087,주식회사 네오티스,,분석,2699520704,90.318,91.257,0.6728 (100.6728),4 1,2021/04/27 10:34:49,미심사
56,1358192479,에스케이네트웍스서비스 주식회사,,분석,2699547673,90.319,91.258,0.6738 (100.6738),14 5,2021/04/28 09:26:36,미심사
57,2068111894,(주)아파트피아,,분석,2699594330,90.321,91.259,0.6755 (100.6755),8 13,2021/04/27 10:35:54,미심사
58,1058601287,(주)성산정보시스템,,분석,2699616800,90.322,91.26,0.6764 (100.6764),2 12,2021/04/28 15:43:47,미심사
59,1218176903,주식회사 아라정보,,분석,2699685502,90.324,91.262,0.6790 (100.679),3 13,2021/04/27 21:44:18,미심사
60,1108175622,동해아이앤티(주),,분석,2699846300,90.33,91.268,0.6849 (100.6849),9 12,2021/04/29 08:59:27,미심사
61,5078106538,주식회사 이로,,분석,2699884610,90.331,91.269,0.6864 (100.6864),8 2,2021/04/28 16:34:16,미심사
62,1188114764,(주)세빛전자통신,,분석,2700125264,90.34,91.277,0.6954 (100.6954),13 12,2021/04/28 11:08:51,미심사
63,2158637350,(주)주은정보시스템,,분석,2700423951,90.35,91.287,0.7065 (100.7065),11 6,2021/04/29 09:35:02,미심사
64,1238632191,주식회사 에이플러스아이티,,분석,2700623706,90.357,91.294,0.7139 (100.7139),1 3,2021/04/27 23:26:27,미심사
65,2148770450,주식회사 아리시스,,분석,2700698517,90.36,91.297,0.7167 (100.7167),4 5,2021/04/27 15:02:45,미심사
66,4158126972,(주)승주정보,,분석,2700739300,90.362,91.298,0.7182 (100.7182),8 1,2021/04/27 09:19:23,미심사
67,2898601926,송원산업 주식회사,,분석,2700810000,90.364,91.3,0.7209 (100.7209),3 4,2021/04/29 08:33:34,미심사
68,2068124123,(주)세양텔레콤,,분석,2700994600,90.371,91.307,0.7278 (100.7278),12 14,2021/04/28 09:55:51,미심사
69,1428120712,동인이엔씨 주식회사,,분석,2701022740,90.372,91.308,0.7288 (100.7288),13 11,2021/04/27 12:47:18,미심사
70,2108122973,인터컴넷(주),,분석,2701378518,90.384,91.32,0.7421 (100.7421),14 12,2021/04/28 10:17:55,미심사
71,7888800054,주식회사 동서티앤씨,,분석,2701973375,90.405,91.34,0.7643 (100.7643),14 2,2021/04/28 09:22:32,미심사
72,4088168391,금상디엔씨주식회사,,분석,2702199651,90.413,91.347,0.7727 (100.7727),7 2,2021/04/29 08:07:33,미심사
73,1218136672,더원네트웍스(주),,분석,2702273128,90.416,91.35,0.7755 (100.7755),4 10,2021/04/28 16:38:51,미심사
74,2208128542,주식회사 삼일기업공사,,분석,2702497600,90.424,91.357,0.7838 (100.7838),7 10,2021/04/28 15:40:57,미심사
75,2068193673,지에스네트웍스(주),,분석,2702592220,90.427,91.361,0.7873 (100.7873),12 8,2021/04/28 16:45:28,미심사
76,1248114060,주식회사현신정보통신,,분석,2702602950,90.427,91.361,0.7878 (100.7878),6 7,2021/04/28 08:57:40,미심사
77,1300571174,한마음통신,,분석,2702916700,90.439,91.372,0.7995 (100.7995),11 2,2021/04/27 16:00:39,미심사
78,2148886584,주식회사 수민텔레콤,,분석,2703595577,90.463,91.395,0.8248 (100.8248),8 1,2021/04/28 16:37:27,미심사
79,1058605740,국제텔레시스(주),,분석,2703683600,90.466,91.398,0.8281 (100.8281),3 8,2021/04/28 15:03:44,미심사
80,1138163445,주식회사 삼도통신,,분석,2704404600,90.491,91.422,0.8549 (100.8549),11 4,2021/04/27 17:00:37,미심사
81,1288196026,(주)티웍스,,분석,2704929919,90.51,91.44,0.8745 (100.8745),13 10,2021/04/28 16:42:00,미심사
82,2148805112,주식회사 지큐시스템즈,,분석,2705024862,90.513,91.443,0.8781 (100.8781),2 8,2021/04/28 08:09:02,미심사
83,1058640413,(주)지앤에스이엔지,,분석,2705037723,90.514,91.443,0.8785 (100.8785),11 2,2021/04/29 09:39:19,미심사
84,3178701801,주식회사서진,,분석,2705053821,90.514,91.444,0.8792 (100.8792),15 1,2021/04/28 13:40:33,미심사
85,1298627304,(주)진네트웍스,,분석,2705058221,90.514,91.444,0.8793 (100.8793),6 5,2021/04/29 08:38:44,미심사
86,1098153822,서울텔엔지니어링(주),,분석,2705072330,90.515,91.444,0.8798 (100.8798),15 11,2021/04/28 16:25:33,미심사
87,5058131706,한창텔콤(주),,분석,2705112815,90.516,91.446,0.8814 (100.8814),8 6,2021/04/28 18:04:40,미심사
88,1178124861,케이이피엔지니어링(주),,분석,2705182533,90.519,91.448,0.8840 (100.884),6 11,2021/04/28 21:15:15,미심사
89,1138636865,주식회사 정원시큐,,분석,2705255970,90.521,91.451,0.8867 (100.8867),9 10,2021/04/28 10:33:24,미심사
90,1228199613,주식회사 대건시스템즈,,분석,2705269600,90.522,91.451,0.8872 (100.8872),11 12,2021/04/29 07:26:57,미심사
91,2018603701,소성정보기술 (주),,분석,2705311566,90.523,91.453,0.8888 (100.8888),2 6,2021/04/29 09:11:30,미심사
92,4178600013,블랙썬 주식회사,,분석,2705496260,90.53,91.459,0.8956 (100.8956),1 14,2021/04/29 09:21:54,미심사
93,1198632979,성민전기 주식회사,,분석,2705826000,90.541,91.47,0.9079 (100.9079),3 4,2021/04/29 01:21:43,미심사
94,1198635582,아람이엔테크 주식회사,,분석,2706114620,90.552,91.48,0.9187 (100.9187),7 8,2021/04/29 10:02:48,미심사
95,1348176082,(주)화인전설,,분석,2706280600,90.557,91.485,0.9249 (100.9249),5 13,2021/04/28 15:31:20,미심사
96,1308634130,주식회사 유앤테크,,분석,2707665481,90.606,91.532,0.9765 (100.9765),14 6,2021/04/29 09:32:42,미심사
97,2158169556,네이버시스템 주식회사,,분석,2708494160,90.636,91.56,1.0075 (101.0075),9 8,2021/04/29 10:51:27,미심사
98,1108123600,주식회사 서우전설,,분석,2709451346,90.67,91.592,1.0431 (101.0431),8 15,2021/04/29 12:23:00,미심사
99,2148107988,(주)서울정보시스템,,분석,2710036000,90.69,91.612,1.0649 (101.0649),2 11,2021/04/28 08:05:56,미심사
100,1288160023,지앤티테크주식회사,,분석,2711628800,90.747,91.666,1.1243 (101.1243),1 6,2021/04/27 10:05:03,미심사
101,1048610901,이룸유비쿼터스주식회사,,분석,2711795385,90.753,91.672,1.1306 (101.1306),15 10,2021/04/27 10:05:39,미심사
102,7188800491,주식회사 가나이엔씨,,분석,2712497606,90.777,91.695,1.1568 (101.1568),10 2,2021/04/27 18:02:46,미심사
103,2308800235,주식회사 낙원통신,,분석,2713347700,90.807,91.724,1.1885 (101.1885),15 1,2021/04/28 07:23:55,미심사
104,1228154391,덕산정보통신 주식회사,,분석,2714331736,90.842,91.757,1.2252 (101.2252),10 11,2021/04/29 09:04:32,미심사
105,1328144454,주식회사 하이큐넷,,분석,2714594600,90.852,91.766,1.2350 (101.235),4 6,2021/04/29 09:56:29,미심사
106,2218124554,주식회사 석미,,분석,2714598000,90.852,91.766,1.2351 (101.2351),6 3,2021/04/28 09:47:38,미심사
107,1198611222,(주)제이에이티,,분석,2716190000,90.908,91.82,1.2945 (101.2945),14 7,2021/04/27 16:56:41,미심사
108,2068172829,한사랑엔지니어링 주식회사,,분석,2718482900,90.989,91.898,1.3800 (101.38),1 11,2021/04/28 12:17:39,미심사
109,3058138619,(주)사이버텔브릿지,,분석,2722323212,91.125,92.028,1.5232 (101.5232),10 8,2021/04/27 10:20:23,미심사
110,2098133373,주식회사 씨스넷,,분석,2726261419,91.264,92.161,1.6700 (101.67),14 12,2021/04/28 17:09:37,미심사
111,1328182462,주식회사에스제이,,분석,2736202310,91.616,92.497,2.0408 (102.0408),10 1,2021/04/27 09:22:38,미심사
112,1138611622,(주)이담에스티,,분석,2754542520,92.264,93.117,2.7247 (102.7247),7 9,2021/04/28 07:36:22,미심사
113,1108609224,주식회사 두루스코,,분석,2777813793,93.087,93.903,3.5926 (103.5926),5 2,2021/04/28 17:54:34,미심사
114,2048626080,주식회사 엘제이이엔지,,분석,2942554690,98.913,99.473,9.7362 (109.7362),13 11,2021/04/28 07:45:48,미심사
115,1088155278,금하개발(주),,분석,3356807360,113.5626,113.476,25.1849 (125.1849),5 13,2021/04/28 09:53:34,예가초과
-1,2208143387,(주)글로벌텔레콤,,분석,2695183901,90.165,91.11,0.5111 (100.5111),10 3,2021/04/27 17:50:14,심사제외
-2,2148781807,(주)창리정보통신,,분석,2695086244,90.162,91.107,0.5074 (100.5074),9 7,2021/04/29 08:49:45,심사제외
-3,5568600996,주영전자통신 주식회사,,분석,2694842751,90.153,91.099,0.4983 (100.4983),4 3,2021/04/28 16:56:16,심사제외
-4,2068184591,신명네트워크(주),,분석,2694767670,90.15,91.096,0.4955 (100.4955),1 13,2021/04/27 09:23:24,심사제외
-5,2158148186,시스텍전기통신(주),,분석,2694593400,90.144,91.09,0.4891 (100.4891),7 12,2021/04/28 17:34:58,심사제외
-6,1088165460,(주)성보인프라넷,,분석,2694578300,90.144,91.09,0.4885 (100.4885),12 15,2021/04/28 17:14:59,심사제외
-7,1198609084,주식회사 유니씨엔에스,,분석,2694566560,90.143,91.089,0.4881 (100.4881),1 14,2021/04/27 16:37:03,심사제외
-8,1078658471,우암정보통신 주식회사,,분석,2694539740,90.142,91.088,0.4870 (100.487),8 2,2021/04/29 09:27:37,심사제외
-9,1208134161,(주)파코코리아인더스,,분석,2694400308,90.137,91.084,0.4819 (100.4819),2 12,2021/04/28 14:02:51,심사제외
-10,1078619629,염광전기통신(주),,분석,2694242200,90.132,91.078,0.4760 (100.476),1 13,2021/04/28 17:38:28,심사제외
-11,5508800084,(주)다옴솔루션,,분석,2694239351,90.132,91.078,0.4758 (100.4758),8 9,2021/04/27 10:32:35,심사제외
-12,2148707544,일메테크(주),,분석,2694201879,90.13,91.077,0.4745 (100.4745),15 5,2021/04/29 09:58:49,심사제외
-13,1138189770,인콤아이에스(주),,분석,2694177750,90.13,91.076,0.4736 (100.4736),11 4,2021/04/27 10:10:56,심사제외
-14,1208194567,아산정보통신(주),,분석,2694141680,90.128,91.075,0.4722 (100.4722),13 6,2021/04/28 15:38:08,심사제외
-15,1018651785,주식회사 청심아이티,,분석,2694043680,90.125,91.072,0.4686 (100.4686),2 8,2021/04/27 09:36:51,심사제외
-16,6068187764,화성아이티주식회사,,분석,2693968590,90.122,91.069,0.4658 (100.4658),6 4,2021/04/28 11:34:19,심사제외
-17,3018184014,누리정보통신(주),,분석,2693935750,90.121,91.068,0.4645 (100.4645),7 10,2021/04/28 16:34:15,심사제외
-18,6058620921,주식회사 대산글로벌,,분석,2693909600,90.12,91.067,0.4636 (100.4636),2 1,2021/04/29 10:31:49,심사제외
-19,4028128523,(유)황우엔지니어링,,분석,2693842780,90.118,91.065,0.4611 (100.4611),5 1,2021/04/29 09:07:24,심사제외
-20,1068180878,주식회사 신보,,분석,2693810450,90.117,91.064,0.4599 (100.4599),8 7,2021/04/28 16:53:30,심사제외
-21,5158128703,(주)성일정보,,분석,2693775530,90.115,91.063,0.4586 (100.4586),1 2,2021/04/28 09:52:01,심사제외
-22,2158784530,주식회사 대운텔레시스,,분석,2693697761,90.113,91.06,0.4557 (100.4557),6 14,2021/04/28 11:27:21,심사제외
-23,5298100062,주식회사 알에프코리아,,분석,2693649602,90.111,91.058,0.4539 (100.4539),4 8,2021/04/28 09:40:34,심사제외
-24,1128152663,한국아이디정보(주),,분석,2693641450,90.111,91.058,0.4536 (100.4536),2 12,2021/04/29 10:08:26,심사제외
-25,2212764122,아림통신건설,,분석,2693507380,90.106,91.053,0.4486 (100.4486),13 8,2021/04/27 14:53:37,심사제외
-26,2068153517,뉴텔레콤(주),,분석,2693502014,90.106,91.053,0.4484 (100.4484),8 15,2021/04/27 09:05:50,심사제외
-27,1108131416,중앙하이텔 주식회사,,분석,2693383220,90.101,91.049,0.4439 (100.4439),10 11,2021/04/28 09:14:04,심사제외
-28,2141167760,세기정보통신,,분석,2693373310,90.101,91.049,0.4436 (100.4436),2 5,2021/04/28 15:26:34,심사제외
-29,1108130979,(주)대림,,분석,2693316900,90.099,91.047,0.4414 (100.4414),4 8,2021/04/27 09:04:58,심사제외
-30,1108179327,(주) 유엘네트웍스,,분석,2693287261,90.098,91.046,0.4403 (100.4403),8 7,2021/04/28 13:29:56,심사제외
-31,2128142640,팍스코이앤아이(주),,분석,2693220458,90.096,91.044,0.4379 (100.4379),3 13,2021/04/28 13:56:38,심사제외
-32,2068672464,제이아이티 주식회사,,분석,2693131960,90.093,91.041,0.4345 (100.4345),6 3,2021/04/27 21:47:18,심사제외
-33,1298155066,일조텔레콤(주),,분석,2693105160,90.092,91.04,0.4336 (100.4336),2 8,2021/04/28 16:06:48,심사제외
-34,2208660663,주식회사 데이타렉스,,분석,2693105100,90.092,91.04,0.4335 (100.4335),9 3,2021/04/28 16:24:14,심사제외
-35,1078143707,(주)신창전기,,분석,2693075658,90.091,91.039,0.4325 (100.4325),10 15,2021/04/28 10:34:33,심사제외
-36,6158117317,주식회사 케이투,,분석,2693070295,90.09,91.039,0.4323 (100.4323),15 11,2021/04/27 17:18:51,심사제외
-37,8378600745,주식회사 제이즈넷,,분석,2692987170,90.087,91.036,0.4292 (100.4292),9 3,2021/04/28 18:51:11,심사제외
-38,1198675906,대경정보통신 주식회사,,분석,2692986634,90.087,91.036,0.4291 (100.4291),3 1,2021/04/28 17:42:44,심사제외
-39,2128608050,(주)엔큐컨설팅,,분석,2692971090,90.087,91.035,0.4286 (100.4286),8 12,2021/04/28 06:21:22,심사제외
-40,1041890207,삼정정보통신,,분석,2692887954,90.084,91.033,0.4255 (100.4255),12 7,2021/04/27 10:57:13,심사제외
-41,3148183438,(주)광전자통신,,분석,2692847732,90.082,91.031,0.4240 (100.424),12 8,2021/04/27 12:36:39,심사제외
-42,1058766161,주식회사 케이에스이엔씨,,분석,2692786000,90.08,91.029,0.4216 (100.4216),12 6,2021/04/29 02:49:39,심사제외
-43,2148620797,(주)세인씨앤씨,,분석,2692702940,90.077,91.026,0.4186 (100.4186),1 12,2021/04/27 10:21:24,심사제외
-44,2078131175,(주)경우이앤씨,,분석,2692643940,90.075,91.024,0.4164 (100.4164),6 5,2021/04/28 14:49:24,심사제외
-45,1108197970,유넷시스 주식회사,,분석,2692643900,90.075,91.024,0.4163 (100.4163),6 9,2021/04/28 15:53:27,심사제외
-46,3128143575,주식회사 광진통신,,분석,2692568670,90.073,91.022,0.4135 (100.4135),1 7,2021/04/28 17:01:18,심사제외
-47,1138634061,엔케이전기 주식회사,,분석,2692550089,90.072,91.021,0.4129 (100.4129),6 15,2021/04/29 08:20:20,심사제외
-48,1278194985,(주)디테코,,분석,2692454900,90.069,91.018,0.4093 (100.4093),12 6,2021/04/28 09:12:45,심사제외
-49,5048177295,(주)신라이앤씨,,분석,2692337950,90.064,91.014,0.4049 (100.4049),11 1,2021/04/29 08:41:42,심사제외
-50,2118726218,주식회사 씨그테크,,분석,2692316800,90.064,91.013,0.4042 (100.4042),3 15,2021/04/28 10:36:56,심사제외
-51,3108130526,주식회사에스마루,,분석,2692292700,90.063,91.012,0.4033 (100.4033),4 15,2021/04/27 16:41:42,심사제외
-52,1068104924,케이씨씨정보통신 주식회사,,분석,2692236800,90.061,91.011,0.4012 (100.4012),13 10,2021/04/29 08:41:16,심사제외
-53,2038101742,株式會社 革新電工社,,분석,2692158700,90.058,91.008,0.3983 (100.3983),5 15,2021/04/28 13:21:07,심사제외
-54,3118110125,주식회사 국제광엔지니어링,,분석,2692158592,90.058,91.008,0.3983 (100.3983),8 12,2021/04/28 16:04:33,심사제외
-55,5158108411,동일통신 주식회사,,분석,2692084000,90.055,91.005,0.3955 (100.3955),7 9,2021/04/29 10:40:57,심사제외
-56,1358144225,(주)형제파워텔,,분석,2692008430,90.053,91.003,0.3927 (100.3927),7 12,2021/04/28 16:16:27,심사제외
-57,2368701351,주식회사 한빛티엔에스,,분석,2691898167,90.049,90.999,0.3885 (100.3885),2 12,2021/04/27 15:58:29,심사제외
-58,3148171228,(주)케이엠넷,,분석,2691788570,90.045,90.995,0.3845 (100.3845),10 7,2021/04/28 10:47:19,심사제외
-59,4128119924,엔에이치네트웍스 주식회사,,분석,2691697650,90.042,90.992,0.3811 (100.3811),9 4,2021/04/28 14:52:53,심사제외
-60,6198600701,주식회사 디에스테크놀러지,,분석,2691669730,90.041,90.991,0.3800 (100.38),2 7,2021/04/28 09:59:29,심사제외
-61,3078146338,주식회사 하람이엔지,,분석,2691590000,90.038,90.989,0.3770 (100.377),4 9,2021/04/28 21:55:24,심사제외
-62,1058130768,세원전설 주식회사,,분석,2691514126,90.035,90.986,0.3742 (100.3742),11 10,2021/04/28 17:39:19,심사제외
-63,1108188618,하나정보통신 주식회사,,분석,2691504312,90.035,90.986,0.3739 (100.3739),4 11,2021/04/29 09:52:32,심사제외
-64,1198118405,우광기전(주),,분석,2691482860,90.034,90.985,0.3731 (100.3731),4 6,2021/04/29 10:18:19,심사제외
-65,2178113330,(주)오성에스이엠,,분석,2691476165,90.034,90.985,0.3728 (100.3728),15 3,2021/04/27 18:18:41,심사제외
-66,1068674084,주식회사월드아이,,분석,2691437000,90.033,90.984,0.3713 (100.3713),14 3,2021/04/28 16:25:17,심사제외
-67,2098113590,(주)통광,,분석,2691431912,90.032,90.983,0.3712 (100.3712),10 15,2021/04/28 09:07:42,심사제외
-68,6158113999,(주)동진정보통신,,분석,2691423860,90.032,90.983,0.3708 (100.3708),13 9,2021/04/28 10:03:53,심사제외
-69,1068660843,세중물산 주식회사,,분석,2691375601,90.03,90.981,0.3691 (100.3691),5 8,2021/04/27 14:11:29,심사제외
-70,2208716640,주식회사 아이텍파워,,분석,2691279610,90.027,90.978,0.3655 (100.3655),9 6,2021/04/27 11:24:49,심사제외
-71,5148150629,(주)대림통신,,분석,2691269690,90.027,90.978,0.3651 (100.3651),9 2,2021/04/28 14:18:12,심사제외
-72,1308618159,주식회사 카스하이퍼씨앤씨,,분석,2691249572,90.026,90.977,0.3644 (100.3644),10 7,2021/04/28 13:18:38,심사제외
-73,6068600248,(주)유케이,,분석,2691201305,90.024,90.976,0.3626 (100.3626),14 5,2021/04/29 09:39:33,심사제외
-74,5158108648,동서통신(주),,분석,2691199230,90.024,90.975,0.3625 (100.3625),14 4,2021/04/29 10:11:12,심사제외
-75,1248650187,(주)성창엔지니어링,,분석,2691161780,90.023,90.974,0.3611 (100.3611),8 4,2021/04/29 08:59:04,심사제외
-76,1208662454,(주)위엠비,,분석,2691154920,90.023,90.974,0.3608 (100.3608),12 8,2021/04/27 15:00:26,심사제외
-77,1358135916,태화정보통신 주식회사,,분석,2691129000,90.022,90.973,0.3599 (100.3599),14 5,2021/04/28 17:31:57,심사제외
-78,1348611522,(주)조은커뮤니케이션,,분석,2691102100,90.021,90.972,0.3589 (100.3589),13 8,2021/04/27 16:08:24,심사제외
-79,1068136902,대일전기산업(주),,분석,2691089755,90.02,90.972,0.3584 (100.3584),6 3,2021/04/28 15:12:26,심사제외
-80,1288630446,플라이넷 주식회사,,분석,2691083320,90.02,90.972,0.3582 (100.3582),15 10,2021/04/28 08:53:53,심사제외
-81,2208709343,유텔레콤주식회사,,분석,2691048461,90.019,90.97,0.3569 (100.3569),13 3,2021/04/28 16:46:56,심사제외
-82,4098149397,온누리주식회사,,분석,2690962000,90.016,90.967,0.3536 (100.3536),6 10,2021/04/28 08:26:12,심사제외
-83,2148693742,에이치디에스주식회사,,분석,2690952725,90.015,90.967,0.3533 (100.3533),10 8,2021/04/27 16:36:01,심사제외
-84,4048131290,(주)아이앤씨코리아,,분석,2690896956,90.013,90.965,0.3512 (100.3512),10 3,2021/04/29 14:05:17,심사제외
-85,5028153185,동보정보통신 주식회사,,분석,2690820000,90.011,90.963,0.3483 (100.3483),1 7,2021/04/29 09:28:14,심사제외
-86,1098120807,(주)케이비에스비즈니스,,분석,2690780313,90.009,90.961,0.3469 (100.3469),12 9,2021/04/29 09:01:28,심사제외
-87,2108130492,명신정보통신(주),,분석,2690702550,90.007,90.959,0.3440 (100.344),15 5,2021/04/29 09:22:32,심사제외
-88,2118145912,영남전기통신 주식회사,,분석,2690689140,90.006,90.958,0.3434 (100.3434),8 7,2021/04/28 08:23:17,심사제외
-89,1058161048,서울데이타통신(주),,분석,2690654284,90.005,90.957,0.3422 (100.3422),3 12,2021/04/28 09:15:49,심사제외
