순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
83,1128139637,(주)씨엘에이에스,,분석,506442236,90.535,91.124,0.4715 (100.4715),6 9,2021/08/17 08:53:30,미심사
84,2118879240,주식회사 시티건설,,분석,506477650,90.541,91.131,0.4786 (100.4786),10 4,2021/08/17 09:02:07,미심사
85,1068606738,(주)퓨쳐아이티,,분석,506482600,90.542,91.132,0.4795 (100.4795),11 9,2021/08/15 23:54:59,미심사
86,8268102035,주식회사 더블유엔에스,,분석,506512000,90.548,91.137,0.4854 (100.4854),9 8,2021/08/13 14:44:32,미심사
87,1078163703,아이티에스엔지니어링 주식회사,,분석,506542995,90.553,91.142,0.4915 (100.4915),13 9,2021/08/17 10:09:52,미심사
88,2148620797,(주)세인씨앤씨,,분석,506573420,90.559,91.148,0.4976 (100.4976),4 13,2021/08/13 17:35:44,미심사
89,2208660663,주식회사 데이타렉스,,분석,506649000,90.573,91.161,0.5125 (100.5125),3 1,2021/08/13 10:29:38,미심사
90,1078688280,콘텐츠스퀘어주식회사,,분석,506667172,90.576,91.165,0.5162 (100.5162),14 7,2021/08/17 08:39:46,미심사
91,4098163161,(주)동우커뮤니케이션,,분석,506668180,90.576,91.165,0.5164 (100.5164),13 8,2021/08/15 16:54:04,미심사
92,1098185343,주식회사 오티에스씨,,분석,506697267,90.582,91.17,0.5221 (100.5221),4 9,2021/08/17 00:22:44,미심사
93,1188114949,이주씨스템(주),,분석,506708120,90.584,91.172,0.5243 (100.5243),1 8,2021/08/17 10:02:17,미심사
94,2148722924,주식회사 다음정보기술,,분석,506733600,90.589,91.177,0.5293 (100.5293),2 10,2021/08/13 17:24:26,미심사
95,1068133832,(주)동양이엔씨,,분석,506771513,90.596,91.184,0.5369 (100.5369),10 9,2021/08/13 09:04:40,미심사
96,2148752525,(주)엘티네트워크,,분석,506779224,90.597,91.185,0.5384 (100.5384),8 13,2021/08/13 09:59:53,미심사
97,1118101759,신원전설(주),,분석,506780590,90.597,91.185,0.5387 (100.5387),3 10,2021/08/17 10:14:19,미심사
98,1328127945,부민통신 주식회사,,분석,506789156,90.599,91.187,0.5404 (100.5404),12 13,2021/08/12 15:47:43,미심사
99,2098155983,주식회사 케이텍솔루션,,분석,506799740,90.601,91.189,0.5424 (100.5424),13 7,2021/08/13 08:22:43,미심사
100,1098172945,(주)마커스코리아,,분석,506799950,90.601,91.189,0.5425 (100.5425),15 5,2021/08/13 16:02:04,미심사
101,1178169252,엠에스온(주),,분석,506822928,90.605,91.193,0.5471 (100.5471),15 5,2021/08/13 16:06:45,미심사
102,1198153402,고현건설(주),,분석,506829700,90.606,91.194,0.5484 (100.5484),11 2,2021/08/13 10:10:13,미심사
103,1068157019,(주)세호영상,,분석,506843000,90.609,91.196,0.5510 (100.551),2 1,2021/08/17 08:59:55,미심사
104,1380715369,영인 아이티 기술사 사무소,,분석,506849140,90.61,91.197,0.5523 (100.5523),9 3,2021/08/13 09:47:59,미심사
105,1138184945,에스엠티정보기술(주),,분석,506851397,90.61,91.198,0.5527 (100.5527),12 9,2021/08/13 16:51:30,미심사
106,2068125141,주식회사 스테이지넷,,분석,506859253,90.612,91.199,0.5543 (100.5543),3 2,2021/08/13 11:36:32,미심사
107,1138694303,향원전자통신 주식회사,,분석,506871318,90.614,91.201,0.5567 (100.5567),11 12,2021/08/17 09:26:01,미심사
108,1128148359,(주)펜타콤씨엔씨,,분석,506911139,90.621,91.209,0.5646 (100.5646),13 14,2021/08/13 13:04:26,미심사
109,2068125404,(주)대경인트라넷,,분석,506943400,90.627,91.214,0.5710 (100.571),6 15,2021/08/13 17:24:01,미심사
110,1168111572,남성기전(주),,분석,506954992,90.63,91.217,0.5732 (100.5732),3 10,2021/08/13 16:20:19,미심사
111,4178600013,블랙썬 주식회사,,분석,506971120,90.633,91.219,0.5764 (100.5764),1 6,2021/08/17 09:47:53,미심사
112,2048105154,우일정보기술 주식회사,,분석,506988765,90.636,91.223,0.5800 (100.58),11 5,2021/08/13 17:02:58,미심사
113,1068679911,(주)효성정보통신,,분석,506994815,90.637,91.224,0.5812 (100.5812),3 4,2021/08/17 11:17:27,미심사
114,2158171237,(주)모빌텍,,분석,507058400,90.649,91.235,0.5938 (100.5938),2 14,2021/08/17 09:18:35,미심사
115,2128153400,일렉파워주식회사,,분석,507061508,90.649,91.236,0.5944 (100.5944),4 3,2021/08/13 15:49:14,미심사
116,1078129777,(주)범우정보기술,,분석,507071937,90.651,91.238,0.5965 (100.5965),2 11,2021/08/13 10:31:44,미심사
117,2068111894,(주)아파트피아,,분석,507141000,90.664,91.25,0.6102 (100.6102),9 15,2021/08/12 12:02:12,미심사
118,1018154491,엘케이테크넷(주),,분석,507217611,90.678,91.264,0.6254 (100.6254),2 7,2021/08/12 15:38:56,미심사
119,1198609084,주식회사 유니씨엔에스,,분석,507231221,90.681,91.266,0.6281 (100.6281),11 7,2021/08/17 08:01:43,미심사
120,2208718861,(주)예스피치,,분석,507237797,90.682,91.267,0.6294 (100.6294),3 2,2021/08/12 10:10:59,미심사
121,1188114764,(주)세빛전자통신,,분석,507238278,90.682,91.267,0.6295 (100.6295),9 15,2021/08/13 19:55:37,미심사
122,2198128106,우선이엔씨(주),,분석,507271000,90.688,91.273,0.6359 (100.6359),12 9,2021/08/17 10:00:08,미심사
123,1198688435,시큐리티앤맵 주식회사,,분석,507302294,90.694,91.279,0.6422 (100.6422),15 7,2021/08/12 14:32:38,미심사
124,1058605740,국제텔레시스(주),,분석,507308400,90.695,91.28,0.6434 (100.6434),8 4,2021/08/17 13:41:56,미심사
125,1058714080,(주) 한일이앤에스,,분석,507320141,90.697,91.282,0.6457 (100.6457),12 13,2021/08/12 15:12:46,미심사
126,1018139321,(주)세웅정보통신,,분석,507342115,90.701,91.286,0.6501 (100.6501),1 11,2021/08/12 15:15:01,미심사
127,1138618789,이노뎁(주),,분석,507403063,90.713,91.297,0.6621 (100.6621),6 1,2021/08/12 14:02:25,미심사
128,1248106672,(주)데스코,,분석,507428420,90.717,91.302,0.6672 (100.6672),9 3,2021/08/17 10:22:02,미심사
129,1018623426,주식회사 지에스아이티엠,,분석,507440184,90.719,91.304,0.6695 (100.6695),10 1,2021/08/13 10:31:45,미심사
130,1078756640,주식회사 링크씨앤아이,,분석,507460433,90.723,91.307,0.6735 (100.6735),7 14,2021/08/13 14:05:16,미심사
131,5568600996,주영전자통신 주식회사,,분석,507520553,90.734,91.318,0.6854 (100.6854),6 2,2021/08/12 14:08:30,미심사
132,1198649126,태광에스엠주식회사,,분석,507540461,90.738,91.322,0.6894 (100.6894),3 7,2021/08/13 16:52:36,미심사
133,2148626637,(주)아이엔지시스템,,분석,507544500,90.739,91.323,0.6902 (100.6902),2 13,2021/08/13 17:52:26,미심사
134,2148823314,화인정보기술주식회사,,분석,507551068,90.74,91.324,0.6915 (100.6915),6 10,2021/08/13 08:55:21,미심사
135,1120180788,대성미디어,,분석,507638328,90.756,91.339,0.7088 (100.7088),5 8,2021/08/12 11:25:03,미심사
136,2148805112,주식회사 지큐시스템즈,,분석,507670629,90.762,91.345,0.7152 (100.7152),7 13,2021/08/16 19:56:29,미심사
137,2118794604,(주)유니아이비,,분석,507689920,90.766,91.349,0.7191 (100.7191),14 10,2021/08/12 15:09:33,미심사
138,2088115241,한애전자(주),,분석,507704034,90.768,91.351,0.7219 (100.7219),7 9,2021/08/17 09:19:06,미심사
139,2148104884,두원이에프씨주식회사,,분석,507712099,90.77,91.353,0.7235 (100.7235),1 5,2021/08/13 10:06:51,미심사
140,1138160244,(주)링네트,,분석,507797790,90.786,91.368,0.7405 (100.7405),12 8,2021/08/17 10:31:05,미심사
141,2208719934,주식회사 지제이전기통신,,분석,507803206,90.787,91.369,0.7415 (100.7415),13 2,2021/08/13 11:26:09,미심사
142,1048610901,이룸유비쿼터스주식회사,,분석,507835025,90.793,91.375,0.7478 (100.7478),5 12,2021/08/12 09:42:36,미심사
143,1138135425,(주)뉴넷팝,,분석,507845149,90.795,91.377,0.7498 (100.7498),15 3,2021/08/12 10:49:10,미심사
144,2148770450,주식회사 아리시스,,분석,507885646,90.802,91.384,0.7579 (100.7579),15 3,2021/08/13 10:21:26,미심사
145,1048635917,주식회사 비전에스엔씨,,분석,507886270,90.802,91.384,0.7580 (100.758),11 6,2021/08/17 09:25:26,미심사
146,8758100854,주식회사피앤에스네트웍솔루션,,분석,507916180,90.808,91.389,0.7639 (100.7639),11 13,2021/08/17 10:18:16,미심사
147,2098133747,(주)한국에스알테크,,분석,507961611,90.816,91.398,0.7730 (100.773),4 3,2021/08/17 10:26:49,미심사
148,2188101953,주식회사 비츠로시스,,분석,507996896,90.823,91.404,0.7800 (100.78),4 10,2021/08/17 07:51:40,미심사
149,1050296111,중앙전자통신,,분석,508036543,90.83,91.411,0.7878 (100.7878),8 10,2021/08/12 10:46:10,미심사
150,1068642995,(주)비엠시스솔루션,,분석,508038860,90.83,91.412,0.7883 (100.7883),12 7,2021/08/17 10:32:25,미심사
151,2098134940,주식회사윤송이엔씨,,분석,508042260,90.831,91.412,0.7889 (100.7889),2 5,2021/08/16 09:01:18,미심사
152,1138132447,태진정보통신(주),,분석,508088636,90.84,91.42,0.7982 (100.7982),13 6,2021/08/13 09:37:21,미심사
153,2158637350,(주)주은정보시스템,,분석,508127178,90.847,91.427,0.8058 (100.8058),15 8,2021/08/13 10:29:27,미심사
154,2208160936,한국아이티진흥 주식회사,,분석,508239856,90.868,91.448,0.8282 (100.8282),8 4,2021/08/12 14:44:04,미심사
155,2038143228,백영전자 주식회사(白榮電子 株式會社),,분석,508746550,90.961,91.539,0.9287 (100.9287),10 9,2021/08/16 19:03:37,미심사
156,2148188924,우민전기(주),,분석,508865904,90.984,91.56,0.9524 (100.9524),15 5,2021/08/13 11:03:48,미심사
157,2128142640,팍스코이앤아이(주),,분석,508871757,90.985,91.561,0.9535 (100.9535),11 7,2021/08/12 14:18:36,미심사
158,1018663767,비케이전기통신 주식회사,,분석,508966213,91.002,91.578,0.9723 (100.9723),10 3,2021/08/13 16:32:28,미심사
159,2108124739,(주)한성기술개발,,분석,508974278,91.004,91.58,0.9739 (100.9739),10 2,2021/08/14 20:36:00,미심사
160,1198658528,진솔이앤에스 주식회사,,분석,509176407,91.041,91.616,1.0139 (101.0139),3 14,2021/08/17 10:08:05,미심사
161,1138146387,(주)대산시스템,,분석,509346278,91.073,91.647,1.0477 (101.0477),13 11,2021/08/13 10:11:35,미심사
162,2148107988,(주)서울정보시스템,,분석,509433000,91.089,91.662,1.0649 (101.0649),9 12,2021/08/13 08:05:50,미심사
163,1098167078,(주)에스씨네트,,분석,509734912,91.145,91.717,1.1248 (101.1248),1 7,2021/08/13 08:09:28,미심사
164,8178800099,(주)대성오토텍,,분석,509901254,91.175,91.747,1.1578 (101.1578),10 13,2021/08/13 11:45:36,미심사
165,2158159534,주식회사 하이텍이피씨,,분석,510138160,91.219,91.789,1.2047 (101.2047),13 10,2021/08/13 09:31:12,미심사
166,3058138619,(주)사이버텔브릿지,,분석,510521128,91.29,91.858,1.2807 (101.2807),5 9,2021/08/12 13:08:42,미심사
167,6048111797,주식회사글로벌엔씨,,분석,510783370,91.339,91.905,1.3328 (101.3328),13 8,2021/08/13 10:19:55,미심사
168,2068172829,한사랑엔지니어링 주식회사,,분석,511021300,91.383,91.948,1.3800 (101.38),10 8,2021/08/16 16:42:31,미심사
169,1138636865,주식회사 정원시큐,,분석,511125952,91.402,91.967,1.4007 (101.4007),6 1,2021/08/13 12:35:50,미심사
170,1078104441,진화전기(주),,분석,511127766,91.403,91.967,1.4011 (101.4011),3 9,2021/08/17 09:20:32,미심사
171,1138611622,(주)이담에스티,,분석,518733710,92.811,93.336,2.9100 (102.91),15 11,2021/08/16 11:53:17,미심사
172,2078152132,(주)홍남테크,,분석,530133000,94.923,95.387,5.1715 (105.1715),8 9,2021/08/16 20:32:59,미심사
173,2148840477,주식회사 알비에스테크,,분석,608424180,109.426,109.474,20.7034 (120.7034),14 1,2021/08/17 08:27:51,예가초과
174,2290162579,우성전기통신,,분석,731692759,132.26,131.654,45.1583 (145.1583),9 7,2021/08/12 16:55:06,예가초과
-1,2048140753,(주)청효이씨이,,분석,505667106,90.391,90.985,0.3178 (100.3178),11 1,2021/08/12 11:55:13,심사제외
-2,2108108684,주식회사 대금이앤아이,,분석,505662070,90.39,90.984,0.3168 (100.3168),15 13,2021/08/12 17:27:44,심사제외
-3,2178145434,주식회사 한양전자피에이,,분석,505649280,90.388,90.982,0.3142 (100.3142),13 15,2021/08/13 10:08:54,심사제외
-4,2118119938,주식회사 디비아이엔씨,,분석,505643920,90.387,90.981,0.3132 (100.3132),5 7,2021/08/13 10:23:54,심사제외
-5,2170366237,염광통신공사,,분석,505636862,90.385,90.979,0.3118 (100.3118),4 13,2021/08/13 16:29:07,심사제외
-6,2068694508,주식회사 웰정보기술,,분석,505626530,90.384,90.977,0.3097 (100.3097),13 2,2021/08/17 08:33:07,심사제외
-7,1058682164,(주)울트라텔레콤,,분석,505616700,90.382,90.976,0.3078 (100.3078),9 7,2021/08/13 10:58:43,심사제외
-8,2011497895,정우이앤씨,,분석,505608484,90.38,90.974,0.3061 (100.3061),9 4,2021/08/13 12:29:05,심사제외
-9,2158199031,한소리이앤씨주식회사,,분석,505600070,90.379,90.973,0.3045 (100.3045),12 15,2021/08/12 11:10:18,심사제외
-10,1068636509,청화하이테크 주식회사,,분석,505597500,90.378,90.972,0.3039 (100.3039),7 3,2021/08/12 09:19:45,심사제외
-11,2098134713,키엔컴 주식회사,,분석,505586456,90.376,90.97,0.3018 (100.3018),7 8,2021/08/17 10:27:54,심사제외
-12,2148186794,주식회사 리트코,,분석,505568910,90.373,90.967,0.2983 (100.2983),6 15,2021/08/13 10:16:12,심사제외
-13,2018182230,주식회사 본네트시큐,,분석,505551180,90.37,90.964,0.2948 (100.2948),8 5,2021/08/17 09:21:04,심사제외
-14,1138106099,기전통신(주),,분석,505544400,90.368,90.963,0.2934 (100.2934),15 13,2021/08/16 17:19:46,심사제외
-15,2048610496,주식회사김스애드,,분석,505524456,90.365,90.959,0.2895 (100.2895),1 8,2021/08/13 09:16:23,심사제외
-16,1198637085,(주) 하이네트워크,,분석,505523448,90.364,90.959,0.2893 (100.2893),1 14,2021/08/13 10:25:16,심사제외
-17,1068641109,주식회사 피앤지텍,,분석,505517500,90.363,90.958,0.2881 (100.2881),4 3,2021/08/13 16:48:16,심사제외
-18,1058792785,주식회사 신석,,분석,505514380,90.363,90.957,0.2875 (100.2875),7 15,2021/08/12 09:40:34,심사제외
-19,1058622531,건웅신호산전(주),,분석,505513870,90.363,90.957,0.2874 (100.2874),8 9,2021/08/13 10:06:54,심사제외
-20,2338109463,주식회사 아이티에스서비스,,분석,505483627,90.357,90.952,0.2814 (100.2814),14 5,2021/08/12 14:35:46,심사제외
-21,2048620636,(주)유시스,,분석,505479700,90.356,90.951,0.2806 (100.2806),10 9,2021/08/12 17:13:28,심사제외
-22,1138694415,건웅정보통신 주식회사,,분석,505466460,90.354,90.949,0.2779 (100.2779),1 13,2021/08/13 10:01:38,심사제외
-23,2208725440,(주) 매그넷,,분석,505457920,90.352,90.947,0.2763 (100.2763),8 4,2021/08/12 16:04:08,심사제외
-24,1148135087,장한전산(주),,분석,505454900,90.352,90.947,0.2757 (100.2757),15 11,2021/08/12 09:01:22,심사제외
-25,1108127950,서경전기(주),,분석,505453231,90.351,90.946,0.2753 (100.2753),3 13,2021/08/13 14:54:29,심사제외
-26,1108175433,승림이앤씨(주),,분석,505444620,90.35,90.945,0.2736 (100.2736),8 13,2021/08/12 13:42:34,심사제외
-27,1198158412,애드넷정보통신(주),,분석,505443700,90.35,90.945,0.2734 (100.2734),15 2,2021/08/16 21:20:54,심사제외
-28,2148792435,주식회사케이이씨디바이스,,분석,505432212,90.348,90.943,0.2712 (100.2712),2 4,2021/08/13 13:55:03,심사제외
-29,1068642694,우림정보시스템(주),,분석,505427171,90.347,90.942,0.2702 (100.2702),7 3,2021/08/17 08:58:17,심사제외
-30,1068616518,(주)애니씨앤에스,,분석,505423600,90.346,90.941,0.2694 (100.2694),10 7,2021/08/17 09:18:30,심사제외
-31,1098153915,하비넷정보통신(주),,분석,505413570,90.344,90.939,0.2675 (100.2675),6 8,2021/08/17 08:50:41,심사제외
-32,1108131416,중앙하이텔 주식회사,,분석,505383200,90.338,90.934,0.2614 (100.2614),5 10,2021/08/16 10:55:41,심사제외
-33,1028137710,서광종합개발 주식회사,,분석,505375050,90.337,90.932,0.2598 (100.2598),12 3,2021/08/13 13:31:32,심사제외
-34,1198153514,다린전력(주),,분석,505362600,90.335,90.93,0.2573 (100.2573),12 15,2021/08/13 12:58:04,심사제외
