순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
52,2048174990,주식회사 기가네트워크,,분석,319385073,90.771,90.789,-0.2499 (99.7501),15 3,2021/04/08 15:58:21,미심사
53,1358620247,브이에스이앤티 주식회사,,분석,319386900,90.771,90.79,-0.2494 (99.7506),12 5,2021/04/08 10:54:05,미심사
54,1098182633,주식회사 베이직테크,,분석,319388274,90.771,90.79,-0.2489 (99.7511),4 12,2021/04/07 09:11:33,미심사
55,1352599743,한울정보통신,,분석,319390326,90.772,90.791,-0.2483 (99.7517),11 6,2021/04/09 08:44:13,미심사
56,1358159709,보령전력 주식회사,,분석,319392117,90.773,90.791,-0.2477 (99.7523),8 10,2021/04/07 10:29:02,미심사
57,2208151999,현대통신(주),,분석,319392120,90.773,90.791,-0.2477 (99.7523),6 1,2021/04/07 10:24:55,미심사
58,1088175857,주식회사 리드앤컴퍼니,,분석,319393333,90.773,90.791,-0.2474 (99.7526),1 15,2021/04/08 08:44:33,미심사
59,3458701320,주식회사 산호,,분석,319396279,90.774,90.792,-0.2464 (99.7536),13 12,2021/04/08 17:05:49,미심사
60,1278606166,주식회사 승진정보,,분석,319396280,90.774,90.792,-0.2464 (99.7536),3 5,2021/04/08 10:48:19,미심사
61,1348648747,도원아이앤씨(주),,분석,319397880,90.774,90.793,-0.2459 (99.7541),13 8,2021/04/09 08:23:04,미심사
62,1238191991,(주)하이텍네트웍스,,분석,319398200,90.774,90.793,-0.2458 (99.7542),10 1,2021/04/08 10:22:45,미심사
63,1308678405,주식회사 아이비테크,,분석,319398201,90.774,90.793,-0.2458 (99.7542),2 8,2021/04/09 09:01:15,미심사
64,2128121494,(주)창성에이스산업,,분석,319398520,90.774,90.793,-0.2457 (99.7543),15 2,2021/04/09 09:16:48,미심사
65,3078147074,주식회사성우네트웍스,,분석,319398520,90.774,90.793,-0.2457 (99.7543),2 1,2021/04/09 05:19:00,미심사
66,2148777322,주식회사 보림프러스,,분석,319400649,90.775,90.794,-0.2451 (99.7549),2 7,2021/04/08 16:39:48,미심사
67,1308613402,주식회사남아이엔씨,,분석,319405250,90.776,90.795,-0.2436 (99.7564),1 4,2021/04/08 15:33:00,미심사
68,1062873386,이행정보통신공사,,분석,319407810,90.777,90.796,-0.2428 (99.7572),3 9,2021/04/08 17:47:12,미심사
69,2138180142,서울아이디시스템(주),,분석,319408447,90.777,90.796,-0.2426 (99.7574),1 4,2021/04/07 17:58:39,미심사
70,1198164802,주식회사 비아이넷,,분석,319409856,90.778,90.796,-0.2422 (99.7578),10 11,2021/04/09 10:04:46,미심사
71,1128141680,주식회사엠케이씨티,,분석,319411200,90.778,90.797,-0.2418 (99.7582),12 13,2021/04/09 08:29:12,미심사
72,1148643675,(주)세움이엔씨,,분석,319411648,90.778,90.797,-0.2416 (99.7584),14 6,2021/04/07 09:01:45,미심사
73,2148180640,(주)남인정보통신,,분석,319414530,90.779,90.797,-0.2407 (99.7593),13 7,2021/04/08 10:18:57,미심사
74,1268175947,우리전력(주),,분석,319414900,90.779,90.798,-0.2406 (99.7594),7 4,2021/04/08 09:58:50,미심사
75,1388134347,주식회사 패스넷,,분석,319415490,90.779,90.798,-0.2404 (99.7596),10 12,2021/04/08 19:55:23,미심사
76,2148734721,(주)다모아테크,,분석,319416770,90.78,90.798,-0.2401 (99.7599),4 7,2021/04/07 11:40:37,미심사
77,1408602014,주식회사 성연아이앤씨,,분석,319418095,90.78,90.798,-0.2396 (99.7604),1 2,2021/04/07 13:52:32,미심사
78,2128169635,주식회사 에프오아이티,,분석,319420613,90.781,90.799,-0.2388 (99.7612),6 14,2021/04/08 09:02:42,미심사
79,1308644851,주식회사 케이원시스템,,분석,319421574,90.781,90.799,-0.2385 (99.7615),2 6,2021/04/07 10:43:03,미심사
80,1338115457,마스타씨스템(주),,분석,319424136,90.782,90.8,-0.2377 (99.7623),9 8,2021/04/07 09:20:13,미심사
81,1238175439,(주)씨엔테크,,분석,319424456,90.782,90.8,-0.2376 (99.7624),1 11,2021/04/07 11:17:43,미심사
82,1068194348,(주)퓨젼아이앤씨,,분석,319425183,90.782,90.8,-0.2374 (99.7626),13 4,2021/04/09 11:11:27,미심사
83,4668800630,주식회사 월드씨엔에스,,분석,319426697,90.783,90.801,-0.2369 (99.7631),8 13,2021/04/08 19:20:29,미심사
84,1380715369,영인 아이티 기술사 사무소,,분석,319427010,90.783,90.801,-0.2369 (99.7631),1 15,2021/04/07 09:58:05,미심사
85,1348197923,대승정보통신 주식회사,,분석,319427017,90.783,90.801,-0.2368 (99.7632),11 1,2021/04/07 09:38:41,미심사
86,1498100022,주식회사 대승네트웍스,,분석,319430539,90.784,90.802,-0.2357 (99.7643),14 2,2021/04/08 09:56:41,미심사
87,1138634061,엔케이전기 주식회사,,분석,319433740,90.785,90.803,-0.2348 (99.7652),10 6,2021/04/07 09:03:47,미심사
88,1138622662,퍼스트아이앤씨 주식회사,,분석,319434060,90.785,90.803,-0.2347 (99.7653),12 1,2021/04/07 19:36:23,미심사
89,3128129345,주식회사한백시스템,,분석,319434710,90.785,90.803,-0.2344 (99.7656),13 9,2021/04/07 14:33:33,미심사
90,2048610496,주식회사김스애드,,분석,319436310,90.786,90.804,-0.2339 (99.7661),8 5,2021/04/09 08:59:16,미심사
91,5228800717,주식회사 태성디앤에스,,분석,319438544,90.786,90.804,-0.2332 (99.7668),12 6,2021/04/08 09:21:37,미심사
92,1058705640,주식회사 부강(扶江),,분석,319442700,90.787,90.805,-0.2320 (99.768),1 11,2021/04/08 08:00:01,미심사
93,1058682164,(주)울트라텔레콤,,분석,319444948,90.788,90.806,-0.2312 (99.7688),11 12,2021/04/08 13:30:13,미심사
94,2148798098,주식회사 에이스뷰테크,,분석,319446900,90.789,90.807,-0.2306 (99.7694),8 2,2021/04/07 13:39:45,미심사
95,1068157019,(주)세호영상,,분석,319455000,90.791,90.809,-0.2281 (99.7719),12 9,2021/04/08 09:55:12,미심사
96,1281366542,영화엔지니어링,,분석,319455194,90.791,90.809,-0.2280 (99.772),1 4,2021/04/08 09:07:38,미심사
97,1328101794,주식회사 남양이앤씨,,분석,319455194,90.791,90.809,-0.2280 (99.772),5 14,2021/04/08 11:16:09,미심사
98,2128196942,동진이앤씨(주),,분석,319459100,90.792,90.81,-0.2268 (99.7732),6 7,2021/04/08 14:03:48,미심사
99,1058622531,건웅신호산전(주),,분석,319461910,90.793,90.811,-0.2260 (99.774),14 4,2021/04/07 09:55:23,미심사
100,1138134111,주식회사한일디엔에스,,분석,319461918,90.793,90.811,-0.2259 (99.7741),2 12,2021/04/07 13:34:03,미심사
101,6538101160,주식회사 우진이엔씨,,분석,319462557,90.793,90.811,-0.2257 (99.7743),6 4,2021/04/07 18:30:00,미심사
102,7708100831,진아이티 주식회사,,분석,319462780,90.793,90.811,-0.2257 (99.7743),3 1,2021/04/07 12:01:18,미심사
103,1098165008,주식회사 아이스기술,,분석,319468321,90.795,90.813,-0.2239 (99.7761),14 1,2021/04/07 15:42:21,미심사
104,1098617947,(주)소망아이앤티,,분석,319469610,90.795,90.813,-0.2235 (99.7765),15 1,2021/04/07 14:19:01,미심사
105,1298167669,(주)가보테크,,분석,319470729,90.796,90.813,-0.2232 (99.7768),12 5,2021/04/07 20:25:56,미심사
106,1388114337,주식회사 신안정보통신,,분석,319476517,90.797,90.815,-0.2214 (99.7786),11 1,2021/04/08 18:35:28,미심사
107,1238628019,에이치디에스주식회사,,분석,319477280,90.798,90.815,-0.2212 (99.7788),9 15,2021/04/07 10:02:43,미심사
108,1288648174,주식회사두현,,분석,319477286,90.798,90.815,-0.2211 (99.7789),10 11,2021/04/09 10:00:39,미심사
109,2158693084,주식회사 온파워아이앤티,,분석,319479500,90.798,90.816,-0.2205 (99.7795),13 1,2021/04/07 12:00:28,미심사
110,2138626653,영일전설주식회사,,분석,319485250,90.8,90.818,-0.2187 (99.7813),10 11,2021/04/07 11:41:38,미심사
111,2068603856,앱솔루트시스템(주),,분석,319485611,90.8,90.818,-0.2185 (99.7815),6 10,2021/04/07 10:09:25,미심사
112,1358156605,두리통신건설(주),,분석,319488400,90.801,90.818,-0.2177 (99.7823),14 5,2021/04/07 15:06:18,미심사
113,1128107625,(주)삼정전기통신,,분석,319489654,90.801,90.819,-0.2173 (99.7827),12 2,2021/04/07 10:50:06,미심사
114,3678601376,주식회사 하성씨앤씨,,분석,319491100,90.802,90.819,-0.2168 (99.7832),1 12,2021/04/08 14:13:33,미심사
115,1068125614,(주)한국전자정보시스템,,분석,319494260,90.803,90.82,-0.2158 (99.7842),4 9,2021/04/08 10:59:49,미심사
116,1328612506,주식회사 그린아이티코리아,,분석,319494767,90.803,90.82,-0.2157 (99.7843),9 1,2021/04/08 18:09:43,미심사
117,1098628406,주식회사 삼성티엔지,,분석,319495500,90.803,90.82,-0.2155 (99.7845),2 6,2021/04/07 18:51:10,미심사
118,1078703430,비엠에스정보통신 주식회사,,분석,319498740,90.804,90.821,-0.2144 (99.7856),12 14,2021/04/07 17:43:05,미심사
119,1108143886,주식회사 이피이,,분석,319498900,90.804,90.821,-0.2144 (99.7856),4 7,2021/04/08 08:51:42,미심사
120,4758100289,(주)지엔아이,,분석,319500980,90.805,90.822,-0.2137 (99.7863),7 8,2021/04/08 18:16:05,미심사
121,7928700191,미래정보기술 주식회사,,분석,319502100,90.805,90.822,-0.2134 (99.7866),9 11,2021/04/08 17:59:49,미심사
122,1238196749,(주)용화전기통신,,분석,319505719,90.806,90.823,-0.2123 (99.7877),11 4,2021/04/08 15:12:08,미심사
123,1368130272,(주)다남정보통신,,분석,319506420,90.806,90.824,-0.2121 (99.7879),9 5,2021/04/07 12:43:55,미심사
124,4108162712,(유)지이씨,,분석,319508030,90.807,90.824,-0.2115 (99.7885),12 14,2021/04/08 15:02:51,미심사
125,1058680303,주식회사 제이엔디케이,,분석,319511500,90.808,90.825,-0.2105 (99.7895),14 5,2021/04/07 12:49:47,미심사
126,1348143368,주식회사 디피엔,,분석,319513510,90.808,90.826,-0.2098 (99.7902),5 2,2021/04/07 10:27:45,미심사
127,1358126192,주식회사 부림,,분석,319519230,90.81,90.827,-0.2080 (99.792),9 15,2021/04/09 09:56:03,미심사
128,4088110792,대진종합건설 주식회사,,분석,319523000,90.811,90.828,-0.2069 (99.7931),8 15,2021/04/08 11:55:25,미심사
129,3188600619,주식회사 태정이앤아이,,분석,319525314,90.812,90.829,-0.2061 (99.7939),15 13,2021/04/08 21:35:16,미심사
130,2548800191,신용전기통신 주식회사,,분석,319526595,90.812,90.829,-0.2057 (99.7943),10 9,2021/04/08 16:03:00,미심사
131,1068611721,우리보안 주식회사,,분석,319528195,90.813,90.83,-0.2052 (99.7948),15 6,2021/04/08 15:09:43,미심사
132,1238189684,주식회사 지에프전력,,분석,319529156,90.813,90.83,-0.2049 (99.7951),15 9,2021/04/09 12:14:15,미심사
133,2158185084,(주)네오정보시스템,,분석,319533960,90.814,90.831,-0.2034 (99.7966),14 3,2021/04/07 11:52:48,미심사
134,2108168358,주식회사 영호정보통신,,분석,319537161,90.815,90.832,-0.2024 (99.7976),10 5,2021/04/07 17:43:16,미심사
135,4108607408,주식회사 천운정보통신,,분석,319538100,90.815,90.833,-0.2022 (99.7978),10 3,2021/04/08 09:30:58,미심사
136,2018603701,소성정보기술 (주),,분석,319540007,90.816,90.833,-0.2016 (99.7984),8 11,2021/04/08 09:05:22,미심사
137,1348626364,(주)에스알티,,분석,319541328,90.816,90.834,-0.2011 (99.7989),7 8,2021/04/09 09:49:38,미심사
138,2208626821,한성씨앤엔(주),,분석,319543500,90.817,90.834,-0.2005 (99.7995),9 1,2021/04/07 10:03:09,미심사
139,1408174696,주식회사 비엔티플러스,,분석,319546126,90.818,90.835,-0.1996 (99.8004),6 2,2021/04/07 10:02:34,미심사
140,1238627437,주식회사 윌아이텍,,분석,319546766,90.818,90.835,-0.1994 (99.8006),14 9,2021/04/08 13:30:59,미심사
141,3908600227,신진아이앤씨주식회사,,분석,319549648,90.819,90.836,-0.1985 (99.8015),15 3,2021/04/08 22:06:06,미심사
142,7078100041,주식회사 보가텍,,분석,319552364,90.82,90.837,-0.1977 (99.8023),9 10,2021/04/09 10:39:19,미심사
143,1348675166,주식회사 누리콘,,분석,319558836,90.822,90.838,-0.1957 (99.8043),15 3,2021/04/08 16:48:54,미심사
144,1238129269,대신네트웍스주식회사,,분석,319564377,90.823,90.84,-0.1939 (99.8061),14 6,2021/04/08 14:50:58,미심사
145,1068633138,포에스미디어(주),,분석,319564479,90.823,90.84,-0.1939 (99.8061),4 3,2021/04/08 16:43:09,미심사
146,2158769714,주식회사 누리엔에스,,분석,319564750,90.823,90.84,-0.1938 (99.8062),11 3,2021/04/07 18:19:17,미심사
147,1108162262,주식회사예원정보통신,,분석,319565490,90.823,90.84,-0.1936 (99.8064),8 1,2021/04/09 09:14:38,미심사
148,1268180509,주식회사동광전기,,분석,319570140,90.825,90.842,-0.1921 (99.8079),7 9,2021/04/08 15:46:29,미심사
149,2208691899,(주)한결아이앤씨,,분석,319570140,90.825,90.842,-0.1921 (99.8079),9 12,2021/04/07 15:37:20,미심사
150,1148714240,주식회사 유진21,,분석,319581220,90.828,90.845,-0.1887 (99.8113),10 12,2021/04/08 09:50:37,미심사
151,2208604531,주식회사 월드린시스템즈,,분석,319581500,90.828,90.845,-0.1886 (99.8114),15 12,2021/04/09 09:47:10,미심사
152,1068604157,주식회사 넥시스정보,,분석,319582940,90.829,90.845,-0.1882 (99.8118),9 10,2021/04/07 15:57:49,미심사
153,1358188621,(주)플러스원정보통신,,분석,319584000,90.829,90.846,-0.1878 (99.8122),7 5,2021/04/07 15:50:52,미심사
154,4418800854,주식회사 신우에코넷,,분석,319589898,90.831,90.847,-0.1860 (99.814),9 10,2021/04/08 10:41:43,미심사
155,1098150316,(주)건우통신,,분석,319591143,90.831,90.848,-0.1856 (99.8144),11 8,2021/04/09 13:37:17,미심사
156,2148710582,모던웨이브(주),,분석,319592358,90.831,90.848,-0.1852 (99.8148),1 15,2021/04/08 10:35:51,미심사
157,1208178456,하이웨이브(주),,분석,319593833,90.832,90.848,-0.1847 (99.8153),9 14,2021/04/08 14:44:15,미심사
158,1288608814,주식회사 휴먼앤드,,분석,319595435,90.832,90.849,-0.1842 (99.8158),14 15,2021/04/08 13:32:55,미심사
159,4848700285,주식회사 디케이엔지니어링,,분석,319597300,90.833,90.849,-0.1837 (99.8163),12 1,2021/04/07 16:37:17,미심사
160,4898601318,주식회사이건전기통신,,분석,319598316,90.833,90.85,-0.1833 (99.8167),11 5,2021/04/08 19:18:29,미심사
161,1278171454,(주)레이텍,,분석,319600557,90.834,90.85,-0.1826 (99.8174),11 5,2021/04/07 11:36:06,미심사
162,1078616772,노드링크주식회사,,분석,319601179,90.834,90.851,-0.1825 (99.8175),5 7,2021/04/09 09:04:32,미심사
163,1268162461,(주)진영이엔씨,,분석,319602000,90.834,90.851,-0.1822 (99.8178),3 8,2021/04/08 12:00:09,미심사
164,2158607273,(주)미주전통,,분석,319604136,90.835,90.851,-0.1815 (99.8185),14 13,2021/04/07 23:12:51,미심사
165,1138633645,주식회사 와이넷,,분석,319604520,90.835,90.851,-0.1814 (99.8186),12 3,2021/04/07 10:33:37,미심사
166,1308640307,케이씨전기주식회사,,분석,319604720,90.835,90.852,-0.1813 (99.8187),14 13,2021/04/07 16:35:37,미심사
167,2118645407,흥일정보통신(주),,분석,319614966,90.838,90.854,-0.1781 (99.8219),6 14,2021/04/09 10:24:01,미심사
168,1248671353,주식회사 시원아이티,,분석,319615280,90.838,90.855,-0.1781 (99.8219),8 1,2021/04/07 16:11:28,미심사
169,1178159259,금일정보기술주식회사,,분석,319616247,90.838,90.855,-0.1777 (99.8223),12 11,2021/04/07 22:52:03,미심사
170,2208865207,주식회사 소나텍,,분석,319616887,90.839,90.855,-0.1775 (99.8225),5 4,2021/04/08 16:01:41,미심사
171,1198682431,(주)대경시스텍,,분석,319618888,90.839,90.856,-0.1769 (99.8231),6 15,2021/04/08 09:18:06,미심사
172,1048603486,우영메카(주),,분석,319622650,90.84,90.857,-0.1757 (99.8243),14 15,2021/04/08 12:58:06,미심사
173,2148632482,주식회사 시큐인포,,분석,319622873,90.84,90.857,-0.1757 (99.8243),1 4,2021/04/07 13:45:03,미심사
174,1138604679,(주) 투데이게이트,,분석,319634177,90.844,90.86,-0.1721 (99.8279),8 2,2021/04/08 09:10:03,미심사
175,1278181893,오푸스(주),,분석,319636380,90.844,90.861,-0.1715 (99.8285),3 7,2021/04/08 07:08:33,미심사
176,1058640131,우진이앤씨 주식회사(Woo Jin E&C),,분석,319645383,90.847,90.863,-0.1686 (99.8314),11 8,2021/04/09 08:28:32,미심사
177,1258107581,동광기업(주),,분석,319646950,90.847,90.864,-0.1682 (99.8318),4 11,2021/04/08 16:58:07,미심사
178,2158171649,(주)삼삼통신기술,,분석,319646990,90.847,90.864,-0.1681 (99.8319),6 2,2021/04/08 09:10:56,미심사
179,1178142651,주식회사 광명전기통신,,분석,319649150,90.848,90.864,-0.1675 (99.8325),2 11,2021/04/09 01:16:44,미심사
180,2298119166,(주)삼영기업,,분석,319650830,90.849,90.865,-0.1669 (99.8331),14 4,2021/04/08 17:40:41,미심사
181,1188119624,탑정보통신(주),,분석,319652455,90.849,90.865,-0.1664 (99.8336),15 7,2021/04/08 17:29:54,미심사
182,1358617077,주식회사 인테라에이브이씨,,분석,319653068,90.849,90.865,-0.1662 (99.8338),1 15,2021/04/08 20:08:35,미심사
183,2158760391,주식회사 뉴엔스,,분석,319654669,90.85,90.866,-0.1657 (99.8343),3 5,2021/04/09 08:51:59,미심사
184,1218614289,주식회사 현진정보통신,,분석,319656974,90.85,90.866,-0.1650 (99.835),10 12,2021/04/07 09:41:18,미심사
185,1228181544,주식회사 윌테크,,분석,319657317,90.85,90.866,-0.1649 (99.8351),9 10,2021/04/09 08:30:42,미심사
186,2048190516,주식회사동훈전설,,분석,319657550,90.851,90.867,-0.1648 (99.8352),8 10,2021/04/08 10:25:44,미심사
187,1198108907,(주)아이엔아이,,분석,319665810,90.853,90.869,-0.1623 (99.8377),8 12,2021/04/08 13:33:23,미심사
188,1328131639,(주)동보안전,,분석,319667580,90.853,90.869,-0.1617 (99.8383),9 8,2021/04/07 16:15:10,미심사
189,1178161755,(주) 유강이엔씨,,분석,319668000,90.854,90.87,-0.1616 (99.8384),6 13,2021/04/07 18:46:10,미심사
190,1098154781,(주)공항엔지니어링,,분석,319671000,90.854,90.87,-0.1606 (99.8394),6 12,2021/04/08 18:15:58,미심사
191,1248186754,주식회사 기가정보,,분석,319678350,90.857,90.872,-0.1584 (99.8416),9 1,2021/04/08 19:55:14,미심사
192,1301173095,코맥스씨앤씨,,분석,319679000,90.857,90.873,-0.1582 (99.8418),9 10,2021/04/08 09:18:29,미심사
193,1388172114,주식회사 더콘솔,,분석,319679900,90.857,90.873,-0.1579 (99.8421),10 13,2021/04/08 10:05:51,미심사
194,1198178757,주식회사우신아이앤씨,,분석,319682525,90.858,90.874,-0.1570 (99.843),13 15,2021/04/08 16:19:23,미심사
195,1068641638,(주)매트릭스미디어,,분석,319682845,90.858,90.874,-0.1569 (99.8431),10 11,2021/04/08 09:50:46,미심사
196,1238163699,주식회사 나라정보기술,,분석,319683165,90.858,90.874,-0.1568 (99.8432),9 4,2021/04/07 13:15:08,미심사
197,6058166688,(주)세계아이티씨,,분석,319684760,90.859,90.874,-0.1564 (99.8436),14 9,2021/04/08 09:18:17,미심사
198,1298623254,주식회사 제노시스,,분석,319686878,90.859,90.875,-0.1557 (99.8443),7 10,2021/04/09 08:30:37,미심사
199,6288600248,주식회사 임하이앤씨,,분석,319690434,90.86,90.876,-0.1546 (99.8454),1 3,2021/04/07 11:38:05,미심사
200,2158192566,(주)열림정보기술,,분석,319691230,90.86,90.876,-0.1543 (99.8457),8 9,2021/04/07 14:00:11,미심사
201,1058674193,(주)다인트론,,분석,319691811,90.861,90.876,-0.1541 (99.8459),4 2,2021/04/08 08:27:16,미심사
202,1358187544,주식회사 보룡건설,,분석,319692130,90.861,90.876,-0.1540 (99.846),10 1,2021/04/08 12:14:22,미심사
203,1078824918,주식회사 칸정보기술,,분석,319695650,90.862,90.877,-0.1530 (99.847),15 14,2021/04/08 17:55:29,미심사
204,1688600896,주식회사 다산정보통신,,분석,319696613,90.862,90.878,-0.1526 (99.8474),12 5,2021/04/09 09:17:36,미심사
205,1048157634,쿠도커뮤니케이션(주),,분석,319697250,90.862,90.878,-0.1525 (99.8475),4 9,2021/04/09 08:59:40,미심사
206,2048197353,(주)제이피파워정보통신,,분석,319697574,90.862,90.878,-0.1523 (99.8477),3 13,2021/04/07 17:43:15,미심사
