순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1068615367,대성아이넷(주),이충은,분석,199003346.0,87.752,88.886,0.40250 (100.4025),,2023/03/24 12:07:06,
2,4318600057,주식회사 엘제이텍,임재우,분석,199008582.0,87.754,88.888,0.40516 (100.40516),,2023/03/21 16:12:53,
3,1058606899,이화티티씨(주),이선정,분석,199008748.0,87.754,88.888,0.40525 (100.40525),,2023/03/24 16:53:47,
4,1208637260,에스피케이인크 주식회사,박성빈,분석,199015600.0,87.758,88.891,0.40873 (100.40873),,2023/03/27 17:35:21,
5,6508100027,다온정보시스템 주식회사,김연정,분석,199021200.0,87.76,88.894,0.41158 (100.41158),,2023/03/23 14:02:08,
6,2148854189,(주)태원전기,김응식,분석,199022008.0,87.761,88.894,0.41200 (100.412),,2023/03/24 10:52:23,
7,2198106704,유복전기(주),유정식,분석,199029860.0,87.764,88.898,0.41599 (100.41599),,2023/03/24 09:49:16,
8,1108131570,(주)조은시스템,김창윤,분석,199030849.0,87.765,88.898,0.41650 (100.4165),,2023/03/23 15:30:40,
9,1108131416,중앙하이텔 주식회사,윤석래,분석,199037550.0,87.768,88.901,0.41991 (100.41991),,2023/03/27 10:44:39,
10,6218602134,(주)플러스전력,이하일,분석,199040080.0,87.769,88.902,0.42119 (100.42119),,2023/03/21 16:35:49,
11,5598700333,주식회사 제이투디앤티,김세환,분석,199042710.0,87.77,88.903,0.42253 (100.42253),,2023/03/28 09:36:12,
12,2148626637,(주)아이엔지시스템,김정화,분석,199054500.0,87.776,88.909,0.42853 (100.42853),,2023/03/27 13:02:34,
13,1088107572,세빈테크(주),박재영,분석,199057198.0,87.777,88.91,0.42991 (100.42991),,2023/03/27 17:59:07,
14,2130230588,태극정보통신,이상호,분석,199059103.0,87.778,88.911,0.43088 (100.43088),,2023/03/27 20:12:26,
15,2058140076,(주)제일첨단테크,김성수,분석,199064834.0,87.781,88.913,0.43380 (100.4338),,2023/03/27 08:46:55,
16,1088114068,(주)대인정보통신,유재호,분석,199067362.0,87.782,88.914,0.43508 (100.43508),,2023/03/27 09:25:06,
