순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1108179327,(주) 유엘네트웍스,정재순,분석,55859250,87.748,89.127,0.67890 (100.6789),,2023/10/18 13:18:26,
2,2138180142,서울아이디시스템(주),김동수,분석,55859470,87.748,89.127,0.67930 (100.6793),,2023/10/18 13:37:14,
3,1208802896,주식회사 라임에스엔씨,김종훈,분석,55863100,87.754,89.133,0.68590 (100.6859),,2023/10/19 13:41:30,
4,1388113508,(주)이엔티파워,장정수,분석,55864010,87.756,89.134,0.68755 (100.68755),,2023/10/18 16:28:27,
5,7128701175,주식회사 미미엔지니어링,김진희,분석,55865680,87.759,89.137,0.69059 (100.69059),,2023/10/18 15:32:12,
6,2148188924,우민전기(주),이학표,분석,55873494,87.772,89.149,0.70480 (100.7048),,2023/10/19 09:53:54,
7,2158133077,오티씨 주식회사,김희언,분석,55874442,87.773,89.151,0.70652 (100.70652),,2023/10/13 15:02:31,
8,1108604272,소리콤 주식회사,정재홍,분석,55874650,87.774,89.151,0.70690 (100.7069),,2023/10/19 17:03:48,
9,1138694415,건웅정보통신 주식회사,김지유,분석,55879103,87.781,89.158,0.71500 (100.715),,2023/10/18 17:04:35,
10,1054180243,태우산전,강정자,분석,55882740,87.788,89.164,0.72161 (100.72161),,2023/10/19 09:51:22,
11,1298137942,주식회사 자이온티앤에스,예용기,분석,55884326,87.79,89.167,0.72449 (100.72449),,2023/10/18 09:43:36,
12,2148734283,(주)뉴넷정보기술,김종원,분석,55884711,87.791,89.167,0.72519 (100.72519),,2023/10/18 15:56:12,
13,2108131394,(주)안나시스템,문병조,분석,55889166,87.798,89.174,0.73330 (100.7333),,2023/10/17 15:42:00,
14,2158690656,금성통신건설(주),윤영신,분석,55890550,87.801,89.177,0.73581 (100.73581),,2023/10/19 15:24:37,
15,2208865207,주식회사 소나텍,최성욱,분석,55892741,87.804,89.18,0.73980 (100.7398),,2023/10/18 10:28:07,
16,1198615820,프리커스(주),최훈,분석,55892945,87.805,89.181,0.74017 (100.74017),,2023/10/16 09:05:24,
17,1208609672,(주)디에스티인터내셔날,김형태,분석,55895215,87.809,89.184,0.74430 (100.7443),,2023/10/18 09:38:39,
18,2148805112,주식회사 지큐시스템즈,구자옥,분석,55895875,87.81,89.185,0.74550 (100.7455),,2023/10/18 10:51:04,
19,2148824685,육일정보통신 주식회사,김지곤,분석,55896100,87.81,89.186,0.74590 (100.7459),,2023/10/19 10:36:20,
20,5048133604,주식회사다온네트웍스,김진환,분석,55900110,87.817,89.192,0.75320 (100.7532),,2023/10/18 15:18:00,
21,2208151999,현대에이치티 주식회사,이건구,분석,55903575,87.823,89.197,0.75950 (100.7595),,2023/10/13 14:02:47,
22,1198632979,성민전기 주식회사,김미영,분석,55904400,87.824,89.199,0.76100 (100.761),,2023/10/17 23:05:23,
23,2068164028,주식회사 이지비앤티,김한복,분석,55906500,87.828,89.202,0.76482 (100.76482),,2023/10/19 09:28:22,
24,1098603050,(주)이루기술,박지현,분석,55920000,87.851,89.224,0.78936 (100.78936),,2023/10/19 11:43:58,
