순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2170366237,염광통신공사  [최종낙찰],기홍용,분석,70871300,87.746,88.099,-0.49135 (99.50865),14 7,2023/11/01 19:28:38,
2,1058773833,시큐솔루션 주식회사,남병창,분석,70874200,87.75,88.102,-0.48724 (99.51276),11 14,2023/11/01 09:00:41,
3,1088611746,에스비엠텔레콤(주),홍은수,분석,70875210,87.751,88.103,-0.48581 (99.51419),15 2,2023/11/03 07:14:56,
4,2308103607,주식회사 디케이앤트,양동국,분석,70877911,87.755,88.107,-0.48198 (99.51802),2 14,2023/11/01 15:38:22,
5,2048635411,주식회사 화산에스티아이,이명재,분석,70878300,87.756,88.107,-0.48143 (99.51857),3 13,2023/11/01 10:01:38,
6,1098197140,(주)코맥스시큐리티,김종정,분석,70881847,87.76,88.112,-0.47640 (99.5236),8 5,2023/11/01 09:51:11,
7,2068601178,주식회사 해인이티에프,오재근,분석,70887142,87.767,88.118,-0.46890 (99.5311),8 14,2023/11/03 06:47:14,
8,4208600611,주식회사 클라모스,김용택,분석,70889700,87.771,88.121,-0.46528 (99.53472),15 3,2023/11/03 10:03:38,
9,5298100062,주식회사 알에프코리아,신현성,분석,70889740,87.771,88.121,-0.46522 (99.53478),7 15,2023/11/02 09:11:54,
10,1098611773,주식회사상현엔지니어링,이재권,분석,70892500,87.775,88.125,-0.46131 (99.53869),10 12,2023/11/03 08:47:14,
11,2158643395,민네트워크(주),황상택,분석,70893550,87.776,88.126,-0.45983 (99.54017),5 7,2023/11/01 16:41:23,
12,1078162422,프라미스유 주식회사,박정은,분석,70894130,87.777,88.127,-0.45900 (99.541),10 5,2023/11/02 13:43:19,
13,1358145603,한라인포넷(주),장경민,분석,70897446,87.781,88.131,-0.45431 (99.54569),5 8,2023/11/02 23:54:57,
14,2158168163,블루엔이(주),정홍채,분석,70899500,87.784,88.134,-0.45140 (99.5486),9 4,2023/11/01 10:12:37,
15,1188109785,주식회사 안세기술,이용안,분석,70903200,87.789,88.138,-0.44615 (99.55385),4 2,2023/11/01 11:45:02,
16,1098154781,(주)공항엔지니어링,박필립,분석,70903590,87.789,88.139,-0.44560 (99.5544),2 9,2023/11/02 14:35:15,
17,2198111833,주식회사 대영아이오티,전인구,분석,70903659,87.789,88.139,-0.44550 (99.5545),7 10,2023/11/03 09:51:52,
18,1338113707,(주)대보통신,염영숙,분석,70904800,87.791,88.14,-0.44389 (99.55611),8 4,2023/11/02 11:11:15,
19,2068663169,(주)지엠케이정보통신,최경숙,분석,70905480,87.792,88.141,-0.44292 (99.55708),11 10,2023/11/03 09:02:50,
20,2108168358,주식회사 영호전기통신,조소연,분석,70906483,87.793,88.142,-0.44150 (99.5585),12 4,2023/11/02 17:12:45,
21,2138627690,(주)이스텍,황복영,분석,70906490,87.793,88.142,-0.44149 (99.55851),12 7,2023/11/03 08:59:25,
22,2338109798,구스텍 주식회사,고중구,분석,70906600,87.793,88.142,-0.44134 (99.55866),8 4,2023/11/01 14:07:01,
23,1058622531,건웅신호산전(주),박정현,분석,70906940,87.794,88.143,-0.44086 (99.55914),14 2,2023/11/03 09:33:58,
24,1138658592,위너시스텍 주식회사,조용걸,분석,70908100,87.795,88.144,-0.43921 (99.56079),8 2,2023/11/02 09:49:56,
25,1148678591,주식회사엠아이솔텍,최윤정,분석,70912300,87.801,88.15,-0.43326 (99.56674),3 15,2023/11/01 10:22:02,
26,1138629419,(주)에스이든,하태정,분석,70912760,87.802,88.15,-0.43261 (99.56739),5 8,2023/11/02 09:25:24,
27,1078735096,주식회사 등대씨엔씨,서철승,분석,70913120,87.802,88.151,-0.43210 (99.5679),15 9,2023/11/01 15:55:53,
28,2068182837,경안이엔지(주),금동중,분석,70913540,87.803,88.151,-0.43151 (99.56849),9 2,2023/11/02 17:47:55,
29,2068676887,주식회사 씨큐윈,박근우,분석,70913600,87.803,88.151,-0.43142 (99.56858),12 6,2023/11/01 09:20:48,
30,2148768992,주식회사 앤샵,장진화,분석,70916420,87.806,88.155,-0.42743 (99.57257),11 8,2023/11/02 09:50:38,
31,2048188475,주식회사 오파스넷,장수현,분석,70918980,87.81,88.158,-0.42380 (99.5762),8 7,2023/11/01 09:38:29,
32,2148661411,(주)엘리시스,이시정,분석,70919400,87.81,88.158,-0.42320 (99.5768),3 6,2023/11/02 09:38:28,
33,1208633380,(주)에스에스통신,이종필,분석,70920700,87.812,88.16,-0.42136 (99.57864),6 7,2023/11/01 14:54:51,
34,8838102324,주식회사 엘씨네트웍스,임동준,분석,70921483,87.813,88.161,-0.42025 (99.57975),3 10,2023/11/01 15:03:51,
35,6458700672,주식회사 비앤아이테크,김혜용,분석,70922505,87.815,88.162,-0.41880 (99.5812),5 2,2023/11/01 17:09:10,
36,1108131570,(주)조은시스템,김창윤,분석,70926030,87.819,88.167,-0.41381 (99.58619),3 10,2023/11/01 12:45:30,
37,1198600157,(주)제스엔지니어링,오인수,분석,70926910,87.82,88.168,-0.41256 (99.58744),2 7,2023/11/03 08:43:32,
38,1018139321,(주)세웅정보통신,장우진,분석,70927700,87.822,88.169,-0.41144 (99.58856),8 6,2023/11/02 09:49:43,
39,1018143596,부기테크(주),은철우,분석,70929490,87.824,88.171,-0.40891 (99.59109),8 6,2023/11/02 13:09:53,
40,2148667152,주식회사 어니언소프트웨어,조창희,분석,70932820,87.828,88.175,-0.40419 (99.59581),7 9,2023/11/01 14:09:57,
41,1198635243,(주)다룸정보기술,이혜경,분석,70934800,87.831,88.177,-0.40139 (99.59861),11 15,2023/11/01 18:58:50,
42,1088153848,(주)신지전설,황경옥,분석,70935560,87.832,88.178,-0.40031 (99.59969),9 6,2023/11/02 08:59:06,
43,6508100027,다온정보시스템 주식회사,김연정,분석,70936200,87.833,88.179,-0.39940 (99.6006),6 8,2023/11/01 12:53:53,
44,1108177407,시큐에스주식회사,정재량,분석,70942600,87.841,88.187,-0.39034 (99.60966),14 15,2023/11/01 09:16:02,
45,1068674084,주식회사월드아이,신영구,분석,70944450,87.844,88.189,-0.38771 (99.61229),3 1,2023/11/02 15:31:15,
46,1098153822,서울텔엔지니어링(주),정영철,분석,70944530,87.844,88.19,-0.38760 (99.6124),1 13,2023/11/02 16:49:15,
47,2048614338,(주)오성에이브이시스템,김승모,분석,70951450,87.853,88.198,-0.37780 (99.6222),8 13,2023/11/02 15:19:16,
48,7508600152,육일전기공사주식회사,공삼례,분석,70954100,87.857,88.201,-0.37404 (99.62596),5 12,2023/11/02 16:35:34,
49,1178168836,(주)유한이엔씨,신정식,분석,70957839,87.862,88.206,-0.36875 (99.63125),3 12,2023/11/03 09:31:34,
50,2098211809,사단법인 해오름장애인협회,노영주,분석,70959986,87.865,88.209,-0.36571 (99.63429),3 2,2023/11/03 08:38:40,
51,1208782160,에스엔에스이서비스주식회사,정경식,분석,70962400,87.868,88.212,-0.36229 (99.63771),4 14,2023/11/01 09:21:35,
52,2068193673,지에스네트웍스(주),임동배,분석,70966120,87.873,88.216,-0.35701 (99.64299),14 10,2023/11/01 13:54:12,
53,3068136157,주식회사 디지컴아이엔씨,윤영세,분석,70966622,87.874,88.217,-0.35630 (99.6437),4 7,2023/11/02 09:50:36,
54,1058688514,(주)엠티에스정보기술,신현준,분석,70967800,87.875,88.219,-0.35463 (99.64537),12 1,2023/11/02 09:44:51,
55,2178145434,주식회사 한양전자피에이,여동도,분석,70969490,87.877,88.221,-0.35224 (99.64776),6 11,2023/11/02 16:15:56,
56,2040371641,한서전자,김영옥,분석,70969798,87.878,88.221,-0.35180 (99.6482),9 6,2023/11/01 11:23:48,
57,2068629138,(주)하나윈정보기술,도수현,분석,70970293,87.878,88.222,-0.35110 (99.6489),10 5,2023/11/02 10:28:39,
58,2198116973,건아정보기술 주식회사,심광호,분석,70971224,87.88,88.223,-0.34978 (99.65022),11 10,2023/11/01 16:58:59,
59,2148777322,주식회사 보림프러스,김휘남,분석,70973358,87.882,88.225,-0.34676 (99.65324),5 10,2023/11/01 15:42:55,
60,2338109463,주식회사 아이티에스서비스,지영일,분석,70975397,87.885,88.228,-0.34387 (99.65613),9 6,2023/11/01 13:27:06,
61,2058125376,주식회사 명성라이픽스,박명훈,분석,70975520,87.885,88.228,-0.34370 (99.6563),9 6,2023/11/01 09:39:58,
62,1178110353,(주)한강기전,유원희,분석,70975870,87.886,88.229,-0.34320 (99.6568),14 7,2023/11/01 17:05:29,
63,2048133679,(주)뉴콤,배상열,분석,70976648,87.887,88.23,-0.34210 (99.6579),10 1,2023/11/01 14:57:20,
64,2128140491,(주)벧엘정보통신,이효진,분석,70977231,87.888,88.23,-0.34127 (99.65873),15 9,2023/11/03 05:38:05,
65,1078726452,벽산파워 주식회사,송한승,분석,70980291,87.892,88.234,-0.33694 (99.66306),11 7,2023/11/02 10:47:02,
66,2028158261,주식회사 남두,김승균,분석,70981530,87.893,88.236,-0.33518 (99.66482),4 11,2023/11/03 08:17:18,
67,1088107572,세빈테크(주),박재영,분석,70987375,87.901,88.243,-0.32690 (99.6731),13 10,2023/11/02 16:50:36,
68,2078124989,청보음향(주),고인우,분석,70988363,87.903,88.244,-0.32550 (99.6745),7 5,2023/11/02 11:26:28,
