순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1058660665,(주)일신전업  [최종낙찰],김한경,분석,250077205,87.745,88.516,0.55333 (100.55333),10 3,2020/05/06 05:08:18,
2,2158171237,(주)모빌텍,오승환,분석,250080800,87.746,88.517,0.55478 (100.55478),10 3,2020/05/04 09:49:10,
3,1198191309,용진하이테크에너지 주식회사,김진석,분석,250100460,87.753,88.524,0.56271 (100.56271),2 11,2020/05/04 09:17:10,
4,1078675432,(주)비젼엔텍,김종윤,분석,250105562,87.755,88.526,0.56476 (100.56476),3 11,2020/05/06 09:29:27,
5,2148132740,(주)융시스템,박진기,분석,250105638,87.755,88.526,0.56480 (100.5648),15 4,2020/05/03 17:32:25,
6,1098154781,(주)공항엔지니어링,박필립,분석,250108370,87.756,88.527,0.56590 (100.5659),2 7,2020/05/05 21:20:57,
7,1138637772,(주)헤로스테크,박우현,분석,250109350,87.757,88.527,0.56629 (100.56629),13 9,2020/05/03 22:33:57,
8,1188114764,(주)세빛전자통신,이상호,분석,250114562,87.758,88.529,0.56839 (100.56839),14 15,2020/05/04 09:07:18,
9,1068679911,(주)효성정보통신,김도건,분석,250124230,87.762,88.533,0.57229 (100.57229),3 7,2020/05/04 10:03:07,
10,2148864580,(주)리우솔루션,우삼렬,분석,250152987,87.772,88.543,0.58390 (100.5839),8 5,2020/04/29 15:29:08,
11,2148829787,주식회사 노바에스앤씨,최성운,분석,250155217,87.773,88.544,0.58479 (100.58479),14 10,2020/04/29 18:27:34,
12,2158747516,(주) 제이에스통신정보,한택수,분석,250164885,87.777,88.547,0.58869 (100.58869),14 13,2020/05/06 08:26:35,
13,1068669669,(주)일광통신,이병일,분석,250167900,87.778,88.548,0.58991 (100.58991),11 2,2020/04/29 10:03:01,
14,1138151895,주식회사 온리정보통신,김서규,분석,250173314,87.78,88.55,0.59210 (100.5921),8 5,2020/05/04 17:00:32,
15,1198616251,주식회사 누리인프라,정성우,분석,250175800,87.781,88.551,0.59310 (100.5931),6 10,2020/05/04 09:17:13,
16,1178119238,주식회사 동양네트워크,김종렬,분석,250183479,87.783,88.554,0.59620 (100.5962),11 1,2020/05/06 08:53:30,
17,4178600013,블랙썬 주식회사,이희부,분석,250184720,87.784,88.554,0.59670 (100.5967),14 7,2020/05/06 09:53:27,
18,1054180243,태우산전,강정자,분석,250195624,87.788,88.558,0.60109 (100.60109),5 9,2020/05/06 09:01:46,
19,2178141893,주식회사대웅텔레콤,전진숙,분석,250205780,87.791,88.561,0.60519 (100.60519),12 4,2020/05/04 09:58:17,
20,1128139637,(주)씨엘에이에스,윤호중,분석,250221000,87.797,88.567,0.61133 (100.61133),10 3,2020/05/06 08:42:42,
