순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2178121937,부광이앤씨 주식회사  [최종낙찰],정동국,분석,12519379,87.745,87.926,-0.27770 (99.7223),2 13,2020/06/10 17:38:07,
2,1088122326,주식회사 주세움정보통신,염인덕,분석,12519400,87.746,87.927,-0.27754 (99.72246),11 1,2020/06/11 09:38:56,
3,1138180712,(주)재신정보,한정규,분석,12519703,87.748,87.929,-0.27511 (99.72489),12 10,2020/06/09 10:09:56,
4,2048620636,(주)유시스,이경재,분석,12520200,87.751,87.932,-0.27113 (99.72887),6 3,2020/06/08 16:09:11,
4,1048120291,청음통신 주식회사,임광희,분석,12520200,87.751,87.932,-0.27113 (99.72887),5 7,2020/06/11 09:49:36,
6,1138157550,뉴코리아전자통신 주식회사,조영순,분석,12521791,87.763,87.943,-0.25840 (99.7416),11 10,2020/06/09 17:12:25,
7,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,12521902,87.764,87.944,-0.25751 (99.74249),6 10,2020/06/08 16:36:47,
8,1138634061,엔케이전기 주식회사,양남규,분석,12523090,87.772,87.952,-0.24800 (99.752),5 11,2020/06/09 11:22:33,
9,2098155983,주식회사 케이텍솔루션,임경택,분석,12523364,87.774,87.954,-0.24581 (99.75419),15 5,2020/06/11 07:59:34,
10,1018211295,사단법인 한국장애인이워크협회,조무호,분석,12523800,87.778,87.957,-0.24232 (99.75768),14 13,2020/06/10 16:36:57,
11,2108117956,(주)선광전설,권순광,분석,12524110,87.78,87.96,-0.23984 (99.76016),15 10,2020/06/09 14:40:44,
12,2018633767,주식회사 명진에스앤씨,이성훈,분석,12524550,87.783,87.963,-0.23631 (99.76369),5 7,2020/06/10 09:53:05,
13,1058606899,이화티티씨(주),이선정,분석,12524588,87.783,87.963,-0.23601 (99.76399),13 11,2020/06/11 11:49:20,
14,1048643227,(주)제이더블유씨네트웍스,이동원,분석,12524800,87.785,87.964,-0.23431 (99.76569),14 13,2020/06/10 12:59:36,
15,1138663208,주식회사 유영정보통신,박경순,분석,12524860,87.785,87.965,-0.23383 (99.76617),9 13,2020/06/09 15:03:55,
16,1098647062,주식회사 조아정보통신,박민응,분석,12525342,87.789,87.968,-0.22997 (99.77003),4 12,2020/06/08 10:36:11,
17,1298137942,주식회사 자이온티앤에스,예용기,분석,12525620,87.791,87.97,-0.22775 (99.77225),1 4,2020/06/09 15:35:49,
18,2098211809,사단법인 해오름장애인협회,노영주,분석,12525625,87.791,87.97,-0.22771 (99.77229),2 4,2020/06/11 09:09:31,
19,1078646179,(주)가이드삼정,문용만,분석,12525788,87.792,87.971,-0.22640 (99.7736),7 6,2020/06/08 16:32:40,
20,1188116568,후지쯔코리아테크놀러지 주식회사,한충근,분석,12525801,87.792,87.971,-0.22630 (99.7737),9 3,2020/06/08 14:49:04,
21,1138190302,(주)우리젠,고상원,분석,12526500,87.797,87.976,-0.22071 (99.77929),9 15,2020/06/10 09:10:10,
22,1048142446,(주)대성텔레콤,양종만,분석,12528540,87.812,87.991,-0.20438 (99.79562),8 1,2020/06/09 17:06:10,
23,1058763349,(주)트랜시아,임영식,분석,12528624,87.813,87.991,-0.20370 (99.7963),9 12,2020/06/08 10:23:34,
24,2158786862,(주)현대아이티,장제만,분석,12528675,87.813,87.992,-0.20330 (99.7967),15 8,2020/06/10 13:36:38,
24,5498100727,주식회사 뉴엣지,이현아,분석,12528675,87.813,87.992,-0.20330 (99.7967),5 3,2020/06/10 09:07:37,
26,1068604157,주식회사 넥시스정보,오세후,분석,12529200,87.817,87.995,-0.19909 (99.80091),5 13,2020/06/09 08:36:04,
27,1118126196,(주)광성통신,김성철,분석,12529630,87.82,87.998,-0.19565 (99.80435),12 2,2020/06/11 09:47:58,
