순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1098153822,서울텔엔지니어링(주),,분석,2835141450,86.745,87.967,0.52539 (100.52539),10 15,2020/02/20 17:42:22,미심사
2,2148108857,대동종합전설 주식회사,,분석,2835235900,86.748,87.97,0.52877 (100.52877),14 9,2020/02/20 11:46:18,미심사
3,1048140865,다이아몬드전자(주),,분석,2835383350,86.753,87.974,0.53404 (100.53404),4 12,2020/02/21 11:27:30,미심사
4,3078138916,(주)세종정보시스템,,분석,2835384088,86.753,87.974,0.53407 (100.53407),11 4,2020/02/20 17:03:59,미심사
5,2208716640,주식회사 아이텍파워,,분석,2835407510,86.754,87.975,0.53491 (100.53491),7 3,2020/02/19 10:57:39,미심사
6,2248159635,(주)네트워크아이,,분석,2835424611,86.754,87.976,0.53552 (100.53552),6 5,2020/02/19 10:16:12,미심사
7,1308640229,(주)알앤아이,,분석,2835431797,86.754,87.976,0.53578 (100.53578),12 15,2020/02/21 09:01:46,미심사
8,6178146176,주식회사 한울정보통신,,분석,2835501194,86.757,87.978,0.53826 (100.53826),4 15,2020/02/20 10:34:14,미심사
9,6218164436,주식회사 웨이제닉 테크,,분석,2835535730,86.758,87.979,0.53949 (100.53949),8 7,2020/02/20 13:32:25,미심사
10,1248150692,주식회사 탑엔지니어링,,분석,2835547630,86.758,87.979,0.53992 (100.53992),8 12,2020/02/21 13:28:00,미심사
11,3118110125,주식회사 국제광엔지니어링,,분석,2835793525,86.766,87.987,0.54872 (100.54872),11 15,2020/02/20 16:35:09,미심사
12,4098109207,합자회사 자유이엔씨,,분석,2835802000,86.766,87.987,0.54902 (100.54902),1 12,2020/02/21 08:59:45,미심사
13,1098162433,광명정보통신(주),,분석,2835844800,86.768,87.989,0.55055 (100.55055),1 13,2020/02/19 10:07:52,미심사
14,1068180878,주식회사 신보,,분석,2835855981,86.768,87.989,0.55095 (100.55095),8 15,2020/02/21 09:07:26,미심사
15,2148669048,보라정보통신 주식회사,,분석,2835956605,86.771,87.992,0.55455 (100.55455),8 7,2020/02/21 09:50:08,미심사
16,2208691899,(주)한결아이앤씨,,분석,2835997600,86.773,87.993,0.55602 (100.55602),9 12,2020/02/20 09:02:42,미심사
17,2118738543,(주)콜사인테크놀러지,,분석,2835999750,86.773,87.993,0.55609 (100.55609),10 2,2020/02/19 10:36:31,미심사
18,1138668654,주식회사코리아아이씨티,,분석,2836254248,86.781,88.001,0.56519 (100.56519),9 7,2020/02/20 08:53:08,미심사
19,2158643395,민네트워크(주),,분석,2836272340,86.782,88.002,0.56584 (100.56584),15 12,2020/02/19 11:21:40,미심사
20,1318160941,(주)비라인커뮤니케이션,,분석,2836274960,86.782,88.002,0.56594 (100.56594),1 14,2020/02/19 12:01:55,미심사
21,1098143173,에이스건설 주식회사,,분석,2836294900,86.783,88.003,0.56665 (100.56665),1 14,2020/02/21 09:14:04,미심사
22,4108606618,아라텔레콤(유),,분석,2836304200,86.783,88.003,0.56698 (100.56698),8 9,2020/02/20 20:43:30,미심사
23,3178122949,주식회사 진정보,,분석,2836369512,86.785,88.005,0.56932 (100.56932),7 8,2020/02/20 18:02:25,미심사
24,4118189432,(주)호남통신,,분석,2836455542,86.788,88.007,0.57239 (100.57239),3 14,2020/02/19 17:00:39,미심사
25,1178119238,주식회사 동양네트워크,,분석,2836495210,86.789,88.009,0.57381 (100.57381),1 6,2020/02/21 13:19:31,미심사
26,3018191757,첨단제어시스템(주),,분석,2836509900,86.79,88.009,0.57434 (100.57434),7 5,2020/02/20 11:00:41,미심사
27,1248114060,주식회사현신정보통신,,분석,2836550800,86.791,88.01,0.57580 (100.5758),3 14,2020/02/19 15:56:11,미심사
28,1278168793,주식회사 경기방재,,분석,2836689601,86.795,88.015,0.58077 (100.58077),11 4,2020/02/20 14:14:49,미심사
29,3148165686,주식회사 텔콤,,분석,2836701569,86.796,88.015,0.58120 (100.5812),9 5,2020/02/20 16:41:24,미심사
30,5078106538,주식회사 이로,,분석,2836774611,86.798,88.017,0.58381 (100.58381),15 9,2020/02/20 16:38:39,미심사
31,3128147101,(주)피앤티정보통신,,분석,2836806884,86.799,88.018,0.58496 (100.58496),12 7,2020/02/20 09:15:34,미심사
32,1138190302,(주)우리젠,,분석,2836826100,86.8,88.019,0.58565 (100.58565),3 8,2020/02/20 08:59:24,미심사
33,6058151851,휴먼아이티에스(주),,분석,2837116500,86.809,88.028,0.59604 (100.59604),11 10,2020/02/20 15:03:18,미심사
34,1068157019,(주)세호영상,,분석,2837279000,86.815,88.033,0.60185 (100.60185),14 15,2020/02/20 11:16:59,미심사
35,1098167078,(주)에스씨네트,,분석,2837475991,86.821,88.039,0.60889 (100.60889),12 10,2020/02/19 10:10:42,미심사
36,5048168817,서광정보통신(주),,분석,2837491649,86.822,88.04,0.60946 (100.60946),12 5,2020/02/20 17:58:30,미심사
37,3168112282,주식회사 프리텍,,분석,2837794707,86.832,88.049,0.62030 (100.6203),5 10,2020/02/20 12:16:50,미심사
38,3148124351,주식회사 좋은소리,,분석,2837862400,86.834,88.051,0.62272 (100.62272),15 12,2020/02/19 16:41:40,미심사
39,2048186161,주식회사온세링크스,,분석,2837897000,86.835,88.052,0.62395 (100.62395),5 3,2020/02/19 15:32:53,미심사
40,1218615217,파인정보통신 주식회사,,분석,2838109616,86.842,88.059,0.63156 (100.63156),15 8,2020/02/20 22:32:25,미심사
41,2148731175,씨케이링크(주),,분석,2838200000,86.845,88.062,0.63479 (100.63479),9 1,2020/02/19 19:06:15,미심사
42,1198632979,성민전기 주식회사,,분석,2838298000,86.848,88.065,0.63830 (100.6383),4 10,2020/02/19 23:28:06,미심사
43,1298661772,주식회사 새롬정보기술,,분석,2838457464,86.853,88.07,0.64400 (100.644),11 1,2020/02/19 10:08:29,미심사
44,1218165819,주식회사 에스엠텔,,분석,2838740441,86.863,88.078,0.65412 (100.65412),6 14,2020/02/19 20:29:27,미심사
45,5678700047,주식회사 서현이앤지,,분석,2838927250,86.869,88.084,0.66080 (100.6608),11 5,2020/02/20 13:13:50,미심사
46,6158168835,주식회사 세안정보통신전기,,분석,2838965790,86.87,88.085,0.66218 (100.66218),6 10,2020/02/20 15:13:51,미심사
47,1288183458,주식회사 파워텔레콤,,분석,2839213880,86.878,88.093,0.67106 (100.67106),15 13,2020/02/20 10:50:22,미심사
48,7708100831,진아이티 주식회사,,분석,2839466874,86.886,88.101,0.68011 (100.68011),7 4,2020/02/19 12:23:33,미심사
49,1138107384,지에스네오텍 주식회사,,분석,2839662000,86.893,88.107,0.68709 (100.68709),4 9,2020/02/21 11:20:10,미심사
50,5088126686,주식회사 샘터정보기술,,분석,2840207900,86.911,88.124,0.70661 (100.70661),13 12,2020/02/19 16:17:49,미심사
51,1348176082,(주)화인전설,,분석,2840350420,86.915,88.128,0.71171 (100.71171),12 13,2020/02/21 13:31:11,미심사
52,1018197466,주식회사콤위즈,,분석,2840377998,86.916,88.129,0.71270 (100.7127),7 4,2020/02/20 09:04:26,미심사
53,6108128221,갑을통신(주),,분석,2840419636,86.918,88.13,0.71419 (100.71419),13 3,2020/02/19 10:45:50,미심사
54,5028181492,대아정보통신(주),,분석,2840456260,86.919,88.132,0.71549 (100.71549),4 3,2020/02/20 08:46:41,미심사
55,1208662454,(주)위엠비,,분석,2840607623,86.924,88.136,0.72091 (100.72091),4 9,2020/02/19 10:42:04,미심사
56,1458601290,주식회사 포스정보통신,,분석,2840640781,86.925,88.137,0.72210 (100.7221),7 9,2020/02/20 22:30:15,미심사
57,6158157338,(주)알컴서비스,,분석,2840642602,86.925,88.137,0.72216 (100.72216),1 4,2020/02/20 16:17:55,미심사
58,3148185080,기룡전기주식회사,,분석,2840683341,86.926,88.139,0.72362 (100.72362),2 14,2020/02/19 13:29:42,미심사
59,4728800014,주식회사 프라임아이씨티,,분석,2840686000,86.926,88.139,0.72371 (100.72371),15 13,2020/02/21 08:02:41,미심사
60,1098185343,주식회사 오티에스씨,,분석,2840828095,86.931,88.143,0.72879 (100.72879),11 4,2020/02/21 09:25:39,미심사
61,1278622185,(주)한올정보통신,,분석,2840850758,86.932,88.144,0.72961 (100.72961),1 8,2020/02/20 09:28:09,미심사
62,2148180640,(주)남인정보통신,,분석,2840987452,86.936,88.148,0.73449 (100.73449),7 9,2020/02/20 12:50:03,미심사
63,5158118409,(주)한샘정보통신,,분석,2841080000,86.939,88.151,0.73781 (100.73781),4 14,2020/02/20 11:19:20,미심사
64,1058766161,주식회사 케이에스이엔씨,,분석,2841520000,86.954,88.165,0.75354 (100.75354),14 15,2020/02/21 01:19:58,미심사
65,1108157338,(주)메트로컴넷,,분석,2841534309,86.954,88.165,0.75406 (100.75406),14 8,2020/02/20 09:03:23,미심사
66,3078143613,주식회사 조양테크,,분석,2841733000,86.961,88.171,0.76116 (100.76116),14 5,2020/02/19 15:30:07,미심사
67,6088113706,주식회사 일렉콤,,분석,2841784941,86.962,88.173,0.76302 (100.76302),2 12,2020/02/21 09:16:57,미심사
68,2208175308,아이크래프트 주식회사,,분석,2841794991,86.963,88.173,0.76338 (100.76338),15 5,2020/02/21 09:19:19,미심사
69,5148150594,주식회사하나에스아이,,분석,2841902029,86.966,88.176,0.76721 (100.76721),14 9,2020/02/19 11:34:50,미심사
70,1058684745,(주)대곤아이엔씨,,분석,2842046104,86.971,88.181,0.77236 (100.77236),13 10,2020/02/21 13:25:49,미심사
71,1300571174,한마음통신,,분석,2842292200,86.979,88.189,0.78116 (100.78116),15 7,2020/02/20 23:20:37,미심사
72,1138169250,코리아이지텔주식회사,,분석,2842720810,86.993,88.202,0.79649 (100.79649),9 11,2020/02/20 10:09:56,미심사
73,2088115241,한애전자(주),,분석,2842740388,86.994,88.203,0.79720 (100.7972),14 3,2020/02/20 13:10:43,미심사
74,1058660665,(주)일신전업,,분석,2842766088,86.994,88.203,0.79811 (100.79811),15 11,2020/02/21 07:08:50,미심사
75,2158747516,(주) 제이에스통신정보,,분석,2842798184,86.996,88.204,0.79926 (100.79926),6 9,2020/02/20 08:40:02,미심사
76,1168161465,(주)솔루텍시스템,,분석,2843210222,87.009,88.217,0.81400 (100.814),12 3,2020/02/19 11:06:13,미심사
77,1198123174,주식회사 도래정보시스템,,분석,2843601100,87.022,88.229,0.82798 (100.82798),11 12,2020/02/20 09:47:42,미심사
78,2018179526,중앙케이블네트워크(주),,분석,2843738470,87.026,88.233,0.83289 (100.83289),10 2,2020/02/20 11:13:35,미심사
79,1078128574,(주)대진정보텔레콤,,분석,2843742100,87.026,88.234,0.83302 (100.83302),9 15,2020/02/20 10:41:08,미심사
80,1198646212,주식회사 에프에스네트웍스,,분석,2844073960,87.037,88.244,0.84489 (100.84489),10 4,2020/02/20 07:54:18,미심사
81,2288700439,주식회사은환이엔씨,,분석,2844191380,87.041,88.248,0.84909 (100.84909),8 4,2020/02/20 11:02:52,미심사
82,1448109125,에스트래픽 주식회사,,분석,2844249500,87.043,88.249,0.85117 (100.85117),12 15,2020/02/19 14:59:46,미심사
83,3018149564,(주)영보정보통신,,분석,2844307547,87.045,88.251,0.85325 (100.85325),1 6,2020/02/20 14:36:47,미심사
84,5048168082,(주)에이치에스,,분석,2844418580,87.049,88.255,0.85722 (100.85722),5 14,2020/02/21 02:45:29,미심사
85,2148632162,신영전자통신(주),,분석,2844577220,87.054,88.259,0.86290 (100.8629),9 13,2020/02/19 14:37:38,미심사
86,1298187909,하나정보기술(주),,분석,2844971400,87.067,88.272,0.87700 (100.877),1 10,2020/02/19 14:59:40,미심사
87,2178125840,(주)에이디엠,,분석,2845108230,87.071,88.276,0.88189 (100.88189),5 2,2020/02/20 11:41:55,미심사
88,2198116973,건아정보기술 주식회사,,분석,2845153120,87.073,88.277,0.88350 (100.8835),8 11,2020/02/19 10:59:51,미심사
89,1298126260,현대아이티에스전자(주),,분석,2845213076,87.075,88.279,0.88564 (100.88564),1 5,2020/02/20 13:19:23,미심사
90,1378168164,서부네트웍스(주),,분석,2845845535,87.095,88.299,0.90826 (100.90826),14 7,2020/02/21 09:48:14,미심사
91,1228181471,하나이티에프 주식회사,,분석,2846011218,87.101,88.304,0.91419 (100.91419),12 15,2020/02/20 17:24:18,미심사
92,1368130272,(주)다남정보통신,,분석,2846065000,87.103,88.306,0.91611 (100.91611),13 9,2020/02/21 09:56:44,미심사
93,1208110951,(주)세아네트웍스,,분석,2846380454,87.113,88.315,0.92740 (100.9274),10 12,2020/02/19 16:08:57,미심사
94,1328146205,주식회사 다성아이앤에스,,분석,2846383250,87.113,88.316,0.92750 (100.9275),3 15,2020/02/21 10:31:25,미심사
95,4088601930,대유통신(주),,분석,2846951534,87.132,88.333,0.94782 (100.94782),15 9,2020/02/20 20:48:18,미심사
96,1018139321,(주)세웅정보통신,,분석,2846954130,87.132,88.333,0.94791 (100.94791),10 15,2020/02/21 13:42:53,미심사
97,1098120807,(주)케이비에스비즈니스,,분석,2846981895,87.133,88.334,0.94891 (100.94891),12 15,2020/02/21 09:19:32,미심사
98,2148805112,주식회사 지큐시스템즈,,분석,2847920912,87.163,88.363,0.98249 (100.98249),6 10,2020/02/21 14:39:59,미심사
99,6158117317,주식회사 케이투,,분석,2848038449,87.167,88.367,0.98670 (100.9867),1 2,2020/02/20 18:10:58,미심사
100,1318630777,주식회사 대명텔레콤,,분석,2848175327,87.172,88.371,0.99160 (100.9916),5 12,2020/02/20 09:42:49,미심사
101,2298109203,(주)테스콤엔지니어링,,분석,2848410600,87.179,88.378,1.00001 (101.00001),13 8,2020/02/20 18:06:59,미심사
102,1048635974,주식회사 성원통신,,분석,2848452107,87.181,88.38,1.00150 (101.0015),4 14,2020/02/21 08:14:08,미심사
103,2138800230,주식회사 성민전기통신,,분석,2848762770,87.191,88.389,1.01261 (101.01261),2 10,2020/02/20 17:13:35,미심사
104,1388104843,금강산업 주식회사,,분석,2849282000,87.208,88.405,1.03118 (101.03118),12 15,2020/02/20 16:09:05,미심사
105,1398601257,이광이엔씨주식회사,,분석,2849562559,87.217,88.414,1.04121 (101.04121),15 2,2020/02/21 00:23:58,미심사
106,3178102088,우신정보통신(주),,분석,2849604196,87.218,88.415,1.04270 (101.0427),8 7,2020/02/21 12:13:29,미심사
107,2038164825,(주)스피드정보통신,,분석,2850044000,87.233,88.429,1.05843 (101.05843),8 3,2020/02/19 13:54:09,미심사
108,1018639665,(주)한양인프라넷,,분석,2850629530,87.252,88.447,1.07938 (101.07938),6 14,2020/02/19 10:14:40,미심사
109,1178159259,금일정보기술주식회사,,분석,2853483000,87.345,88.536,1.18144 (101.18144),12 8,2020/02/19 17:43:04,미심사
110,4118146506,케이엠티시스템 주식회사,,분석,2853597000,87.349,88.539,1.18552 (101.18552),12 9,2020/02/20 09:27:22,미심사
111,2128168465,주식회사 대성엔이씨,,분석,2853769490,87.355,88.545,1.19169 (101.19169),4 6,2020/02/20 23:53:30,미심사
112,6048111797,주식회사글로벌엔씨,,분석,2854946630,87.393,88.581,1.23379 (101.23379),5 13,2020/02/20 17:12:21,미심사
113,6088174509,주식회사 타키온네트워크,,분석,2855707570,87.418,88.605,1.26101 (101.26101),9 5,2020/02/20 13:06:55,미심사
114,6048113515,주식회사 명신하이넷,,분석,2882852000,88.307,89.447,2.23193 (102.23193),3 14,2020/02/21 11:21:33,미심사
115,1208659755,(주)정운정보통신,,분석,3222952000,99.445,100.0,14.39682 (114.39682),2 10,2020/02/20 18:22:18,미심사
116,2108131394,(주)안나시스템,,분석,3222952000,99.445,100.0,14.39682 (114.39682),8 13,2020/02/19 13:13:38,미심사
-1,4538100144,주식회사 파란아이티,,분석,2835074400,86.743,87.965,0.52299 (100.52299),6 4,2020/02/21 10:37:32,낙찰하한율미만
-2,1208163439,(주)아이엘에스씨,,분석,2835035302,86.741,87.963,0.52160 (100.5216),1 14,2020/02/20 12:51:10,낙찰하한율미만
-3,1048159651,(주)성우음향정보통신,,분석,2834967547,86.739,87.961,0.51917 (100.51917),6 13,2020/02/21 10:02:21,낙찰하한율미만
-4,2118168569,삼익정보통신(주),,분석,2834926000,86.738,87.96,0.51769 (100.51769),3 14,2020/02/19 15:13:55,낙찰하한율미만
-5,1288194561,(주)석원시엔씨,,분석,2834915665,86.737,87.96,0.51732 (100.51732),12 11,2020/02/20 15:42:48,낙찰하한율미만
-6,2148724941,한빛시스템주식회사,,분석,2834906000,86.737,87.959,0.51697 (100.51697),8 12,2020/02/20 14:34:10,낙찰하한율미만
-7,1228154391,덕산정보통신 주식회사,,분석,2834775140,86.733,87.955,0.51229 (100.51229),3 1,2020/02/21 09:13:44,낙찰하한율미만
-8,1138163616,(주)인콘,,분석,2834740441,86.732,87.954,0.51105 (100.51105),12 13,2020/02/19 11:35:01,낙찰하한율미만
-9,1058161048,서울데이타통신(주),,분석,2834697806,86.73,87.953,0.50952 (100.50952),13 1,2020/02/19 17:08:45,낙찰하한율미만
