순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1068128718,서광통신 주식회사,최경석,분석,265180738,87.747,87.974,-0.10450 (99.8955),,2020/06/16 12:38:37,
2,1068602542,주식회사 유셀네트웍스,김구동,분석,265182640,87.747,87.974,-0.10379 (99.89621),,2020/06/16 16:12:12,
3,6138171784,서경정보통신 주식회사,이석희,분석,265183118,87.747,87.974,-0.10360 (99.8964),,2020/06/15 14:21:49,
4,1138131356,중원기전(주),김창중,분석,265201880,87.754,87.981,-0.09651 (99.90349),,2020/06/16 14:46:37,
5,2068625393,주식회사 성림전설,박상동,분석,265213138,87.758,87.984,-0.09225 (99.90775),,2020/06/11 10:22:53,
6,1198153514,다린전력(주),오승한,분석,265215300,87.758,87.985,-0.09144 (99.90856),,2020/06/16 14:27:23,
7,1198118405,우광기전(주),이기진,분석,265217370,87.759,87.986,-0.09065 (99.90935),,2020/06/16 08:36:24,
8,1138175034,(주)윈플러스정보기술,정재원,분석,265218635,87.76,87.986,-0.09018 (99.90982),,2020/06/17 09:05:37,
9,2028162708,(주)에스텍시스템,이병화,분석,265225436,87.762,87.988,-0.08760 (99.9124),,2020/06/16 08:20:33,
10,1068133832,(주)동양이엔씨,최두현,분석,265233890,87.765,87.991,-0.08441 (99.91559),,2020/06/16 09:05:29,
11,7978100097,주식회사 신동아이앤지,신철호,분석,265234400,87.765,87.991,-0.08422 (99.91578),,2020/06/16 16:21:04,
12,1098610416,(주)네시비스,이은섭,분석,265236980,87.766,87.992,-0.08324 (99.91676),,2020/06/12 13:35:47,
13,4168216339,(사)한국척수장애인협회,구근회,분석,265239544,87.767,87.993,-0.08227 (99.91773),,2020/06/15 10:08:36,
14,2118691240,거성일렉콤(주),박성래,분석,265239719,87.767,87.993,-0.08220 (99.9178),,2020/06/16 16:42:04,
15,1118129252,광원전설(주),김영선,분석,265243131,87.768,87.994,-0.08091 (99.91909),,2020/06/17 12:11:47,
16,7188100420,주식회사 오투정보통신,양성윤,분석,265246300,87.769,87.995,-0.07972 (99.92028),,2020/06/15 16:57:47,
17,1058169109,대조전설 주식회사,장철호,분석,265250300,87.77,87.997,-0.07820 (99.9218),,2020/06/15 11:53:07,
18,1068674084,주식회사월드아이,신영구,분석,265261160,87.774,88.0,-0.07410 (99.9259),,2020/06/17 09:14:09,
19,2048188475,주식회사 오파스넷,장수현,분석,265282038,87.781,88.007,-0.06620 (99.9338),,2020/06/11 12:47:59,
20,1058680303,주식회사 제이엔디케이,이재식,분석,265283500,87.782,88.008,-0.06565 (99.93435),,2020/06/11 17:46:19,
21,2168100638,원흥전설(주),이제호,분석,265285500,87.782,88.008,-0.06490 (99.9351),,2020/06/16 11:56:04,
22,1138150993,주식회사 우진정보,배재중,분석,265293000,87.785,88.011,-0.06206 (99.93794),,2020/06/16 13:40:59,
23,1168144224,제일정보건설 주식회사,김진철,분석,265293940,87.785,88.011,-0.06170 (99.9383),,2020/06/11 13:14:39,
23,1138163218,(주)신성하이텍,성성모,분석,265293940,87.785,88.011,-0.06170 (99.9383),,2020/06/16 14:02:39,
25,2208626821,한성씨앤엔(주),한성,분석,265297500,87.786,88.012,-0.06036 (99.93964),,2020/06/11 10:38:08,
26,1198173261,(주)현대네트웍기술,조성익,분석,265301808,87.788,88.014,-0.05873 (99.94127),,2020/06/15 17:05:35,
27,2118603519,에쓰이씨 주식회사,이명규,분석,265305048,87.789,88.015,-0.05750 (99.9425),,2020/06/16 16:09:59,
28,1108124633,(주)디앤에스테크놀로지,이원우,분석,265309544,87.791,88.016,-0.05580 (99.9442),,2020/06/16 08:43:13,
29,5178101428,주식회사 율이앤씨,전형숙,분석,265322770,87.795,88.021,-0.05080 (99.9492),,2020/06/17 09:02:49,
30,1098643839,주식회사 케이비정보통신,지인현,분석,265325584,87.796,88.022,-0.04974 (99.95026),,2020/06/17 12:03:51,
31,1138146387,(주)대산시스템,전재수,분석,265327795,87.797,88.022,-0.04890 (99.9511),,2020/06/16 10:06:22,
32,1118126196,(주)광성통신,김성철,분석,265356014,87.806,88.032,-0.03824 (99.96176),,2020/06/16 16:58:37,
33,2198111833,주식회사 대영아이오티,전인구,분석,265358739,87.807,88.033,-0.03721 (99.96279),,2020/06/17 08:55:18,
34,1288610057,주식회사 청명씨앤아이,문현민,분석,265363765,87.809,88.034,-0.03530 (99.9647),,2020/06/14 16:31:20,
35,1078640952,(주)바비젼,이주일,분석,265367778,87.81,88.036,-0.03379 (99.96621),,2020/06/15 10:18:25,
36,4108607408,주식회사 천운정보통신,김복중,분석,265380500,87.815,88.04,-0.02898 (99.97102),,2020/06/16 08:45:36,
37,1198646212,주식회사 에프에스네트웍스,이화수,분석,265382400,87.815,88.04,-0.02826 (99.97174),,2020/06/15 10:30:27,
38,2158774589,주식회사 스카이코어,최명훈,분석,265383337,87.816,88.041,-0.02790 (99.9721),,2020/06/16 09:45:38,
39,1108130339,(주)기양상사,조효진,분석,265399600,87.821,88.046,-0.02176 (99.97824),,2020/06/12 11:00:46,
40,1168161465,(주)솔루텍시스템,이인명,분석,265403042,87.822,88.047,-0.02045 (99.97955),,2020/06/15 09:33:33,
41,1098150316,(주)건우통신,노형환,분석,265409258,87.825,88.049,-0.01810 (99.9819),,2020/06/15 17:19:22,
42,2188117964,(주)투윈스컴,박성하,분석,265412170,87.826,88.05,-0.01700 (99.983),,2020/06/16 07:02:52,
43,2338109463,주식회사 아이티에스서비스,지영일,분석,265424340,87.83,88.054,-0.01240 (99.9876),,2020/06/15 17:16:37,
44,2048626080,주식회사 엘제이이엔지,임성희,분석,265441270,87.835,88.06,-0.00600 (99.994),,2020/06/12 09:44:28,
45,4568800195,주식회사 동부코리아통신,윤미옥,분석,265446020,87.837,88.062,-0.00421 (99.99579),,2020/06/15 08:39:19,
46,2128196942,동진이앤씨(주),민진식,분석,265446500,87.837,88.062,-0.00402 (99.99598),,2020/06/15 15:42:12,
47,1058746506,(주)파워일렉,이정림,분석,265452040,87.839,88.064,-0.00193 (99.99807),,2020/06/16 13:02:27,
48,1198646401,주식회사 보문테크닉스,황정식,분석,265452348,87.839,88.064,-0.00181 (99.99819),,2020/06/17 09:36:32,
49,1148189360,(주)지오,오광연,분석,265452420,87.839,88.064,-0.00179 (99.99821),,2020/06/15 11:29:47,
50,1178152009,동아신호 주식회사,최종수,분석,265464000,87.843,88.067,0.00259 (100.00259),,2020/06/16 13:23:35,
51,1198611222,(주)제이에이티,이세창,분석,265471070,87.846,88.07,0.00527 (100.00527),,2020/06/15 18:02:11,
52,2208709343,유텔레콤주식회사,이종일,분석,265480141,87.849,88.073,0.00870 (100.0087),,2020/06/15 15:33:00,
52,1058601287,(주)성산정보시스템,김기주,분석,265480141,87.849,88.073,0.00870 (100.0087),,2020/06/15 16:40:26,
54,1068612230,(주)사강통신,정일영,분석,265482236,87.849,88.074,0.00949 (100.00949),,2020/06/15 10:28:56,
55,2028136758,주식회사 남양계전,민강기,분석,265496000,87.854,88.078,0.01469 (100.01469),,2020/06/17 09:32:22,
56,2128153400,일렉파워주식회사,김성호,분석,265509447,87.859,88.083,0.01978 (100.01978),,2020/06/15 19:16:48,
57,1088159691,(주)다우텔레콤,이영순,분석,265513199,87.86,88.084,0.02119 (100.02119),,2020/06/17 09:26:01,
58,2078149656,코리아데이타코퍼레이션(주),이기철,분석,265522000,87.863,88.087,0.02452 (100.02452),,2020/06/15 17:18:16,
59,1028132281,현대씨앤알 주식회사,이문복,분석,265527221,87.865,88.088,0.02650 (100.0265),,2020/06/16 11:20:00,
60,2108168358,주식회사 영호정보통신,조영민,분석,265538064,87.868,88.092,0.03060 (100.0306),,2020/06/13 07:22:39,
61,1288141176,주식회사 와이씨스템,장영찬,분석,265540763,87.869,88.093,0.03162 (100.03162),,2020/06/16 11:41:32,
62,1078128574,(주)대진정보텔레콤,경완수,분석,265541150,87.87,88.093,0.03176 (100.03176),,2020/06/12 10:31:47,
63,2118698428,테크노빌리지 주식회사,유인목,분석,265543618,87.87,88.094,0.03270 (100.0327),,2020/06/15 10:47:56,
64,2068213088,사단법인장애인동반성장협회,정영석,분석,265544942,87.871,88.094,0.03320 (100.0332),,2020/06/15 13:47:51,
65,2048182660,동원오비텍(주),박동을,분석,265547690,87.872,88.095,0.03423 (100.03423),,2020/06/15 17:00:45,
66,2058126341,종합전기 주식회사,김유훈,분석,265553669,87.874,88.097,0.03650 (100.0365),,2020/06/16 08:51:59,
67,1078155407,(주)윤익계전,안용준,분석,265553736,87.874,88.097,0.03652 (100.03652),,2020/06/10 13:56:17,
68,2148632162,신영전자통신(주),김성식,분석,265563100,87.877,88.1,0.04006 (100.04006),,2020/06/16 14:31:15,
69,1101185132,메이폴정보통신,박용진,분석,265566893,87.878,88.102,0.04149 (100.04149),,2020/06/12 01:29:10,
70,2098211809,사단법인 해오름장애인협회,노영주,분석,265567687,87.879,88.102,0.04180 (100.0418),,2020/06/16 09:56:04,
