순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,2068164028,주식회사 이지비앤티,김한복,분석,402577500,86.745,87.115,-0.62886 (99.37114),,2020/12/07 09:33:30,1순위
2,2058125376,주식회사 명성라이픽스,황석고,분석,402583741,86.747,87.117,-0.62730 (99.3727),,2020/12/07 17:55:24,2순위
3,2118612681,(주)해우정보시스템,김병헌,분석,402596160,86.749,87.119,-0.62421 (99.37579),,2020/12/02 09:22:07,3순위
4,1108131570,(주)조은시스템,김창윤,분석,402598980,86.75,87.12,-0.62350 (99.3765),,2020/12/04 11:28:54,4순위
5,1068167098,코스믹전기통신 주식회사,이규선,분석,402599480,86.75,87.12,-0.62338 (99.37662),,2020/12/07 09:24:13,5순위
6,1198123174,주식회사 도래정보시스템,이은숙,분석,402624230,86.756,87.125,-0.61720 (99.3828),,2020/12/04 09:23:52,6순위
7,2138198870,주식회사 근우,김재진,분석,402633700,86.758,87.127,-0.61484 (99.38516),,2020/12/04 16:46:25,7순위
8,1198611222,(주)제이에이티,이세창,분석,402635120,86.759,87.128,-0.61449 (99.38551),,2020/12/05 13:09:06,8순위
9,1148190678,주식회사 에드원,김춘걸,분석,402641870,86.76,87.129,-0.61280 (99.3872),,2020/12/07 16:17:55,9순위
10,2048190516,주식회사동훈전설,정준모,분석,402643871,86.761,87.13,-0.61230 (99.3877),,2020/12/07 15:31:44,10순위
11,5208801248,주식회사 해주정보통신,임나영,분석,402657500,86.764,87.133,-0.60890 (99.3911),,2020/12/04 09:40:39,11순위
12,2158191475,(주)디앤씨코퍼레이션,엄삼섭,분석,402659670,86.764,87.133,-0.60836 (99.39164),,2020/12/04 12:05:45,12순위
13,2158768281,태일정보시스템(주),이미자,분석,402697586,86.773,87.141,-0.59891 (99.40109),,2020/12/04 14:28:21,13순위
14,2148639466,(주)동방데이타테크놀러지,원덕숙,분석,402700700,86.774,87.142,-0.59813 (99.40187),,2020/12/07 10:39:54,14순위
15,2148781807,(주)창리정보통신,정종호,분석,402705199,86.775,87.143,-0.59701 (99.40299),,2020/12/07 17:18:12,15순위
16,1018151140,(주)사운드솔루션,이홍,분석,402707190,86.775,87.143,-0.59651 (99.40349),,2020/12/07 13:12:13,16순위
