순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
71,1208637260,사운드파이프코리아(주),,분석,1086866393,89.881,89.795,-0.4529 (99.5471),5 8,2020/10/30 10:51:59,미심사
72,1348700022,이앤엠 주식회사,,분석,1086871851,89.881,89.796,-0.4524 (99.5476),4 1,2020/11/02 10:17:07,미심사
73,1278100041,동일건설(주),,분석,1086877030,89.882,89.796,-0.4520 (99.548),12 4,2020/11/03 10:56:52,미심사
74,6098191535,주식회사 케이엔티,,분석,1086877900,89.882,89.796,-0.4519 (99.5481),11 14,2020/11/03 08:38:36,미심사
75,1198183944,(주)선인프라,,분석,1086881678,89.882,89.797,-0.4515 (99.5485),1 8,2020/10/30 09:57:26,미심사
76,1178115663,한빛기전 주식회사,,분석,1086914978,89.885,89.799,-0.4485 (99.5515),15 4,2020/11/02 17:27:31,미심사
77,1388126833,주식회사 컴피아,,분석,1086918800,89.885,89.8,-0.4481 (99.5519),4 10,2020/11/03 09:47:09,미심사
78,1068642694,우림정보시스템(주),,분석,1086922075,89.886,89.8,-0.4478 (99.5522),14 8,2020/10/30 18:26:41,미심사
79,1178125555,(주)우원일렉티,,분석,1086936892,89.887,89.801,-0.4465 (99.5535),4 12,2020/11/02 11:55:00,미심사
80,6028159946,주식회사 에스티에스시스템,,분석,1086944700,89.888,89.802,-0.4458 (99.5542),12 14,2020/11/02 15:41:40,미심사
81,1218157435,(주)해오름넷,,분석,1086950990,89.888,89.802,-0.4452 (99.5548),10 13,2020/11/03 09:00:51,미심사
82,2158714581,씨엠티정보통신(주),,분석,1086969900,89.89,89.804,-0.4435 (99.5565),15 8,2020/10/30 11:56:19,미심사
83,1088159691,(주)다우텔레콤,,분석,1086983216,89.891,89.805,-0.4422 (99.5578),14 7,2020/11/03 12:21:24,미심사
84,2598100182,(주)연일정보통신,,분석,1086994700,89.892,89.806,-0.4412 (99.5588),2 15,2020/10/30 18:05:10,미심사
85,2188117964,(주)투윈스컴,,분석,1086996320,89.892,89.806,-0.4410 (99.559),2 1,2020/11/02 07:18:44,미심사
86,2018147460,태성전기통신(주),,분석,1086996645,89.892,89.806,-0.4410 (99.559),11 12,2020/11/02 13:14:28,미심사
87,1198153402,고현건설(주),,분석,1087000600,89.893,89.807,-0.4407 (99.5593),2 11,2020/11/02 09:24:21,미심사
88,1078738017,(주)애린테크,,분석,1087001778,89.893,89.807,-0.4405 (99.5595),6 8,2020/11/02 12:08:58,미심사
89,1388123137,주식회사 에스시큐리티,,분석,1087009000,89.893,89.807,-0.4399 (99.5601),7 12,2020/10/31 15:57:27,미심사
90,1268120137,흥진통신(주),,분석,1087009600,89.893,89.807,-0.4398 (99.5602),8 6,2020/11/02 15:47:52,미심사
91,1058640413,(주)지앤에스이엔지,,분석,1087014879,89.894,89.808,-0.4393 (99.5607),9 14,2020/11/03 09:16:50,미심사
92,3148617457,주식회사 세광정보,,분석,1087020338,89.894,89.808,-0.4388 (99.5612),8 12,2020/11/03 10:04:37,미심사
93,2158184144,주영건설 주식회사,,분석,1087024037,89.895,89.808,-0.4385 (99.5615),15 3,2020/10/30 16:11:50,미심사
94,3078147074,주식회사성우네트웍스,,분석,1087048730,89.897,89.81,-0.4362 (99.5638),14 12,2020/11/03 07:58:55,미심사
95,6131283213,하늘통신,,분석,1087055600,89.897,89.811,-0.4356 (99.5644),8 14,2020/10/30 15:21:03,미심사
96,1258103396,우성기업 주식회사,,분석,1087057459,89.897,89.811,-0.4354 (99.5646),10 1,2020/11/02 13:48:09,미심사
97,1188100203,株式會社 協成機電 (주식회사 협성기전),,분석,1087059643,89.898,89.811,-0.4352 (99.5648),14 10,2020/11/02 09:36:18,미심사
98,6188123083,금강통신(주),,분석,1087099600,89.901,89.815,-0.4316 (99.5684),15 8,2020/10/30 14:23:09,미심사
99,1298149147,주식회사 파이브텍,,분석,1087104338,89.901,89.815,-0.4312 (99.5688),8 3,2020/11/02 10:37:50,미심사
100,2148620797,(주)세인씨앤씨,,분석,1087126244,89.903,89.817,-0.4291 (99.5709),13 8,2020/11/02 18:15:30,미심사
101,1248634926,주식회사 천일,,분석,1087150263,89.905,89.819,-0.4269 (99.5731),5 15,2020/11/02 15:26:33,미심사
102,2248143531,주식회사 성봉전설,,분석,1087155450,89.906,89.819,-0.4265 (99.5735),11 3,2020/11/02 09:26:21,미심사
103,1238135136,(주)청남통신,,분석,1087163360,89.907,89.82,-0.4258 (99.5742),1 6,2020/10/30 13:11:50,미심사
104,6158109646,해강정보통신 주식회사,,분석,1087166900,89.907,89.82,-0.4254 (99.5746),13 2,2020/10/30 14:49:46,미심사
105,1128107625,(주)삼정전기통신,,분석,1087174284,89.908,89.821,-0.4247 (99.5753),9 12,2020/11/02 17:42:59,미심사
106,1098187375,주식회사 동명텔레콤,,분석,1087199390,89.91,89.823,-0.4225 (99.5775),15 12,2020/11/02 14:29:40,미심사
107,1248174826,화진전자통신(주),,분석,1087218897,89.911,89.825,-0.4207 (99.5793),5 9,2020/11/02 09:03:48,미심사
108,5502200394,메가무선통신,,분석,1087221231,89.912,89.825,-0.4204 (99.5796),10 4,2020/10/31 09:04:29,미심사
109,6178145478,고려정보통신(주),,분석,1087223600,89.912,89.825,-0.4202 (99.5798),3 9,2020/10/30 13:42:46,미심사
110,2148734721,(주)다모아테크,,분석,1087225599,89.912,89.825,-0.4200 (99.58),6 4,2020/10/30 14:00:36,미심사
111,2838100472,주식회사 명천,,분석,1087232000,89.913,89.826,-0.4195 (99.5805),7 2,2020/11/01 19:24:44,미심사
112,7448700377,광영정보통신주식회사,,분석,1087245251,89.914,89.827,-0.4182 (99.5818),10 7,2020/10/30 12:37:18,미심사
113,1178160135,주식회사 SJ케이블정보통신,,분석,1087248527,89.914,89.827,-0.4179 (99.5821),12 9,2020/10/30 14:16:22,미심사
114,1408127631,크리스탈이엔이 주식회사,,분석,1087262373,89.915,89.828,-0.4167 (99.5833),10 5,2020/11/02 08:58:30,미심사
115,4028187954,주식회사 이모션,,분석,1087265994,89.915,89.828,-0.4164 (99.5836),12 6,2020/10/30 16:13:21,미심사
116,7968100852,주식회사 플러스정보기술,,분석,1087278020,89.916,89.829,-0.4152 (99.5848),14 15,2020/11/02 11:35:01,미심사
117,6178624653,주식회사 더누리정보통신,,분석,1087299600,89.918,89.831,-0.4133 (99.5867),9 4,2020/10/30 15:08:28,미심사
118,2298134357,주식회사 디라직,,분석,1087300934,89.918,89.831,-0.4131 (99.5869),1 12,2020/11/03 09:06:53,미심사
119,4128122448,(주)송림정보통신,,분석,1087307485,89.919,89.832,-0.4125 (99.5875),11 14,2020/11/02 10:32:02,미심사
120,1888601171,에이케이에스정보주식회사,,분석,1087317310,89.92,89.833,-0.4116 (99.5884),4 2,2020/11/03 02:57:38,미심사
121,6028159010,주식회사 와이제이정보기술,,분석,1087332500,89.921,89.834,-0.4103 (99.5897),13 1,2020/11/02 11:56:43,미심사
122,7988800880,뉴테크정보통신 주식회사,,분석,1087348430,89.923,89.835,-0.4088 (99.5912),10 12,2020/11/02 11:26:15,미심사
123,5148166515,(주)이튜,,분석,1087349792,89.923,89.835,-0.4087 (99.5913),3 6,2020/11/02 16:33:38,미심사
124,5158119882,주식회사 건호정보통신,,분석,1087364000,89.924,89.837,-0.4074 (99.5926),13 2,2020/11/02 10:21:44,미심사
125,8618100573,주식회사 하나보안,,분석,1087369720,89.924,89.837,-0.4068 (99.5932),15 9,2020/11/03 06:57:33,미심사
126,2148690274,주식회사 유니콤넷,,분석,1087374951,89.925,89.837,-0.4064 (99.5936),3 10,2020/10/30 17:04:44,미심사
127,3628700011,주식회사 동원정보통신,,분석,1087378453,89.925,89.838,-0.4060 (99.594),14 1,2020/11/02 19:14:44,미심사
128,1358166520,(주)아이에스엘,,분석,1087387315,89.926,89.838,-0.4052 (99.5948),7 4,2020/10/30 09:40:14,미심사
129,6038186257,우주정보통신 주식회사,,분석,1087399600,89.927,89.839,-0.4041 (99.5959),12 14,2020/10/30 14:25:22,미심사
130,2028104237,대선이엔씨(주),,분석,1087406666,89.928,89.84,-0.4035 (99.5965),11 13,2020/11/02 14:45:22,미심사
131,6168622502,청수개발 주식회사,,분석,1087415000,89.928,89.841,-0.4027 (99.5973),11 15,2020/11/03 09:18:56,미심사
132,3058171729,주식회사 중부보안,,분석,1087416930,89.928,89.841,-0.4025 (99.5975),1 4,2020/11/02 09:08:41,미심사
133,5138163039,주식회사 케이엔정보기술,,분석,1087433600,89.93,89.842,-0.4010 (99.599),6 12,2020/10/30 15:26:52,미심사
134,1168137418,두레옵트로닉스 주식회사,,분석,1087440690,89.93,89.843,-0.4003 (99.5997),11 12,2020/10/30 18:29:47,미심사
135,2128150475,주식회사 미래윈정보통신,,분석,1087444729,89.931,89.843,-0.4000 (99.6),9 6,2020/11/02 17:26:11,미심사
136,1308113106,신양통신주식회사,,분석,1087455971,89.932,89.844,-0.3989 (99.6011),12 15,2020/11/03 13:05:59,미심사
137,1308702921,주식회사 진영전기통신,,분석,1087462520,89.932,89.845,-0.3984 (99.6016),8 12,2020/11/02 15:36:39,미심사
138,2098141039,(주)벨에어테크,,분석,1087464710,89.933,89.845,-0.3981 (99.6019),12 4,2020/11/02 10:49:02,미심사
139,1248127527,(주)경일,,분석,1087475080,89.933,89.846,-0.3972 (99.6028),12 14,2020/10/30 10:16:08,미심사
140,2140562973,대산정보통신공사,,분석,1087477807,89.934,89.846,-0.3969 (99.6031),11 5,2020/11/02 10:17:15,미심사
141,2158173822,삼일씨티에스(주),,분석,1087488725,89.935,89.847,-0.3959 (99.6041),11 15,2020/10/30 12:53:56,미심사
142,3508800150,주식회사 제이에스투,,분석,1087490786,89.935,89.847,-0.3958 (99.6042),10 3,2020/10/31 13:59:07,미심사
143,5088126648,주식회사 보명전설,,분석,1087492000,89.935,89.847,-0.3956 (99.6044),10 12,2020/11/03 09:04:25,미심사
144,2208829991,주식회사 이노트리,,분석,1087494410,89.935,89.847,-0.3954 (99.6046),12 7,2020/11/02 09:06:05,미심사
145,1248650187,(주)성창엔지니어링,,분석,1087529780,89.938,89.85,-0.3922 (99.6078),13 1,2020/11/03 09:15:23,미심사
146,1240367481,중앙통신,,분석,1087576834,89.942,89.854,-0.3879 (99.6121),3 4,2020/11/02 21:05:50,미심사
147,2248114190,설악이앤씨(주),,분석,1087585800,89.943,89.855,-0.3871 (99.6129),3 4,2020/10/31 22:27:43,미심사
148,2268127293,주식회사일광,,분석,1087589172,89.943,89.855,-0.3867 (99.6133),11 1,2020/11/03 08:09:18,미심사
149,4088145457,(주)보선,,분석,1087590264,89.943,89.855,-0.3866 (99.6134),2 1,2020/11/02 15:18:57,미심사
150,5078106538,주식회사 이로,,분석,1087592174,89.944,89.855,-0.3865 (99.6135),7 8,2020/11/02 17:32:28,미심사
151,1298663431,주식회사 우리이엔시,,분석,1087592400,89.944,89.855,-0.3865 (99.6135),1 15,2020/10/30 14:18:46,미심사
152,1378604597,주식회사 선진일렉텍,,분석,1087599410,89.944,89.856,-0.3858 (99.6142),12 11,2020/11/02 14:18:39,미심사
153,2148864580,(주)리우솔루션,,분석,1087600453,89.944,89.856,-0.3857 (99.6143),7 5,2020/11/02 10:57:42,미심사
154,4098121119,주식회사 시티종합건설,,분석,1087601190,89.944,89.856,-0.3856 (99.6144),15 10,2020/11/03 08:48:35,미심사
155,2018614794,원진전력(주),,분석,1087604457,89.945,89.856,-0.3853 (99.6147),9 3,2020/11/02 16:18:22,미심사
156,1108137685,(주)링크엔존테크놀러지,,분석,1087609020,89.945,89.857,-0.3849 (99.6151),1 12,2020/10/30 13:40:51,미심사
157,1078606385,대선아이넷(주),,분석,1087611000,89.945,89.857,-0.3848 (99.6152),10 7,2020/11/02 17:20:20,미심사
158,6012669160,삼광무선설비,,분석,1087615380,89.946,89.857,-0.3843 (99.6157),6 4,2020/10/30 15:40:34,미심사
159,2128168465,주식회사 대성엔이씨,,분석,1087616410,89.946,89.857,-0.3843 (99.6157),8 2,2020/11/02 23:02:13,미심사
160,1208166080,(주)기산텔레콤,,분석,1087616500,89.946,89.857,-0.3842 (99.6158),4 15,2020/11/02 13:04:09,미심사
161,1278122443,주식회사 정우이엔씨,,분석,1087620834,89.946,89.858,-0.3838 (99.6162),6 15,2020/10/30 15:25:42,미심사
162,1268620622,(주)엑스코하이텍,,분석,1087644854,89.948,89.86,-0.3816 (99.6184),9 3,2020/11/03 10:49:17,미심사
163,6048113515,주식회사 명신하이넷,,분석,1087646491,89.948,89.86,-0.3815 (99.6185),13 12,2020/11/02 17:16:10,미심사
164,1318612600,주식회사 석원정보통신,,분석,1087662323,89.95,89.861,-0.3800 (99.62),2 7,2020/11/02 10:22:43,미심사
165,1308644851,주식회사 케이원시스템,,분석,1087678700,89.951,89.863,-0.3785 (99.6215),3 1,2020/11/02 10:19:11,미심사
166,2118145912,영남전기통신 주식회사,,분석,1087679700,89.951,89.863,-0.3785 (99.6215),2 1,2020/11/02 09:34:47,미심사
167,1068638093,(주)엘케이시스코,,분석,1087680118,89.951,89.863,-0.3784 (99.6216),3 1,2020/11/03 10:51:51,미심사
168,2098122745,새결정보통신(주),,분석,1087684448,89.952,89.863,-0.3780 (99.622),1 6,2020/10/30 13:26:25,미심사
169,1208109639,신영건설 주식회사,,분석,1087695000,89.952,89.864,-0.3771 (99.6229),5 13,2020/11/03 09:02:00,미심사
170,2048182660,동원오비텍(주),,분석,1087700600,89.953,89.864,-0.3765 (99.6235),6 12,2020/11/02 17:07:46,미심사
171,2238113859,(주)명성,,분석,1087705990,89.953,89.865,-0.3761 (99.6239),15 8,2020/11/03 09:15:45,미심사
172,2068679088,(주)한맥아이티,,분석,1087710363,89.954,89.865,-0.3756 (99.6244),13 6,2020/10/30 18:05:22,미심사
173,1138148411,(주)풍천정보네트웍,,분석,1087713600,89.954,89.865,-0.3754 (99.6246),11 7,2020/11/02 14:05:24,미심사
174,2158691790,에이브이에스텍(주),,분석,1087714730,89.954,89.866,-0.3752 (99.6248),4 9,2020/11/02 10:52:51,미심사
175,2178141893,주식회사대웅텔레콤,,분석,1087722370,89.955,89.866,-0.3746 (99.6254),9 10,2020/11/02 10:17:39,미심사
176,1148190678,주식회사 에드원,,분석,1087742030,89.956,89.868,-0.3727 (99.6273),7 15,2020/11/02 15:28:31,미심사
177,2208718861,(주)예스피치,,분석,1087743602,89.957,89.868,-0.3726 (99.6274),15 13,2020/10/30 15:22:44,미심사
178,1228170028,글로벌정보통신 주식회사,,분석,1087748570,89.957,89.868,-0.3722 (99.6278),15 7,2020/11/02 16:50:51,미심사
179,1298115031,코스텔(주),,분석,1087749000,89.957,89.868,-0.3721 (99.6279),1 9,2020/11/02 17:10:47,미심사
180,1388182607,주식회사 블랙홀,,분석,1087752944,89.957,89.869,-0.3717 (99.6283),12 1,2020/10/30 09:45:31,미심사
181,3448700497,주식회사 이앤엠테크,,분석,1087755150,89.958,89.869,-0.3715 (99.6285),7 14,2020/11/03 10:14:28,미심사
182,1148615581,대성네트웍 주식회사,,분석,1087759500,89.958,89.869,-0.3711 (99.6289),12 2,2020/10/30 16:56:54,미심사
183,1238186315,케이에스아이주식회사,,분석,1087782430,89.96,89.871,-0.3690 (99.631),6 11,2020/11/03 09:35:06,미심사
184,5148148220,대경아이티 주식회사,,분석,1087787220,89.96,89.871,-0.3686 (99.6314),7 15,2020/11/02 13:23:25,미심사
185,1018622432,(주)세우엔지니어링,,분석,1087788392,89.96,89.872,-0.3685 (99.6315),15 1,2020/11/02 15:52:28,미심사
186,2158770996,엠코어넷 주식회사,,분석,1087796615,89.961,89.872,-0.3677 (99.6323),1 6,2020/11/03 09:20:35,미심사
187,1298661772,주식회사 새롬정보기술,,분석,1087809400,89.962,89.873,-0.3666 (99.6334),11 12,2020/11/02 09:15:33,미심사
188,2028159713,거산음향통신(주),,분석,1087823910,89.964,89.875,-0.3653 (99.6347),12 3,2020/10/30 10:25:09,미심사
189,2168700697,엘케이시그널 주식회사,,분석,1087823912,89.964,89.875,-0.3652 (99.6348),14 7,2020/11/02 23:32:16,미심사
190,2078131175,(주)경우이앤씨,,분석,1087834830,89.964,89.875,-0.3642 (99.6358),5 13,2020/10/30 17:50:39,미심사
191,1328132206,주식회사 백율,,분석,1087835000,89.964,89.875,-0.3642 (99.6358),4 8,2020/11/03 09:53:11,미심사
192,1278195155,주식회사 대흥디씨티,,분석,1087840300,89.965,89.876,-0.3637 (99.6363),11 15,2020/11/03 09:47:08,미심사
193,1358181763,주식회사 텔라이프,,분석,1087841380,89.965,89.876,-0.3636 (99.6364),3 15,2020/11/02 16:30:24,미심사
194,1098611773,주식회사상현엔지니어링,,분석,1087845747,89.965,89.876,-0.3632 (99.6368),13 6,2020/10/30 16:39:13,미심사
195,1328149691,(주)이레씨앤씨,,분석,1087854481,89.966,89.877,-0.3624 (99.6376),4 12,2020/11/02 07:37:06,미심사
196,1268147306,대신네트웍스(주),,분석,1087855570,89.966,89.877,-0.3624 (99.6376),4 3,2020/11/02 09:22:00,미심사
197,2178104199,반도건설ICT주식회사,,분석,1087856670,89.966,89.877,-0.3622 (99.6378),13 2,2020/11/01 09:17:14,미심사
198,1198603630,유에프엠시스템즈 주식회사,,분석,1087866492,89.967,89.878,-0.3613 (99.6387),14 5,2020/11/02 10:45:08,미심사
199,1388143337,주식회사 디지탈라인,,분석,1087871950,89.968,89.878,-0.3608 (99.6392),6 8,2020/11/03 08:53:03,미심사
200,1248738050,컴크로스 주식회사,,분석,1087874140,89.968,89.879,-0.3606 (99.6394),15 3,2020/10/30 11:40:15,미심사
201,1238613802,주식회사 지성정보통신,,분석,1087882800,89.969,89.879,-0.3599 (99.6401),9 5,2020/10/30 15:03:15,미심사
202,2066762193,보성통신,,분석,1087885671,89.969,89.88,-0.3596 (99.6404),13 11,2020/10/30 15:26:28,미심사
203,6108126714,금호전업(주),,분석,1087897000,89.97,89.881,-0.3586 (99.6414),11 9,2020/11/02 10:53:27,미심사
204,1078658471,우암정보통신 주식회사,,분석,1087910160,89.971,89.882,-0.3574 (99.6426),6 3,2020/11/02 17:12:47,미심사
