순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1058618361,한글정보통신(주),최경환,분석,141991590,87.746,87.996,-0.64530 (99.3547),,2020/06/25 14:46:29,
2,1058714080,(주) 한일이앤에스,박완교,분석,141992294,87.746,87.997,-0.64481 (99.35519),,2020/06/26 13:30:20,
3,1018197466,주식회사콤위즈,정윤권,분석,141999990,87.751,88.001,-0.63937 (99.36063),,2020/06/26 12:15:23,
4,1068178635,(주)지아이테크놀러지,홍영우,분석,142003000,87.753,88.003,-0.63724 (99.36276),,2020/06/29 10:20:34,
5,1078619629,염광전기통신(주),최인재,분석,142003338,87.753,88.003,-0.63701 (99.36299),,2020/06/26 14:11:19,
6,2058140076,(주)제일첨단테크,김성수,분석,142004472,87.754,88.004,-0.63620 (99.3638),,2020/06/29 08:41:25,
7,1298627304,(주)진네트웍스,이호진,분석,142005037,87.755,88.005,-0.63581 (99.36419),,2020/06/29 09:44:57,
8,1188117645,(주)유투넷,최병국,분석,142005740,87.755,88.005,-0.63531 (99.36469),,2020/06/26 16:41:21,
9,2148888151,주식회사 씨앤피테크,제해동,분석,142010560,87.758,88.008,-0.63190 (99.3681),,2020/06/26 13:55:32,
10,1068619761,(주) 한걸음정보통신,정진원,분석,142017500,87.763,88.012,-0.62700 (99.373),,2020/06/29 09:27:40,
11,2148104884,두원이에프씨주식회사,황운천,분석,142019770,87.764,88.014,-0.62540 (99.3746),,2020/06/26 16:28:04,
12,2068111894,(주)아파트피아,곽복동,분석,142019900,87.765,88.014,-0.62531 (99.37469),,2020/06/29 17:42:28,
13,1098603593,주식회사 완일이씨에스,김경창,분석,142022600,87.766,88.015,-0.62340 (99.3766),,2020/06/29 09:19:22,
14,1018154491,엘케이테크넷(주),이만형,분석,142029107,87.771,88.019,-0.61880 (99.3812),,2020/06/29 08:11:28,
15,2208660663,주식회사 데이타렉스,김정국,분석,142031000,87.772,88.021,-0.61747 (99.38253),,2020/06/29 14:58:25,
16,2048639509,주식회사 대한유비텍,강성철,분석,142037660,87.776,88.025,-0.61276 (99.38724),,2020/06/25 15:46:37,
17,1138148411,(주)풍천정보네트웍,김학봉,분석,142045389,87.782,88.03,-0.60730 (99.3927),,2020/06/29 10:04:26,
18,6118700363,주식회사 서경산업,이대규,분석,142059124,87.791,88.038,-0.59760 (99.4024),,2020/06/29 17:41:35,
19,1088114068,(주)대인정보통신,유재호,분석,142060790,87.792,88.039,-0.59643 (99.40357),,2020/06/26 15:42:28,
20,2098147159,(주)동방에스앤에스,정재훈,분석,142066335,87.796,88.043,-0.59251 (99.40749),,2020/06/29 17:22:20,
21,2118193336,(주)국제비엠에스,윤도선,분석,142068400,87.797,88.044,-0.59105 (99.40895),,2020/06/26 12:31:23,
22,4108607408,주식회사 천운정보통신,김복중,분석,142092900,87.813,88.059,-0.57375 (99.42625),,2020/06/29 09:23:31,
23,2088115955,대건통신건설(주),양승범,분석,142093510,87.814,88.059,-0.57332 (99.42668),,2020/06/26 15:26:25,
24,1098651964,셀코정보기술 주식회사,권영용,분석,142106271,87.822,88.067,-0.56430 (99.4357),,2020/06/30 09:41:44,
25,2028136990,(주)무궁화전자,이효형,분석,142106700,87.823,88.068,-0.56400 (99.436),,2020/06/26 10:22:04,
26,2068184591,신명네트워크(주),임은수,분석,142109660,87.825,88.069,-0.56191 (99.43809),,2020/06/27 10:03:15,
27,2048652666,주식회사 동연아이비에스,서동주,분석,142117881,87.83,88.074,-0.55610 (99.4439),,2020/06/26 17:56:49,
28,2158749469,(주)더블유에프텍,이영길,분석,142132039,87.84,88.083,-0.54611 (99.45389),,2020/06/26 09:18:47,
29,1078606385,대선아이넷(주),신일자,분석,142134200,87.841,88.085,-0.54458 (99.45542),,2020/06/29 17:06:40,
30,1054180243,태우산전,강정자,분석,142136287,87.842,88.086,-0.54310 (99.4569),,2020/06/26 18:08:19,
31,2218120693,주식회사 일동에너텍,김종삼,분석,142139176,87.844,88.088,-0.54106 (99.45894),,2020/06/29 15:48:05,
32,2018190031,주식회사 태건씨앤씨,김복수,분석,142144780,87.848,88.091,-0.53711 (99.46289),,2020/06/26 09:50:05,
