id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),010_001,010_002,010_003,010_004,010_005,010_006,010_007,010_008,010_009,010_010,020_001,020_002,020_003,020_004,020_005,020_006,020_007,020_008,020_009,020_010,020_011,020_012,020_013,020_014,020_015,020_016,020_017,020_018,020_019,020_020,050_001,050_002,050_003,050_004,050_005,050_006,050_007,050_008,050_009,050_010,050_011,050_012,050_013,050_014,050_015,050_016,050_017,050_018,050_019,050_020,050_021,050_022,050_023,050_024,050_025,050_026,050_027,050_028,050_029,050_030,050_031,050_032,050_033,050_034,050_035,050_036,050_037,050_038,050_039,050_040,050_041,050_042,050_043,050_044,050_045,050_046,050_047,050_048,050_049,050_050,100_001,100_002,100_003,100_004,100_005,100_006,100_007,100_008,100_009,100_010,100_011,100_012,100_013,100_014,100_015,100_016,100_017,100_018,100_019,100_020,100_021,100_022,100_023,100_024,100_025,100_026,100_027,100_028,100_029,100_030,100_031,100_032,100_033,100_034,100_035,100_036,100_037,100_038,100_039,100_040,100_041,100_042,100_043,100_044,100_045,100_046,100_047,100_048,100_049,100_050,100_051,100_052,100_053,100_054,100_055,100_056,100_057,100_058,100_059,100_060,100_061,100_062,100_063,100_064,100_065,100_066,100_067,100_068,100_069,100_070,100_071,100_072,100_073,100_074,100_075,100_076,100_077,100_078,100_079,100_080,100_081,100_082,100_083,100_084,100_085,100_086,100_087,100_088,100_089,100_090,100_091,100_092,100_093,100_094,100_095,100_096,100_097,100_098,100_099,100_100
2,20191237939-00,대림대학교 실습실 및 강의실 환경 개선 공사(1차)-통신공사,대림대학교,서울/인천/경기,23742000,23646250.0,+2% ~ -2%,1018128,87.745,2040,A값,-0.40330,2,15,74,377,592,569,287,94,13,8,2,0,6,9,21,53,158,219,309,283,279,290,179,108,67,27,6,7,5,3,1,1,0,0,0,1,3,2,2,7,5,7,16,16,30,38,73,93,99,74,108,130,119,117,118,84,122,127,129,107,83,69,57,40,38,33,24,16,13,8,4,2,0,2,5,3,1,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,2,1,2,0,2,0,4,3,4,1,3,4,9,7,7,9,11,19,16,22,28,45,47,46,54,45,31,43,45,63,58,72,71,48,64,53,65,53,37,47,61,61,73,54,69,60,51,56,38,45,36,33,27,30,28,12,19,19,22,11,13,11,10,6,9,4,6,2,1,3,2,0,0,0,1,1,3,2,3,0,0,1,1,0,1,0,0,2
3,20191232970-00,체육관 방송장비개선 공사,서울특별시교육청,서울,34507000,34360550.0,+2% ~ -2%,0,87.745,933,수의,-0.42441,0,3,36,140,274,281,143,41,4,3,0,0,0,3,7,29,46,94,113,161,134,147,84,59,26,15,3,1,1,2,0,0,0,0,0,0,0,0,0,3,5,2,4,14,11,14,27,21,40,38,39,49,58,75,53,55,52,62,67,45,41,32,21,31,18,14,8,7,6,6,1,0,2,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,1,1,0,4,6,8,6,5,6,8,13,14,5,16,21,19,19,19,18,21,18,31,25,33,51,24,39,14,23,32,27,25,27,35,36,31,24,21,25,16,17,15,11,10,12,19,11,7,7,7,5,3,4,3,5,1,3,3,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1
18,20191229226-00,중앙선 청량리역 승강장 개량에 따른 통신설비 개량공사,한국철도공사,서울,164813000,164998450.0,+2% ~ -2%,6926279,87.745,947,기/A값,0.11252,3,12,42,144,298,289,108,39,7,1,0,3,4,8,10,32,61,83,164,134,140,149,60,48,29,10,4,3,0,1,0,0,1,1,1,1,1,3,5,2,2,5,8,13,14,22,24,29,30,39,62,67,56,57,56,69,42,69,70,39,27,21,23,19,18,22,6,4,4,3,0,4,2,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2,1,1,4,0,2,0,2,2,3,3,5,4,9,8,6,10,12,13,11,15,14,18,12,15,24,31,31,27,40,35,21,28,29,36,20,27,42,18,24,29,40,38,32,24,15,16,11,10,11,12,11,9,10,6,12,9,13,4,2,1,3,2,2,2,1,0,0,4,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
19,20191228716-01,서울대학교 의과대학 의학도서관 이전 통신 공사 (긴급공고) (정정공고),서울대학교,서울,249689000,248394400.0,+2% ~ -2%,9916486,87.745,970,기/정/A값,-0.51849,1,9,39,181,274,305,119,31,7,1,0,1,3,6,6,33,73,108,149,125,166,139,75,44,25,6,3,4,0,1,0,0,0,1,0,0,2,2,1,4,0,3,8,12,16,19,39,36,41,46,60,60,53,56,45,58,66,67,61,53,32,35,20,17,15,11,12,2,5,1,2,1,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,2,2,0,0,1,2,3,5,6,6,5,11,10,9,20,19,15,21,17,24,27,19,25,35,29,31,29,24,29,27,20,25,24,34,30,36,42,25,37,24,21,32,18,14,18,17,8,12,8,9,8,7,7,4,10,2,2,0,2,3,1,0,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
26,20191208982-01,[변경공고]게임인재원 교육공간 구축 통신공사 (정정공고),한국콘텐츠진흥원,서울/인천/경기,21140000,21162450.0,+2% ~ -2%,1212832,87.745,1943,기/정/A값/연기,0.10619,14,25,132,341,438,543,321,91,16,2,4,10,7,18,46,86,152,189,235,203,237,306,181,140,63,28,11,5,1,1,3,0,2,5,4,3,3,4,9,6,21,15,23,38,35,57,68,62,73,81,79,101,102,93,63,71,103,121,126,122,72,63,69,55,62,31,23,15,13,9,6,4,1,2,3,0,0,1,1,0,0,3,0,0,1,1,3,2,1,3,0,3,2,1,1,3,2,7,2,4,9,12,8,7,10,13,21,17,15,20,24,33,37,31,27,35,33,40,40,41,38,41,46,55,55,47,48,45,29,34,34,37,44,59,63,58,70,56,70,52,36,36,26,37,46,23,23,32,31,31,18,13,13,10,9,6,8,5,8,1,1,5,0,4,1,0,0,2,3,0,0,0,0,0,1,0,0,1,0,0
37,20191216670-00,2019년 북한산 사기막야영장 조성공사(통신),국립공원공단,서울/경기,103570000,102999875.0,+2% ~ -2%,5249780,87.745,2239,기/A값,-0.55048,5,26,106,411,650,607,306,93,18,3,2,3,10,16,30,76,135,276,269,381,286,321,167,139,71,22,10,8,1,2,0,1,3,1,0,2,4,9,3,8,9,13,19,23,42,42,57,80,117,115,114,86,146,155,149,108,122,124,141,112,86,58,65,60,37,29,30,20,6,8,8,2,1,4,3,1,0,0,1,1,0,0,1,0,1,2,0,1,0,0,0,2,2,2,4,5,1,2,5,3,5,4,4,9,8,11,9,14,21,21,23,19,25,32,36,44,63,54,56,59,47,67,36,50,69,77,87,68,81,68,49,59,47,75,56,68,72,69,71,41,48,38,29,29,23,42,36,24,23,14,16,13,15,15,12,8,1,5,5,3,5,3,1,1,0,1,2,2,2,1,1,0,0,0,0,0,0,1,1,0
45,20191219177-00,동일여상고 비중확대 실습실 개선공사(통신),서울특별시교육청,서울,44084000,44187425.0,+2% ~ -2%,0,87.745,1026,수의,0.23460,0,8,34,147,275,316,184,47,4,3,0,0,2,6,7,27,49,98,118,157,142,174,118,66,35,12,3,1,1,2,0,0,0,0,0,1,0,1,1,5,2,4,4,8,16,16,21,37,42,31,43,50,47,58,77,67,58,55,65,71,42,56,33,26,27,15,13,8,6,5,3,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,3,0,2,1,3,1,3,5,3,10,6,8,8,7,14,12,25,28,14,18,13,16,27,27,23,25,22,28,30,43,34,33,34,30,28,17,38,29,36,38,33,22,20,26,30,20,13,14,12,15,12,6,9,8,5,7,1,3,3,1,4,1,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
46,20191223205-01,(긴급)청원고등학교 석면 해체 제거에 따른 본관동 통신 공사 (긴급공고) (정정공고),서울특별시교육청,서울,62970000,62833575.0,+2% ~ -2%,0,87.745,870,기/정/수의,-0.21666,2,2,35,139,225,244,160,52,7,2,1,1,2,0,9,26,57,82,120,105,109,135,92,68,43,9,5,2,2,0,0,0,1,1,0,1,1,0,0,0,3,4,7,9,12,15,22,35,25,42,51,42,46,46,40,39,53,36,44,72,43,33,34,30,20,15,19,12,5,1,1,3,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,4,2,5,5,4,8,4,5,10,9,13,20,15,8,17,20,22,22,29,23,19,27,19,25,21,18,22,20,19,22,31,17,19,20,24,42,30,23,20,19,14,16,18,20,10,10,10,6,9,10,9,9,3,2,3,1,0,0,1,1,2,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0
47,20191218373-00,대진디자인고 방송선로개선공사 입찰공고 (긴급공고),서울특별시교육청,서울,170033000,168964400.0,+2% ~ -2%,2173518,87.745,956,A값,-0.62847,1,1,33,153,294,256,161,44,3,4,1,0,0,1,7,26,48,105,132,162,116,140,101,60,34,10,2,1,2,2,0,1,0,0,0,0,0,1,0,0,2,3,6,6,16,16,21,28,38,50,63,44,53,61,73,46,44,59,59,48,38,38,37,17,31,19,15,4,5,1,0,2,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,2,2,4,2,4,6,10,7,9,10,11,11,17,20,18,22,28,32,31,21,23,25,28,31,30,37,36,24,22,21,23,26,33,30,29,22,26,21,17,17,21,25,12,12,5,13,18,9,10,9,6,0,4,4,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0
62,E011909077,2019년 계통보호용 전송설비 구축관련 전원설비 교체공사,한국전력공사,서울,30503152,30401439.0,+2% ~ -2%,0,87.745,618,기/수의,-0.33346,1,2,25,92,182,145,135,29,2,1,1,0,0,2,6,19,37,55,79,103,64,81,78,57,21,8,2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,3,6,6,10,8,16,29,20,19,34,30,35,32,51,27,20,28,44,26,37,36,21,29,12,12,6,5,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,3,3,2,4,4,6,5,3,8,8,13,16,10,10,7,12,15,19,15,15,15,20,14,18,29,22,13,14,10,10,17,11,31,13,14,12,21,16,18,18,5,16,22,7,7,5,7,5,3,3,3,2,2,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
