id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),010_001,010_002,010_003,010_004,010_005,010_006,010_007,010_008,010_009,010_010,020_001,020_002,020_003,020_004,020_005,020_006,020_007,020_008,020_009,020_010,020_011,020_012,020_013,020_014,020_015,020_016,020_017,020_018,020_019,020_020,050_001,050_002,050_003,050_004,050_005,050_006,050_007,050_008,050_009,050_010,050_011,050_012,050_013,050_014,050_015,050_016,050_017,050_018,050_019,050_020,050_021,050_022,050_023,050_024,050_025,050_026,050_027,050_028,050_029,050_030,050_031,050_032,050_033,050_034,050_035,050_036,050_037,050_038,050_039,050_040,050_041,050_042,050_043,050_044,050_045,050_046,050_047,050_048,050_049,050_050,100_001,100_002,100_003,100_004,100_005,100_006,100_007,100_008,100_009,100_010,100_011,100_012,100_013,100_014,100_015,100_016,100_017,100_018,100_019,100_020,100_021,100_022,100_023,100_024,100_025,100_026,100_027,100_028,100_029,100_030,100_031,100_032,100_033,100_034,100_035,100_036,100_037,100_038,100_039,100_040,100_041,100_042,100_043,100_044,100_045,100_046,100_047,100_048,100_049,100_050,100_051,100_052,100_053,100_054,100_055,100_056,100_057,100_058,100_059,100_060,100_061,100_062,100_063,100_064,100_065,100_066,100_067,100_068,100_069,100_070,100_071,100_072,100_073,100_074,100_075,100_076,100_077,100_078,100_079,100_080,100_081,100_082,100_083,100_084,100_085,100_086,100_087,100_088,100_089,100_090,100_091,100_092,100_093,100_094,100_095,100_096,100_097,100_098,100_099,100_100
2,20201235181-00,서울창업허브 창동 실내인테리어공사에 따른 통신공사,(재)서울산업진흥원,서울,88536000,87694500.0,+3% ~ -3%,0,87.745,1145,수의,-0.95047,0,3,48,175,387,333,162,32,3,1,0,0,0,3,17,31,92,83,211,176,200,133,84,78,28,4,3,0,0,1,0,0,0,0,0,0,0,0,1,2,5,8,7,10,18,23,36,51,35,30,68,90,94,69,66,73,91,65,51,53,43,33,25,32,29,18,8,4,2,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,5,6,2,4,3,6,4,8,10,10,13,19,17,33,18,13,22,18,12,30,38,47,43,53,41,27,42,39,27,32,41,49,42,36,29,27,24,22,31,25,18,18,15,8,17,16,16,15,14,9,9,5,3,2,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,20201229357-00,2021년 교통관리시스템 통신공사(연간단가),서울시설공단,전국/서울/경기,573000000,571445750.0,+3% ~ -3%,24701733,86.745,2525,기/A값/의무,-0.27125,0,8,111,452,816,726,315,86,6,0,0,0,1,7,24,87,181,271,437,379,385,341,195,120,59,27,3,3,0,0,0,0,0,0,0,0,0,1,3,4,7,11,16,29,48,51,70,103,105,123,141,198,174,183,120,131,180,145,134,136,96,65,54,65,35,34,19,9,16,8,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,1,1,6,3,8,6,10,15,14,18,30,20,31,32,38,60,43,41,64,57,66,74,67,102,96,98,76,80,103,65,55,55,76,103,77,74,71,71,63,63,73,55,41,29,36,34,20,26,39,19,16,22,12,10,9,6,3,9,7,7,1,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5,20201130779-00,가락시장 현대화사업 채소2동 건립공사(정보통신),서울지방조달청/서울특별시농수산식품공사,전국/서울,2495371000,2485470675.0,+3% ~ -3%,162688524,86.745,944,기/A값/의무,-0.39675,0,4,50,147,262,323,119,25,10,1,0,0,2,2,15,35,69,78,137,125,175,148,66,53,21,4,6,4,0,1,0,0,0,0,0,0,0,2,1,1,2,7,8,13,20,23,27,31,37,29,47,49,55,51,60,61,68,75,61,58,27,27,26,18,21,6,9,7,2,1,3,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,4,3,6,2,6,7,10,10,9,14,18,9,19,12,20,17,13,16,23,24,22,27,41,14,21,30,25,35,26,35,37,31,46,29,27,34,29,29,14,13,13,14,12,14,10,8,12,9,3,3,7,2,6,1,0,2,1,0,1,2,0,3,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0
12,20201225940-00,청년복합센터 신축공사(통신),서울특별시,서울,109073000,108600750.0,+3% ~ -3%,0,87.745,1204,기/수의,-0.43297,0,6,54,185,391,350,170,39,6,0,0,0,1,5,11,43,86,99,155,236,164,186,93,77,31,8,6,0,0,0,0,0,0,0,0,0,0,1,2,3,3,6,10,15,20,38,29,31,39,48,51,60,88,110,82,66,67,64,89,64,37,43,27,35,28,13,15,4,4,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,2,1,2,2,4,2,8,8,7,10,10,19,19,17,12,19,12,20,19,28,20,26,25,39,21,44,44,44,66,43,39,33,33,35,32,31,33,40,49,31,33,18,19,24,19,13,14,9,26,20,8,5,8,8,7,3,1,2,2,2,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,20201225912-00,빨래골 문화청소년활동지원센터 신축 통신공사,서울특별시,서울,133955000,131460125.0,+3% ~ -3%,0,87.745,1233,기/수의,-1.86248,0,5,56,194,378,353,194,42,6,0,0,0,1,4,12,44,88,106,159,219,171,182,105,89,32,10,5,1,0,0,0,0,0,0,0,0,0,1,1,3,2,6,11,16,21,36,30,31,45,52,53,64,85,104,72,68,65,74,72,74,48,42,31,49,24,14,16,5,5,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,2,2,4,4,7,7,9,10,11,21,15,15,15,22,9,22,23,36,16,25,28,39,25,42,43,40,64,35,37,31,37,32,33,38,36,34,38,33,41,28,20,24,18,15,16,12,37,18,6,5,9,11,5,2,3,3,2,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,20201220187-00,서초유스센터 리모델링공사(통신),서울특별시,서울,301347000,300085150.0,+3% ~ -3%,19617387,87.745,1075,기/A값,-0.41874,0,7,51,189,372,284,133,33,4,2,0,0,1,6,15,36,71,118,161,211,159,125,68,65,27,6,4,0,2,0,0,0,0,0,0,0,0,2,2,3,4,6,12,12,17,32,26,32,51,48,51,62,89,93,77,63,70,51,54,46,30,30,22,27,24,16,8,5,1,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,1,3,3,3,5,7,8,4,6,11,15,17,12,14,13,19,19,32,27,21,29,22,25,37,48,41,40,53,41,36,26,37,41,29,26,25,23,31,28,18,17,13,17,13,8,14,10,17,13,11,7,9,4,4,3,2,1,0,3,0,2,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15,20201227481-00,(긴급)청파유치원 증축 리모델링 통신공사(장기계속) (긴급공고),서울특별시교육청,서울,134067000,134312050.0,+3% ~ -3%,0,87.745,1189,기/수의,0.18278,1,6,47,167,375,361,187,38,3,0,1,0,1,5,12,35,74,93,163,212,195,166,101,86,31,7,3,0,0,0,0,0,1,0,0,0,0,1,1,4,4,8,8,10,17,26,29,29,31,52,46,69,93,92,75,78,62,90,81,50,56,32,31,39,29,18,12,1,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,1,3,3,5,0,8,8,2,7,10,15,11,14,15,19,10,16,15,28,24,20,26,34,35,48,45,31,61,38,37,34,44,30,32,55,35,34,47,23,27,29,27,22,10,13,18,14,25,16,13,8,10,8,4,1,0,2,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,20201227463-00,(긴급)중경고 연결통로 증축 통신공사 (긴급공고),서울특별시교육청,서울,19262000,19524300.0,+3% ~ -3%,0,87.745,827,기/수의,1.36174,0,3,33,100,244,284,135,25,2,0,0,0,0,3,8,25,44,56,97,147,149,135,63,72,16,9,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,6,11,9,14,22,21,17,26,19,43,58,74,50,57,59,60,66,42,35,16,28,32,24,10,4,4,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,4,1,5,8,3,4,5,8,6,10,12,8,13,10,7,12,14,10,9,23,20,35,23,25,49,31,19,25,32,31,28,33,27,33,33,22,20,16,19,10,6,12,16,10,22,17,7,4,6,2,2,2,2,3,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20201227246-01,서남물재생센터 슬러지건조시설 2단계 영상감시장치 설치공사 (정정공고),주식회사,서울,41327000,41076525.0,+3% ~ -3%,0,87.745,987,기/정/수의,-0.60609,0,3,39,164,315,318,112,27,2,0,0,0,0,3,11,28,65,99,120,195,166,152,56,56,19,8,1,1,0,0,0,0,0,0,0,0,0,0,1,2,2,3,11,9,14,23,28,33,38,42,29,57,76,68,85,53,72,81,68,44,22,25,20,26,19,7,11,2,2,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,6,5,5,4,6,8,9,14,13,15,14,19,15,23,21,21,12,17,25,32,34,42,26,42,39,46,27,26,29,43,41,40,36,32,24,20,11,11,11,14,9,11,10,16,7,12,4,3,7,4,1,1,2,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,20201225597-00,노원지역 자활센터 신축 통신공사 (긴급공고),서울특별시,서울,89274000,89220025.0,+3% ~ -3%,0,87.745,1153,수의,-0.06046,0,4,48,178,342,351,183,40,3,0,0,0,0,4,17,31,86,92,120,222,198,153,101,82,32,8,2,1,0,0,0,0,0,0,0,0,0,0,2,2,4,7,16,9,12,25,38,33,40,42,37,50,88,87,80,89,73,67,65,57,50,41,22,43,27,16,13,5,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,2,2,5,6,10,2,7,8,4,9,16,21,17,23,10,16,24,18,24,22,15,21,29,33,55,41,46,43,37,47,42,33,40,36,31,26,39,23,34,28,22,25,16,10,12,18,25,15,12,7,9,8,5,3,2,1,2,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
