id,공고번호,공고제목,발주처(수요기관),지역제한,기초금액,예정가격,예가범위,A값,투찰률(%),참여업체수,공고구분표시,정답사정률(%),010_001,010_002,010_003,010_004,010_005,010_006,010_007,010_008,010_009,010_010,020_001,020_002,020_003,020_004,020_005,020_006,020_007,020_008,020_009,020_010,020_011,020_012,020_013,020_014,020_015,020_016,020_017,020_018,020_019,020_020,050_001,050_002,050_003,050_004,050_005,050_006,050_007,050_008,050_009,050_010,050_011,050_012,050_013,050_014,050_015,050_016,050_017,050_018,050_019,050_020,050_021,050_022,050_023,050_024,050_025,050_026,050_027,050_028,050_029,050_030,050_031,050_032,050_033,050_034,050_035,050_036,050_037,050_038,050_039,050_040,050_041,050_042,050_043,050_044,050_045,050_046,050_047,050_048,050_049,050_050,100_001,100_002,100_003,100_004,100_005,100_006,100_007,100_008,100_009,100_010,100_011,100_012,100_013,100_014,100_015,100_016,100_017,100_018,100_019,100_020,100_021,100_022,100_023,100_024,100_025,100_026,100_027,100_028,100_029,100_030,100_031,100_032,100_033,100_034,100_035,100_036,100_037,100_038,100_039,100_040,100_041,100_042,100_043,100_044,100_045,100_046,100_047,100_048,100_049,100_050,100_051,100_052,100_053,100_054,100_055,100_056,100_057,100_058,100_059,100_060,100_061,100_062,100_063,100_064,100_065,100_066,100_067,100_068,100_069,100_070,100_071,100_072,100_073,100_074,100_075,100_076,100_077,100_078,100_079,100_080,100_081,100_082,100_083,100_084,100_085,100_086,100_087,100_088,100_089,100_090,100_091,100_092,100_093,100_094,100_095,100_096,100_097,100_098,100_099,100_100
16,20151220520-00,"관악서울대학교치과병원 4층, 5층 내부재배치 공사(통신)",서울대학교치과병원,서울,64317000,64030525,+2% ~ -2%,0,87.745,998,,-0.44542,2,5,47,128,289,301,162,53,3,0,0,2,1,4,17,30,48,80,132,157,136,165,102,60,39,14,3,0,0,0,0,0,1,0,1,0,1,0,1,3,5,5,11,15,11,14,18,30,21,45,67,48,48,70,56,47,60,65,69,60,50,40,31,17,24,19,15,11,7,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,2,1,2,3,2,3,7,4,4,11,7,4,8,6,8,10,16,14,11,10,21,24,36,31,19,29,17,31,42,28,28,28,22,25,22,38,29,36,38,31,31,29,30,20,18,22,12,19,10,7,17,7,9,10,8,7,5,6,3,4,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,20151221770-00,행정관(60동) 로비 환경개선 전시공간조성 및 기타 통신공사 (긴급공고),서울대학교,서울/경기,225753000,223970175,+2% ~ -2%,0,87.745,381,협정,-0.78973,0,2,17,50,122,89,64,22,6,1,0,0,0,2,9,8,16,34,45,77,35,54,33,31,15,7,6,0,1,0,0,0,0,0,0,0,0,0,1,1,2,4,4,4,3,3,9,16,8,14,13,23,19,31,36,16,9,28,16,20,18,10,12,17,7,8,5,2,4,3,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,1,3,1,1,3,2,1,1,2,4,5,4,12,7,1,5,9,5,8,12,11,9,10,15,16,20,16,8,8,2,7,10,18,7,9,7,13,8,10,3,7,5,7,8,9,7,0,4,4,4,1,2,0,3,1,1,2,1,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,20151221999-00,(긴급)판교 IoT혁신센터 신규 구축공사(정보통신공사),한국인터넷진흥원,서울/경기,18436000,18461900,+2% ~ -2%,0,87.745,1435,기,0.14048,0,5,47,160,382,456,261,96,14,7,0,0,2,3,19,28,68,92,162,220,225,231,144,117,65,31,12,2,3,4,0,0,0,0,0,0,0,2,1,2,9,6,7,11,14,25,26,32,41,36,67,58,81,82,94,90,90,92,87,97,67,59,47,55,33,30,25,17,14,10,4,7,1,0,2,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,3,6,4,2,4,3,8,3,8,6,12,13,11,15,17,15,15,26,22,14,29,38,27,31,37,44,52,30,44,50,44,46,34,56,45,47,51,36,54,43,36,31,16,43,18,29,33,22,13,20,17,13,14,11,10,7,10,4,4,6,0,4,3,4,1,0,0,0,0,2,1,0,0,2,0,0,3,1,0,0
25,20151222168-00,영등포역파출소 청사 신축공사(통신) (긴급공고),경찰청,서울,10824000,10875450,+2% ~ -2%,0,87.745,521,기,0.47533,0,0,14,41,131,179,115,28,4,0,0,0,0,0,5,9,10,31,54,77,82,97,79,36,18,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,4,1,7,3,17,13,19,20,22,33,37,31,34,44,38,32,31,33,20,17,14,8,6,6,5,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,3,2,3,1,1,0,3,4,2,1,5,12,7,6,10,9,8,12,15,7,14,19,16,21,16,15,13,21,17,27,19,19,16,16,19,12,15,18,15,5,11,6,10,4,3,5,6,0,4,2,1,4,2,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,20151220833-00,당산파출소 청사 신축공사(통신) (긴급공고),경찰청,서울,21142000,21384075,+2% ~ -2%,0,87.745,794,,1.14499,0,3,34,78,201,266,169,33,4,0,0,0,2,1,13,21,40,38,97,104,135,131,106,63,20,13,3,1,0,0,0,0,0,0,0,1,0,1,1,0,3,6,7,8,10,8,19,18,15,18,43,31,41,45,41,58,54,56,50,48,49,40,30,27,23,13,5,4,7,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,1,1,5,4,3,5,3,6,4,4,4,6,13,13,5,7,8,10,8,18,25,16,15,23,18,27,18,17,24,31,27,21,33,23,33,27,23,29,19,28,21,17,23,17,13,15,12,10,13,6,7,3,2,2,2,2,5,4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,20151124438-00,광복회관 재건축 건립사업 통신공사,서울지방조달청/국가보훈처,전국/서울,1125554000,1133292225,+2% ~ -2%,0,86.745,850,기/의무,0.6875,0,4,46,141,229,216,121,57,26,4,0,0,0,4,19,27,55,86,127,102,112,104,70,51,35,22,14,12,2,2,0,0,0,0,0,0,0,0,1,3,6,7,8,8,17,12,31,33,31,34,46,58,45,44,36,28,51,57,45,35,41,21,19,23,17,14,19,8,9,7,4,7,5,4,6,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,3,4,6,2,5,3,8,9,4,8,15,16,12,21,14,17,17,17,25,21,28,30,23,22,24,20,15,21,14,14,21,30,33,24,25,20,22,13,22,19,9,12,8,11,15,8,6,11,7,7,10,9,2,6,3,6,5,2,3,1,2,5,3,2,3,1,2,4,0,0,1,1,0,1,0,0,0,1
29,20151216443-00,서울교대부설초등학교 가설교사 통신공사 (긴급공고),서울교육대학교,서울,89705000,90303375,+2% ~ -2%,0,87.745,910,기/연기,0.66704,3,2,36,114,239,310,149,49,4,1,2,1,0,2,9,27,61,53,119,120,147,163,91,58,35,14,3,1,0,1,1,1,0,0,1,0,0,0,2,0,3,3,5,6,19,23,28,21,15,27,38,55,52,49,45,47,67,69,64,63,43,34,27,17,28,20,11,9,7,2,2,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,1,2,1,3,2,1,5,8,11,12,11,10,18,10,11,4,11,15,12,16,22,22,33,26,26,34,15,20,25,22,25,22,45,33,36,37,27,35,28,18,25,17,17,14,13,9,8,14,14,11,9,5,6,4,5,2,5,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
30,20151216332-00,용신지구대 신축공사 (통신) (긴급공고),경찰청,서울,29387000,29357300,+2% ~ -2%,0,87.745,796,기/정/연기/협정,-0.10107,0,2,33,87,218,240,154,53,3,1,0,0,1,1,10,23,26,61,110,108,101,139,105,49,39,14,2,1,0,1,0,0,0,0,0,1,0,0,1,0,3,4,5,7,14,9,15,15,26,22,38,43,52,48,37,38,37,59,58,48,44,37,35,20,18,17,18,9,8,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,2,1,3,3,2,2,5,8,6,2,7,6,9,2,13,14,12,10,12,16,22,17,26,29,23,36,12,20,17,17,21,10,27,26,33,31,27,23,25,24,20,13,24,24,11,11,9,8,10,7,10,9,9,4,5,4,4,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33,20151204705-00,네트워크 카메라(CCTV) 신규 설치 및 교체 공사,서울지방조달청/서울과학기술대학교,서울,314056000,316382425,+2% ~ -2%,0,87.745,862,기/협정,0.74076,4,14,52,129,233,240,138,35,6,1,1,3,5,9,13,39,61,68,125,108,130,110,90,48,27,8,5,1,0,1,0,1,0,1,2,1,2,3,5,3,4,3,17,16,12,15,24,34,26,30,47,47,46,39,54,59,45,46,44,46,40,34,25,21,18,15,8,7,3,2,2,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,2,1,2,3,2,1,1,3,2,1,6,11,10,6,8,4,6,9,15,9,22,12,12,14,15,15,27,20,21,26,31,15,23,16,31,23,27,32,13,32,26,20,24,20,23,23,17,23,13,21,16,9,14,7,9,9,7,8,4,4,4,3,3,0,1,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
34,20151126000-00,서초동교사 증축 및 리모델링 정보통신공사,서울지방조달청/문화체육관광부,서울,622088000,624957450,+2% ~ -2%,0,86.745,845,기/협정,0.46126,0,3,37,114,240,244,147,39,9,4,0,0,0,3,13,24,57,57,113,127,129,115,88,59,30,9,6,3,2,2,0,0,0,0,0,0,0,1,1,1,4,5,9,10,9,14,25,28,28,19,39,49,49,48,55,53,51,56,47,37,33,36,34,24,20,18,8,5,5,3,3,2,1,3,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,2,5,0,4,5,5,5,6,3,5,9,14,11,18,10,11,17,14,5,19,20,22,27,25,24,27,21,25,30,30,23,18,33,25,31,26,21,23,14,12,21,20,16,19,15,14,10,11,9,7,11,3,5,4,1,3,2,1,2,3,0,1,1,1,0,1,2,0,0,1,1,0,0,0,1,0,0,0,1
