순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1288669922,새신정보기술 주식회사  [최종낙찰],이동랑,분석,9591088,87.748,87.185,-1.26370 (98.7363),12 1,2021/01/21 15:22:36,
2,1098185343,주식회사 오티에스씨,이승환,분석,9591165,87.749,87.186,-1.26291 (98.73709),5 2,2021/01/26 09:38:01,
3,1348171262,주식회사 신양,황규봉,분석,9591790,87.755,87.191,-1.25643 (98.74357),7 15,2021/01/25 15:39:14,
4,5988100132,주식회사 비젼코리아,김경숙,분석,9592007,87.757,87.193,-1.25418 (98.74582),6 7,2021/01/25 19:47:46,
5,1348618826,범진에너지건설(주),김의근,분석,9592300,87.76,87.196,-1.25115 (98.74885),13 7,2021/01/25 16:59:53,
6,1318635525,(주)세명인포텍,조주희,분석,9593906,87.775,87.211,-1.23451 (98.76549),1 14,2021/01/25 21:02:59,
7,2208691701,주식회사 뉴젠스,임영필,분석,9594814,87.784,87.219,-1.22510 (98.7749),2 4,2021/01/21 14:58:26,
8,1238166376,원전기통신 주식회사,박다훈,분석,9595991,87.795,87.23,-1.21291 (98.78709),2 11,2021/01/25 08:53:52,
9,1138607924,두성건설주식회사,안성병,분석,9596710,87.802,87.236,-1.20546 (98.79454),11 15,2021/01/21 10:00:52,
10,1268677557,주식회사 준정보통신,박형근,분석,9596995,87.805,87.239,-1.20251 (98.79749),2 12,2021/01/22 14:30:43,
11,1308147023,가락전자(주),장성준,분석,9598240,87.817,87.25,-1.18961 (98.81039),14 12,2021/01/25 08:02:57,
12,1348636033,주식회사 씨아이시스템,최호진,분석,9598926,87.824,87.256,-1.18250 (98.8175),12 8,2021/01/22 11:44:50,
13,1198130980,샤론일렉콤(주),김만석,분석,9599700,87.831,87.263,-1.17448 (98.82552),13 8,2021/01/25 16:57:36,
14,1268142465,주식회사 와이케이정보통신,김연정,분석,9599853,87.833,87.265,-1.17290 (98.8271),13 14,2021/01/26 08:56:39,
15,1388193123,주식회사 탑이앤씨코리아,정성훈,분석,9600540,87.839,87.271,-1.16578 (98.83422),15 11,2021/01/22 17:46:54,
16,1178107843,선명전자통신주식회사,김봉기,분석,9600856,87.842,87.274,-1.16251 (98.83749),6 7,2021/01/21 17:28:33,
17,1148188624,주식회사 케이씨에이,문대원,분석,9603650,87.869,87.299,-1.13356 (98.86644),9 11,2021/01/22 16:15:43,
18,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,9603714,87.87,87.3,-1.13290 (98.8671),15 6,2021/01/25 18:31:01,
19,2128166939,주식회사 연일전력,최재규,분석,9603858,87.871,87.301,-1.13141 (98.86859),5 4,2021/01/26 08:54:50,
20,1288705717,주식회사 세종이앤지,김장식,분석,9603898,87.872,87.302,-1.13099 (98.86901),4 7,2021/01/25 15:05:54,
21,1248655391,한결이엔지(주),정운기,분석,9604717,87.88,87.309,-1.12251 (98.87749),13 2,2021/01/22 17:47:49,
22,1348148193,(주)삼보전자통신,유수형,분석,9606820,87.9,87.328,-1.10072 (98.89928),10 15,2021/01/19 20:51:37,
23,1208662454,(주)위엠비,김수현,분석,9607050,87.902,87.33,-1.09834 (98.90166),14 10,2021/01/25 10:11:50,
24,1068656301,주식회사 티제이원,최정국,분석,9607613,87.908,87.335,-1.09251 (98.90749),10 14,2021/01/21 14:12:22,
25,2117299696,성원전자통신,성기신,분석,9608704,87.918,87.345,-1.08120 (98.9188),11 5,2021/01/22 18:00:47,
26,1248127527,(주)경일,조민희,분석,9608770,87.919,87.346,-1.08052 (98.91948),15 13,2021/01/19 11:01:41,
27,1168169996,세리정보기술 주식회사,이금모,분석,9608945,87.92,87.347,-1.07871 (98.92129),15 12,2021/01/26 08:59:25,
28,1148676763,유토피아정보기술(주),안종섭,분석,9609622,87.927,87.354,-1.07169 (98.92831),15 11,2021/01/26 09:08:21,
29,7448700377,광영정보통신주식회사,이광모,분석,9609853,87.929,87.356,-1.06930 (98.9307),4 7,2021/01/22 09:13:35,
30,1248605945,주식회사 새롬정보통신,홍연심,분석,9610461,87.935,87.361,-1.06300 (98.937),4 11,2021/01/26 09:52:41,
31,2290162579,우성전기통신,박노선,분석,9610520,87.936,87.362,-1.06239 (98.93761),9 15,2021/01/22 12:21:50,
32,1058606899,이화티티씨(주),이선정,분석,9611039,87.941,87.366,-1.05701 (98.94299),11 13,2021/01/21 15:14:48,
33,1078756640,주식회사 링크씨앤아이,김대훈,분석,9611088,87.941,87.367,-1.05651 (98.94349),10 2,2021/01/25 12:36:36,
34,2208735083,주식회사 강남전기공사,나중안,분석,9611436,87.944,87.37,-1.05290 (98.9471),7 5,2021/01/22 13:33:45,
35,4668800630,주식회사 월드씨엔에스,조성현,분석,9612768,87.957,87.382,-1.03910 (98.9609),9 1,2021/01/25 16:45:39,
36,4178600013,블랙썬 주식회사,이희부,분석,9613260,87.962,87.387,-1.03401 (98.96599),5 12,2021/01/26 09:42:52,
37,1058629723,(주)트리콤미디어,어기호,분석,9614071,87.97,87.394,-1.02560 (98.9744),9 13,2021/01/22 09:29:24,
38,7518800203,주식회사 엔티유시스템,한근섭,분석,9614100,87.97,87.394,-1.02530 (98.9747),3 12,2021/01/22 18:14:02,
39,2508601160,주식회사컴온웍스,김종일,분석,9614303,87.972,87.396,-1.02320 (98.9768),13 12,2021/01/25 19:29:00,
40,8948600277,주식회사 마하사운드,변인규,분석,9615229,87.981,87.405,-1.01361 (98.98639),9 14,2021/01/22 09:28:28,
41,1058720087,아이팁스 주식회사,양용석,분석,9615240,87.981,87.405,-1.01349 (98.98651),11 13,2021/01/25 17:00:17,
42,1288196026,(주)티웍스,우현철,분석,9616214,87.99,87.414,-1.00340 (98.9966),1 14,2021/01/22 09:18:06,
43,2318106102,주식회사 이엔에스네트웍,김강옥,분석,9616262,87.991,87.414,-1.00290 (98.9971),5 6,2021/01/21 17:55:57,
44,1348195681,(주)화진정보통신,김경환,분석,9616570,87.994,87.417,-0.99971 (99.00029),7 15,2021/01/25 09:20:18,
45,1018624600,주식회사 휴텍이앤이,이명종,분석,9617170,88.0,87.422,-0.99350 (99.0065),1 12,2021/01/22 13:00:28,
46,1098176150,주식회사 하이큐스,최상호,분석,9617760,88.005,87.428,-0.98739 (99.01261),12 9,2021/01/22 17:04:46,
47,1148608950,(주)알티솔루션,허병회,분석,9617780,88.006,87.428,-0.98718 (99.01282),1 3,2021/01/25 09:24:10,
48,2182411220,에스제이정보통신,김경태,분석,9617874,88.006,87.429,-0.98620 (99.0138),5 1,2021/01/25 09:34:06,
49,1238639928,주식회사 맥스네트워크,김태주,분석,9618115,88.009,87.431,-0.98371 (99.01629),7 3,2021/01/26 09:36:32,
50,1058199938,삼호전자통신(주),이경희,분석,9618290,88.01,87.432,-0.98189 (99.01811),3 8,2021/01/25 09:49:14,
50,1328628459,주식회사 디오에프,김민수,분석,9618290,88.01,87.432,-0.98189 (99.01811),2 10,2021/01/25 10:19:12,
52,1078151890,주식회사유진솔루션,이훈희,분석,9618500,88.013,87.434,-0.97972 (99.02028),10 4,2021/01/19 12:35:03,
53,1868701717,주식회사 성남정보통신,이미경,분석,9618531,88.013,87.435,-0.97940 (99.0206),10 6,2021/01/22 08:20:21,
54,1138106099,기전통신(주),윤기영,분석,9618600,88.013,87.435,-0.97868 (99.02132),15 14,2021/01/25 12:37:23,
55,1298613678,주식회사 나우테크,신철민,분석,9618617,88.014,87.435,-0.97851 (99.02149),14 7,2021/01/20 18:36:20,
56,1348613758,(주)이컴정보기술,문승환,분석,9619390,88.021,87.442,-0.97050 (99.0295),14 8,2021/01/22 09:50:53,
57,1098160833,주식회사포트론,곽정례,분석,9620000,88.027,87.448,-0.96418 (99.03582),7 14,2021/01/26 08:19:25,
58,1278194985,(주)디테코,임해수,분석,9620310,88.03,87.451,-0.96097 (99.03903),8 2,2021/01/25 10:21:16,
59,1248114060,주식회사현신정보통신,김효정,분석,9620450,88.031,87.452,-0.95952 (99.04048),14 4,2021/01/25 09:08:22,
60,1308113106,신양통신주식회사,박인규,분석,9620491,88.032,87.452,-0.95909 (99.04091),2 5,2021/01/20 16:29:26,
61,1198605337,(주)신한이엔아이,유순자,분석,9620818,88.035,87.455,-0.95571 (99.04429),6 14,2021/01/24 08:09:26,
62,1418124656,주식회사 미르종합건설,장영희,분석,9621075,88.037,87.458,-0.95304 (99.04696),11 9,2021/01/25 09:10:45,
63,2298125412,스크린정보통신(주),조승제,분석,9621270,88.039,87.459,-0.95102 (99.04898),2 14,2021/01/22 13:23:13,
64,1238615208,주식회사 맥스이엔씨,주정훈,분석,9621755,88.044,87.464,-0.94600 (99.054),3 1,2021/01/24 22:19:16,
65,1088607693,(주)가온데이터,이기원,분석,9621783,88.044,87.464,-0.94571 (99.05429),11 15,2021/01/20 14:22:05,
66,2148122183,(주)하나전기,김선식,분석,9621928,88.046,87.465,-0.94421 (99.05579),9 11,2021/01/26 08:17:15,
67,1138629613,(주)자바네트웍스,김태환,분석,9622546,88.052,87.471,-0.93780 (99.0622),10 12,2021/01/21 14:09:39,
68,2188601661,주식회사 디에이치정보기술,김현진,분석,9623240,88.058,87.477,-0.93061 (99.06939),4 7,2021/01/26 08:43:56,
69,2158724513,옥산전기통신(주),유미선,분석,9623254,88.058,87.478,-0.93047 (99.06953),5 13,2021/01/26 09:14:22,
70,1138183136,링크맥스(주),이송학,분석,9623600,88.062,87.481,-0.92688 (99.07312),11 6,2021/01/20 16:47:21,
71,2018166259,주식회사 블루네트워크,이성주,분석,9624380,88.069,87.488,-0.91880 (99.0812),12 7,2021/01/22 11:34:02,
72,1054180243,태우산전,강정자,분석,9625191,88.077,87.495,-0.91040 (99.0896),5 9,2021/01/25 11:22:02,
73,1328132147,덕성전력(주),김덕성,분석,9626000,88.085,87.502,-0.90202 (99.09798),7 2,2021/01/25 16:56:40,
74,1068638093,(주)엘케이시스코,이기일,분석,9626350,88.088,87.506,-0.89839 (99.10161),8 6,2021/01/25 09:27:37,
75,1238163705,주식회사 동명이엔씨,김현문,분석,9627527,88.1,87.516,-0.88620 (99.1138),11 14,2021/01/25 16:44:15,
76,2118606665,주식회사 아라랏,오선환,분석,9627737,88.102,87.518,-0.88403 (99.11597),9 11,2021/01/25 21:24:29,
77,3148623089,주식회사 삼화전기,성백린,분석,9627904,88.103,87.52,-0.88230 (99.1177),2 4,2021/01/22 14:30:09,
78,1298617499,(주)엑손텍,김병진,분석,9628183,88.106,87.522,-0.87940 (99.1206),11 15,2021/01/22 15:33:35,
79,1118113347,범진성업(주),최병권,분석,9629030,88.114,87.53,-0.87063 (99.12937),4 12,2021/01/23 07:31:18,
80,1268125883,(주)성남공영,김민석,분석,9629115,88.115,87.531,-0.86975 (99.13025),13 6,2021/01/22 09:26:10,
81,5038605245,주식회사 대륜통신,김병선,분석,9629700,88.121,87.536,-0.86369 (99.13631),8 14,2021/01/21 15:56:04,
82,8488100075,주식회사 플랜비,김지혜,분석,9629800,88.122,87.537,-0.86265 (99.13735),9 11,2021/01/25 08:49:46,
83,1238164816,주식회사 제이에스 이엔지,조성제,분석,9629912,88.123,87.538,-0.86149 (99.13851),11 4,2021/01/26 01:29:37,
84,8668600286,주식회사 필립정보통신,최성남,분석,9630000,88.123,87.539,-0.86058 (99.13942),6 2,2021/01/19 20:36:15,
85,1068178635,(주)지아이테크놀러지,홍영우,분석,9630100,88.124,87.54,-0.85954 (99.14046),2 6,2021/01/25 09:19:25,
86,2098130809,(주)엔트립,최종국,분석,9630120,88.125,87.54,-0.85934 (99.14066),14 3,2021/01/19 09:17:57,
87,2148673033,대일전기통신(주),김종엽,분석,9630878,88.132,87.547,-0.85148 (99.14852),1 14,2021/01/26 08:23:03,
88,2158190006,광명인터컴(주),오광세,분석,9631900,88.142,87.556,-0.84090 (99.1591),1 6,2021/01/20 14:11:15,
89,1138637772,(주)헤로스테크,박우현,분석,9632400,88.147,87.561,-0.83572 (99.16428),7 3,2021/01/22 13:05:19,
90,1328622775,건일이엔지(주),염정일,분석,9634738,88.169,87.582,-0.81150 (99.1885),9 2,2021/01/19 10:34:38,
91,1078805018,주식회사 지엔아이테크,박우정,분석,9635980,88.181,87.593,-0.79863 (99.20137),1 9,2021/01/22 14:08:25,
92,6468800798,주식회사 원넷시스템,지원구,분석,9636000,88.181,87.593,-0.79842 (99.20158),14 10,2021/01/25 14:43:29,
93,8058801213,주식회사 알파정보통신,고기환,분석,9636128,88.183,87.595,-0.79710 (99.2029),10 8,2021/01/25 17:00:03,
