순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
1,1191119997,대흥전기통신공사,고미영,분석,297114780.0,86.763,88.238,0.76340 (100.7634),,2021/08/18 09:01:20,
2,1138163917,백두전기통신(주),장철,분석,297117994.0,86.764,88.239,0.76450 (100.7645),,2021/08/17 22:01:42,
3,2100412872,유광미디어,김유성,분석,297120350.0,86.764,88.24,0.76530 (100.7653),,2021/08/18 09:33:05,
4,2308100158,국제컨트로닉스 주식회사,김동배,분석,297132750.0,86.768,88.244,0.76955 (100.76955),,2021/08/13 12:27:36,
5,1058740405,(주)화성이엔지,김택환,분석,297160346.0,86.777,88.252,0.77900 (100.779),,2021/08/17 15:31:23,
6,6218602134,(주)플러스전력,이하일,분석,297171081.0,86.78,88.255,0.78267 (100.78267),,2021/08/18 23:56:28,
7,1148683959,제이엔에스텍주식회사,안종기,분석,297172620.0,86.781,88.256,0.78320 (100.7832),,2021/08/18 17:37:43,
8,1208100598,(주)삼지엔지니어링,김동명,분석,297293537.0,86.819,88.291,0.82460 (100.8246),,2021/08/12 10:36:14,
9,7848600209,주식회사 아이알디통신,곽이현,분석,297301570.0,86.821,88.294,0.82735 (100.82735),,2021/08/14 10:19:28,
10,3148189882,주식회사 제이케이씨엔에스,이동호,분석,297317487.0,86.826,88.299,0.83280 (100.8328),,2021/08/17 13:10:07,
11,1138158414,(주)신우종합정보,김찬종,분석,297339723.0,86.833,88.305,0.84041 (100.84041),,2021/08/17 19:07:00,
12,1178186611,주식회사 에프에이일렉콤,박인숙,분석,297381161.0,86.846,88.317,0.85459 (100.85459),,2021/08/17 08:43:28,
13,1058179892,(주)지에스컴,김형호,분석,297436365.0,86.864,88.334,0.87349 (100.87349),,2021/08/18 07:49:36,
14,2148824685,육일정보통신 주식회사,김지곤,분석,297456228.0,86.87,88.34,0.88030 (100.8803),,2021/08/17 20:58:29,
15,1058111500,이화공영주식회사,최종찬,분석,297478000.0,86.877,88.346,0.88775 (100.88775),,2021/08/19 10:17:59,
16,1198632979,성민전기 주식회사,김미영,분석,297490000.0,86.881,88.35,0.89186 (100.89186),,2021/08/18 15:53:04,
17,1120180788,대성미디어,김상봉,분석,297507342.0,86.886,88.355,0.89780 (100.8978),,2021/08/13 16:16:24,
18,1068611721,우리보안 주식회사,이명재,분석,297513476.0,86.888,88.357,0.89990 (100.8999),,2021/08/18 08:10:12,
19,1198670032,주식회사 한컴모빌리티,이창열,분석,297515200.0,86.888,88.357,0.90049 (100.90049),,2021/08/13 16:54:38,
20,2098137137,주식회사우일씨앤아이,이준호,분석,297529522.0,86.893,88.361,0.90539 (100.90539),,2021/08/13 11:10:53,
21,1058714080,(주) 한일이앤에스,박완교,분석,297565759.0,86.904,88.372,0.91780 (100.9178),,2021/08/17 11:15:00,
22,1978600685,주식회사 에스에이텍,남기출,분석,297645500.0,86.929,88.396,0.94510 (100.9451),,2021/08/18 10:43:34,
23,1098197140,(주)코맥스시큐리티,김종정,분석,297665068.0,86.936,88.402,0.95180 (100.9518),,2021/08/19 09:40:01,
24,5878600398,주식회사 엑사엔시스,김준용,분석,297705668.0,86.948,88.414,0.96570 (100.9657),,2021/08/17 07:27:33,
25,2158747516,(주) 제이에스통신정보,한택수,분석,297710920.0,86.95,88.415,0.96749 (100.96749),,2021/08/18 09:21:36,
26,2298139274,(주)영풍전력설비,심문수,분석,297772850.0,86.969,88.434,0.98870 (100.9887),,2021/08/18 10:12:31,
27,3188601020,주식회사 프레이,조성준,분석,297808775.0,86.981,88.444,1.00100 (101.001),,2021/08/13 15:14:45,
28,1068690366,(주)윈투스시스템,신경익,분석,297911004.0,87.013,88.475,1.03600 (101.036),,2021/08/17 14:07:58,
29,1238135136,(주)청남통신,최재언,분석,297957470.0,87.027,88.489,1.05190 (101.0519),,2021/08/17 09:46:46,
30,1088180573,다올정보기술주식회사,주재선,분석,298005860.0,87.043,88.503,1.06847 (101.06847),,2021/08/17 09:17:14,
31,2148772161,주식회사 비에스아이시스템,박해용,분석,298121300.0,87.079,88.537,1.10799 (101.10799),,2021/08/17 09:11:07,
32,1098651964,셀코정보기술 주식회사,권영용,분석,298340990.0,87.148,88.602,1.18321 (101.18321),,2021/08/19 08:12:43,
33,1198658528,진솔이앤에스 주식회사,김정현,분석,298433835.0,87.177,88.63,1.21500 (101.215),,2021/08/18 15:50:55,
34,2038143228,백영전자 주식회사(白榮電子 株式會社),임대순,분석,298644220.0,87.243,88.693,1.28702 (101.28702),,2021/08/16 19:09:30,
35,1148637590,(주) 어빌리티시스템즈,신재일,분석,298772000.0,87.284,88.73,1.33077 (101.33077),,2021/08/13 10:30:50,
36,1108127950,서경전기(주),이종환,분석,298854501.0,87.309,88.755,1.35902 (101.35902),,2021/08/18 11:11:48,
37,2118774990,(주)제이에프텍,김중규,분석,298895000.0,87.322,88.767,1.37288 (101.37288),,2021/08/13 13:41:11,
38,2068172829,한사랑엔지니어링 주식회사,권갑순,분석,298897600.0,87.323,88.768,1.37377 (101.37377),,2021/08/17 10:01:50,
39,2118101156,(주)인스틴솔루션,박세준,분석,298911900.0,87.328,88.772,1.37867 (101.37867),,2021/08/12 08:52:06,
40,1128601228,주식회사 성동아이앤티,홍성원,분석,299047212.0,87.37,88.812,1.42499 (101.42499),,2021/08/18 17:59:13,
41,2048626080,주식회사 엘제이이엔지,임성희,분석,299212080.0,87.422,88.861,1.48144 (101.48144),,2021/08/13 15:04:47,
42,1138636865,주식회사 정원시큐,염승호,분석,299215161.0,87.423,88.862,1.48249 (101.48249),,2021/08/18 11:09:36,
43,2048162437,다남전기(주),이병근,분석,301768310.0,88.226,89.62,2.35661 (102.35661),,2021/08/17 08:51:15,
-1,1198655462,지티에스솔루션즈 주식회사,김민수,분석,297047800.0,86.742,88.218,0.74046 (100.74046),,2021/08/17 16:21:22,
-2,2208718861,(주)예스피치,김재중,분석,297041760.0,86.74,88.217,0.73840 (100.7384),,2021/08/17 10:21:39,
-3,5298100062,주식회사 알에프코리아,신현성,분석,297041467.0,86.74,88.217,0.73830 (100.7383),,2021/08/18 09:30:10,
-4,2128196942,동진이앤씨(주),민진식,분석,297034540.0,86.737,88.214,0.73592 (100.73592),,2021/08/18 18:02:27,
-5,1188109728,득진통신(주),김진섭,분석,297025111.0,86.734,88.212,0.73270 (100.7327),,2021/08/18 10:14:36,
-6,2088115241,한애전자(주),최용경,분석,297002300.0,86.727,88.205,0.72489 (100.72489),,2021/08/18 16:24:29,
-7,2078147814,(주)대호엔지니어링,윤용상,분석,296984993.0,86.722,88.2,0.71896 (100.71896),,2021/08/18 09:38:04,
-8,1738100739,주식회사 이음테크넷,임봉순,분석,296972246.0,86.718,88.196,0.71460 (100.7146),,2021/08/19 09:56:44,
-9,1018139321,(주)세웅정보통신,장우진,분석,296913827.0,86.699,88.179,0.69460 (100.6946),,2021/08/18 10:23:28,
-10,1138132447,태진정보통신(주),정태수,분석,296898638.0,86.695,88.174,0.68940 (100.6894),,2021/08/17 23:00:11,
-11,1098617947,(주)소망아이앤티,서창숙,분석,296893964.0,86.693,88.173,0.68780 (100.6878),,2021/08/17 08:04:05,
-12,1188114764,(주)세빛전자통신,이상호,분석,296858330.0,86.682,88.162,0.67560 (100.6756),,2021/08/18 10:55:49,
-13,1188111165,주식회사 세원이엔피디,이왕종,분석,296847815.0,86.679,88.159,0.67200 (100.672),,2021/08/18 20:01:23,
-14,1068143494,합자회사 화인에스앤컴퍼니,장주용,분석,296841970.0,86.677,88.157,0.66999 (100.66999),,2021/08/13 17:18:52,
-15,1138694303,향원전자통신 주식회사,이진영,분석,296821240.0,86.67,88.151,0.66290 (100.6629),,2021/08/14 10:41:39,
-16,1358131171,(주)금성전기통신공사,김윤환,분석,296810490.0,86.667,88.148,0.65922 (100.65922),,2021/08/17 10:48:37,
-17,7188100420,주식회사 오투정보통신,양성윤,분석,296789700.0,86.66,88.142,0.65210 (100.6521),,2021/08/17 10:08:12,
-18,1198602494,(주) 네오인아이텍,이경미,분석,296767240.0,86.653,88.135,0.64441 (100.64441),,2021/08/18 09:19:43,
-19,2208151999,현대에이치티 주식회사,이건구,분석,296747045.0,86.647,88.129,0.63749 (100.63749),,2021/08/12 14:47:24,
-20,2198128106,우선이엔씨(주),김광수,분석,296746000.0,86.647,88.129,0.63714 (100.63714),,2021/08/17 10:08:31,
-21,2148687288,(주)포어링크,송기봉,분석,296731857.0,86.642,88.125,0.63230 (100.6323),,2021/08/17 16:36:06,
-22,2068601047,왕건전기 주식회사,한미라,분석,296710535.0,86.635,88.118,0.62500 (100.625),,2021/08/19 08:06:27,
-23,2118850165,해음전기(주),김년봉,분석,296705862.0,86.634,88.117,0.62340 (100.6234),,2021/08/19 08:02:21,
-24,1138655784,주식회사 유씨큐넷,김경,분석,296696223.0,86.631,88.114,0.62010 (100.6201),,2021/08/12 09:59:47,
-25,1118129252,광원전설(주),김영선,분석,296656500.0,86.618,88.102,0.60650 (100.6065),,2021/08/19 12:11:44,
-26,1298627304,(주)진네트웍스,이호진,분석,296602171.0,86.601,88.086,0.58789 (100.58789),,2021/08/18 09:03:54,
-27,2158690656,금성통신건설(주),윤영신,분석,296597270.0,86.6,88.085,0.58622 (100.58622),,2021/08/13 18:00:50,
-28,1058605740,국제텔레시스(주),박병헌,분석,296585600.0,86.596,88.081,0.58222 (100.58222),,2021/08/18 17:15:13,
-29,1108604272,소리콤 주식회사,정재홍,분석,296584650.0,86.596,88.081,0.58190 (100.5819),,2021/08/18 22:05:25,
-30,2048105154,우일정보기술 주식회사,이오,분석,296579098.0,86.594,88.079,0.58000 (100.58),,2021/08/18 17:08:17,
-31,1198153402,고현건설(주),이화선,분석,296577800.0,86.594,88.079,0.57955 (100.57955),,2021/08/18 10:28:20,
-32,1171187825,신원전자,안희덕,분석,296561130.0,86.589,88.074,0.57384 (100.57384),,2021/08/17 10:22:21,
-33,2208657396,(주)가온네트,오장환,분석,296560696.0,86.588,88.074,0.57370 (100.5737),,2021/08/17 09:24:30,
-34,1248691271,주식회사 티팩토리,최형석,분석,296558067.0,86.588,88.073,0.57280 (100.5728),,2021/08/17 07:09:13,
-35,1198623733,주식회사 케이비티정보통신,YUXIAOLU,분석,296541417.0,86.582,88.068,0.56709 (100.56709),,2021/08/18 14:18:41,
-36,1198606485,주식회사 에이치엠솔루션,이상진,분석,296540700.0,86.582,88.068,0.56685 (100.56685),,2021/08/13 12:41:47,
