,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1048610901,이룸유비쿼터스주식회사  [최종낙찰],김승규,분석,13065630,87.745,87.53,-0.79756 (99.20244),7 5,2024/10/11 10:08:21,
1,2,6728100065,케이비드 주식회사,원용춘,분석,13065990,87.747,87.532,-0.79481 (99.20519),13 6,2024/10/14 09:08:05,
2,3,1068674084,주식회사월드아이,신영구,분석,13066880,87.754,87.538,-0.78802 (99.21198),10 5,2024/10/11 13:10:12,
3,4,1098145720,주식회사 영원텔레콤,김재성,분석,13067470,87.758,87.542,-0.78351 (99.21649),10 7,2024/10/14 09:53:13,
4,5,6768601611,주식회사 루트웰,노덕권,분석,13067500,87.758,87.542,-0.78328 (99.21672),13 2,2024/10/14 06:07:27,
5,6,2048140753,(주)청효이씨이,이범석,분석,13067628,87.759,87.543,-0.78231 (99.21769),8 7,2024/10/10 13:10:01,
6,7,1198118405,우광기전(주),이기진,분석,13067720,87.76,87.544,-0.78160 (99.2184),9 8,2024/10/11 09:09:38,
7,8,5338700141,주식회사 인프라엔이,정우진,분석,13068519,87.765,87.549,-0.77550 (99.2245),14 13,2024/10/13 23:41:30,
8,9,5208801248,주식회사 해주정보통신,임나영,분석,13068830,87.767,87.551,-0.77313 (99.22687),3 10,2024/10/14 08:58:46,
9,10,3058701977,주식회사 다옴아이티,문정희,분석,13069135,87.769,87.553,-0.77080 (99.2292),7 11,2024/10/11 19:23:19,
10,11,2148888151,주식회사 씨앤피테크,제해동,분석,13070170,87.777,87.56,-0.76290 (99.2371),7 14,2024/10/10 12:36:51,
11,12,2218120693,주식회사 일동에너텍,김종삼,분석,13070262,87.777,87.561,-0.76220 (99.2378),1 13,2024/10/11 15:27:48,
12,13,1198137042,(주)진명연합전설,엄재준,분석,13070360,87.778,87.561,-0.76145 (99.23855),9 10,2024/10/14 09:26:28,
13,14,2208798467,주식회사 태산이에이지,최홍석,분석,13070511,87.779,87.562,-0.76030 (99.2397),9 5,2024/10/10 10:54:56,
14,15,1128141680,주식회사엠케이씨티,장재철,분석,13071322,87.785,87.568,-0.75410 (99.2459),5 4,2024/10/10 19:14:01,
15,16,3518703056,(주)다올정보통신,조민경,분석,13071977,87.789,87.572,-0.74910 (99.2509),8 5,2024/10/10 13:58:44,
