,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1078104441,진화전기(주),문충모,분석,1941851186,65.0,86.746,86.622,-1.07311 (98.92689),14 9,2024/10/29 08:50:55,
1,2,1218165819,주식회사 에스엠텔,정혜경,분석,1942005052,65.0,86.754,86.629,-1.06520 (98.9348),3 13,2024/10/25 19:02:31,
2,3,6058632937,주식회사 타키온정보기술,이연정,분석,1942255870,65.08,86.766,86.64,-1.05230 (98.9477),8 11,2024/10/25 10:03:28,
3,4,3178134300,주식회사 삼한정보통신,이현희,분석,1942271800,65.08,86.766,86.641,-1.05149 (98.94851),11 6,2024/10/26 12:10:01,
4,5,1358135916,태화정보통신 주식회사,김동현,분석,1942440593,65.12,86.775,86.648,-1.04280 (98.9572),9 5,2024/10/29 08:01:52,
5,6,3078143613,주식회사 조양테크,송윤서,분석,1942495000,65.12,86.777,86.651,-1.04001 (98.95999),5 9,2024/10/25 16:58:21,
6,7,1208762238,(주)컴스정보기술,김응관,분석,1942510590,65.12,86.778,86.652,-1.03921 (98.96079),9 2,2024/10/25 10:37:40,
7,8,1128601228,주식회사 성동아이앤티,홍성원,분석,1942615599,65.12,86.783,86.656,-1.03381 (98.96619),3 9,2024/10/29 09:39:17,
8,9,3268601905,주식회사 씨앤씨건영,신미란,분석,1942646719,65.12,86.784,86.658,-1.03220 (98.9678),14 2,2024/10/25 22:41:52,
9,10,2158774589,주식회사 스카이코어,최명훈,분석,1943287517,65.28,86.815,86.686,-0.99925 (99.00075),6 4,2024/10/25 10:04:08,
10,11,1388150425,주식회사 유니와이드,김창환,분석,1943300104,65.28,86.816,86.687,-0.99860 (99.0014),13 5,2024/10/28 08:36:32,
11,12,2208602950,(주)세연텔레콤,홍성일,분석,1943409000,65.28,86.821,86.692,-0.99300 (99.007),14 2,2024/10/28 09:18:09,
12,12,6188134896,주식회사 동신정보통신,임춘섭,분석,1943409000,65.28,86.821,86.692,-0.99300 (99.007),10 4,2024/10/28 16:13:58,
13,14,1328144454,주식회사 하이큐넷,공엄용,분석,1943516000,65.32,86.826,86.696,-0.98750 (99.0125),1 2,2024/10/29 09:46:24,
14,15,4168194944,주식회사 대웅정보통신,박대웅,분석,1943550956,65.32,86.828,86.698,-0.98570 (99.0143),5 11,2024/10/28 17:53:16,
15,16,6468601207,주식회사 심시스글로벌(SIMSYSGLOBAL Inc.),김윤제,분석,1943685130,65.32,86.834,86.704,-0.97881 (99.02119),9 15,2024/10/29 09:34:47,
16,17,6078179758,주식회사 대덕전력,신민제,분석,1943685133,65.32,86.834,86.704,-0.97880 (99.0212),5 15,2024/10/28 15:35:45,
17,18,1408110372,(주)지성하이텍,송혜선,분석,1943708469,65.36,86.836,86.705,-0.97760 (99.0224),15 10,2024/10/27 19:59:08,
18,19,1138132447,태진정보통신(주),정태수,분석,1943762917,65.36,86.838,86.707,-0.97480 (99.0252),11 15,2024/10/29 09:25:19,
19,20,1138672575,주식회사 시스메이트,정종균,분석,1944007940,65.4,86.85,86.718,-0.96220 (99.0378),11 8,2024/10/29 09:19:33,
20,21,1188120761,(주)동화이엔씨,이재원,분석,1944202390,65.44,86.859,86.727,-0.95221 (99.04779),11 3,2024/10/25 11:13:09,
21,22,1078759050,프리스타일테크놀로지 유한회사,김용선,분석,1944260700,65.44,86.862,86.73,-0.94921 (99.05079),3 14,2024/10/28 10:28:52,
22,23,2158637350,(주)주은정보시스템,이명열,분석,1944396854,65.48,86.869,86.736,-0.94221 (99.05779),5 15,2024/10/29 08:53:08,
23,24,2148661411,(주)엘리시스,이시정,분석,1944398800,65.48,86.869,86.736,-0.94210 (99.0579),8 1,2024/10/28 09:13:50,
