,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2048620636,(주)유시스  [최종낙찰],이경재,분석,20709700.0,88.005,88.306,0.34811 (100.34811),2 15,2024/03/25 11:30:48,
1,2,1018143596,부기테크(주),은철우,분석,20734000.0,88.108,88.409,0.46585 (100.46585),4 14,2024/03/26 13:39:35,
2,3,1088167041,(주)가디엘,최혜심,분석,20741500.0,88.14,88.441,0.50219 (100.50219),4 9,2024/03/26 15:19:34,
3,4,1098185343,주식회사 오티에스씨,이승환,분석,20757990.0,88.21,88.512,0.58210 (100.5821),3 7,2024/03/27 09:26:44,
4,5,6118700363,주식회사 서경산업,이대규,분석,20769981.0,88.261,88.563,0.64020 (100.6402),10 6,2024/03/26 18:57:07,
5,6,1208742187,주식회사 미소아이티,김재욱,분석,20778731.0,88.298,88.6,0.68260 (100.6826),7 8,2024/03/26 09:21:25,
6,7,1088179663,주식회사 시큐뱅크,심재춘,분석,20788300.0,88.339,88.641,0.72896 (100.72896),15 11,2024/03/25 10:32:48,
7,8,7968600745,마스트아이엔씨 주식회사,전병호,분석,20811150.0,88.436,88.738,0.83968 (100.83968),1 11,2024/03/25 13:40:07,
8,9,1068638093,(주)엘케이시스코,이기일,분석,20817950.0,88.465,88.767,0.87263 (100.87263),11 15,2024/03/26 14:35:38,
9,10,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,20818640.0,88.468,88.77,0.87597 (100.87597),2 1,2024/03/26 09:33:45,
10,11,1058649262,주식회사 노하우전기통신,임창배,분석,20819420.0,88.471,88.774,0.87975 (100.87975),12 7,2024/03/25 13:18:04,
11,12,2148105563,(주)인성이엔씨,김규만,분석,20830202.0,88.517,88.82,0.93200 (100.932),5 4,2024/03/25 11:29:56,
12,13,2178113330,(주)오성에스이엠,오성표,분석,20840060.0,88.559,88.862,0.97976 (100.97976),5 7,2024/03/25 17:19:20,
13,14,1188114949,이주씨스템(주),이복균,분석,20888900.0,88.766,89.07,1.21642 (101.21642),14 13,2024/03/26 16:27:55,
14,15,2108118504,보성전기산업(주),강명구,분석,21010000.0,89.281,89.586,1.80320 (101.8032),9 13,2024/03/25 10:04:29,
15,16,1058164176,(주)신보파워텍,공민우,분석,21075000.0,89.557,89.863,2.11816 (102.11816),12 5,2024/03/27 08:45:39,
16,17,1058173369,(주)신한개발,이종순,분석,21256931.0,90.33,90.639,2.99970 (102.9997),10 15,2024/03/25 16:32:35,
17,-1,1078677070,씨지에스아이티(주),최규식,분석,20706592.0,87.992,88.293,0.33305 (100.33305),8 13,2024/03/26 17:28:23,낙찰하한선 미달
18,-2,1018116968,(주)넥슨정보통신,신양인,분석,20705019.0,87.985,88.286,0.32543 (100.32543),8 2,2024/03/25 10:04:30,낙찰하한선 미달
19,-3,1078212647,사단법인 한국장애인미래정책포럼,배영환,분석,20692600.0,87.932,88.233,0.26525 (100.26525),14 12,2024/03/25 10:20:39,낙찰하한선 미달
20,-4,1058740405,(주)화성이엔지,김택환,분석,20686592.0,87.907,88.207,0.23614 (100.23614),11 12,2024/03/25 13:58:10,낙찰하한선 미달
21,-5,2098211809,사단법인 해오름장애인협회,노영주,분석,20679672.0,87.877,88.178,0.20261 (100.20261),2 12,2024/03/27 09:16:29,낙찰하한선 미달
22,-6,1078155407,(주)윤익계전,안용준,분석,20675550.0,87.86,88.16,0.18264 (100.18264),10 6,2024/03/25 11:37:15,낙찰하한선 미달
23,-7,2048639509,주식회사 대한유비텍,이우영,분석,20656760.0,87.78,88.08,0.09159 (100.09159),7 12,2024/03/27 09:45:52,낙찰하한선 미달
24,-8,2208132347,(주)태양기술개발,안규철,분석,20652405.0,87.761,88.062,0.07049 (100.07049),6 11,2024/03/26 07:04:52,낙찰하한선 미달
25,-9,1078143707,(주)신창전기,홍성수,분석,20632410.0,87.676,87.976,-0.02640 (99.9736),10 2,2024/03/27 09:57:32,낙찰하한선 미달
26,-10,2048620126,(주)상부사종합건설,이상만,분석,20632130.0,87.675,87.975,-0.02775 (99.97225),6 1,2024/03/26 23:39:42,낙찰하한선 미달
27,-11,1288138083,주식회사 유앤후레쉬,우재명,분석,20625420.0,87.647,87.946,-0.06027 (99.93973),9 1,2024/03/26 21:48:39,낙찰하한선 미달
28,-12,6338200301,사단법인 행복일자리운동본부,정덕환,분석,20621636.0,87.631,87.93,-0.07860 (99.9214),8 14,2024/03/26 11:04:47,낙찰하한선 미달
29,-13,1178161473,광일이엔씨 주식회사,김현실,분석,20617282.0,87.612,87.912,-0.09970 (99.9003),3 5,2024/03/25 13:56:11,낙찰하한선 미달
30,-14,1108609224,주식회사 두루스코,김옥연,분석,20606146.0,87.565,87.864,-0.15366 (99.84634),9 8,2024/03/26 17:54:06,낙찰하한선 미달
31,-15,2188114856,서교정보통신(주),김기설,분석,20605900.0,87.564,87.863,-0.15485 (99.84515),1 14,2024/03/26 22:52:37,낙찰하한선 미달
32,-16,1138185890,(주)두손씨에스티,최수경,분석,20596470.0,87.524,87.823,-0.20054 (99.79946),5 14,2024/03/26 10:21:31,낙찰하한선 미달
33,-17,1178167894,(주)동우이에프씨,이동술,분석,20575520.0,87.435,87.734,-0.30206 (99.69794),14 2,2024/03/26 15:14:39,낙찰하한선 미달
34,-18,1178169252,엠에스온(주),이경미,분석,20574396.0,87.43,87.729,-0.30750 (99.6925),8 12,2024/03/25 16:31:31,낙찰하한선 미달
35,-19,1078151890,주식회사유진솔루션,이훈희,분석,20568554.0,87.405,87.704,-0.33581 (99.66419),5 15,2024/03/25 10:05:21,낙찰하한선 미달
36,-20,1138653369,(주)제이앤비이노베이션,오명숙,분석,20555190.0,87.348,87.647,-0.40056 (99.59944),13 6,2024/03/25 10:06:53,낙찰하한선 미달
37,-21,1018154491,엘케이테크넷(주),이만형,분석,20551900.0,87.334,87.633,-0.41651 (99.58349),8 14,2024/03/25 10:54:47,낙찰하한선 미달
