,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2018147460,태성전기통신(주)  [최종낙찰],이덕우,분석,90255197,88.003,88.132,0.15108 (100.15108),12 2,2024/06/24 10:39:49,
1,2,1128152663,한국아이디정보(주),송찬호,분석,90267280,88.015,88.144,0.16449 (100.16449),13 10,2024/06/24 08:30:43,
2,3,1078155407,(주)윤익계전,안용준,분석,90283680,88.031,88.16,0.18269 (100.18269),14 15,2024/06/24 08:49:24,
3,4,2158199031,한소리이앤씨주식회사,안홍희,분석,90294320,88.041,88.171,0.19449 (100.19449),3 10,2024/06/24 10:18:47,
4,5,1138613391,주식회사 지에스씨앤씨,석덕림,분석,90295040,88.042,88.171,0.19529 (100.19529),3 6,2024/06/22 22:56:02,
5,6,1058619564,주식회사 다상테크,김춘기,분석,90295494,88.042,88.172,0.19580 (100.1958),12 13,2024/06/24 09:59:26,
6,7,1298126260,현대아이티에스전자(주),정영자,분석,90298135,88.045,88.174,0.19873 (100.19873),5 9,2024/06/24 15:03:01,
7,8,1098166803,(주)아이앤씨파트너스,곽준철,분석,90311440,88.058,88.187,0.21349 (100.21349),11 15,2024/06/24 09:19:23,
8,9,1198141207,(주)텍센,권유찬,분석,90315500,88.062,88.191,0.21800 (100.218),8 15,2024/06/25 09:13:56,
9,10,1288172024,도원이엔아이(주),임우연,분석,90316256,88.063,88.192,0.21883 (100.21883),4 10,2024/06/25 08:43:54,
10,11,2128197392,금수티아이주식회사,이형주,분석,90322350,88.069,88.198,0.22560 (100.2256),13 4,2024/06/24 10:41:27,
11,12,1200582335,델타전자통신,이성남,분석,90326390,88.072,88.202,0.23008 (100.23008),5 8,2024/06/25 06:38:03,
12,13,1088159691,(주)다우텔레콤,이영순,분석,90334330,88.08,88.21,0.23889 (100.23889),6 7,2024/06/24 14:20:37,
13,14,2158687767,(주)에스앤디비즈,정성호,분석,90345000,88.091,88.22,0.25073 (100.25073),1 12,2024/06/21 17:57:02,
14,15,1118129252,광원전설(주),김영선,분석,90368480,88.114,88.243,0.27678 (100.27678),8 10,2024/06/24 17:59:36,
15,16,1178168836,(주)유한이엔씨,신정식,분석,90370994,88.116,88.246,0.27957 (100.27957),3 2,2024/06/25 08:51:03,
