,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,1188114949,이주씨스템(주)  [최종낙찰],이복균,분석,62741130,88.052,87.506,-0.56105 (99.43895),5 15,2024/07/09 16:31:08,
1,2,2108122823,우영정보통신(주),황태하,분석,62756680,88.074,87.527,-0.53640 (99.4636),12 15,2024/07/10 09:41:04,
2,3,2078127900,합동전자통신(주),하명용,분석,62771380,88.094,87.548,-0.51310 (99.4869),9 10,2024/07/08 10:23:19,
3,4,1138604679,(주) 투데이게이트,김익훈,분석,62774541,88.099,87.552,-0.50809 (99.49191),12 1,2024/07/08 13:33:25,
4,5,1278171963,(주)서광시스템,박영,분석,62820090,88.163,87.616,-0.43590 (99.5641),1 10,2024/07/09 17:12:11,
5,6,1198629800,주식회사 메카넷,천수연,분석,62859080,88.217,87.67,-0.37411 (99.62589),4 6,2024/07/09 14:55:47,
6,7,1088149704,썬시큐원(주),백석환,분석,62879670,88.246,87.699,-0.34147 (99.65853),15 13,2024/07/09 05:51:39,
7,8,1058728982,(주)앤다스,김상훈,분석,62887978,88.258,87.711,-0.32831 (99.67169),14 8,2024/07/08 14:03:36,
8,9,1138636870,주식회사 나우시스템,이종한,분석,62893220,88.265,87.718,-0.32000 (99.68),11 12,2024/07/09 09:04:06,
9,10,7748102302,주식회사 그린도트,이화진,분석,62902330,88.278,87.731,-0.30556 (99.69444),5 14,2024/07/09 16:21:07,
10,11,2128142640,팍스코이앤아이(주),송기민,분석,62915872,88.297,87.749,-0.28410 (99.7159),15 1,2024/07/08 14:31:45,
11,12,1048159651,(주)성우음향정보통신,송민자,분석,62924133,88.309,87.761,-0.27100 (99.729),3 12,2024/07/10 07:49:49,
12,13,1138618964,주식회사 에스엠플러스정보통신,왕성모,분석,62929810,88.317,87.769,-0.26201 (99.73799),4 13,2024/07/09 07:24:25,
13,14,5298100062,주식회사 알에프코리아,신현성,분석,62944320,88.337,87.789,-0.23901 (99.76099),9 2,2024/07/09 09:27:31,
14,15,1198123174,주식회사 도래정보시스템,이은숙,분석,62981170,88.389,87.841,-0.18061 (99.81939),14 11,2024/07/09 09:25:40,
15,16,1148199927,주식회사 인텔리빅스,최은수,분석,63007420,88.426,87.877,-0.13900 (99.861),6 7,2024/07/08 17:32:32,
16,17,1068690366,(주)윈투스시스템,신경익,분석,63018524,88.441,87.893,-0.12140 (99.8786),1 7,2024/07/08 13:37:32,
17,18,2098211809,사단법인 해오름장애인협회,노영주,분석,63027719,88.454,87.905,-0.10683 (99.89317),9 15,2024/07/10 08:25:17,
18,19,2078152132,(주)홍남테크,김홍길,분석,63037820,88.468,87.92,-0.09082 (99.90918),6 15,2024/07/10 08:12:37,
19,20,1198646212,주식회사 에프에스네트웍스,이화수,분석,63050950,88.487,87.938,-0.07001 (99.92999),13 12,2024/07/08 17:40:16,
20,21,1098700045,샘솔정보주식회사,정찬구,분석,63082767,88.531,87.982,-0.01958 (99.98042),14 9,2024/07/08 10:35:36,
21,22,2208200181,사회복지법인한국청각장애인복지회,심계원,분석,63098700,88.554,88.004,0.00567 (100.00567),5 11,2024/07/08 10:49:13,
22,23,1088167041,(주)가디엘,최혜심,분석,63166356,88.649,88.099,0.11290 (100.1129),2 7,2024/07/09 15:02:27,
23,24,2308103607,주식회사 디케이앤트,양동국,분석,63178340,88.665,88.116,0.13189 (100.13189),4 14,2024/07/08 15:24:29,
24,25,2128196243,신광씨앤티 주식회사,박광선,분석,63181880,88.67,88.121,0.13750 (100.1375),12 8,2024/07/09 10:21:59,
