,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,가격점수,예가대비 투찰률(%)  A,기초대비 투찰률(%),순공사대비 사정률(%),추첨번호,투찰일시,비고
38,189,1178169252,엠에스온(주),이경미,분석,74194551,85.0,89.923,90.005,0.0729 (100.0729),15 4,2024/10/02 08:42:38,
39,190,5568600996,주영전자통신 주식회사,임채열,분석,74195663,85.0,89.925,90.007,0.0744 (100.0744),12 10,2024/09/27 11:07:01,
40,191,1198118405,우광기전(주),이기진,분석,74195730,85.0,89.925,90.007,0.0744 (100.0744),1 12,2024/09/30 09:55:05,
41,192,2208143387,(주)글로벌텔레콤,서승현,분석,74197000,85.0,89.927,90.008,0.0762 (100.0762),3 10,2024/10/01 21:54:30,
42,193,7188803483,주식회사 이제이엔넷,황지연,분석,74197090,85.0,89.927,90.008,0.0763 (100.0763),8 7,2024/09/27 08:36:35,
43,194,2648127825,주식회사 제이원아이티,이준호,분석,74199450,85.0,89.93,90.011,0.0795 (100.0795),9 10,2024/09/30 18:04:49,
44,195,2298109203,(주)테스콤엔지니어링,박영복,분석,74201500,85.0,89.932,90.014,0.0822 (100.0822),6 7,2024/09/26 17:42:12,
45,196,8568800361,주식회사 우선기술,정우영,분석,74201854,85.0,89.933,90.014,0.0827 (100.0827),9 13,2024/09/30 09:56:50,
46,197,4188155516,아이피119정보통신 주식회사,김영수,분석,74203225,85.0,89.934,90.016,0.0846 (100.0846),1 10,2024/09/30 15:32:09,
47,198,2078155629,씨티아이앤아이(주),김덕제,분석,74204589,85.0,89.936,90.018,0.0864 (100.0864),13 10,2024/09/25 10:34:29,
48,199,1088178096,에이치티액세스 주식회사,김정호,분석,74204675,85.0,89.936,90.018,0.0865 (100.0865),8 6,2024/09/25 08:59:02,
49,200,2198128106,우선이엔씨(주),김광수,분석,74205000,85.0,89.937,90.018,0.0869 (100.0869),13 15,2024/09/27 08:42:42,
0,201,1078193207,주식회사 주광전기,이승훈,분석,74205080,85.0,89.937,90.018,0.0871 (100.0871),13 1,2024/09/30 15:11:38,
1,202,1138139080,(주)성강통신기술사사무소,안치영,분석,74207130,85.0,89.939,90.021,0.0898 (100.0898),6 13,2024/10/02 09:06:19,
2,203,1148723074,주식회사 천일엠이씨,모유미,분석,74207155,85.0,89.939,90.021,0.0899 (100.0899),12 11,2024/09/30 09:29:40,
3,204,1058622531,건웅신호산전(주),박정현,분석,74207610,85.0,89.94,90.021,0.0905 (100.0905),13 4,2024/09/30 09:23:36,
4,205,1138607924,두성건설주식회사,안성병,분석,74208350,85.0,89.941,90.022,0.0915 (100.0915),10 12,2024/09/27 09:32:21,
5,206,1018605466,금부통신 주식회사,정재학,분석,74208800,85.0,89.941,90.023,0.0921 (100.0921),5 10,2024/09/26 16:15:04,
6,207,1068674084,주식회사월드아이,신영구,분석,74210940,85.0,89.944,90.025,0.0950 (100.095),3 1,2024/09/30 15:24:09,
7,208,1108609224,주식회사 두루스코,김옥연,분석,74212047,85.0,89.945,90.027,0.0964 (100.0964),7 11,2024/10/02 09:19:22,
8,209,1138683368,주식회사 에스엠시스템즈,이승환,분석,74212500,85.0,89.946,90.027,0.0971 (100.0971),1 12,2024/09/30 12:16:49,
9,210,2098122745,새결정보통신(주),고성진,분석,74214346,85.0,89.948,90.029,0.0996 (100.0996),5 14,2024/09/27 09:23:04,
10,211,1108157338,(주)메트로컴넷,최선민,분석,74214366,85.0,89.948,90.029,0.0996 (100.0996),12 6,2024/09/30 09:10:19,
11,212,1058164176,(주)신보파워텍,공민우,분석,74215120,85.0,89.949,90.03,0.1006 (100.1006),3 12,2024/10/02 09:26:38,
12,213,2188101953,주식회사 비츠로시스,이기재,분석,74215150,85.0,89.949,90.03,0.1006 (100.1006),9 8,2024/09/26 16:46:44,
13,214,8958700597,주식회사 아이티앤에스,김세영,분석,74215727,85.0,89.95,90.031,0.1014 (100.1014),13 6,2024/10/01 18:47:55,
14,215,6758102266,주식회사 정현이엔지,김종현,분석,74217610,85.0,89.952,90.033,0.1040 (100.104),3 14,2024/10/02 07:39:52,
15,216,1268620622,(주)엑스코하이텍,박정현,분석,74219680,85.0,89.955,90.036,0.1067 (100.1067),12 10,2024/10/02 08:34:24,
16,217,2128144463,동양비엠에스(주),김태수,분석,74220066,85.0,89.955,90.036,0.1073 (100.1073),10 5,2024/10/01 23:50:43,
17,218,6378801279,주식회사정암정보통신,조강수,분석,74220800,85.0,89.956,90.037,0.1083 (100.1083),2 6,2024/10/02 07:46:02,
18,219,1088607693,(주)가온데이터,이태재,분석,74222453,85.0,89.958,90.039,0.1105 (100.1105),11 4,2024/09/30 18:51:32,
19,220,1288618438,주식회사 엔지스웨이,최영재,분석,74223104,85.0,89.959,90.04,0.1114 (100.1114),13 12,2024/09/27 09:49:58,
20,221,2038149028,대륭중공건설(주),박임우,분석,74224014,85.0,89.96,90.041,0.1126 (100.1126),2 9,2024/09/30 14:59:09,
21,222,1088604075,청목이앤아이 주식회사,김희경,분석,74224023,85.0,89.96,90.041,0.1126 (100.1126),13 1,2024/09/30 15:29:01,
22,223,2108122823,우영정보통신(주),황태하,분석,74224890,85.0,89.961,90.042,0.1138 (100.1138),1 14,2024/10/02 08:59:34,
23,224,1068681756,주식회사 융창,이재진,분석,74225900,85.0,89.963,90.043,0.1151 (100.1151),13 15,2024/09/27 17:16:08,
24,225,1138640850,주식회사 우솔네트웍스,유상열,분석,74228210,85.0,89.965,90.046,0.1183 (100.1183),13 9,2024/09/30 10:20:16,
25,226,1638101139,주식회사 이한엔에스,이영주,분석,74228248,85.0,89.966,90.046,0.1183 (100.1183),10 5,2024/09/30 09:57:27,
26,227,2208117292,(주)동아종합전력,민정기,분석,74232807,85.0,89.971,90.052,0.1245 (100.1245),14 15,2024/09/26 14:04:50,
27,228,6078616291,케이시스 주식회사,김중섭,분석,74234510,85.0,89.973,90.054,0.1267 (100.1267),14 12,2024/09/30 12:36:25,
28,229,1198173261,주식회사 현대네트웍기술,조성익,분석,74235630,85.0,89.975,90.055,0.1283 (100.1283),8 3,2024/09/27 16:33:51,
29,230,1178152009,동아신호 주식회사,최종수,분석,74236000,85.0,89.975,90.056,0.1288 (100.1288),13 14,2024/09/30 16:42:26,
30,231,1868701018,주식회사 소담정보통신,주옥,분석,74236811,85.0,89.976,90.057,0.1299 (100.1299),2 6,2024/09/27 09:30:44,
31,232,1208762238,(주)컴스정보기술,김응관,분석,74238219,85.0,89.978,90.058,0.1318 (100.1318),12 13,2024/10/02 09:56:32,
32,233,2158676426,주식회사 건영이앤씨,박지명,분석,74238536,85.0,89.978,90.059,0.1322 (100.1322),10 13,2024/09/30 13:22:45,
33,234,1068687634,(주)엠폴,송승찬,분석,74239340,85.0,89.979,90.06,0.1333 (100.1333),5 9,2024/09/30 08:43:24,
34,235,2158148186,주식회사 시스텍이앤씨,전진우,분석,74239703,85.0,89.98,90.06,0.1338 (100.1338),8 11,2024/09/27 10:05:36,
35,236,2068193673,지에스네트웍스(주),임동배,분석,74240888,85.0,89.981,90.062,0.1354 (100.1354),15 3,2024/09/27 08:22:16,
36,237,2188114856,서교정보통신(주),김기설,분석,74244650,85.0,89.986,90.066,0.1404 (100.1404),10 12,2024/10/01 08:23:24,
37,238,1078162422,프라미스유 주식회사,박정은,분석,74244890,85.0,89.986,90.066,0.1407 (100.1407),11 10,2024/09/26 23:41:52,
38,239,1098150316,(주)건우통신,노형환,분석,74245633,85.0,89.987,90.067,0.1418 (100.1418),14 6,2024/09/30 10:40:43,
39,240,3118701797,주식회사 이유넷,정현문,분석,74247768,85.0,89.99,90.07,0.1446 (100.1446),13 4,2024/09/25 15:11:43,
40,241,1118129252,광원전설(주),김영선,분석,74247924,85.0,89.99,90.07,0.1448 (100.1448),11 13,2024/10/02 09:47:01,
41,242,1108185552,한양이이씨 주식회사,문주환,분석,74248303,85.0,89.991,90.071,0.1454 (100.1454),13 15,2024/09/27 12:10:44,
42,243,4178802112,주식회사 팬택씨앤아이엔지니어링,신광식,분석,74249860,85.0,89.992,90.072,0.1475 (100.1475),7 3,2024/09/27 10:50:09,
43,244,1058161048,서울데이타통신(주),이희승,분석,74250304,85.0,89.993,90.073,0.1481 (100.1481),15 4,2024/09/30 09:54:05,
44,245,1198602494,(주) 네오인아이텍,이경미,분석,74250680,85.0,89.994,90.073,0.1486 (100.1486),5 12,2024/09/30 13:37:10,
45,246,1058191993,링크정보통신주식회사,이재호,분석,74252032,85.0,89.995,90.075,0.1504 (100.1504),10 11,2024/09/30 09:45:26,
46,247,8978600790,로봇앤컴 주식회사,이경일,분석,74252830,85.0,89.996,90.076,0.1515 (100.1515),3 1,2024/09/26 10:26:59,
47,248,1418147931,주식회사 이리야시스템,허재혁,분석,74252832,85.0,89.996,90.076,0.1515 (100.1515),9 12,2024/10/02 09:09:48,
48,249,2148667152,주식회사 어니언소프트웨어,조창희,분석,74254531,85.0,89.998,90.078,0.1538 (100.1538),6 11,2024/09/30 13:56:59,
49,250,1198169165,(주)기창인포텍,김석진,분석,74255050,85.0,89.999,90.079,0.1545 (100.1545),4 5,2024/09/26 14:46:50,
0,251,1088154468,(주)이젠정보통신,이동필,분석,74255130,85.0,89.999,90.079,0.1546 (100.1546),7 10,2024/09/26 23:47:25,
1,252,2048610496,주식회사 김스애드,김진희,분석,74258010,85.0,90.003,90.082,0.1584 (100.1584),8 15,2024/09/30 11:33:42,
2,253,2208725440,(주) 매그넷,김종민,분석,74259560,85.0,90.005,90.084,0.1605 (100.1605),10 4,2024/09/25 10:20:23,
3,254,1138645971,주식회사 포딕스시스템,정재호,분석,74260040,85.0,90.005,90.085,0.1612 (100.1612),11 14,2024/09/27 14:59:19,
4,255,1148135087,장한전산(주),이상철,분석,74260189,85.0,90.005,90.085,0.1614 (100.1614),6 2,2024/09/30 14:03:00,
5,256,2158602337,지엔네텔(주),고시영,분석,74261984,85.0,90.008,90.087,0.1638 (100.1638),4 2,2024/10/02 08:46:45,
6,257,1098176150,주식회사 하이큐스,최상호,분석,74263057,85.0,90.009,90.088,0.1653 (100.1653),1 11,2024/09/27 15:14:17,
7,258,1068619761,(주) 한걸음정보통신,정진원,분석,74263320,85.0,90.009,90.089,0.1656 (100.1656),7 9,2024/09/30 14:45:49,
8,259,4578701128,주식회사 공유테크,류갑일,분석,74263580,85.0,90.01,90.089,0.1660 (100.166),3 5,2024/09/30 08:54:14,
9,260,2048133679,(주)뉴콤,배상열,분석,74263735,85.0,90.01,90.089,0.1662 (100.1662),5 14,2024/09/26 15:47:48,
10,261,2148752224,(주)아이젠시스템즈,안상용,분석,74263750,85.0,90.01,90.089,0.1662 (100.1662),2 9,2024/09/30 11:41:30,
11,262,8588601208,주식회사 엠엠씨정보통신,권순홍,분석,74264912,85.0,90.011,90.091,0.1678 (100.1678),6 3,2024/09/30 16:27:18,
12,263,2178113330,(주)오성에스이엠,오성표,분석,74265133,85.0,90.012,90.091,0.1681 (100.1681),1 4,2024/10/02 09:50:15,
13,264,1058186995,부원동력(주),이병의,분석,74266986,85.0,90.014,90.093,0.1706 (100.1706),4 2,2024/09/27 15:35:02,
14,265,5258602705,(주)세화 텔링크,이옥임,분석,74267433,85.0,90.014,90.094,0.1712 (100.1712),8 9,2024/09/30 17:06:45,
15,266,1068619820,주식회사유엔콘트롤,남성모,분석,74269800,85.0,90.017,90.097,0.1743 (100.1743),7 11,2024/09/26 14:59:55,
16,267,2048601134,주식회사시원에스알아이,김종훈,분석,74270180,85.0,90.018,90.097,0.1749 (100.1749),10 4,2024/09/30 09:28:03,
17,268,1188113673,동해정보통신 주식회사,이창원,분석,74270841,85.0,90.019,90.098,0.1758 (100.1758),8 10,2024/09/30 07:28:28,
18,269,1108130339,(주)기양상사,조효진,분석,74271690,85.0,90.02,90.099,0.1769 (100.1769),13 1,2024/09/26 14:27:44,
19,270,2148710582,모던웨이브(주),원회광,분석,74272955,85.0,90.021,90.1,0.1786 (100.1786),5 14,2024/09/27 10:47:14,
20,271,2148781807,(주)창리정보통신,정종호,분석,74274771,85.0,90.024,90.103,0.1811 (100.1811),1 12,2024/10/02 09:08:06,
21,272,2128196942,동진이앤씨(주),민진식,분석,74275100,85.0,90.024,90.103,0.1815 (100.1815),2 13,2024/09/30 10:04:34,
22,273,2098147159,(주)동방에스앤에스,정재훈,분석,74277877,85.0,90.027,90.106,0.1852 (100.1852),2 12,2024/09/30 17:30:11,
23,274,1178119238,주식회사 동양네트워크,김종렬,분석,74279310,85.0,90.029,90.108,0.1872 (100.1872),1 2,2024/10/02 08:47:35,
24,275,1078211162,사회복지법인한국노인생활지원재단,최종운,분석,74279667,85.0,90.03,90.109,0.1877 (100.1877),9 10,2024/09/30 15:23:35,
25,276,2118691240,거성일렉콤(주),박성래,분석,74281300,85.0,90.032,90.111,0.1899 (100.1899),2 5,2024/09/24 10:26:47,
26,277,1198158412,애드넷정보통신(주),박상흥,분석,74282100,85.0,90.033,90.112,0.1909 (100.1909),9 13,2024/09/27 15:43:06,
27,278,1138694415,건웅정보통신 주식회사,김지유,분석,74282111,85.0,90.033,90.112,0.1910 (100.191),11 2,2024/09/26 10:33:57,
28,279,1218140540,영현정보통신(주),김두식,분석,74282453,85.0,90.033,90.112,0.1914 (100.1914),10 6,2024/09/30 08:20:41,
29,280,6448700081,알바이오텍 주식회사,김영국,분석,74283440,85.0,90.034,90.113,0.1927 (100.1927),8 2,2024/09/30 15:58:25,
30,281,3798700760,로안테크(주),장승현,분석,74287150,85.0,90.039,90.118,0.1977 (100.1977),4 15,2024/09/30 14:42:30,
31,282,6508100027,다온정보시스템 주식회사,김연정,분석,74287449,85.0,90.039,90.118,0.1982 (100.1982),9 10,2024/09/30 08:59:05,
32,283,1138693094,주식회사 치우아이티,강호승,분석,74287820,85.0,90.04,90.119,0.1987 (100.1987),1 4,2024/09/30 12:42:58,
33,284,1138621101,(주)아이피로드,강철지,분석,74289070,85.0,90.041,90.12,0.2003 (100.2003),15 1,2024/09/26 16:56:03,
34,285,1128126393,주식회사 승도이엔씨,신종성,분석,74290200,85.0,90.043,90.121,0.2019 (100.2019),5 11,2024/10/02 09:01:50,
35,286,1054180243,태우산전,강정자,분석,74291051,85.0,90.044,90.122,0.2030 (100.203),9 14,2024/09/26 16:14:43,
36,287,1078163703,아이티에스엔지니어링 주식회사,김정구,분석,74292565,85.0,90.046,90.124,0.2051 (100.2051),11 13,2024/10/02 09:59:04,
37,288,3578702230,(주)신화시큐리티,이규종,분석,74292759,85.0,90.046,90.125,0.2053 (100.2053),2 7,2024/09/27 10:23:45,
38,289,2068196840,주식회사 혜성이티에스,이상영,분석,74294507,85.0,90.048,90.127,0.2077 (100.2077),4 2,2024/10/01 09:04:22,
39,290,2048129194,위성이앤씨(주),이양숙,분석,74294570,85.0,90.048,90.127,0.2078 (100.2078),10 7,2024/09/26 15:43:45,
40,291,2148665907,미래아이티 주식회사,송정화,분석,74294930,85.0,90.049,90.127,0.2082 (100.2082),7 4,2024/09/27 11:23:18,
41,292,1078677070,씨지에스아이티(주),최규식,분석,74295215,85.0,90.049,90.128,0.2086 (100.2086),14 11,2024/10/01 17:48:55,
42,293,1068641638,(주)매트릭스미디어,김진성,분석,74297680,85.0,90.052,90.13,0.2120 (100.212),7 14,2024/09/30 09:46:37,
43,294,2208106252,주식회사 중선아이티씨,김학선,분석,74300200,85.0,90.055,90.134,0.2153 (100.2153),15 5,2024/09/26 13:35:43,
44,295,1108170025,(주)원비즈시스템,박의영,분석,74302677,85.0,90.058,90.137,0.2187 (100.2187),6 12,2024/09/30 10:31:42,
45,296,1058167417,(주)금정엔지니어링,구본신,분석,74306428,85.0,90.063,90.141,0.2238 (100.2238),2 14,2024/09/27 17:31:25,
46,297,2188120741,케이씨티정보통신(주),백형은,분석,74308280,85.0,90.065,90.143,0.2262 (100.2262),5 3,2024/09/30 17:51:42,
47,298,2148673033,대일전기통신(주),김종엽,분석,74308650,85.0,90.066,90.144,0.2267 (100.2267),15 13,2024/09/27 06:59:57,
48,299,1378143275,한창이웨이 주식회사,이옥희,분석,74309250,85.0,90.067,90.145,0.2276 (100.2276),2 9,2024/09/27 09:01:31,
49,300,2148122183,(주)하나전기,김선식,분석,74309387,85.0,90.067,90.145,0.2277 (100.2277),15 8,2024/09/30 07:12:06,
0,301,1058795818,주식회사 티엠미디어,박용호,분석,74309684,85.0,90.067,90.145,0.2281 (100.2281),8 6,2024/09/30 07:29:20,
1,302,1018143596,부기테크(주),은철우,분석,74310980,85.0,90.069,90.147,0.2299 (100.2299),10 15,2024/09/27 11:31:36,
2,303,2088100603,(주)전우사,김한재,분석,74314580,85.0,90.073,90.151,0.2347 (100.2347),7 6,2024/09/27 15:46:34,
3,304,1298162820,주식회사 다람정보,장명호,분석,74314659,85.0,90.073,90.151,0.2349 (100.2349),6 15,2024/09/30 10:51:31,
4,305,2048137258,대신엔에스(주),정동진,분석,74316171,85.0,90.075,90.153,0.2369 (100.2369),8 4,2024/09/27 14:37:20,
5,306,1198165586,제이케이앤티텔레콤(주),전찬화,분석,74316209,85.0,90.075,90.153,0.2369 (100.2369),15 8,2024/09/27 08:24:16,
6,307,1198123174,주식회사 도래정보시스템,이은숙,분석,74317030,85.0,90.076,90.154,0.2380 (100.238),5 6,2024/09/30 09:18:27,
7,308,2108131394,(주)안나시스템,문병조,분석,74317327,85.0,90.077,90.154,0.2385 (100.2385),10 14,2024/10/02 09:20:34,
8,309,4568800195,주식회사 동부코리아통신,윤미옥,분석,74317780,85.0,90.077,90.155,0.2391 (100.2391),2 4,2024/09/27 12:54:18,
9,310,2138800230,주식회사 성민전기통신,홍종애,분석,74320960,85.0,90.081,90.159,0.2434 (100.2434),2 10,2024/09/30 16:48:39,
10,311,5298103040,주식회사 명성이앤티,박명훈,분석,74321619,85.0,90.082,90.16,0.2442 (100.2442),15 2,2024/09/30 08:26:08,
11,312,2058139910,우현전기(주),채광식,분석,74321700,85.0,90.082,90.16,0.2443 (100.2443),9 10,2024/09/30 08:32:05,
12,313,2148752525,(주)엘티네트워크,조완식,분석,74323131,85.0,90.084,90.161,0.2463 (100.2463),13 9,2024/09/30 09:47:50,
13,314,2048641403,주식회사 에스디에스테크놀로지,임대성,분석,74323702,85.0,90.085,90.162,0.2470 (100.247),9 1,2024/09/27 10:29:24,
14,315,2048197877,주식회사 그린주의,김현미,분석,74324000,85.0,90.085,90.162,0.2475 (100.2475),11 1,2024/09/26 08:54:31,
15,316,1068184554,(주)송화전기통신,고진홍,분석,74324600,85.0,90.086,90.163,0.2483 (100.2483),10 14,2024/09/27 09:47:22,
16,317,1408138536,주)파인솔라,이태동,분석,74326670,85.0,90.088,90.166,0.2511 (100.2511),3 12,2024/09/30 14:06:19,
17,318,5088137937,(주)벨류데이터,정영두,분석,74326971,85.0,90.089,90.166,0.2515 (100.2515),1 6,2024/09/27 09:05:23,
18,319,1108175622,동해아이앤티(주),이기봉,분석,74327040,85.0,90.089,90.166,0.2516 (100.2516),7 6,2024/09/30 12:43:52,
19,320,1078738017,(주)애린테크,박을순,분석,74328671,85.0,90.091,90.168,0.2538 (100.2538),10 2,2024/09/30 08:46:59,
20,321,6458702345,거산테크 주식회사,김태남,분석,74329413,85.0,90.092,90.169,0.2548 (100.2548),10 3,2024/10/02 09:18:57,
21,322,2208151999,현대에이치티 주식회사,이건구,분석,74330187,85.0,90.093,90.17,0.2558 (100.2558),5 15,2024/09/26 08:24:59,
22,323,1138148411,(주)풍천정보네트웍,김학봉,분석,74331420,85.0,90.094,90.171,0.2575 (100.2575),1 13,2024/09/27 09:18:15,
23,324,1041890207,삼정정보통신,이순봉,분석,74332740,85.0,90.096,90.173,0.2592 (100.2592),14 12,2024/09/26 15:53:45,
24,325,1198682955,주식회사 메이커스테크놀로지,조태연,분석,74334090,85.0,90.098,90.175,0.2611 (100.2611),11 1,2024/09/30 10:35:52,
25,326,2128197392,금수티아이주식회사,이형주,분석,74334100,85.0,90.098,90.175,0.2611 (100.2611),11 15,2024/09/30 09:43:37,
26,327,1068679911,(주)효성정보통신,김도건,분석,74334422,85.0,90.098,90.175,0.2615 (100.2615),4 11,2024/09/27 08:52:23,
27,328,1088178984,(주)포소드,마명철,분석,74335084,85.0,90.099,90.176,0.2624 (100.2624),5 10,2024/10/02 09:29:12,
28,329,1298137942,주식회사 자이온티앤에스,예용기,분석,74335937,85.0,90.1,90.177,0.2636 (100.2636),12 1,2024/09/30 16:21:16,
29,330,1108155382,(주)굿채널시스템,백홍현,분석,74337049,85.0,90.101,90.178,0.2651 (100.2651),3 13,2024/09/30 15:05:29,
30,331,1318174028,"주식회사 에이치케이 (HK Co., Ltd.)",장해각,분석,74337072,85.0,90.101,90.178,0.2651 (100.2651),4 11,2024/09/30 08:34:49,
31,332,4278601362,주식회사 케이엔테크,고범철,분석,74338100,85.0,90.103,90.18,0.2665 (100.2665),13 3,2024/09/30 21:27:45,
32,333,1171187825,신원전자,안희덕,분석,74339270,85.0,90.104,90.181,0.2680 (100.268),5 12,2024/09/30 09:47:45,
33,334,1078685828,주식회사 넷엔씨큐,한진호,분석,74339636,85.0,90.105,90.181,0.2685 (100.2685),1 2,2024/09/26 14:03:23,
34,335,2198114499,(주)이레에너지테크,강래원,분석,74339700,85.0,90.105,90.181,0.2686 (100.2686),5 2,2024/09/30 11:40:31,
35,336,1048142446,주식회사 디에스 이앤티,양종만,분석,74340160,85.0,90.105,90.182,0.2692 (100.2692),12 11,2024/09/30 09:24:09,
36,337,2178145434,주식회사 한양전자피에이,여동도,분석,74340310,85.0,90.105,90.182,0.2694 (100.2694),7 11,2024/09/30 10:29:05,
37,338,2208735083,주식회사 강남전기공사,나중안,분석,74343318,85.0,90.109,90.186,0.2735 (100.2735),12 14,2024/09/26 09:35:54,
38,339,2198111833,주식회사 대영아이오티,전인구,분석,74344982,85.0,90.111,90.188,0.2758 (100.2758),13 7,2024/09/27 10:33:14,
39,340,2068632744,주식회사 서원엠이씨,최지호,분석,74345724,85.0,90.112,90.189,0.2768 (100.2768),3 11,2024/09/26 15:11:31,
40,341,2098133373,주식회사 씨스넷,이명재,분석,74346790,85.0,90.113,90.19,0.2782 (100.2782),13 9,2024/09/27 11:50:40,
41,342,2148705513,주식회사 케이이에스 전기공사,강성진,분석,74346835,85.0,90.113,90.19,0.2783 (100.2783),4 13,2024/09/30 08:46:06,
42,343,2208132347,(주)태양기술개발,안규철,분석,74347869,85.0,90.115,90.191,0.2796 (100.2796),2 1,2024/09/30 06:55:41,
43,344,5198102535,주식회사 이음유앤아이,박영재,분석,74347960,85.0,90.115,90.191,0.2798 (100.2798),3 11,2024/09/26 15:46:27,
44,345,1138175669,(주)용상전기통신,권혁기,분석,74350098,85.0,90.118,90.194,0.2827 (100.2827),3 2,2024/09/27 12:35:42,
45,346,2158690656,금성통신건설(주),윤영신,분석,74350790,85.0,90.118,90.195,0.2836 (100.2836),14 6,2024/09/30 08:46:26,
46,347,1198629800,주식회사 메카넷,천수연,분석,74350912,85.0,90.119,90.195,0.2837 (100.2837),8 15,2024/09/27 11:39:45,
47,348,2148693742,에이치디에스주식회사,조한봉,분석,74352470,85.0,90.121,90.197,0.2859 (100.2859),7 15,2024/09/30 17:16:22,
48,349,2918102904,주식회사 광야,이선주,분석,74352507,85.0,90.121,90.197,0.2859 (100.2859),5 6,2024/09/30 15:52:53,
49,350,2158674452,(주)새별네트웍스,현경순,분석,74356230,85.0,90.125,90.202,0.2909 (100.2909),8 1,2024/09/26 16:59:06,
0,351,1068612230,(주)사강통신,정일영,분석,74356620,85.0,90.126,90.202,0.2914 (100.2914),10 15,2024/09/26 16:37:17,
1,352,1058714080,(주) 한일이앤에스,박완교,분석,74358158,85.0,90.128,90.204,0.2935 (100.2935),15 5,2024/09/30 15:57:12,
2,353,1058619564,주식회사 다상테크,김춘기,분석,74359068,85.0,90.129,90.205,0.2948 (100.2948),4 9,2024/09/30 17:11:42,
3,354,1058665689,(주)경림이앤지,김창근,분석,74359520,85.0,90.129,90.206,0.2954 (100.2954),5 4,2024/09/30 16:57:54,
4,355,1078731896,(주)비시텍코리아,임헌욱,분석,74360620,85.0,90.131,90.207,0.2968 (100.2968),4 1,2024/09/29 19:36:07,
5,356,2148847295,티에스퓨처 주식회사,김명성,분석,74360626,85.0,90.131,90.207,0.2969 (100.2969),5 6,2024/09/27 20:02:03,
6,357,2148180640,(주)남인정보통신,김남호,분석,74360996,85.0,90.131,90.207,0.2974 (100.2974),11 12,2024/09/26 16:02:30,
7,358,1068611721,우리보안 주식회사,이명재,분석,74361071,85.0,90.131,90.207,0.2975 (100.2975),10 5,2024/09/26 11:00:10,
8,359,2198125754,알티엘산업 주식회사,이근태,분석,74362580,85.0,90.133,90.209,0.2995 (100.2995),13 12,2024/10/02 00:11:20,
9,360,1058199938,삼호전자통신(주),이경희,분석,74364260,85.0,90.135,90.211,0.3018 (100.3018),12 6,2024/09/30 08:53:37,
10,361,2118643772,주식회사 세양전기,김형재,분석,74364439,85.0,90.135,90.211,0.3020 (100.302),5 6,2024/09/26 17:47:41,
11,362,2208131391,호진산업기연(주),안형근,분석,74365000,85.0,90.136,90.212,0.3028 (100.3028),8 4,2024/09/30 15:55:54,
12,363,2088702355,주식회사 수운,김치래,분석,74367224,85.0,90.139,90.215,0.3058 (100.3058),15 7,2024/10/01 09:27:52,
13,364,2108160017,(주)누리온정보통신,박종수,분석,74367743,85.0,90.14,90.215,0.3065 (100.3065),13 4,2024/09/26 14:00:52,
14,365,2068125404,(주)대경인트라넷,이강열,분석,74368150,85.0,90.14,90.216,0.3070 (100.307),5 1,2024/09/30 16:19:06,
15,366,2118645407,흥일정보통신(주),정본영,분석,74368558,85.0,90.141,90.216,0.3076 (100.3076),15 1,2024/09/27 09:37:49,
16,367,2338109463,주식회사 아이티에스서비스,지영일,분석,74370066,85.0,90.142,90.218,0.3096 (100.3096),6 5,2024/09/30 11:39:09,
17,368,6988700230,주식회사 스마트이엔씨,전유선,분석,74370400,85.0,90.143,90.219,0.3100 (100.31),10 14,2024/09/30 08:36:19,
18,369,1068194620,(주)합동전자산업,정호원,분석,74370480,85.0,90.143,90.219,0.3101 (100.3101),13 1,2024/09/25 14:06:49,
19,370,1138622662,퍼스트아이앤씨 주식회사,박상호,분석,74371455,85.0,90.144,90.22,0.3115 (100.3115),6 7,2024/10/02 09:20:34,
20,371,1078606385,대선아이넷(주),신일자,분석,74372400,85.0,90.145,90.221,0.3127 (100.3127),1 13,2024/09/30 17:18:48,
21,372,1148683959,제이엔에스텍주식회사,안종기,분석,74373000,85.0,90.146,90.222,0.3135 (100.3135),1 14,2024/09/30 09:33:25,
22,373,2158133077,오티씨 주식회사,김희언,분석,74373689,85.0,90.147,90.223,0.3145 (100.3145),3 4,2024/09/25 10:54:35,
23,374,2208865207,주식회사 소나텍,최성욱,분석,74376522,85.0,90.151,90.226,0.3183 (100.3183),1 13,2024/09/27 15:22:05,
24,375,1118128082,(주)디투엔지니어링,김낙경,분석,74376952,85.0,90.151,90.227,0.3189 (100.3189),6 14,2024/10/02 09:27:39,
25,376,2030130565,이수정보통신,이한수,분석,74378905,85.0,90.154,90.229,0.3215 (100.3215),6 15,2024/09/30 09:19:22,
26,377,1058744982,주식회사 비에이치에스,최은선,분석,74380569,85.0,90.156,90.231,0.3238 (100.3238),4 6,2024/09/26 15:01:30,
27,378,2448801096,주식회사 퍼스트엑씨앤씨,김상진,분석,74381310,85.0,90.157,90.232,0.3248 (100.3248),9 12,2024/09/30 11:47:11,
28,379,2048182660,동원오비텍(주),박동을,분석,74381870,85.0,90.157,90.233,0.3255 (100.3255),15 10,2024/09/30 10:35:03,
29,380,1328127945,부민통신 주식회사,박창욱,분석,74381897,85.0,90.157,90.233,0.3255 (100.3255),15 12,2024/09/30 15:34:52,
