,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,2098153286,미르네트웍스 주식회사,백태종,분석,8720240,87.747,87.202,-0.61839 (99.38161),,2024/07/15 22:07:52,1순위
1,2,8268102035,주식회사 더블유엔에스,박현준,분석,8722100,87.765,87.221,-0.59719 (99.40281),,2024/07/11 21:09:02,2순위
2,3,3518703056,(주)다올정보통신,조민경,분석,8723249,87.777,87.232,-0.58410 (99.4159),,2024/07/12 09:11:50,3순위
3,4,2118620935,주식회사 한양티이씨,조형국,분석,8726021,87.805,87.26,-0.55250 (99.4475),,2024/07/16 09:10:34,4순위
4,5,3568102176,주식회사 코맥스강북점,이재명,분석,8726793,87.813,87.267,-0.54371 (99.45629),,2024/07/12 17:20:26,5순위
5,6,2068182837,경안이엔지(주),금동중,분석,8727240,87.817,87.272,-0.53861 (99.46139),,2024/07/12 10:05:28,6순위
6,7,2098161262,주식회사 아이에스인텍,황관홍,분석,8727930,87.824,87.279,-0.53075 (99.46925),,2024/07/15 17:08:26,7순위
7,8,1058714080,(주) 한일이앤에스,박완교,분석,8728567,87.831,87.285,-0.52349 (99.47651),,2024/07/15 17:15:34,8순위
8,9,1180673427,한마음정보시스템,정인숙,분석,8728836,87.833,87.288,-0.52042 (99.47958),,2024/07/15 10:58:46,9순위
9,10,1198123174,주식회사 도래정보시스템,이은숙,분석,8731970,87.865,87.319,-0.48470 (99.5153),,2024/07/15 09:24:01,10순위
10,11,1138139080,(주)성강통신기술사사무소,안치영,분석,8733770,87.883,87.337,-0.46419 (99.53581),,2024/07/16 09:08:29,11순위
11,12,2108131394,(주)안나시스템,문병조,분석,8734700,87.892,87.347,-0.45359 (99.54641),,2024/07/15 09:03:50,12순위
12,13,1288196628,코마정보통신(주),이경수,분석,8734720,87.892,87.347,-0.45336 (99.54664),,2024/07/13 13:31:54,13순위
13,14,1208742187,주식회사 미소아이티,김재욱,분석,8736147,87.907,87.361,-0.43710 (99.5629),,2024/07/12 14:52:15,14순위
14,15,1138622662,퍼스트아이앤씨 주식회사,박상호,분석,8736173,87.907,87.361,-0.43680 (99.5632),,2024/07/11 15:59:58,15순위
15,16,1058627351,(주)극동파워테크,배철한,분석,8736577,87.911,87.365,-0.43220 (99.5678),,2024/07/12 11:31:14,16순위
16,17,2066762193,보성통신,문용권,분석,8736940,87.915,87.369,-0.42806 (99.57194),,2024/07/15 09:56:53,17순위
17,18,2048197877,주식회사 그린주의,김현미,분석,8737055,87.916,87.37,-0.42675 (99.57325),,2024/07/15 14:45:27,18순위
18,19,1778800569,주식회사 유원이씨에스,유명종,분석,8737621,87.922,87.376,-0.42030 (99.5797),,2024/07/16 08:53:23,19순위
19,20,2158669639,(주)한정원,이수환,분석,8737630,87.922,87.376,-0.42020 (99.5798),,2024/07/12 15:14:04,20순위
20,21,1050296111,중앙전자통신,김용수,분석,8738454,87.93,87.384,-0.41081 (99.58919),,2024/07/12 11:26:06,21순위
21,22,1018197466,주식회사콤위즈,정윤권,분석,8738660,87.932,87.386,-0.40846 (99.59154),,2024/07/15 16:36:54,22순위
