,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%)  A,기초대비 투찰률(%),기초대비 사정률(%)  A,추첨번호,투찰일시,비고
0,1,1058773833,시큐솔루션 주식회사  [최종낙찰],남병창,분석,42443000.0,87.746,88.934,0.40622 (100.40622),2 4,2024/08/16 08:47:38,
1,2,1068127039,진명이엔씨(주),박창호,분석,42443952.0,87.748,88.936,0.40850 (100.4085),12 10,2024/08/19 08:12:38,
2,3,1068604157,주식회사 넥시스정보,오세후,분석,42445100.0,87.751,88.938,0.41124 (100.41124),11 7,2024/08/16 08:07:54,
3,4,1178188899,주식회사 시큐렉스,최영희,분석,42445209.0,87.751,88.938,0.41150 (100.4115),4 2,2024/08/19 08:52:07,
4,5,1088114068,(주)대인정보통신,유재호,분석,42445521.0,87.752,88.939,0.41224 (100.41224),14 12,2024/08/16 08:25:50,
5,6,1188113673,동해정보통신 주식회사,이창원,분석,42445753.0,87.752,88.94,0.41280 (100.4128),1 2,2024/08/19 07:35:41,
6,7,1128141680,주식회사엠케이씨티,장재철,분석,42446140.0,87.753,88.94,0.41372 (100.41372),9 10,2024/08/16 18:17:29,
7,8,1108170025,(주)원비즈시스템,박의영,분석,42446171.0,87.753,88.94,0.41380 (100.4138),8 7,2024/08/19 08:59:42,
8,9,1138663095,아이투케이코리아 주식회사,인여훈,분석,42446380.0,87.754,88.941,0.41429 (100.41429),12 4,2024/08/13 09:36:34,
9,10,1088168230,주식회사 엑스파트넷,조민호,분석,42447000.0,87.755,88.942,0.41578 (100.41578),1 3,2024/08/12 16:50:15,
10,11,2098139213,(주)뉴타운전력,박형우,분석,42449396.0,87.76,88.947,0.42150 (100.4215),2 8,2024/08/15 20:58:41,
11,12,1078636235,(주)대교이앤에스,이찬수,분석,42450560.0,87.763,88.95,0.42428 (100.42428),14 3,2024/08/16 09:51:17,
