,순위,사업자 등록번호,업체명,대표,경쟁사 분석,투찰금액,예가대비 투찰률(%),기초대비 투찰률(%),기초대비 사정률(%),추첨번호,투찰일시,비고
0,1,8708802614,닛시시스템 주식회사,서수진,분석,39521160.0,88.998,89.82,2.06911 (102.06911),13 10,2024/01/24 08:54:17,
1,2,2208819213,주식회사 이너시스템즈,김영찬,분석,39900000.0,89.851,90.681,3.04752 (103.04752),14 10,2024/01/23 14:44:09,
2,3,1188114949,이주씨스템(주),이복균,분석,42200000.0,95.03,95.909,8.98760 (108.9876),5 8,2024/01/23 16:46:17,
3,4,2148647194,투앤원정보통신주식회사,서승호,분석,42504000.0,95.715,96.6,9.77272 (109.77272),11 1,2024/01/23 16:28:32,
4,5,5048158599,금호이앤지 주식회사,이임식,분석,42678000.0,96.107,96.995,10.22210 (110.2221),12 15,2024/01/23 14:32:19,
5,6,3918601817,다알시스 주식회사,최윤호,분석,43490000.0,97.935,98.84,12.31921 (112.31921),6 9,2024/01/23 14:20:30,
6,-1,1638601702,아룸테크 주식회사,임주아,분석,39068400.0,87.978,88.791,0.89979 (100.89979),3 14,2024/01/22 15:36:07,낙찰하한선 미달
7,-2,4848101910,주식회사 에피테크,김희정,분석,39062600.0,87.965,88.778,0.88481 (100.88481),8 5,2024/01/19 13:05:01,낙찰하한선 미달
8,-3,1298661597,주군이앤씨주식회사,권규향,분석,39047800.0,87.932,88.745,0.84659 (100.84659),13 14,2024/01/22 10:16:26,낙찰하한선 미달
9,-4,1258140479,주식회사 코럽시스템,조만희,분석,39037420.0,87.908,88.721,0.81978 (100.81978),7 1,2024/01/23 08:27:13,낙찰하한선 미달
10,-5,1298186268,(주)유비프라임,오세진,분석,39029680.0,87.891,88.703,0.79979 (100.79979),1 15,2024/01/19 15:53:11,낙찰하한선 미달
11,-6,2298125412,스크린정보통신(주),조승제,분석,39021930.0,87.873,88.686,0.77977 (100.77977),13 9,2024/01/22 17:43:07,낙찰하한선 미달
12,-7,1108609224,주식회사 두루스코,김옥연,분석,39016608.0,87.861,88.674,0.76603 (100.76603),5 11,2024/01/24 09:40:47,낙찰하한선 미달
13,-8,2018603701,소성정보기술 주식회사,김금남,분석,39015680.0,87.859,88.672,0.76363 (100.76363),9 2,2024/01/23 09:10:47,낙찰하한선 미달
14,-9,2638801097,(주)어웨이프롬,최원종,분석,39014190.0,87.856,88.668,0.75978 (100.75978),15 4,2024/01/22 15:46:29,낙찰하한선 미달
15,-10,1208193990,이래정보시스템(주),이성철,분석,38991040.0,87.804,88.616,0.70000 (100.7),15 2,2024/01/23 13:49:01,낙찰하한선 미달
16,-11,1168135502,(주)비엠더코리아,구자혁,분석,38987556.0,87.796,88.608,0.69100 (100.691),7 13,2024/01/23 18:39:09,낙찰하한선 미달
17,-12,1358117688,주식회사 경훈테크,CHOIHUIBONG,분석,38947000.0,87.705,88.515,0.58626 (100.58626),6 10,2024/01/19 20:27:24,낙찰하한선 미달
18,-13,1268150363,주식회사 진엔지니어링,정진석,분석,38913318.0,87.629,88.439,0.49927 (100.49927),5 14,2024/01/23 16:14:19,낙찰하한선 미달
19,-14,1288138083,주식회사 유앤후레쉬,우재명,분석,38891870.0,87.581,88.39,0.44387 (100.44387),13 10,2024/01/23 21:17:00,낙찰하한선 미달
20,-15,2188601661,주식회사 동호이엔씨,김현진,분석,38872453.0,87.537,88.346,0.39373 (100.39373),10 4,2024/01/23 16:18:50,낙찰하한선 미달
21,-16,1058173369,(주)신한개발,이종순,분석,38867136.0,87.525,88.334,0.38000 (100.38),5 11,2024/01/19 20:09:39,낙찰하한선 미달
22,-17,1098156682,한국이엠에스(주),이재덕,분석,38849630.0,87.485,88.294,0.33478 (100.33478),3 4,2024/01/24 08:51:54,낙찰하한선 미달
23,-18,7288600999,주식회사 다경테크,박현승,분석,38764880.0,87.295,88.102,0.11590 (100.1159),2 11,2024/01/23 18:07:02,낙찰하한선 미달
24,-19,1298665050,주식회사 글로벌메타,김부원,분석,38752000.0,87.266,88.072,0.08264 (100.08264),15 11,2024/01/23 08:50:48,낙찰하한선 미달
25,-20,1198664224,포스텍네트웍스 주식회사,김권일,분석,38749988.0,87.261,88.068,0.07744 (100.07744),13 1,2024/01/22 17:33:17,낙찰하한선 미달
26,-21,7280702634,에이아이솔루션(AI Solution),김현우,분석,38749480.0,87.26,88.067,0.07613 (100.07613),13 4,2024/01/24 09:12:25,낙찰하한선 미달
27,-22,2108602370,주식회사 신성이에스,신재훈,분석,38739210.0,87.237,88.043,0.04961 (100.04961),10 3,2024/01/18 12:50:14,낙찰하한선 미달
28,-23,2218131749,주식회사 범산,변동희,분석,38692122.0,87.131,87.936,-0.07200 (99.928),10 3,2024/01/24 08:35:31,낙찰하한선 미달
29,-24,8858100619,주식회사 엔트론,이정호,분석,38672181.0,87.086,87.891,-0.12350 (99.8765),6 11,2024/01/18 17:09:07,낙찰하한선 미달
30,-25,1098651964,셀코정보기술 주식회사,권영용,분석,38661640.0,87.062,87.867,-0.15073 (99.84927),10 1,2024/01/24 09:04:42,낙찰하한선 미달
31,-26,1058777708,주식회사 선광이엔지,이광복,분석,38653247.0,87.043,87.848,-0.17240 (99.8276),4 15,2024/01/22 15:50:48,낙찰하한선 미달
32,-27,1328615798,주식회사 에스앤케이,김두환,분석,38629589.0,86.99,87.794,-0.23350 (99.7665),4 11,2024/01/19 18:42:08,낙찰하한선 미달
33,-28,1078151890,주식회사유진솔루션,이훈희,분석,38582506.0,86.884,87.687,-0.35510 (99.6449),8 13,2024/01/22 13:36:18,낙찰하한선 미달
34,-29,1268150951,주식회사 오아이티,이필웅,분석,38581960.0,86.883,87.686,-0.35651 (99.64349),14 12,2024/01/23 15:05:59,낙찰하한선 미달
35,-30,8488100075,주식회사 플랜비,김지혜,분석,38579600.0,86.877,87.68,-0.36261 (99.63739),7 9,2024/01/22 12:22:45,낙찰하한선 미달
36,-31,8668600286,주식회사 필립정보통신,최성남,분석,38579000.0,86.876,87.679,-0.36416 (99.63584),8 6,2024/01/19 21:22:21,낙찰하한선 미달
